Province/State,Country/Region,Last Update,confirmed,deaths,recovered
Hong Kong,Hong Kong,03/30/2020 09:35,642,4,118.0
,Qatar,03/30/2020 09:35,634,1,48.0
,Egypt,03/30/2020 09:35,609,40,132.0
,New Zealand,03/30/2020 09:35,589,1,63.0
,United Arab Emirates,03/30/2020 09:35,570,3,58.0
,Iraq,03/30/2020 09:35,547,42,143.0
,Morocco,03/30/2020 09:35,516,27,13.0
,Bahrain,03/30/2020 09:35,515,4,279.0
,Algeria,03/30/2020 09:35,511,31,31.0
,Lithuania,03/30/2020 09:35,484,7,1.0
,Armenia,03/30/2020 09:35,482,3,30.0
,Ukraine,03/30/2020 09:35,475,10,6.0
,Hungary,03/30/2020 09:35,447,15,34.0
,Lebanon,03/30/2020 09:35,438,10,30.0
,Latvia,03/30/2020 09:35,376,0,1.0
,Bulgaria,03/30/2020 09:35,354,8,15.0
,Bosnia and Herzegovina,03/30/2020 09:35,340,6,8.0
,Andorra,03/30/2020 09:35,334,6,6.0
,Costa Rica,03/30/2020 09:35,314,2,3.0
,Slovakia,03/30/2020 09:35,314,0,2.0
,Tunisia,03/30/2020 09:35,312,8,2.0
,Uruguay,03/30/2020 09:35,304,1,0.0
Taiwan,Taiwan,03/30/2020 09:35,298,3,39.0
,Kazakhstan,03/30/2020 09:35,293,1,20.0
,Moldova,03/30/2020 09:35,263,2,13.0
,Jordan,03/30/2020 09:35,259,3,18.0
,North Macedonia,03/30/2020 09:35,259,6,3.0
,Kuwait,03/30/2020 09:35,255,0,67.0
,San Marino,03/30/2020 09:35,224,22,6.0
,Burkina Faso,03/30/2020 09:35,222,12,23.0
,Cyprus,03/30/2020 09:35,214,6,15.0
,Albania,03/30/2020 09:35,212,10,33.0
,Azerbaijan,03/30/2020 09:35,209,4,15.0
,Vietnam,03/30/2020 09:35,194,0,52.0
,Reunion,03/30/2020 09:35,183,0,1.0
,Oman,03/30/2020 09:35,167,0,23.0
,Ivory Coast,03/30/2020 09:35,165,1,4.0
,Faeroe Islands,03/30/2020 09:35,159,0,70.0
,Ghana,03/30/2020 09:35,152,5,2.0
,Malta,03/30/2020 09:35,151,0,2.0
,Uzbekistan,03/30/2020 09:35,144,2,7.0
,Senegal,03/30/2020 09:35,142,0,27.0
,Cameroon,03/30/2020 09:35,139,6,5.0
,Cuba,03/30/2020 09:35,139,3,4.0
,Honduras,03/30/2020 09:35,139,3,3.0
,Brunei,03/30/2020 09:35,126,1,34.0
,Sri Lanka,03/30/2020 09:35,120,1,15.0
,Afghanistan,03/30/2020 09:35,120,4,2.0
,Venezuela,03/30/2020 09:35,119,3,39.0
,Palestine,03/30/2020 09:35,115,1,18.0
,Nigeria,03/30/2020 09:35,111,1,3.0
,Mauritius,03/30/2020 09:35,110,3,0.0
,Channel Islands,03/30/2020 09:35,108,2,0.0
,Guadeloupe,03/30/2020 09:35,106,4,17.0
,Cambodia,03/30/2020 09:35,103,0,21.0
,Georgia,03/30/2020 09:35,98,0,18.0
,Bolivia,03/30/2020 09:35,96,1,0.0
,Belarus,03/30/2020 09:35,94,0,32.0
,Kyrgyzstan,03/30/2020 09:35,94,0,0.0
,Martinique,03/30/2020 09:35,93,1,0.0
,Montenegro,03/30/2020 09:35,91,1,0.0
,DRC,03/30/2020 09:35,81,8,2.0
,Trinidad and Tobago,03/30/2020 09:35,78,3,1.0
,Rwanda,03/30/2020 09:35,70,0,0.0
,Gibraltar,03/30/2020 09:35,65,0,14.0
,Paraguay,03/30/2020 09:35,64,3,1.0
,Mayotte,03/30/2020 09:35,63,0,0.0
,Liechtenstein,03/30/2020 09:35,56,0,0.0
,Aruba,03/30/2020 09:35,50,0,1.0
,Bangladesh,03/30/2020 09:35,49,5,19.0
,Monaco,03/30/2020 09:35,46,1,1.0
,French Guiana,03/30/2020 09:35,43,0,6.0
,Kenya,03/30/2020 09:35,42,1,1.0
,Isle of Man,03/30/2020 09:35,42,0,0.0
,Madagascar,03/30/2020 09:35,39,0,0.0
Macau,Macau,03/30/2020 09:35,37,0,10.0
,Guatemala,03/30/2020 09:35,34,1,10.0
,Uganda,03/30/2020 09:35,33,0,0.0
,Barbados,03/30/2020 09:35,33,0,0.0
,Jamaica,03/30/2020 09:35,32,1,2.0
,Togo,03/30/2020 09:35,30,1,1.0
,El Salvador,03/30/2020 09:35,30,0,0.0
,French Polynesia,03/30/2020 09:35,30,0,0.0
,Zambia,03/30/2020 09:35,29,0,0.0
,Bermuda,03/30/2020 09:35,22,0,2.0
,Ethiopia,03/30/2020 09:35,21,0,1.0
,Congo,03/30/2020 09:35,19,0,0.0
,Niger,03/30/2020 09:35,18,1,0.0
,Djibouti,03/30/2020 09:35,18,0,0.0
,Mali,03/30/2020 09:35,18,1,0.0
,Maldives,03/30/2020 09:35,17,0,13.0
,Guinea,03/30/2020 09:35,16,0,0.0
,Haiti,03/30/2020 09:35,15,0,1.0
,New Caledonia,03/30/2020 09:35,15,0,0.0
,Bahamas,03/30/2020 09:35,14,0,1.0
,Tanzania,03/30/2020 09:35,14,0,1.0
,Mongolia,03/30/2020 09:35,12,0,2.0
,Equatorial Guinea,03/30/2020 09:35,12,0,0.0
,Cayman Islands,03/30/2020 09:35,12,1,0.0
,Eritrea,03/30/2020 09:35,12,0,0.0
,Namibia,03/30/2020 09:35,11,0,2.0
,Saint Martin,03/30/2020 09:35,11,0,0.0
,Dominica,03/30/2020 09:35,11,0,0.0
,Myanmar,03/30/2020 09:35,10,0,0.0
,Greenland,03/30/2020 09:35,10,0,2.0
,Syria,03/30/2020 09:35,9,1,0.0
,Grenada,03/30/2020 09:35,9,0,0.0
,Saint Lucia,03/30/2020 09:35,9,0,1.0
,Eswatini,03/30/2020 09:35,9,0,0.0
,Suriname,03/30/2020 09:35,8,0,0.0
,Seychelles,03/30/2020 09:35,8,0,0.0
,Mozambique,03/30/2020 09:35,8,0,0.0
,Libya,03/30/2020 09:35,8,0,0.0
,Guyana,03/30/2020 09:35,8,1,0.0
,Curacao,03/30/2020 09:35,8,1,2.0
,Laos,03/30/2020 09:35,8,0,0.0
,Angola,03/30/2020 09:35,7,2,0.0
,Gabon,03/30/2020 09:35,7,1,0.0
,Zimbabwe,03/30/2020 09:35,7,1,0.0
,Antigua and Barbuda,03/30/2020 09:35,7,0,0.0
,Benin,03/30/2020 09:35,6,0,0.0
,Sint Maarten,03/30/2020 09:35,6,0,0.0
,Sudan,03/30/2020 09:35,6,1,0.0
,Cabo Verde,03/30/2020 09:35,6,1,0.0
,Vatican City,03/30/2020 09:35,6,0,0.0
,Fiji,03/30/2020 09:35,5,0,0.0
,Montserrat,03/30/2020 09:35,5,0,0.0
,St. Barth,03/30/2020 09:35,5,0,0.0
,Mauritania,03/30/2020 09:35,5,0,2.0
,Nepal,03/30/2020 09:35,5,0,1.0
,Gambia,03/30/2020 09:35,4,1,0.0
,Nicaragua,03/30/2020 09:35,4,1,0.0
,Bhutan,03/30/2020 09:35,4,0,0.0
,Turks and Caicos,03/30/2020 09:35,4,0,0.0
,Liberia,03/30/2020 09:35,3,0,0.0
,Somalia,03/30/2020 09:35,3,0,0.0
,CAR,03/30/2020 09:35,3,0,0.0
,Chad,03/30/2020 09:35,3,0,0.0
,MS Zaandam,03/30/2020 09:35,2,0,0.0
,Anguilla,03/30/2020 09:35,2,0,0.0
,Belize,03/30/2020 09:35,2,0,0.0
,British Virgin Islands,03/30/2020 09:35,2,0,0.0
,Guinea-Bissau,03/30/2020 09:35,2,0,0.0
,Saint Kitts and Nevis,03/30/2020 09:35,2,0,0.0
,Papua New Guinea,03/30/2020 09:35,1,0,0.0
,St. Vincent Grenadines,03/30/2020 09:35,1,0,1.0
,Timor-Leste,03/30/2020 09:35,1,0,0.0
