Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 14:57,78,,
New South Wales,Australia,03/30/2020 14:57,1918,,
Northern Territory,Australia,03/30/2020 14:57,14,,
Queensland,Australia,03/30/2020 14:57,689,,
South Australia,Australia,03/30/2020 14:57,305,,
Tasmania,Australia,03/30/2020 14:57,65,,
Victoria,Australia,03/30/2020 14:57,821,,
Western Australia,Australia,03/30/2020 14:57,355,,
Eyibaolu,China,03/30/2020 14:57,67801,3186,62889.0
Di 欐 rot,China,03/30/2020 14:57,682,4,123.0
Right-version of the goo,China,03/30/2020 14:57,306,5,39.0
Juancongdaoning,China,03/30/2020 14:57,498,5,338.0
Zhenjianhanning,China,03/30/2020 14:57,577,8,415.0
Qiankuaminlu,China,03/30/2020 14:57,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 14:57,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 14:57,174,3,133.0
Xianlilielu,China,03/30/2020 14:57,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 14:57,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 14:57,97,1,74.0
Chaxizhenlu,China,03/30/2020 14:57,645,0,631.0
Babianminlu,China,03/30/2020 14:57,773,7,753.0
Qiesikoulu,China,03/30/2020 14:57,550,3,536.0
Uushanmenlu,China,03/30/2020 14:57,138,2,125.0
Chajiemulu,China,03/30/2020 14:57,136,2,124.0
闄曡Ta鐪,China,03/30/2020 14:57,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 14:57,180,2,172.0
Lichongbaolu,China,03/30/2020 14:57,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 14:57,98,1,92.0
Lichonghanlu,China,03/30/2020 14:57,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 14:57,579,6,570.0
Ba Lu braid ta,China,03/30/2020 14:57,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 14:57,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 14:57,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 14:57,937,1,935.0
Ludiandanlu,China,03/30/2020 14:57,147,2,144.0
Eyihanlu,China,03/30/2020 14:57,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 14:57,990,6,984.0
Xianfenghanlu,China,03/30/2020 14:57,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 14:57,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 14:57,75,0,75.0
Weishudaolu,China,03/30/2020 14:57,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 14:57,1,0,1.0
New York,US,03/30/2020 14:57,60679,1026,
New Jersey,US,03/30/2020 14:57,13386,161,
California,US,03/30/2020 14:57,6356,132,
Michigan,US,03/30/2020 14:57,5489,132,
Massachusetts,US,03/30/2020 14:57,4955,48,
Florida,US,03/30/2020 14:57,4950,60,
WA,US,03/30/2020 14:57,4896,204,
Illinois,US,03/30/2020 14:57,4596,66,
Louisiana,US,03/30/2020 14:57,3540,151,
Pennsylvania,US,03/30/2020 14:57,3465,43,
Texas,US,03/30/2020 14:57,2842,38,
Georgia,US,03/30/2020 14:57,2683,84,
Colorado,US,03/30/2020 14:57,2308,47,
Connecticut,US,03/30/2020 14:57,1993,34,
Tennessee,US,03/30/2020 14:57,1818,12,
Ohio,US,03/30/2020 14:57,1653,29,
Indiana,US,03/30/2020 14:57,1514,32,
Maryland,US,03/30/2020 14:57,1239,15,
North Carolina,US,03/30/2020 14:57,1190,7,
Wisconsin,US,03/30/2020 14:57,1164,18,
Missouri,US,03/30/2020 14:57,926,13,
Nevada,US,03/30/2020 14:57,920,15,
Arizona,US,03/30/2020 14:57,919,17,
Virginia,US,03/30/2020 14:57,890,24,
Alabama,US,03/30/2020 14:57,830,10,
South Carolina,US,03/30/2020 14:57,774,16,
Mississippi,US,03/30/2020 14:57,759,14,
Utah,US,03/30/2020 14:57,724,4,
Oregon,US,03/30/2020 14:57,549,13,
Minnesota,US,03/30/2020 14:57,503,9,
Arkansas,US,03/30/2020 14:57,449,6,
Kentucky,US,03/30/2020 14:57,439,9,
Oklahoma,US,03/30/2020 14:57,431,16,
Washington DC,US,03/30/2020 14:57,401,9,
Iowa,US,03/30/2020 14:57,336,4,
Kansas,US,03/30/2020 14:57,330,7,
Idaho,US,03/30/2020 14:57,324,6,
Rhode Island,US,03/30/2020 14:57,294,3,
New Hampshire,US,03/30/2020 14:57,258,3,
Maine,US,03/30/2020 14:57,253,3,
New Mexico,US,03/30/2020 14:57,237,2,
Vermont,US,03/30/2020 14:57,235,12,
Delaware,US,03/30/2020 14:57,232,6,
Hawaii,US,03/30/2020 14:57,175,0,
Puerto Rico,US,03/30/2020 14:57,174,6,
Montana,US,03/30/2020 14:57,161,2,
West Virginia,US,03/30/2020 14:57,124,1,
Nebraska,US,03/30/2020 14:57,120,2,
Alaska,US,03/30/2020 14:57,114,3,
Grand Princess,US,03/30/2020 14:57,103,3,
North Dakota,US,03/30/2020 14:57,98,1,
South Dakota,US,03/30/2020 14:57,90,1,
Wyoming,US,03/30/2020 14:57,87,0,
Guam,US,03/30/2020 14:57,58,1,
Diamond Princess,US,03/30/2020 14:57,49,0,
US Virgin Islands,US,03/30/2020 14:57,30,0,
,,03/30/2020 14:57,2,0,
Quebec,Canada,03/30/2020 14:57,2840,22,
Ontario,Canada,03/30/2020 14:57,1355,21,
British Columbia,Canada,03/30/2020 14:57,884,17,
Alberta,Canada,03/30/2020 14:57,661,3,
Saskatchewan,Canada,03/30/2020 14:57,156,0,
Newfoundland and Labrador,Canada,03/30/2020 14:57,135,0,
Nova Scotia,Canada,03/30/2020 14:57,122,0,
Manitoba,Canada,03/30/2020 14:57,72,1,
New Brunswick,Canada,03/30/2020 14:57,66,0,
Grand Princess,US,03/30/2020 14:57,13,0,
Prince Edward Island,Canada,03/30/2020 14:57,11,0,
Yukon,Canada,03/30/2020 14:57,4,0,
Northwest Territories,Canada,03/30/2020 14:57,1,0,
Diamond Princess,US,03/30/2020 14:57,0,1,
,Italy,03/30/2020 14:57,97689,10779,13030.0
,Spain,03/30/2020 14:57,85195,7340,16780.0
,Germany,03/30/2020 14:57,63929,560,9211.0
,Iran,03/30/2020 14:57,41495,2757,13911.0
,France,03/30/2020 14:57,40174,2606,7202.0
,United Kingdom,03/30/2020 14:57,19522,1228,135.0
,Switzerland,03/30/2020 14:57,15526,333,1823.0
Brussels,Belgium,03/30/2020 14:57,11899,513,1527.0
,Netherlands,03/30/2020 14:57,11750,864,250.0
,South Korea,03/30/2020 14:57,9661,158,5228.0
,Austria,03/30/2020 14:57,9377,108,636.0
,Turkey,03/30/2020 14:57,9217,131,105.0
,Portugal,03/30/2020 14:57,6408,140,43.0
,Norway,03/30/2020 14:57,4393,31,12.0
,Israel,03/30/2020 14:57,4347,16,134.0
,Brazil,03/30/2020 14:57,4330,140,120.0
,Sweden,03/30/2020 14:57,4028,146,16.0
,Czechia,03/30/2020 14:57,2878,17,11.0
,Malaysia,03/30/2020 14:57,2626,37,479.0
,Ireland,03/30/2020 14:57,2615,46,5.0
,Denmark,03/30/2020 14:57,2555,77,1.0
,Chile,03/30/2020 14:57,2449,8,156.0
,Luxembourg,03/30/2020 14:57,1988,22,40.0
,Poland,03/30/2020 14:57,1984,26,7.0
,Romania,03/30/2020 14:57,1952,46,206.0
,Ecuador,03/30/2020 14:57,1924,58,3.0
,Japan,03/30/2020 14:57,1866,54,424.0
,Russia,03/30/2020 14:57,1836,9,66.0
,Pakistan,03/30/2020 14:57,1650,20,29.0
,Philippines,03/30/2020 14:57,1546,78,42.0
,Thailand,03/30/2020 14:57,1524,9,229.0
,Saudi Arabia,03/30/2020 14:57,1453,8,115.0
,Indonesia,03/30/2020 14:57,1414,122,75.0
,Finland,03/30/2020 14:57,1352,13,10.0
,South Africa,03/30/2020 14:57,1280,2,31.0
,Greece,03/30/2020 14:57,1156,39,52.0
,India,03/30/2020 14:57,1071,29,100.0
,Iceland,03/30/2020 14:57,1020,2,135.0
,Mexico,03/30/2020 14:57,993,20,35.0
,Panama,03/30/2020 14:57,989,24,4.0
,Singapore,03/30/2020 14:57,879,3,228.0
,Dominican Republic,03/30/2020 14:57,859,39,3.0
,Peru,03/30/2020 14:57,852,18,16.0
,Argentina,03/30/2020 14:57,820,22,228.0
,Croatia,03/30/2020 14:57,790,6,67.0
,Serbia,03/30/2020 14:57,785,16,42.0
,Slovenia,03/30/2020 14:57,756,11,10.0
,Estonia,03/30/2020 14:57,715,3,20.0
Yokohama,Japan,03/30/2020 14:57,712,10,603.0
,Colombia,03/30/2020 14:57,702,10,10.0
Hong Kong,Hong Kong,03/30/2020 14:57,642,4,118.0
,Qatar,03/30/2020 14:57,634,1,48.0
,United Arab Emirates,03/30/2020 14:57,611,5,61.0
,Egypt,03/30/2020 14:57,609,40,132.0
,New Zealand,03/30/2020 14:57,589,1,63.0
,Iraq,03/30/2020 14:57,547,42,143.0
,Morocco,03/30/2020 14:57,516,29,14.0
,Bahrain,03/30/2020 14:57,515,4,279.0
