Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 16:28,78,,
New South Wales,Australia,03/30/2020 16:28,1918,,
Northern Territory,Australia,03/30/2020 16:28,14,,
Queensland,Australia,03/30/2020 16:28,689,,
South Australia,Australia,03/30/2020 16:28,305,,
Tasmania,Australia,03/30/2020 16:28,65,,
Victoria,Australia,03/30/2020 16:28,821,,
Western Australia,Australia,03/30/2020 16:28,355,,
Eyibaolu,China,03/30/2020 16:28,67801,3186,62889.0
Di 欐 rot,China,03/30/2020 16:28,682,4,123.0
Right-version of the goo,China,03/30/2020 16:28,306,5,39.0
Juancongdaoning,China,03/30/2020 16:28,498,5,338.0
Zhenjianhanning,China,03/30/2020 16:28,577,8,415.0
Qiankuaminlu,China,03/30/2020 16:28,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 16:28,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 16:28,174,3,133.0
Xianlilielu,China,03/30/2020 16:28,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 16:28,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 16:28,97,1,74.0
Chaxizhenlu,China,03/30/2020 16:28,645,0,631.0
Babianminlu,China,03/30/2020 16:28,773,7,753.0
Qiesikoulu,China,03/30/2020 16:28,550,3,536.0
Uushanmenlu,China,03/30/2020 16:28,138,2,125.0
Chajiemulu,China,03/30/2020 16:28,136,2,124.0
闄曡Ta鐪,China,03/30/2020 16:28,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 16:28,180,2,172.0
Lichongbaolu,China,03/30/2020 16:28,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 16:28,98,1,92.0
Lichonghanlu,China,03/30/2020 16:28,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 16:28,579,6,570.0
Ba Lu braid ta,China,03/30/2020 16:28,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 16:28,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 16:28,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 16:28,937,1,935.0
Ludiandanlu,China,03/30/2020 16:28,147,2,144.0
Eyihanlu,China,03/30/2020 16:28,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 16:28,990,6,984.0
Xianfenghanlu,China,03/30/2020 16:28,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 16:28,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 16:28,75,0,75.0
Weishudaolu,China,03/30/2020 16:28,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 16:28,1,0,1.0
New York,US,03/30/2020 16:28,60679,1026,
New Jersey,US,03/30/2020 16:28,13386,161,
California,US,03/30/2020 16:28,6356,132,
Michigan,US,03/30/2020 16:28,5489,132,
Massachusetts,US,03/30/2020 16:28,4955,48,
Florida,US,03/30/2020 16:28,4950,60,
WA,US,03/30/2020 16:28,4896,204,
Illinois,US,03/30/2020 16:28,4596,66,
Louisiana,US,03/30/2020 16:28,3540,151,
Pennsylvania,US,03/30/2020 16:28,3465,43,
Texas,US,03/30/2020 16:28,2843,38,
Georgia,US,03/30/2020 16:28,2683,84,
Colorado,US,03/30/2020 16:28,2311,47,
Connecticut,US,03/30/2020 16:28,1993,34,
Tennessee,US,03/30/2020 16:28,1818,12,
Indiana,US,03/30/2020 16:28,1786,36,
Ohio,US,03/30/2020 16:28,1653,29,
Maryland,US,03/30/2020 16:28,1413,15,
North Carolina,US,03/30/2020 16:28,1213,7,
Wisconsin,US,03/30/2020 16:28,1165,18,
Virginia,US,03/30/2020 16:28,1020,25,
Missouri,US,03/30/2020 16:28,926,13,
Nevada,US,03/30/2020 16:28,920,15,
Arizona,US,03/30/2020 16:28,919,17,
Alabama,US,03/30/2020 16:28,830,10,
South Carolina,US,03/30/2020 16:28,774,16,
Mississippi,US,03/30/2020 16:28,758,14,
Utah,US,03/30/2020 16:28,724,4,
Oregon,US,03/30/2020 16:28,549,13,
Minnesota,US,03/30/2020 16:28,503,9,
Arkansas,US,03/30/2020 16:28,449,6,
Kentucky,US,03/30/2020 16:28,439,9,
Oklahoma,US,03/30/2020 16:28,431,16,
Washington DC,US,03/30/2020 16:28,401,9,
Iowa,US,03/30/2020 16:28,336,4,
Kansas,US,03/30/2020 16:28,330,7,
Idaho,US,03/30/2020 16:28,325,6,
Rhode Island,US,03/30/2020 16:28,294,3,
New Hampshire,US,03/30/2020 16:28,258,3,
Maine,US,03/30/2020 16:28,253,3,
New Mexico,US,03/30/2020 16:28,237,2,
Vermont,US,03/30/2020 16:28,235,12,
Delaware,US,03/30/2020 16:28,232,6,
Hawaii,US,03/30/2020 16:28,175,0,
Puerto Rico,US,03/30/2020 16:28,174,6,
Montana,US,03/30/2020 16:28,171,2,
West Virginia,US,03/30/2020 16:28,124,1,
Nebraska,US,03/30/2020 16:28,120,2,
Alaska,US,03/30/2020 16:28,114,3,
Grand Princess,US,03/30/2020 16:28,103,3,
North Dakota,US,03/30/2020 16:28,98,1,
South Dakota,US,03/30/2020 16:28,90,1,
Wyoming,US,03/30/2020 16:28,87,0,
Guam,US,03/30/2020 16:28,58,1,
Diamond Princess,US,03/30/2020 16:28,49,0,
US Virgin Islands,US,03/30/2020 16:28,30,0,
,,03/30/2020 16:28,2,0,
Quebec,Canada,03/30/2020 16:28,2840,22,
Ontario,Canada,03/30/2020 16:28,1355,21,
British Columbia,Canada,03/30/2020 16:28,884,17,
Alberta,Canada,03/30/2020 16:28,661,3,
Saskatchewan,Canada,03/30/2020 16:28,156,0,
Newfoundland and Labrador,Canada,03/30/2020 16:28,135,0,
Nova Scotia,Canada,03/30/2020 16:28,122,0,
Manitoba,Canada,03/30/2020 16:28,72,1,
New Brunswick,Canada,03/30/2020 16:28,66,0,
Grand Princess,US,03/30/2020 16:28,13,0,
Prince Edward Island,Canada,03/30/2020 16:28,11,0,
Yukon,Canada,03/30/2020 16:28,4,0,
Northwest Territories,Canada,03/30/2020 16:28,1,0,
Diamond Princess,US,03/30/2020 16:28,0,1,
,Italy,03/30/2020 16:28,97689,10779,13030.0
,Spain,03/30/2020 16:28,85195,7340,16780.0
,Germany,03/30/2020 16:28,63929,560,9211.0
,Iran,03/30/2020 16:28,41495,2757,13911.0
,France,03/30/2020 16:28,40174,2606,7202.0
,United Kingdom,03/30/2020 16:28,19522,1415,135.0
,Switzerland,03/30/2020 16:28,15526,333,1823.0
Brussels,Belgium,03/30/2020 16:28,11899,513,1527.0
,Netherlands,03/30/2020 16:28,11750,864,250.0
,South Korea,03/30/2020 16:28,9661,158,5228.0
,Austria,03/30/2020 16:28,9377,108,636.0
,Turkey,03/30/2020 16:28,9217,131,105.0
,Portugal,03/30/2020 16:28,6408,140,43.0
,Norway,03/30/2020 16:28,4393,31,12.0
,Brazil,03/30/2020 16:28,4362,141,120.0
,Israel,03/30/2020 16:28,4347,16,134.0
,Sweden,03/30/2020 16:28,4028,146,16.0
,Czechia,03/30/2020 16:28,2896,17,11.0
,Malaysia,03/30/2020 16:28,2626,37,479.0
,Ireland,03/30/2020 16:28,2615,46,5.0
,Denmark,03/30/2020 16:28,2555,77,1.0
,Chile,03/30/2020 16:28,2449,8,156.0
,Luxembourg,03/30/2020 16:28,1988,22,40.0
,Poland,03/30/2020 16:28,1984,26,7.0
,Romania,03/30/2020 16:28,1952,46,206.0
,Ecuador,03/30/2020 16:28,1924,58,3.0
,Japan,03/30/2020 16:28,1866,54,424.0
,Russia,03/30/2020 16:28,1836,9,66.0
,Pakistan,03/30/2020 16:28,1650,20,29.0
,Philippines,03/30/2020 16:28,1546,78,42.0
,Thailand,03/30/2020 16:28,1524,9,229.0
,Saudi Arabia,03/30/2020 16:28,1453,8,115.0
,Indonesia,03/30/2020 16:28,1414,122,75.0
,Finland,03/30/2020 16:28,1352,13,10.0
,South Africa,03/30/2020 16:28,1280,2,31.0
,Greece,03/30/2020 16:28,1212,43,52.0
,Iceland,03/30/2020 16:28,1086,2,157.0
,India,03/30/2020 16:28,1071,29,100.0
,Mexico,03/30/2020 16:28,993,20,35.0
,Panama,03/30/2020 16:28,989,24,4.0
,Dominican Republic,03/30/2020 16:28,901,42,4.0
,Singapore,03/30/2020 16:28,879,3,228.0
,Peru,03/30/2020 16:28,852,18,16.0
,Argentina,03/30/2020 16:28,820,22,228.0
,Croatia,03/30/2020 16:28,790,6,67.0
,Serbia,03/30/2020 16:28,785,16,42.0
,Slovenia,03/30/2020 16:28,756,11,10.0
,Estonia,03/30/2020 16:28,715,3,20.0
Yokohama,Japan,03/30/2020 16:28,712,10,603.0
,Colombia,03/30/2020 16:28,702,10,10.0
Hong Kong,Hong Kong,03/30/2020 16:28,642,4,118.0
,Qatar,03/30/2020 16:28,634,1,48.0
,United Arab Emirates,03/30/2020 16:28,611,5,61.0
,Egypt,03/30/2020 16:28,609,40,132.0
,New Zealand,03/30/2020 16:28,589,1,63.0
,Iraq,03/30/2020 16:28,547,42,143.0
,Morocco,03/30/2020 16:28,516,29,14.0
,Bahrain,03/30/2020 16:28,515,4,279.0
,Algeria,03/30/2020 16:28,511,31,31.0
,Lithuania,03/30/2020 16:28,484,7,1.0
,Armenia,03/30/2020 16:28,482,3,30.0
,Ukraine,03/30/2020 16:28,480,11,6.0
,Hungary,03/30/2020 16:28,447,15,34.0
,Lebanon,03/30/2020 16:28,446,11,35.0
,Latvia,03/30/2020 16:28,376,0,1.0
,Bulgaria,03/30/2020 16:28,359,8,17.0
,Bosnia and Herzegovina,03/30/2020 16:28,354,8,17.0
,Slovakia,03/30/2020 16:28,336,0,7.0
,Andorra,03/30/2020 16:28,334,6,6.0
,Costa Rica,03/30/2020 16:28,314,2,3.0
,Tunisia,03/30/2020 16:28,312,8,2.0
Taiwan,Taiwan,03/30/2020 16:28,306,5,39.0
,Uruguay,03/30/2020 16:28,304,1,0.0
,Kazakhstan,03/30/2020 16:28,302,1,21.0
,North Macedonia,03/30/2020 16:28,285,7,12.0
,Azerbaijan,03/30/2020 16:28,273,4,26.0
,Kuwait,03/30/2020 16:28,266,0,72.0
,Moldova,03/30/2020 16:28,263,2,13.0
,Jordan,03/30/2020 16:28,259,4,18.0
,San Marino,03/30/2020 16:28,230,25,13.0
,Cyprus,03/30/2020 16:28,230,7,15.0
,Albania,03/30/2020 16:28,223,11,44.0
,Burkina Faso,03/30/2020 16:28,222,12,23.0
,Vietnam,03/30/2020 16:28,203,0,55.0
,Reunion,03/30/2020 16:28,183,0,1.0
,Oman,03/30/2020 16:28,179,0,29.0
,Faeroe Islands,03/30/2020 16:28,168,0,70.0
,Ivory Coast,03/30/2020 16:28,165,1,4.0
,Senegal,03/30/2020 16:28,162,0,27.0
,Malta,03/30/2020 16:28,156,0,2.0
,Ghana,03/30/2020 16:28,152,5,2.0
,Belarus,03/30/2020 16:28,152,0,32.0
,Uzbekistan,03/30/2020 16:28,149,2,7.0
,Afghanistan,03/30/2020 16:28,145,4,2.0
,Channel Islands,03/30/2020 16:28,141,2,0.0
,Honduras,03/30/2020 16:28,139,3,3.0
,Cuba,03/30/2020 16:28,139,3,4.0
,Cameroon,03/30/2020 16:28,139,6,5.0
,Venezuela,03/30/2020 16:28,129,3,39.0
,Mauritius,03/30/2020 16:28,128,3,0.0
,Brunei,03/30/2020 16:28,127,1,38.0
,Sri Lanka,03/30/2020 16:28,122,2,15.0
,Palestine,03/30/2020 16:28,115,1,18.0
,Nigeria,03/30/2020 16:28,111,1,3.0
,Cambodia,03/30/2020 16:28,107,0,21.0
,Guadeloupe,03/30/2020 16:28,106,4,17.0
,Georgia,03/30/2020 16:28,100,0,18.0
,Bolivia,03/30/2020 16:28,97,4,0.0
,Kyrgyzstan,03/30/2020 16:28,94,0,0.0
,Martinique,03/30/2020 16:28,93,1,0.0
,Montenegro,03/30/2020 16:28,91,1,0.0
,Trinidad and Tobago,03/30/2020 16:28,82,3,1.0
,Mayotte,03/30/2020 16:28,82,0,10.0
,DRC,03/30/2020 16:28,81,8,2.0
,Rwanda,03/30/2020 16:28,70,0,0.0
,Gibraltar,03/30/2020 16:28,65,0,14.0
,Paraguay,03/30/2020 16:28,64,3,1.0
,Liechtenstein,03/30/2020 16:28,62,0,0.0
,Kenya,03/30/2020 16:28,50,1,1.0
,Aruba,03/30/2020 16:28,50,0,1.0
