Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 16:50,78,,
New South Wales,Australia,03/30/2020 16:50,1918,,
Northern Territory,Australia,03/30/2020 16:50,14,,
Queensland,Australia,03/30/2020 16:50,689,,
South Australia,Australia,03/30/2020 16:50,305,,
Tasmania,Australia,03/30/2020 16:50,65,,
Victoria,Australia,03/30/2020 16:50,821,,
Western Australia,Australia,03/30/2020 16:50,355,,
Eyibaolu,China,03/30/2020 16:50,67801,3186,62889.0
Di 欐 rot,China,03/30/2020 16:50,682,4,123.0
Right-version of the goo,China,03/30/2020 16:50,306,5,39.0
Juancongdaoning,China,03/30/2020 16:50,498,5,338.0
Zhenjianhanning,China,03/30/2020 16:50,577,8,415.0
Qiankuaminlu,China,03/30/2020 16:50,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 16:50,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 16:50,174,3,133.0
Xianlilielu,China,03/30/2020 16:50,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 16:50,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 16:50,97,1,74.0
Chaxizhenlu,China,03/30/2020 16:50,645,0,631.0
Babianminlu,China,03/30/2020 16:50,773,7,753.0
Qiesikoulu,China,03/30/2020 16:50,550,3,536.0
Uushanmenlu,China,03/30/2020 16:50,138,2,125.0
Chajiemulu,China,03/30/2020 16:50,136,2,124.0
闄曡Ta鐪,China,03/30/2020 16:50,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 16:50,180,2,172.0
Lichongbaolu,China,03/30/2020 16:50,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 16:50,98,1,92.0
Lichonghanlu,China,03/30/2020 16:50,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 16:50,579,6,570.0
Ba Lu braid ta,China,03/30/2020 16:50,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 16:50,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 16:50,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 16:50,937,1,935.0
Ludiandanlu,China,03/30/2020 16:50,147,2,144.0
Eyihanlu,China,03/30/2020 16:50,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 16:50,990,6,984.0
Xianfenghanlu,China,03/30/2020 16:50,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 16:50,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 16:50,75,0,75.0
Weishudaolu,China,03/30/2020 16:50,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 16:50,1,0,1.0
New York,US,03/30/2020 16:50,60679,1026,
New Jersey,US,03/30/2020 16:50,13386,161,
California,US,03/30/2020 16:50,6356,132,
Michigan,US,03/30/2020 16:50,5489,132,
Massachusetts,US,03/30/2020 16:50,4955,48,
Florida,US,03/30/2020 16:50,4950,60,
WA,US,03/30/2020 16:50,4896,204,
Illinois,US,03/30/2020 16:50,4596,66,
Louisiana,US,03/30/2020 16:50,3540,151,
Pennsylvania,US,03/30/2020 16:50,3465,43,
Texas,US,03/30/2020 16:50,2843,38,
Georgia,US,03/30/2020 16:50,2683,84,
Colorado,US,03/30/2020 16:50,2311,47,
Connecticut,US,03/30/2020 16:50,1993,34,
Tennessee,US,03/30/2020 16:50,1818,12,
Indiana,US,03/30/2020 16:50,1786,36,
Ohio,US,03/30/2020 16:50,1653,29,
Maryland,US,03/30/2020 16:50,1413,15,
North Carolina,US,03/30/2020 16:50,1213,7,
Wisconsin,US,03/30/2020 16:50,1165,18,
Virginia,US,03/30/2020 16:50,1020,25,
Missouri,US,03/30/2020 16:50,926,13,
Nevada,US,03/30/2020 16:50,920,15,
Arizona,US,03/30/2020 16:50,919,17,
Alabama,US,03/30/2020 16:50,830,10,
South Carolina,US,03/30/2020 16:50,774,16,
Mississippi,US,03/30/2020 16:50,758,14,
Utah,US,03/30/2020 16:50,724,4,
Oregon,US,03/30/2020 16:50,549,13,
Minnesota,US,03/30/2020 16:50,503,9,
Arkansas,US,03/30/2020 16:50,449,6,
Kentucky,US,03/30/2020 16:50,439,9,
Oklahoma,US,03/30/2020 16:50,431,16,
Washington DC,US,03/30/2020 16:50,401,9,
Iowa,US,03/30/2020 16:50,336,4,
Kansas,US,03/30/2020 16:50,330,7,
Idaho,US,03/30/2020 16:50,325,6,
Rhode Island,US,03/30/2020 16:50,294,3,
New Hampshire,US,03/30/2020 16:50,258,3,
Maine,US,03/30/2020 16:50,253,3,
New Mexico,US,03/30/2020 16:50,237,2,
Vermont,US,03/30/2020 16:50,235,12,
Delaware,US,03/30/2020 16:50,232,6,
Hawaii,US,03/30/2020 16:50,175,0,
Puerto Rico,US,03/30/2020 16:50,174,6,
Montana,US,03/30/2020 16:50,171,2,
West Virginia,US,03/30/2020 16:50,124,1,
Nebraska,US,03/30/2020 16:50,120,2,
Alaska,US,03/30/2020 16:50,114,3,
Grand Princess,US,03/30/2020 16:50,103,3,
North Dakota,US,03/30/2020 16:50,98,1,
South Dakota,US,03/30/2020 16:50,90,1,
Wyoming,US,03/30/2020 16:50,87,0,
Guam,US,03/30/2020 16:50,58,1,
Diamond Princess,US,03/30/2020 16:50,49,0,
US Virgin Islands,US,03/30/2020 16:50,30,0,
,,03/30/2020 16:50,2,0,
Quebec,Canada,03/30/2020 16:50,2840,22,
Ontario,Canada,03/30/2020 16:50,1355,21,
British Columbia,Canada,03/30/2020 16:50,884,17,
Alberta,Canada,03/30/2020 16:50,661,3,
Saskatchewan,Canada,03/30/2020 16:50,156,0,
Newfoundland and Labrador,Canada,03/30/2020 16:50,135,0,
Nova Scotia,Canada,03/30/2020 16:50,122,0,
Manitoba,Canada,03/30/2020 16:50,72,1,
New Brunswick,Canada,03/30/2020 16:50,66,0,
Grand Princess,US,03/30/2020 16:50,13,0,
Prince Edward Island,Canada,03/30/2020 16:50,11,0,
Yukon,Canada,03/30/2020 16:50,4,0,
Northwest Territories,Canada,03/30/2020 16:50,1,0,
Diamond Princess,US,03/30/2020 16:50,0,1,
,Italy,03/30/2020 16:50,97689,10779,13030.0
,Spain,03/30/2020 16:50,85195,7340,16780.0
,Germany,03/30/2020 16:50,63929,560,9211.0
,Iran,03/30/2020 16:50,41495,2757,13911.0
,France,03/30/2020 16:50,40174,2606,7202.0
,United Kingdom,03/30/2020 16:50,22141,1408,135.0
,Switzerland,03/30/2020 16:50,15526,333,1823.0
Brussels,Belgium,03/30/2020 16:50,11899,513,1527.0
,Netherlands,03/30/2020 16:50,11750,864,250.0
,South Korea,03/30/2020 16:50,9661,158,5228.0
,Austria,03/30/2020 16:50,9454,108,636.0
,Turkey,03/30/2020 16:50,9217,131,105.0
,Portugal,03/30/2020 16:50,6408,140,43.0
,Norway,03/30/2020 16:50,4436,32,12.0
,Brazil,03/30/2020 16:50,4362,141,120.0
,Israel,03/30/2020 16:50,4347,16,134.0
,Sweden,03/30/2020 16:50,4028,146,16.0
,Czechia,03/30/2020 16:50,2896,17,11.0
,Malaysia,03/30/2020 16:50,2626,37,479.0
,Ireland,03/30/2020 16:50,2615,46,5.0
,Denmark,03/30/2020 16:50,2577,77,1.0
,Chile,03/30/2020 16:50,2449,8,156.0
,Luxembourg,03/30/2020 16:50,1988,22,40.0
,Poland,03/30/2020 16:50,1984,26,7.0
,Romania,03/30/2020 16:50,1952,46,206.0
,Ecuador,03/30/2020 16:50,1924,58,3.0
