Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/31/2020 07:02,78,,
New South Wales,Australia,03/31/2020 07:02,2032,,
Northern Territory,Australia,03/31/2020 07:02,14,,
Queensland,Australia,03/31/2020 07:02,689,,
South Australia,Australia,03/31/2020 07:02,305,,
Tasmania,Australia,03/31/2020 07:02,65,,
Victoria,Australia,03/31/2020 07:02,821,,
Western Australia,Australia,03/31/2020 07:02,355,,
Eyibaolu,China,03/31/2020 07:02,67801,3187,63153.0
Di 欐 rot,China,03/31/2020 07:02,682,4,124.0
Right-version of the goo,China,03/31/2020 07:02,306,5,39.0
Juancongdaoning,China,03/31/2020 07:02,509,5,338.0
Zhenjianhanning,China,03/31/2020 07:02,580,8,418.0
Qiankuaminlu,China,03/31/2020 07:02,1490,8,1353.0
Fuhanhuanlu,China,03/31/2020 07:02,343,1,295.0
Still water ╂ touch Ning,China,03/31/2020 07:02,174,3,133.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/31/2020 07:02,107,1,74.0
Xianlilielu,China,03/31/2020 07:02,1257,1,1226.0
Tick ​​pumping 棬,China,03/31/2020 07:02,39,0,10.0
Chaxizhenlu,China,03/31/2020 07:02,646,0,631.0
Babianminlu,China,03/31/2020 07:02,774,7,753.0
Chajiemulu,China,03/31/2020 07:02,139,2,124.0
Qiesikoulu,China,03/31/2020 07:02,550,3,536.0
Uushanmenlu,China,03/31/2020 07:02,138,2,125.0
闄曡Ta鐪,China,03/31/2020 07:02,253,3,242.0
Beach 戝崡 鐪,China,03/31/2020 07:02,181,2,172.0
Lichongbaolu,China,03/31/2020 07:02,321,6,310.0
鍚夋 灄鐪,China,03/31/2020 07:02,98,1,92.0
Lichonghanlu,China,03/31/2020 07:02,1276,22,1251.0
Read 嶅 Jenning,China,03/31/2020 07:02,579,6,570.0
Ba Lu braid ta,China,03/31/2020 07:02,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/31/2020 07:02,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/31/2020 07:02,254,2,250.0
Cha Xi Lu Tatari,China,03/31/2020 07:02,937,1,935.0
Ludiandanlu,China,03/31/2020 07:02,147,2,144.0
Eyihanlu,China,03/31/2020 07:02,1018,4,1014.0
Yuesuijionglu,China,03/31/2020 07:02,990,6,984.0
Xianfenghanlu,China,03/31/2020 07:02,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/31/2020 07:02,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/31/2020 07:02,75,0,75.0
Weishudaolu,China,03/31/2020 07:02,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/31/2020 07:02,1,0,1.0
New York,US,03/31/2020 07:02,67384,1342,
New Jersey,US,03/31/2020 07:02,16636,198,
California,US,03/31/2020 07:02,7391,150,
Michigan,US,03/31/2020 07:02,6498,185,
Massachusetts,US,03/31/2020 07:02,5752,56,
Florida,US,03/31/2020 07:02,5704,71,
WA,US,03/31/2020 07:02,5187,219,
Illinois,US,03/31/2020 07:02,5057,73,
Pennsylvania,US,03/31/2020 07:02,4155,51,
Louisiana,US,03/31/2020 07:02,4025,185,
Texas,US,03/31/2020 07:02,3346,48,
Georgia,US,03/31/2020 07:02,3032,102,
Colorado,US,03/31/2020 07:02,2627,51,
Connecticut,US,03/31/2020 07:02,2571,36,
Tennessee,US,03/31/2020 07:02,1937,14,
Ohio,US,03/31/2020 07:02,1933,40,
Indiana,US,03/31/2020 07:02,1787,35,
Maryland,US,03/31/2020 07:02,1413,15,
North Carolina,US,03/31/2020 07:02,1379,8,
Wisconsin,US,03/31/2020 07:02,1285,24,
Arizona,US,03/31/2020 07:02,1158,20,
Missouri,US,03/31/2020 07:02,1110,13,
Nevada,US,03/31/2020 07:02,1044,18,
Virginia,US,03/31/2020 07:02,1020,25,
Alabama,US,03/31/2020 07:02,947,11,
South Carolina,US,03/31/2020 07:02,925,18,
Mississippi,US,03/31/2020 07:02,847,16,
Utah,US,03/31/2020 07:02,806,4,
Oregon,US,03/31/2020 07:02,606,16,
Minnesota,US,03/31/2020 07:02,576,10,
Arkansas,US,03/31/2020 07:02,508,7,
Washington DC,US,03/31/2020 07:02,495,9,
Oklahoma,US,03/31/2020 07:02,483,17,
Kentucky,US,03/31/2020 07:02,480,11,
Idaho,US,03/31/2020 07:02,431,8,
Iowa,US,03/31/2020 07:02,424,6,
Rhode Island,US,03/31/2020 07:02,408,4,
Kansas,US,03/31/2020 07:02,374,8,
New Hampshire,US,03/31/2020 07:02,314,3,
New Mexico,US,03/31/2020 07:02,281,4,
Maine,US,03/31/2020 07:02,275,3,
Delaware,US,03/31/2020 07:02,264,7,
Vermont,US,03/31/2020 07:02,256,12,
Hawaii,US,03/31/2020 07:02,204,0,
Montana,US,03/31/2020 07:02,177,5,
Puerto Rico,US,03/31/2020 07:02,174,7,
Nebraska,US,03/31/2020 07:02,153,3,
West Virginia,US,03/31/2020 07:02,145,1,
Alaska,US,03/31/2020 07:02,119,3,
North Dakota,US,03/31/2020 07:02,109,3,
Grand Princess,US,03/31/2020 07:02,103,3,
South Dakota,US,03/31/2020 07:02,101,1,
Wyoming,US,03/31/2020 07:02,95,0,
Guam,US,03/31/2020 07:02,58,1,
Diamond Princess,US,03/31/2020 07:02,49,0,
US Virgin Islands,US,03/31/2020 07:02,30,0,
,,03/31/2020 07:02,2,0,
,,03/31/2020 07:02,2,0,
Quebec,Canada,03/31/2020 07:02,3430,25,
Ontario,Canada,03/31/2020 07:02,1706,32,
British Columbia,Canada,03/31/2020 07:02,970,19,
Alberta,Canada,03/31/2020 07:02,690,8,
Saskatchewan,Canada,03/31/2020 07:02,176,2,
Newfoundland and Labrador,Canada,03/31/2020 07:02,148,1,
Nova Scotia,Canada,03/31/2020 07:02,127,0,
Manitoba,Canada,03/31/2020 07:02,96,1,
New Brunswick,Canada,03/31/2020 07:02,68,0,
Prince Edward Island,Canada,03/31/2020 07:02,18,0,
Grand Princess,US,03/31/2020 07:02,13,0,
Yukon,Canada,03/31/2020 07:02,5,0,
Northwest Territories,Canada,03/31/2020 07:02,1,0,
Diamond Princess,US,03/31/2020 07:02,0,1,
,Italy,03/31/2020 07:02,101739,11591,14620.0
,Spain,03/31/2020 07:02,87956,7716,16780.0
,Germany,03/31/2020 07:02,66885,645,13500.0
,France,03/31/2020 07:02,44550,3024,7927.0
,Iran,03/31/2020 07:02,41495,2757,13911.0
,United Kingdom,03/31/2020 07:02,22141,1408,135.0
,Switzerland,03/31/2020 07:02,15922,359,1823.0
Brussels,Belgium,03/31/2020 07:02,11899,513,1527.0
,Netherlands,03/31/2020 07:02,11750,864,250.0
,Turkey,03/31/2020 07:02,10827,168,162.0
,South Korea,03/31/2020 07:02,9786,162,5408.0
,Austria,03/31/2020 07:02,9618,108,636.0
,Portugal,03/31/2020 07:02,6408,140,43.0
,Israel,03/31/2020 07:02,4695,18,161.0
,Brazil,03/31/2020 07:02,4661,165,127.0
,Norway,03/31/2020 07:02,4462,32,12.0
,Sweden,03/31/2020 07:02,4028,146,16.0
,Czechia,03/31/2020 07:02,3001,23,25.0
,Ireland,03/31/2020 07:02,2910,54,5.0
,Malaysia,03/31/2020 07:02,2626,37,479.0
,Denmark,03/31/2020 07:02,2577,77,1.0
,Chile,03/31/2020 07:02,2449,8,156.0
,Romania,03/31/2020 07:02,2109,65,209.0
,Poland,03/31/2020 07:02,2055,31,7.0
,Luxembourg,03/31/2020 07:02,1988,22,40.0
,Ecuador,03/31/2020 07:02,1966,62,54.0
,Japan,03/31/2020 07:02,1953,56,424.0
,Russia,03/31/2020 07:02,1836,9,66.0
,Pakistan,03/31/2020 07:02,1717,21,76.0
,Philippines,03/31/2020 07:02,1546,78,42.0
,Thailand,03/31/2020 07:02,1524,9,229.0
,Saudi Arabia,03/31/2020 07:02,1453,8,115.0
,Indonesia,03/31/2020 07:02,1414,122,75.0
,Finland,03/31/2020 07:02,1355,13,10.0
,South Africa,03/31/2020 07:02,1326,3,31.0
,India,03/31/2020 07:02,1251,32,102.0
,Greece,03/31/2020 07:02,1212,46,52.0
,Mexico,03/31/2020 07:02,1094,28,35.0
,Iceland,03/31/2020 07:02,1086,2,157.0
,Panama,03/31/2020 07:02,1075,27,9.0
,Argentina,03/31/2020 07:02,966,24,228.0
,Peru,03/31/2020 07:02,950,24,53.0
,Dominican Republic,03/31/2020 07:02,901,42,4.0
,Singapore,03/31/2020 07:02,879,3,228.0
,Colombia,03/31/2020 07:02,798,14,15.0
,Croatia,03/31/2020 07:02,790,6,67.0
,Serbia,03/31/2020 07:02,785,16,42.0
,Slovenia,03/31/2020 07:02,756,11,10.0
,Estonia,03/31/2020 07:02,715,3,20.0
Yokohama,Japan,03/31/2020 07:02,712,10,603.0
,Qatar,03/31/2020 07:02,693,1,51.0
Hong Kong,Hong Kong,03/31/2020 07:02,683,4,118.0
,Egypt,03/31/2020 07:02,656,41,150.0
,New Zealand,03/31/2020 07:02,647,1,74.0
,Iraq,03/31/2020 07:02,630,46,152.0
,United Arab Emirates,03/31/2020 07:02,611,5,61.0
,Algeria,03/31/2020 07:02,584,35,37.0
,Morocco,03/31/2020 07:02,556,33,15.0
,Ukraine,03/31/2020 07:02,548,13,8.0
,Bahrain,03/31/2020 07:02,515,4,295.0
,Lithuania,03/31/2020 07:02,491,7,7.0
,Armenia,03/31/2020 07:02,482,3,30.0
,Hungary,03/31/2020 07:02,447,15,34.0
,Lebanon,03/31/2020 07:02,446,11,35.0
,Bulgaria,03/31/2020 07:02,379,8,17.0
,Latvia,03/31/2020 07:02,376,0,1.0
,Andorra,03/31/2020 07:02,370,8,10.0
,Bosnia and Herzegovina,03/31/2020 07:02,368,10,17.0
,Tunisia,03/31/2020 07:02,362,9,3.0
,Slovakia,03/31/2020 07:02,336,0,7.0
,Costa Rica,03/31/2020 07:02,330,2,4.0
,Kazakhstan,03/31/2020 07:02,325,2,21.0
