Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,04/01/2020 06:50,80,,
New South Wales,Australia,04/01/2020 06:50,2182,,
Northern Territory,Australia,04/01/2020 06:50,16,,
Queensland,Australia,04/01/2020 06:50,743,,
South Australia,Australia,04/01/2020 06:50,337,,
Tasmania,Australia,04/01/2020 06:50,68,,
Victoria,Australia,04/01/2020 06:50,917,,
Western Australia,Australia,04/01/2020 06:50,364,,
Eyibaolu,China,04/01/2020 06:50,67801,3187,63153.0
Di 欐 rot,China,04/01/2020 06:50,714,4,128.0
Right-version of the goo,China,04/01/2020 06:50,322,5,39.0
Juancongdaoning,China,04/01/2020 06:50,516,6,341.0
Zhenjianhanning,China,04/01/2020 06:50,580,8,418.0
Qiankuaminlu,China,04/01/2020 06:50,1501,8,1357.0
Fuhanhuanlu,China,04/01/2020 06:50,343,1,295.0
Still water ╂ touch Ning,China,04/01/2020 06:50,174,3,135.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,04/01/2020 06:50,107,1,74.0
Tick ​​pumping 棬,China,04/01/2020 06:50,41,0,10.0
Xianlilielu,China,04/01/2020 06:50,1257,1,1226.0
Chaxizhenlu,China,04/01/2020 06:50,646,0,631.0
Babianminlu,China,04/01/2020 06:50,774,7,753.0
Chajiemulu,China,04/01/2020 06:50,140,2,124.0
Qiesikoulu,China,04/01/2020 06:50,552,3,536.0
Uushanmenlu,China,04/01/2020 06:50,138,2,125.0
闄曡Ta鐪,China,04/01/2020 06:50,255,3,242.0
Beach 戝崡 鐪,China,04/01/2020 06:50,182,2,172.0
Lichongbaolu,China,04/01/2020 06:50,323,6,310.0
鍚夋 灄鐪,China,04/01/2020 06:50,98,1,92.0
Ba Lu braid ta,China,04/01/2020 06:50,137,0,133.0
Lichonghanlu,China,04/01/2020 06:50,1276,22,1251.0
Read 嶅 Jenning,China,04/01/2020 06:50,579,6,570.0
Zhenzhanxiecha Xiyan,China,04/01/2020 06:50,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,04/01/2020 06:50,254,2,250.0
Cha Xi Lu Tatari,China,04/01/2020 06:50,937,1,935.0
