Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,04/01/2020 16:12,84,,
New South Wales,Australia,04/01/2020 16:12,2182,,
Northern Territory,Australia,04/01/2020 16:12,18,,
Queensland,Australia,04/01/2020 16:12,781,,
South Australia,Australia,04/01/2020 16:12,367,,
Tasmania,Australia,04/01/2020 16:12,68,,
Victoria,Australia,04/01/2020 16:12,968,,
Western Australia,Australia,04/01/2020 16:12,392,,
Eyibaolu,China,04/01/2020 16:12,67802,3193,63326.0
Di 欐 rot,China,04/01/2020 16:12,765,4,147.0
Right-version of the goo,China,04/01/2020 16:12,329,5,39.0
Juancongdaoning,China,04/01/2020 16:12,516,6,341.0
Zhenjianhanning,China,04/01/2020 16:12,580,8,418.0
Qiankuaminlu,China,04/01/2020 16:12,1501,8,1357.0
Fuhanhuanlu,China,04/01/2020 16:12,345,1,298.0
Still water ╂ touch Ning,China,04/01/2020 16:12,176,3,135.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,04/01/2020 16:12,111,1,74.0
Tick ​​pumping 棬,China,04/01/2020 16:12,41,0,10.0
Xianlilielu,China,04/01/2020 16:12,1257,1,1226.0
Chaxizhenlu,China,04/01/2020 16:12,646,0,631.0
Babianminlu,China,04/01/2020 16:12,774,7,753.0
Chajiemulu,China,04/01/2020 16:12,140,2,124.0
Qiesikoulu,China,04/01/2020 16:12,552,3,537.0
闄曡Ta鐪,China,04/01/2020 16:12,255,3,242.0
Uushanmenlu,China,04/01/2020 16:12,138,2,127.0
Beach 戝崡 鐪,China,04/01/2020 16:12,182,2,172.0
Lichongbaolu,China,04/01/2020 16:12,323,6,310.0
鍚夋 灄鐪,China,04/01/2020 16:12,98,1,92.0
Ba Lu braid ta,China,04/01/2020 16:12,137,0,133.0
Lichonghanlu,China,04/01/2020 16:12,1276,22,1251.0
Read 嶅 Jenning,China,04/01/2020 16:12,579,6,570.0
Zhenzhanxiecha Xiyan,China,04/01/2020 16:12,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,04/01/2020 16:12,254,2,250.0
Cha Xi Lu Tatari,China,04/01/2020 16:12,937,1,935.0
Ludiandanlu,China,04/01/2020 16:12,147,2,144.0
Eyihanlu,China,04/01/2020 16:12,1018,4,1014.0
Yuesuijionglu,China,04/01/2020 16:12,990,6,984.0
Xianfenghanlu,China,04/01/2020 16:12,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,04/01/2020 16:12,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,04/01/2020 16:12,75,0,75.0
Weishudaolu,China,04/01/2020 16:12,18,0,18.0
Yuan Cai hip Nielihuikui,China,04/01/2020 16:12,1,0,1.0
New York,US,04/01/2020 16:12,76049,1714,
New Jersey,US,04/01/2020 16:12,18997,267,
California,US,04/01/2020 16:12,8584,183,
Michigan,US,04/01/2020 16:12,7615,259,
Florida,US,04/01/2020 16:12,6741,85,
Massachusetts,US,04/01/2020 16:12,6620,89,
Illinois,US,04/01/2020 16:12,5998,100,
WA,US,04/01/2020 16:12,5482,225,
Louisiana,US,04/01/2020 16:12,5237,239,
Pennsylvania,US,04/01/2020 16:12,4994,67,
Georgia,US,04/01/2020 16:12,4117,125,
Texas,US,04/01/2020 16:12,3925,59,
Connecticut,US,04/01/2020 16:12,3128,69,
Colorado,US,04/01/2020 16:12,2968,69,
Indiana,US,04/01/2020 16:12,2565,65,
Tennessee,US,04/01/2020 16:12,2391,23,
Ohio,US,04/01/2020 16:12,2199,55,
Maryland,US,04/01/2020 16:12,1986,31,
North Carolina,US,04/01/2020 16:12,1561,14,
Virginia,US,04/01/2020 16:12,1484,34,
Wisconsin,US,04/01/2020 16:12,1423,26,
Missouri,US,04/01/2020 16:12,1407,15,
Arizona,US,04/01/2020 16:12,1289,24,
Nevada,US,04/01/2020 16:12,1138,26,
South Carolina,US,04/01/2020 16:12,1083,22,
Alabama,US,04/01/2020 16:12,999,24,
Mississippi,US,04/01/2020 16:12,937,20,
Utah,US,04/01/2020 16:12,888,5,
Oregon,US,04/01/2020 16:12,692,18,
Kentucky,US,04/01/2020 16:12,632,18,
Minnesota,US,04/01/2020 16:12,629,12,
Oklahoma,US,04/01/2020 16:12,568,23,
Arkansas,US,04/01/2020 16:12,564,8,
Idaho,US,04/01/2020 16:12,525,9,
Washington DC,US,04/01/2020 16:12,507,9,
Iowa,US,04/01/2020 16:12,497,7,
Rhode Island,US,04/01/2020 16:12,488,8,
Kansas,US,04/01/2020 16:12,441,10,
New Hampshire,US,04/01/2020 16:12,367,3,
Delaware,US,04/01/2020 16:12,319,10,
New Mexico,US,04/01/2020 16:12,316,5,
Maine,US,04/01/2020 16:12,303,5,
Vermont,US,04/01/2020 16:12,293,13,
Puerto Rico,US,04/01/2020 16:12,286,11,
Hawaii,US,04/01/2020 16:12,224,1,
Montana,US,04/01/2020 16:12,208,5,
Nebraska,US,04/01/2020 16:12,177,4,
West Virginia,US,04/01/2020 16:12,162,1,
,,04/01/2020 16:12,148,5,
Alaska,US,04/01/2020 16:12,133,3,
North Dakota,US,04/01/2020 16:12,126,3,
Wyoming,US,04/01/2020 16:12,120,0,
South Dakota,US,04/01/2020 16:12,108,1,
