Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 19:04,78,,
New South Wales,Australia,03/30/2020 19:04,1918,,
Northern Territory,Australia,03/30/2020 19:04,14,,
Queensland,Australia,03/30/2020 19:04,689,,
South Australia,Australia,03/30/2020 19:04,305,,
Tasmania,Australia,03/30/2020 19:04,65,,
Victoria,Australia,03/30/2020 19:04,821,,
Western Australia,Australia,03/30/2020 19:04,355,,
Eyibaolu,China,03/30/2020 19:04,67801,3186,62889.0
Di 欐 rot,China,03/30/2020 19:04,682,4,123.0
Right-version of the goo,China,03/30/2020 19:04,306,5,39.0
Juancongdaoning,China,03/30/2020 19:04,498,5,338.0
Zhenjianhanning,China,03/30/2020 19:04,577,8,415.0
Qiankuaminlu,China,03/30/2020 19:04,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 19:04,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 19:04,174,3,133.0
Xianlilielu,China,03/30/2020 19:04,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 19:04,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 19:04,97,1,74.0
Chaxizhenlu,China,03/30/2020 19:04,645,0,631.0
Babianminlu,China,03/30/2020 19:04,773,7,753.0
Qiesikoulu,China,03/30/2020 19:04,550,3,536.0
Uushanmenlu,China,03/30/2020 19:04,138,2,125.0
Chajiemulu,China,03/30/2020 19:04,136,2,124.0
闄曡Ta鐪,China,03/30/2020 19:04,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 19:04,180,2,172.0
Lichongbaolu,China,03/30/2020 19:04,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 19:04,98,1,92.0
Lichonghanlu,China,03/30/2020 19:04,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 19:04,579,6,570.0
Ba Lu braid ta,China,03/30/2020 19:04,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 19:04,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 19:04,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 19:04,937,1,935.0
Ludiandanlu,China,03/30/2020 19:04,147,2,144.0
Eyihanlu,China,03/30/2020 19:04,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 19:04,990,6,984.0
Xianfenghanlu,China,03/30/2020 19:04,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 19:04,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 19:04,75,0,75.0
Weishudaolu,China,03/30/2020 19:04,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 19:04,1,0,1.0
New York,US,03/30/2020 19:04,66497,1218,
New Jersey,US,03/30/2020 19:04,13386,161,
California,US,03/30/2020 19:04,6388,132,
Michigan,US,03/30/2020 19:04,5489,132,
Florida,US,03/30/2020 19:04,5473,63,
Massachusetts,US,03/30/2020 19:04,4955,48,
WA,US,03/30/2020 19:04,4905,205,
Illinois,US,03/30/2020 19:04,4596,66,
Pennsylvania,US,03/30/2020 19:04,4090,50,
Louisiana,US,03/30/2020 19:04,4025,185,
Texas,US,03/30/2020 19:04,2967,39,
Georgia,US,03/30/2020 19:04,2809,87,
Colorado,US,03/30/2020 19:04,2311,47,
Connecticut,US,03/30/2020 19:04,1993,34,
Tennessee,US,03/30/2020 19:04,1900,13,
Indiana,US,03/30/2020 19:04,1786,36,
Ohio,US,03/30/2020 19:04,1653,29,
Maryland,US,03/30/2020 19:04,1413,15,
North Carolina,US,03/30/2020 19:04,1276,7,
Wisconsin,US,03/30/2020 19:04,1165,18,
Arizona,US,03/30/2020 19:04,1157,20,
Virginia,US,03/30/2020 19:04,1020,25,
Nevada,US,03/30/2020 19:04,1008,15,
Missouri,US,03/30/2020 19:04,931,13,
Mississippi,US,03/30/2020 19:04,847,16,
Alabama,US,03/30/2020 19:04,830,10,
South Carolina,US,03/30/2020 19:04,774,16,
Utah,US,03/30/2020 19:04,724,4,
Oregon,US,03/30/2020 19:04,549,13,
Minnesota,US,03/30/2020 19:04,503,9,
Arkansas,US,03/30/2020 19:04,449,6,
Kentucky,US,03/30/2020 19:04,439,9,
Oklahoma,US,03/30/2020 19:04,431,16,
Iowa,US,03/30/2020 19:04,424,6,
Rhode Island,US,03/30/2020 19:04,408,3,
Washington DC,US,03/30/2020 19:04,401,9,
Kansas,US,03/30/2020 19:04,330,7,
Idaho,US,03/30/2020 19:04,325,6,
Maine,US,03/30/2020 19:04,275,3,
New Hampshire,US,03/30/2020 19:04,258,3,
Vermont,US,03/30/2020 19:04,256,12,
New Mexico,US,03/30/2020 19:04,237,2,
Delaware,US,03/30/2020 19:04,232,6,
Hawaii,US,03/30/2020 19:04,175,0,
Puerto Rico,US,03/30/2020 19:04,174,6,
Montana,US,03/30/2020 19:04,171,5,
West Virginia,US,03/30/2020 19:04,124,1,
Nebraska,US,03/30/2020 19:04,121,2,
Alaska,US,03/30/2020 19:04,114,3,
North Dakota,US,03/30/2020 19:04,109,2,
Grand Princess,US,03/30/2020 19:04,103,3,
South Dakota,US,03/30/2020 19:04,101,1,
Wyoming,US,03/30/2020 19:04,87,0,
Guam,US,03/30/2020 19:04,58,1,
Diamond Princess,US,03/30/2020 19:04,49,0,
US Virgin Islands,US,03/30/2020 19:04,30,0,
,,03/30/2020 19:04,2,0,
Quebec,Canada,03/30/2020 19:04,3430,22,
Ontario,Canada,03/30/2020 19:04,1706,21,
British Columbia,Canada,03/30/2020 19:04,884,17,
