Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 13:16,78,,
New South Wales,Australia,03/30/2020 13:16,1918,,
Northern Territory,Australia,03/30/2020 13:16,14,,
Queensland,Australia,03/30/2020 13:16,689,,
South Australia,Australia,03/30/2020 13:16,305,,
Tasmania,Australia,03/30/2020 13:16,65,,
Victoria,Australia,03/30/2020 13:16,821,,
Western Australia,Australia,03/30/2020 13:16,355,,
Eyibaolu,China,03/30/2020 13:16,67801,3186,62884.0
Di 欐 rot,China,03/30/2020 13:16,682,4,123.0
Right-version of the goo,China,03/30/2020 13:16,306,5,39.0
Juancongdaoning,China,03/30/2020 13:16,498,5,338.0
Zhenjianhanning,China,03/30/2020 13:16,577,8,415.0
Qiankuaminlu,China,03/30/2020 13:16,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 13:16,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 13:16,174,3,133.0
Xianlilielu,China,03/30/2020 13:16,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 13:16,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 13:16,97,1,74.0
Chaxizhenlu,China,03/30/2020 13:16,645,0,631.0
Babianminlu,China,03/30/2020 13:16,773,7,753.0
Qiesikoulu,China,03/30/2020 13:16,550,3,536.0
Uushanmenlu,China,03/30/2020 13:16,138,2,125.0
Chajiemulu,China,03/30/2020 13:16,136,2,124.0
闄曡Ta鐪,China,03/30/2020 13:16,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 13:16,180,2,172.0
Lichongbaolu,China,03/30/2020 13:16,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 13:16,98,1,92.0
Lichonghanlu,China,03/30/2020 13:16,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 13:16,579,6,570.0
Ba Lu braid ta,China,03/30/2020 13:16,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 13:16,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 13:16,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 13:16,937,1,935.0
Ludiandanlu,China,03/30/2020 13:16,147,2,144.0
Eyihanlu,China,03/30/2020 13:16,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 13:16,990,6,984.0
Xianfenghanlu,China,03/30/2020 13:16,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 13:16,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 13:16,75,0,75.0
Weishudaolu,China,03/30/2020 13:16,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 13:16,1,0,1.0
New York,US,03/30/2020 13:16,59746,966,
New Jersey,US,03/30/2020 13:16,13386,161,
California,US,03/30/2020 13:16,6345,132,
Michigan,US,03/30/2020 13:16,5489,132,
Massachusetts,US,03/30/2020 13:16,4955,48,
Florida,US,03/30/2020 13:16,4950,60,
WA,US,03/30/2020 13:16,4896,204,
Illinois,US,03/30/2020 13:16,4596,66,
Louisiana,US,03/30/2020 13:16,3540,151,
Pennsylvania,US,03/30/2020 13:16,3465,43,
Texas,US,03/30/2020 13:16,2826,37,
Georgia,US,03/30/2020 13:16,2683,84,
Colorado,US,03/30/2020 13:16,2308,47,
Connecticut,US,03/30/2020 13:16,1993,34,
Tennessee,US,03/30/2020 13:16,1818,12,
Ohio,US,03/30/2020 13:16,1653,29,
Indiana,US,03/30/2020 13:16,1514,32,
Maryland,US,03/30/2020 13:16,1239,15,
North Carolina,US,03/30/2020 13:16,1189,6,
Wisconsin,US,03/30/2020 13:16,1164,18,
Missouri,US,03/30/2020 13:16,926,13,
Nevada,US,03/30/2020 13:16,920,15,
Arizona,US,03/30/2020 13:16,919,17,
Virginia,US,03/30/2020 13:16,890,24,
Alabama,US,03/30/2020 13:16,830,10,
South Carolina,US,03/30/2020 13:16,774,16,
Mississippi,US,03/30/2020 13:16,759,14,
Utah,US,03/30/2020 13:16,724,4,
Oregon,US,03/30/2020 13:16,549,13,
Minnesota,US,03/30/2020 13:16,503,9,
Arkansas,US,03/30/2020 13:16,449,6,
Kentucky,US,03/30/2020 13:16,439,9,
Oklahoma,US,03/30/2020 13:16,431,16,
Washington DC,US,03/30/2020 13:16,401,9,
Iowa,US,03/30/2020 13:16,336,4,
Kansas,US,03/30/2020 13:16,330,7,
Idaho,US,03/30/2020 13:16,324,6,
Rhode Island,US,03/30/2020 13:16,294,3,
New Hampshire,US,03/30/2020 13:16,258,3,
