Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/27/2020 16:46,62,,
New South Wales,Australia,03/27/2020 16:46,1405,,
Northern Territory,Australia,03/27/2020 16:46,12,,
Queensland,Australia,03/27/2020 16:46,555,,
South Australia,Australia,03/27/2020 16:46,257,,
Tasmania,Australia,03/27/2020 16:46,46,,
Victoria,Australia,03/27/2020 16:46,574,,
Western Australia,Australia,03/27/2020 16:46,255,,
Eyibaolu,China,03/27/2020 16:46,2895,3174,61732.0
Di 欐 rot,China,03/27/2020 16:46,405,4,110.0
Right-version of the goo,China,03/27/2020 16:46,236,2,29.0
Zhenjianhanning,China,03/27/2020 16:46,153,8,408.0
Juancongdaoning,China,03/27/2020 16:46,129,5,334.0
Qiankuaminlu,China,03/27/2020 16:46,111,8,1337.0
Fuhanhuanlu,China,03/27/2020 16:46,35,1,295.0
Xianlilielu,China,03/27/2020 16:46,24,1,1222.0
Tick ​​pumping 棬,China,03/27/2020 16:46,23,0,10.0
Still water ╂ touch Ning,China,03/27/2020 16:46,19,3,133.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/27/2020 16:46,17,1,74.0
Babianminlu,China,03/27/2020 16:46,13,7,752.0
Uushanmenlu,China,03/27/2020 16:46,11,2,123.0
Chaxizhenlu,China,03/27/2020 16:46,10,0,631.0
Qiesikoulu,China,03/27/2020 16:46,9,3,536.0
闄曡Ta鐪,China,03/27/2020 16:46,8,3,242.0
Beach 戝崡 鐪,China,03/27/2020 16:46,6,2,172.0
Lichonghanlu,China,03/27/2020 16:46,3,22,1250.0
Lichongbaolu,China,03/27/2020 16:46,3,6,310.0
Read 嶅 Jenning,China,03/27/2020 16:46,2,6,570.0
Zhenzhanxiecha Xiyan,China,03/27/2020 16:46,2,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/27/2020 16:46,2,2,250.0
Ba Lu braid ta,China,03/27/2020 16:46,2,0,133.0
Chajiemulu,China,03/27/2020 16:46,2,2,124.0
鍚夋 灄鐪,China,03/27/2020 16:46,2,1,92.0
Cha Xi Lu Tatari,China,03/27/2020 16:46,1,1,934.0
Eyihanlu,China,03/27/2020 16:46,0,4,1014.0
Yuesuijionglu,China,03/27/2020 16:46,0,6,984.0
Xianfenghanlu,China,03/27/2020 16:46,0,6,162.0
Ludiandanlu,China,03/27/2020 16:46,0,2,144.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/27/2020 16:46,0,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/27/2020 16:46,0,0,75.0
Weishudaolu,China,03/27/2020 16:46,0,0,18.0
Yuan Cai hip Nielihuikui,China,03/27/2020 16:46,0,0,1.0
,,03/27/2020 16:46,,,
New York,US,03/27/2020 16:46,,,0.0
New Jersey,US,03/27/2020 16:46,"6,876",81,1.0
California,US,03/27/2020 16:46,,,6.0
WA,US,03/27/2020 16:46,"3,207",150,1.0
Florida,US,03/27/2020 16:46,,,0.0
Michigan,US,03/27/2020 16:46,"2,857",61,0.0
Illinois,US,03/27/2020 16:46,"2,543",26,2.0
Massachusetts,US,03/27/2020 16:46,"2,417",25,1.0
Louisiana,US,03/27/2020 16:46,"2,305",83,0.0
Pennsylvania,US,03/27/2020 16:46,"1,813",18,0.0
Texas,US,03/27/2020 16:46,,24,0.0
Georgia,US,03/27/2020 16:46,"1,643",56,0.0
Colorado,US,03/27/2020 16:46,"1,430",,0.0
Tennessee,US,03/27/2020 16:46,,3,0.0
Connecticut,US,03/27/2020 16:46,"1,012",21,0.0
Indiana,US,03/27/2020 16:46,,17,0.0
Ohio,US,03/27/2020 16:46,,15,0.0
North Carolina,US,03/27/2020 16:46,,,0.0
Maryland,US,03/27/2020 16:46,,,3.0
Wisconsin,US,03/27/2020 16:46,,10,1.0
Virginia,US,03/27/2020 16:46,,14,0.0
Mississippi,US,03/27/2020 16:46,573,8,0.0
Alabama,US,03/27/2020 16:46,,,0.0
Nevada,US,03/27/2020 16:46,536,10,0.0
Missouri,US,03/27/2020 16:46,530,9,0.0
Arizona,US,03/27/2020 16:46,508,8,1.0
South Carolina,US,03/27/2020 16:46,456,9,0.0
Utah,US,03/27/2020 16:46,402,1,0.0
Arkansas,US,03/27/2020 16:46,,2,0.0
Minnesota,US,03/27/2020 16:46,346,2,0.0
Oregon,US,03/27/2020 16:46,317,11,0.0
Washington DC,US,03/27/2020 16:46,,3,0.0
Oklahoma,US,03/27/2020 16:46,,7,0.0
Kentucky,US,03/27/2020 16:46,248,5,1.0
Idaho,US,03/27/2020 16:46,,3,0.0
Iowa,US,03/27/2020 16:46,180,1,0.0
Kansas,US,03/27/2020 16:46,,3,0.0
Maine,US,03/27/2020 16:46,,0,0.0
Rhode Island,US,03/27/2020 16:46,165,0,0.0
New Hampshire,US,03/27/2020 16:46,,1,0.0
Vermont,US,03/27/2020 16:46,158,9,0.0
Delaware,US,03/27/2020 16:46,143,,0.0
New Mexico,US,03/27/2020 16:46,136,1,0.0
Montana,US,03/27/2020 16:46,,1,0.0
Hawaii,US,03/27/2020 16:46,106,0,0.0
Nebraska,US,03/27/2020 16:46,82,0,0.0
Puerto Rico,US,03/27/2020 16:46,,,1.0
West Virginia,US,03/27/2020 16:46,76,,0.0
Wyoming,US,03/27/2020 16:46,,0,0.0
Alaska,US,03/27/2020 16:46,,1,0.0
North Dakota,US,03/27/2020 16:46,,0,0.0
Guam,US,03/27/2020 16:46,,1,0.0
,,03/27/2020 16:46,49,0,
South Dakota,US,03/27/2020 16:46,46,1,0.0
,,03/27/2020 16:46,28,3,
US Virgin Islands,US,03/27/2020 16:46,17,0,0.0
,,03/27/2020 16:46,,,
,,03/27/2020 16:46,,,
,,03/27/2020 16:46,"6,876",81,
,,03/27/2020 16:46,,,
,,03/27/2020 16:46,"3,207",150,
,,03/27/2020 16:46,,,
,,03/27/2020 16:46,"2,857",61,
,,03/27/2020 16:46,"2,543",26,
,,03/27/2020 16:46,"2,417",25,
,,03/27/2020 16:46,"2,305",83,
,,03/27/2020 16:46,"1,813",18,
,,03/27/2020 16:46,,24,
,,03/27/2020 16:46,"1,643",56,
,,03/27/2020 16:46,"1,430",,
,,03/27/2020 16:46,,3,
,,03/27/2020 16:46,"1,012",21,
,,03/27/2020 16:46,,17,
,,03/27/2020 16:46,,15,
,,03/27/2020 16:46,,,
,,03/27/2020 16:46,,,
,,03/27/2020 16:46,,10,
,,03/27/2020 16:46,,14,
,,03/27/2020 16:46,573,8,
,,03/27/2020 16:46,,,
,,03/27/2020 16:46,536,10,
,,03/27/2020 16:46,530,9,
,,03/27/2020 16:46,508,8,
,,03/27/2020 16:46,456,9,
,,03/27/2020 16:46,402,1,
,,03/27/2020 16:46,,2,
,,03/27/2020 16:46,346,2,
,,03/27/2020 16:46,317,11,
,,03/27/2020 16:46,,3,
,,03/27/2020 16:46,,7,
,,03/27/2020 16:46,248,5,
,,03/27/2020 16:46,,3,
,,03/27/2020 16:46,180,1,
,,03/27/2020 16:46,,3,
,,03/27/2020 16:46,,0,
,,03/27/2020 16:46,165,0,
,,03/27/2020 16:46,,1,
,,03/27/2020 16:46,158,9,
,,03/27/2020 16:46,143,,
,,03/27/2020 16:46,136,1,
,,03/27/2020 16:46,,1,
,,03/27/2020 16:46,106,0,
,,03/27/2020 16:46,82,0,
,,03/27/2020 16:46,,,
,,03/27/2020 16:46,76,,
,,03/27/2020 16:46,,0,
,,03/27/2020 16:46,,1,
,,03/27/2020 16:46,,0,
,,03/27/2020 16:46,,1,
Diamond Princess,US,03/27/2020 16:46,49,0,0.0
,,03/27/2020 16:46,46,1,
Grand Princess,US,03/27/2020 16:46,28,3,0.0
,,03/27/2020 16:46,17,0,
,,03/27/2020 16:46,4,0,
,Italy,03/27/2020 16:46,86498,9134,10950.0
,Spain,03/27/2020 16:46,64059,4934,9357.0
,Germany,03/27/2020 16:46,49344,304,5673.0
,Iran,03/27/2020 16:46,32332,2378,11133.0
,France,03/27/2020 16:46,29155,1696,4948.0
,UK,03/27/2020 16:46,14543,759,135.0
,Switzerland,03/27/2020 16:46,12311,207,897.0
,South Korea,03/27/2020 16:46,9332,139,4528.0
,Netherlands,03/27/2020 16:46,8603,546,3.0
,Austria,03/27/2020 16:46,7557,58,225.0
Brussels,Belgium,03/27/2020 16:46,7284,289,858.0
,Portugal,03/27/2020 16:46,4268,76,43.0
,Norway,03/27/2020 16:46,3696,19,6.0
,Turkey,03/27/2020 16:46,3629,75,26.0
,Sweden,03/27/2020 16:46,3046,92,16.0
,Israel,03/27/2020 16:46,3035,12,79.0
,Brazil,03/27/2020 16:46,3027,77,6.0
,Malaysia,03/27/2020 16:46,2161,26,259.0
,Czechia,03/27/2020 16:46,2062,9,11.0
,Denmark,03/27/2020 16:46,2010,52,1.0
,Ireland,03/27/2020 16:46,1819,19,5.0
,Chile,03/27/2020 16:46,1610,5,43.0
,Luxembourg,03/27/2020 16:46,1605,15,40.0
,Ecuador,03/27/2020 16:46,1595,36,3.0
,Japan,03/27/2020 16:46,1387,47,359.0
,Pakistan,03/27/2020 16:46,1296,9,23.0
,Romania,03/27/2020 16:46,1292,24,115.0
,Poland,03/27/2020 16:46,1289,16,7.0
,Thailand,03/27/2020 16:46,1136,5,97.0
,Saudi Arabia,03/27/2020 16:46,1104,3,35.0
,Indonesia,03/27/2020 16:46,1046,87,46.0
,Finland,03/27/2020 16:46,1041,7,10.0
,Russia,03/27/2020 16:46,1036,3,45.0
,Greece,03/27/2020 16:46,966,28,52.0
,South Africa,03/27/2020 16:46,927,2,12.0
,Iceland,03/27/2020 16:46,890,2,97.0
,India,03/27/2020 16:46,878,20,73.0
,Philippines,03/27/2020 16:46,803,54,31.0
,Singapore,03/27/2020 16:46,732,2,183.0
Yokohama,Japan,03/27/2020 16:46,712,10,597.0
,Panama,03/27/2020 16:46,674,9,2.0
,Slovenia,03/27/2020 16:46,632,9,10.0
,Argentina,03/27/2020 16:46,589,13,72.0
,Croatia,03/27/2020 16:46,586,3,37.0
,Mexico,03/27/2020 16:46,585,8,4.0
,Dominican Republic,03/27/2020 16:46,581,20,3.0
,Peru,03/27/2020 16:46,580,9,14.0
,Estonia,03/27/2020 16:46,575,1,11.0
,Qatar,03/27/2020 16:46,562,0,43.0
,Serbia,03/27/2020 16:46,528,8,15.0
Hong Kong,Hong Kong,03/27/2020 16:46,518,4,111.0
,Egypt,03/27/2020 16:46,495,24,102.0
,Colombia,03/27/2020 16:46,491,6,8.0
,Bahrain,03/27/2020 16:46,466,4,227.0
,Iraq,03/27/2020 16:46,458,40,122.0
,Algeria,03/27/2020 16:46,409,26,29.0
,Lebanon,03/27/2020 16:46,391,7,23.0
,New Zealand,03/27/2020 16:46,368,0,37.0
,Lithuania,03/27/2020 16:46,345,5,1.0
,United Arab Emirates,03/27/2020 16:46,333,2,52.0
,Armenia,03/27/2020 16:46,329,1,28.0
,Hungary,03/27/2020 16:46,300,10,34.0
,Bulgaria,03/27/2020 16:46,293,3,9.0
,Latvia,03/27/2020 16:46,280,0,1.0
,Morocco,03/27/2020 16:46,275,11,8.0
,Slovakia,03/27/2020 16:46,269,0,2.0
,Andorra,03/27/2020 16:46,267,3,1.0
Taiwan,Taiwan,03/27/2020 16:46,267,2,30.0
,Uruguay,03/27/2020 16:46,238,0,0.0
,Bosnia and Herzegovina,03/27/2020 16:46,231,4,5.0
,Costa Rica,03/27/2020 16:46,231,2,2.0
,Tunisia,03/27/2020 16:46,227,6,2.0
,Ukraine,03/27/2020 16:46,226,5,5.0
,Kuwait,03/27/2020 16:46,225,0,57.0
,San Marino,03/27/2020 16:46,223,21,4.0
,North Macedonia,03/27/2020 16:46,219,3,3.0
,Jordan,03/27/2020 16:46,212,0,2.0
,Moldova,03/27/2020 16:46,199,2,2.0
,Albania,03/27/2020 16:46,186,8,31.0
,Burkina Faso,03/27/2020 16:46,180,9,12.0
,Azerbaijan,03/27/2020 16:46,165,3,15.0
,Vietnam,03/27/2020 16:46,163,0,20.0
,Cyprus,03/27/2020 16:46,146,3,4.0
,Reunion,03/27/2020 16:46,145,0,1.0
,Faeroe Islands,03/27/2020 16:46,144,0,54.0
,Malta,03/27/2020 16:46,139,0,2.0
,Kazakhstan,03/27/2020 16:46,137,1,3.0
,Ghana,03/27/2020 16:46,136,4,1.0
,Oman,03/27/2020 16:46,131,0,23.0
,Senegal,03/27/2020 16:46,119,0,11.0
,Brunei,03/27/2020 16:46,115,0,11.0
,Venezuela,03/27/2020 16:46,107,1,31.0
,Sri Lanka,03/27/2020 16:46,106,0,7.0
,Cambodia,03/27/2020 16:46,99,0,11.0
,Ivory Coast,03/27/2020 16:46,96,0,3.0
,Afghanistan,03/27/2020 16:46,94,4,2.0
,Mauritius,03/27/2020 16:46,94,2,0.0
,Belarus,03/27/2020 16:46,94,0,32.0
,Palestine,03/27/2020 16:46,91,1,17.0
,Cameroon,03/27/2020 16:46,88,2,2.0
,Uzbekistan,03/27/2020 16:46,88,1,5.0
,Martinique,03/27/2020 16:46,81,1,0.0
,Georgia,03/27/2020 16:46,81,0,13.0
,Cuba,03/27/2020 16:46,80,2,4.0
,Channel Islands,03/27/2020 16:46,80,1,0.0
,Guadeloupe,03/27/2020 16:46,73,1,0.0
,Montenegro,03/27/2020 16:46,70,1,0.0
,Honduras,03/27/2020 16:46,68,1,0.0
,Trinidad and Tobago,03/27/2020 16:46,66,2,1.0
,Nigeria,03/27/2020 16:46,65,1,3.0
,Bolivia,03/27/2020 16:46,61,0,0.0
,Kyrgyzstan,03/27/2020 16:46,58,0,0.0
,Liechtenstein,03/27/2020 16:46,56,0,0.0
,Gibraltar,03/27/2020 16:46,55,0,14.0
,Paraguay,03/27/2020 16:46,52,3,1.0
,DRC,03/27/2020 16:46,51,3,2.0
,Mayotte,03/27/2020 16:46,50,0,0.0
,Rwanda,03/27/2020 16:46,50,0,0.0
,Bangladesh,03/27/2020 16:46,48,5,11.0
Macau,Macau,03/27/2020 16:46,34,0,10.0
,Monaco,03/27/2020 16:46,33,0,1.0
,Kenya,03/27/2020 16:46,31,1,1.0
,French Polynesia,03/27/2020 16:46,30,0,0.0
,Isle of Man,03/27/2020 16:46,29,0,0.0
,Aruba,03/27/2020 16:46,28,0,1.0
,French Guiana,03/27/2020 16:46,28,0,6.0
,Jamaica,03/27/2020 16:46,26,1,2.0
,Guatemala,03/27/2020 16:46,25,1,4.0
,Togo,03/27/2020 16:46,25,0,1.0
,Barbados,03/27/2020 16:46,24,0,0.0
,Madagascar,03/27/2020 16:46,24,0,0.0
,Zambia,03/27/2020 16:46,22,0,0.0
,Uganda,03/27/2020 16:46,18,0,0.0
,Ethiopia,03/27/2020 16:46,16,0,0.0
,Bermuda,03/27/2020 16:46,15,0,2.0
,New Caledonia,03/27/2020 16:46,15,0,0.0
,Maldives,03/27/2020 16:46,14,0,9.0
,El Salvador,03/27/2020 16:46,13,0,0.0
,Tanzania,03/27/2020 16:46,13,0,1.0
,Djibouti,03/27/2020 16:46,12,0,0.0
,Equatorial Guinea,03/27/2020 16:46,12,0,0.0
,Dominica,03/27/2020 16:46,11,0,0.0
,Mali,03/27/2020 16:46,11,0,0.0
,Mongolia,03/27/2020 16:46,11,0,0.0
,Saint Martin,03/27/2020 16:46,11,0,0.0
,Niger,03/27/2020 16:46,10,1,0.0
,Greenland,03/27/2020 16:46,10,0,2.0
,Bahamas,03/27/2020 16:46,9,0,1.0
,Eswatini,03/27/2020 16:46,9,0,0.0
,Cayman Islands,03/27/2020 16:46,8,1,0.0
,Guinea,03/27/2020 16:46,8,0,0.0
,Haiti,03/27/2020 16:46,8,0,0.0
,Namibia,03/27/2020 16:46,8,0,2.0
,Suriname,03/27/2020 16:46,8,0,0.0
,Curacao,03/27/2020 16:46,7,1,2.0
,Gabon,03/27/2020 16:46,7,1,0.0
,Antigua and Barbuda,03/27/2020 16:46,7,0,0.0
,Grenada,03/27/2020 16:46,7,0,0.0
,Mozambique,03/27/2020 16:46,7,0,0.0
,Seychelles,03/27/2020 16:46,7,0,0.0
,Benin,03/27/2020 16:46,6,0,0.0
,Eritrea,03/27/2020 16:46,6,0,0.0
,Laos,03/27/2020 16:46,6,0,0.0
,Cabo Verde,03/27/2020 16:46,5,1,0.0
,Guyana,03/27/2020 16:46,5,1,0.0
,Zimbabwe,03/27/2020 16:46,5,1,0.0
,Fiji,03/27/2020 16:46,5,0,0.0
,Montserrat,03/27/2020 16:46,5,0,0.0
,Myanmar,03/27/2020 16:46,5,0,0.0
,Syria,03/27/2020 16:46,5,0,0.0
