Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,04/04/2020 12:25,93,,
New South Wales,Australia,04/04/2020 12:25,2493,,
Northern Territory,Australia,04/04/2020 12:25,25,,
Queensland,Australia,04/04/2020 12:25,900,,
South Australia,Australia,04/04/2020 12:25,407,,
Tasmania,Australia,04/04/2020 12:25,79,,
Victoria,Australia,04/04/2020 12:25,1115,,
Western Australia,Australia,04/04/2020 12:25,436,,
Eyibaolu,China,04/04/2020 12:25,67803,3207,63762
Di 欐 rot,China,04/04/2020 12:25,862,4,173
Right-version of the goo,China,04/04/2020 12:25,348,5,50
Juancongdaoning,China,04/04/2020 12:25,529,6,356
Zhenjianhanning,China,04/04/2020 12:25,585,8,438
Qiankuaminlu,China,04/04/2020 12:25,1516,8,1378
Fuhanhuanlu,China,04/04/2020 12:25,350,1,301
鍐呰 挋鍙 I 嚜娌 诲尯,China,04/04/2020 12:25,117,1,74
Still water ╂ touch Ning,China,04/04/2020 12:25,180,3,140
Tick ​​pumping 棬,China,04/04/2020 12:25,43,0,10
Xianlilielu,China,04/04/2020 12:25,1262,1,1229
Chaxizhenlu,China,04/04/2020 12:25,651,0,632
Babianminlu,China,04/04/2020 12:25,778,7,755
Qiesikoulu,China,04/04/2020 12:25,557,3,538
Chajiemulu,China,04/04/2020 12:25,141,2,125
Lichongbaolu,China,04/04/2020 12:25,326,6,310
Beach 戝崡 鐪,China,04/04/2020 12:25,184,2,172
Zhenzhanxiecha Xiyan,China,04/04/2020 12:25,491,13,469
闄曡Ta鐪,China,04/04/2020 12:25,256,3,245
Uushanmenlu,China,04/04/2020 12:25,138,2,131
鍚夋 灄鐪,China,04/04/2020 12:25,98,1,92
Ba Lu braid ta,China,04/04/2020 12:25,137,0,133
Lichonghanlu,China,04/04/2020 12:25,1276,22,1251
Read 嶅 Jenning,China,04/04/2020 12:25,579,6,570
Eyihanlu,China,04/04/2020 12:25,1019,4,1014
Cha Xi Lu Tatari,China,04/04/2020 12:25,937,1,935
Ludiandanlu,China,04/04/2020 12:25,147,2,144
Yuesuijionglu,China,04/04/2020 12:25,990,6,984
Qian hip Tatari Dan Zu Xi Meilihuikui,China,04/04/2020 12:25,254,2,252
Xianfenghanlu,China,04/04/2020 12:25,168,6,162
Koubanyuezi Cunyonghaobi Melihuikui,China,04/04/2020 12:25,76,3,73
Yuehuohanwu arrowhead Xi Melihuikui,China,04/04/2020 12:25,75,0,75
Weishudaolu,China,04/04/2020 12:25,18,0,18
Yuan Cai hip Nielihuikui,China,04/04/2020 12:25,1,0,1
,,,State,Location,News Reference
,World,04/04/2020 12:25,1133373,60375,235999
,Spain,04/04/2020 12:25,124736,11744,34219
,Italy,04/04/2020 12:25,119827,14681,19758
,Germany,04/04/2020 12:25,91159,1275,24575
,France,04/04/2020 12:25,82165,6507,14008
,Iran,04/04/2020 12:25,55743,3452,19736
,United Kingdom,04/04/2020 12:25,38168,3605,135
,Turkey,04/04/2020 12:25,20921,425,484
,Switzerland,04/04/2020 12:25,20278,620,4846
Brussels,Belgium,04/04/2020 12:25,18431,1283,3247
,Netherlands,04/04/2020 12:25,16627,1651,250
