Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,04/01/2020 10:59,84,,
New South Wales,Australia,04/01/2020 10:59,2182,,
Northern Territory,Australia,04/01/2020 10:59,18,,
Queensland,Australia,04/01/2020 10:59,781,,
South Australia,Australia,04/01/2020 10:59,367,,
Tasmania,Australia,04/01/2020 10:59,68,,
Victoria,Australia,04/01/2020 10:59,968,,
Western Australia,Australia,04/01/2020 10:59,392,,
Eyibaolu,China,04/01/2020 10:59,67802,3193,63326.0
Di 欐 rot,China,04/01/2020 10:59,714,4,128.0
Right-version of the goo,China,04/01/2020 10:59,322,5,39.0
Juancongdaoning,China,04/01/2020 10:59,516,6,341.0
Zhenjianhanning,China,04/01/2020 10:59,580,8,418.0
Qiankuaminlu,China,04/01/2020 10:59,1501,8,1357.0
Fuhanhuanlu,China,04/01/2020 10:59,345,1,297.0
Still water ╂ touch Ning,China,04/01/2020 10:59,174,3,135.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,04/01/2020 10:59,111,1,74.0
Tick ​​pumping 棬,China,04/01/2020 10:59,41,0,10.0
Xianlilielu,China,04/01/2020 10:59,1257,1,1226.0
Chaxizhenlu,China,04/01/2020 10:59,646,0,631.0
Babianminlu,China,04/01/2020 10:59,774,7,753.0
Chajiemulu,China,04/01/2020 10:59,140,2,124.0
Qiesikoulu,China,04/01/2020 10:59,552,3,536.0
Uushanmenlu,China,04/01/2020 10:59,138,2,125.0
闄曡Ta鐪,China,04/01/2020 10:59,255,3,242.0
Beach 戝崡 鐪,China,04/01/2020 10:59,182,2,172.0
Lichongbaolu,China,04/01/2020 10:59,323,6,310.0
鍚夋 灄鐪,China,04/01/2020 10:59,98,1,92.0
Ba Lu braid ta,China,04/01/2020 10:59,137,0,133.0
Lichonghanlu,China,04/01/2020 10:59,1276,22,1251.0
Read 嶅 Jenning,China,04/01/2020 10:59,579,6,570.0
Zhenzhanxiecha Xiyan,China,04/01/2020 10:59,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,04/01/2020 10:59,254,2,250.0
Cha Xi Lu Tatari,China,04/01/2020 10:59,937,1,935.0
Ludiandanlu,China,04/01/2020 10:59,147,2,144.0
Eyihanlu,China,04/01/2020 10:59,1018,4,1014.0
Yuesuijionglu,China,04/01/2020 10:59,990,6,984.0
Xianfenghanlu,China,04/01/2020 10:59,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,04/01/2020 10:59,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,04/01/2020 10:59,75,0,75.0
Weishudaolu,China,04/01/2020 10:59,18,0,18.0
Yuan Cai hip Nielihuikui,China,04/01/2020 10:59,1,0,1.0
New York,US,04/01/2020 10:59,76049,1714,
New Jersey,US,04/01/2020 10:59,18997,267,
California,US,04/01/2020 10:59,8558,182,
Michigan,US,04/01/2020 10:59,7615,259,
Florida,US,04/01/2020 10:59,6741,85,
Massachusetts,US,04/01/2020 10:59,6620,89,
Illinois,US,04/01/2020 10:59,5998,100,
WA,US,04/01/2020 10:59,5453,225,
Louisiana,US,04/01/2020 10:59,5237,239,
Pennsylvania,US,04/01/2020 10:59,4994,67,
Georgia,US,04/01/2020 10:59,4117,125,
Texas,US,04/01/2020 10:59,3925,58,
Connecticut,US,04/01/2020 10:59,3128,69,
Colorado,US,04/01/2020 10:59,2968,69,
Tennessee,US,04/01/2020 10:59,2391,23,
Ohio,US,04/01/2020 10:59,2199,55,
Indiana,US,04/01/2020 10:59,2159,49,
Maryland,US,04/01/2020 10:59,1660,19,
North Carolina,US,04/01/2020 10:59,1561,12,
Wisconsin,US,04/01/2020 10:59,1412,25,
Missouri,US,04/01/2020 10:59,1407,15,
Arizona,US,04/01/2020 10:59,1289,24,
Virginia,US,04/01/2020 10:59,1250,27,
Nevada,US,04/01/2020 10:59,1138,26,
South Carolina,US,04/01/2020 10:59,1083,22,
Alabama,US,04/01/2020 10:59,999,24,
Mississippi,US,04/01/2020 10:59,937,20,
Utah,US,04/01/2020 10:59,888,5,
Oregon,US,04/01/2020 10:59,690,18,
Kentucky,US,04/01/2020 10:59,632,18,
Minnesota,US,04/01/2020 10:59,629,12,
Oklahoma,US,04/01/2020 10:59,568,23,
Arkansas,US,04/01/2020 10:59,564,8,
Idaho,US,04/01/2020 10:59,525,8,
Washington DC,US,04/01/2020 10:59,507,9,
Iowa,US,04/01/2020 10:59,497,7,
Rhode Island,US,04/01/2020 10:59,488,8,
Kansas,US,04/01/2020 10:59,441,9,
New Hampshire,US,04/01/2020 10:59,367,3,
Delaware,US,04/01/2020 10:59,319,10,
New Mexico,US,04/01/2020 10:59,316,5,
Maine,US,04/01/2020 10:59,303,5,
Vermont,US,04/01/2020 10:59,293,13,
Puerto Rico,US,04/01/2020 10:59,239,8,
Hawaii,US,04/01/2020 10:59,224,1,
Montana,US,04/01/2020 10:59,198,5,
Nebraska,US,04/01/2020 10:59,177,4,
West Virginia,US,04/01/2020 10:59,162,1,
,,04/01/2020 10:59,148,5,
Alaska,US,04/01/2020 10:59,133,3,
North Dakota,US,04/01/2020 10:59,122,3,
Wyoming,US,04/01/2020 10:59,120,0,
South Dakota,US,04/01/2020 10:59,108,1,
Grand Princess,US,04/01/2020 10:59,103,3,
Guam,US,04/01/2020 10:59,69,2,
Diamond Princess,US,04/01/2020 10:59,49,0,
US Virgin Islands,US,04/01/2020 10:59,30,0,
,,04/01/2020 10:59,2,0,
Quebec,Canada,04/01/2020 10:59,4162,31,
Ontario,Canada,04/01/2020 10:59,1966,33,
British Columbia,Canada,04/01/2020 10:59,1013,24,
Alberta,Canada,04/01/2020 10:59,754,9,
Saskatchewan,Canada,04/01/2020 10:59,184,2,
Newfoundland and Labrador,Canada,04/01/2020 10:59,152,1,
Nova Scotia,Canada,04/01/2020 10:59,147,0,
Manitoba,Canada,04/01/2020 10:59,103,1,
New Brunswick,Canada,04/01/2020 10:59,70,0,
Prince Edward Island,Canada,04/01/2020 10:59,21,0,
Grand Princess,US,04/01/2020 10:59,13,0,
Yukon,Canada,04/01/2020 10:59,5,0,
Northwest Territories,Canada,04/01/2020 10:59,1,0,
Diamond Princess,US,04/01/2020 10:59,0,1,
,Italy,04/01/2020 10:59,105792,12428,15729.0
,Spain,04/01/2020 10:59,102136,9053,22647.0
,Germany,04/01/2020 10:59,71921,781,16100.0
,France,04/01/2020 10:59,52128,3523,9444.0
,Iran,04/01/2020 10:59,47593,3036,15473.0
,United Kingdom,04/01/2020 10:59,25150,1789,135.0
,Switzerland,04/01/2020 10:59,16605,433,2967.0
Brussels,Belgium,04/01/2020 10:59,13964,828,2132.0
,Turkey,04/01/2020 10:59,13531,214,243.0
,Netherlands,04/01/2020 10:59,12595,1039,250.0
,Austria,04/01/2020 10:59,10366,146,1095.0
,South Korea,04/01/2020 10:59,9887,165,5567.0
,Portugal,04/01/2020 10:59,7443,160,43.0
,Brazil,04/01/2020 10:59,5812,202,127.0
,Israel,04/01/2020 10:59,5591,21,226.0
,Norway,04/01/2020 10:59,4651,39,13.0
,Sweden,04/01/2020 10:59,4435,180,16.0
,Czechia,04/01/2020 10:59,3330,32,45.0
,Ireland,04/01/2020 10:59,3235,71,5.0
,Malaysia,04/01/2020 10:59,2908,45,645.0
,Denmark,04/01/2020 10:59,2860,90,1.0
,Russia,04/01/2020 10:59,2777,24,190.0
,Chile,04/01/2020 10:59,2738,12,156.0
,Poland,04/01/2020 10:59,2347,35,7.0
,Philippines,04/01/2020 10:59,2311,96,50.0
,Ecuador,04/01/2020 10:59,2302,79,58.0
,Romania,04/01/2020 10:59,2245,85,220.0
,Luxembourg,04/01/2020 10:59,2178,23,80.0
,Japan,04/01/2020 10:59,2178,57,424.0
,Pakistan,04/01/2020 10:59,2042,26,82.0
,Thailand,04/01/2020 10:59,1771,12,416.0
,Indonesia,04/01/2020 10:59,1677,157,103.0
,India,04/01/2020 10:59,1590,45,148.0
,Saudi Arabia,04/01/2020 10:59,1563,10,165.0
,Finland,04/01/2020 10:59,1418,17,10.0
,South Africa,04/01/2020 10:59,1353,5,50.0
,Greece,04/01/2020 10:59,1314,49,52.0
,Mexico,04/01/2020 10:59,1215,29,35.0
,Panama,04/01/2020 10:59,1181,30,9.0
,Iceland,04/01/2020 10:59,1135,2,198.0
,Dominican Republic,04/01/2020 10:59,1109,51,5.0
,Peru,04/01/2020 10:59,1065,30,394.0
,Argentina,04/01/2020 10:59,1054,27,240.0
,Singapore,04/01/2020 10:59,926,3,240.0
,Colombia,04/01/2020 10:59,906,16,31.0
,Serbia,04/01/2020 10:59,900,23,42.0
,Croatia,04/01/2020 10:59,867,6,67.0
,Slovenia,04/01/2020 10:59,841,15,10.0
,Qatar,04/01/2020 10:59,781,2,62.0
,Estonia,04/01/2020 10:59,779,4,26.0
Hong Kong,Hong Kong,04/01/2020 10:59,765,4,147.0
,Algeria,04/01/2020 10:59,716,44,46.0
Yokohama,Japan,04/01/2020 10:59,712,11,603.0
,Egypt,04/01/2020 10:59,710,46,157.0
,New Zealand,04/01/2020 10:59,708,1,83.0
,Iraq,04/01/2020 10:59,694,50,170.0
,Ukraine,04/01/2020 10:59,669,17,10.0
,United Arab Emirates,04/01/2020 10:59,664,6,61.0
,Morocco,04/01/2020 10:59,638,36,24.0
,Lithuania,04/01/2020 10:59,581,8,7.0
,Armenia,04/01/2020 10:59,571,3,31.0
,Bahrain,04/01/2020 10:59,567,4,316.0
,Hungary,04/01/2020 10:59,525,20,40.0
,Lebanon,04/01/2020 10:59,479,12,37.0
,Bosnia and Herzegovina,04/01/2020 10:59,450,13,17.0
,Latvia,04/01/2020 10:59,446,0,1.0
,Bulgaria,04/01/2020 10:59,412,8,20.0
