Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 14:18,78,,
New South Wales,Australia,03/30/2020 14:18,1918,,
Northern Territory,Australia,03/30/2020 14:18,14,,
Queensland,Australia,03/30/2020 14:18,689,,
South Australia,Australia,03/30/2020 14:18,305,,
Tasmania,Australia,03/30/2020 14:18,65,,
Victoria,Australia,03/30/2020 14:18,821,,
Western Australia,Australia,03/30/2020 14:18,355,,
Eyibaolu,China,03/30/2020 14:18,67801,3186,62889.0
Di 欐 rot,China,03/30/2020 14:18,682,4,123.0
Right-version of the goo,China,03/30/2020 14:18,306,5,39.0
Juancongdaoning,China,03/30/2020 14:18,498,5,338.0
Zhenjianhanning,China,03/30/2020 14:18,577,8,415.0
Qiankuaminlu,China,03/30/2020 14:18,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 14:18,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 14:18,174,3,133.0
Xianlilielu,China,03/30/2020 14:18,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 14:18,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 14:18,97,1,74.0
Chaxizhenlu,China,03/30/2020 14:18,645,0,631.0
Babianminlu,China,03/30/2020 14:18,773,7,753.0
Qiesikoulu,China,03/30/2020 14:18,550,3,536.0
Uushanmenlu,China,03/30/2020 14:18,138,2,125.0
Chajiemulu,China,03/30/2020 14:18,136,2,124.0
闄曡Ta鐪,China,03/30/2020 14:18,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 14:18,180,2,172.0
Lichongbaolu,China,03/30/2020 14:18,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 14:18,98,1,92.0
Lichonghanlu,China,03/30/2020 14:18,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 14:18,579,6,570.0
Ba Lu braid ta,China,03/30/2020 14:18,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 14:18,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 14:18,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 14:18,937,1,935.0
Ludiandanlu,China,03/30/2020 14:18,147,2,144.0
Eyihanlu,China,03/30/2020 14:18,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 14:18,990,6,984.0
Xianfenghanlu,China,03/30/2020 14:18,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 14:18,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 14:18,75,0,75.0
Weishudaolu,China,03/30/2020 14:18,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 14:18,1,0,1.0
New York,US,03/30/2020 14:18,60679,1026,
New Jersey,US,03/30/2020 14:18,13386,161,
California,US,03/30/2020 14:18,6356,132,
Michigan,US,03/30/2020 14:18,5489,132,
Massachusetts,US,03/30/2020 14:18,4955,48,
Florida,US,03/30/2020 14:18,4950,60,
WA,US,03/30/2020 14:18,4896,204,
Illinois,US,03/30/2020 14:18,4596,66,
Louisiana,US,03/30/2020 14:18,3540,151,
Pennsylvania,US,03/30/2020 14:18,3465,43,
Texas,US,03/30/2020 14:18,2827,38,
Georgia,US,03/30/2020 14:18,2683,84,
Colorado,US,03/30/2020 14:18,2308,47,
Connecticut,US,03/30/2020 14:18,1993,34,
Tennessee,US,03/30/2020 14:18,1818,12,
Ohio,US,03/30/2020 14:18,1653,29,
Indiana,US,03/30/2020 14:18,1514,32,
Maryland,US,03/30/2020 14:18,1239,15,
North Carolina,US,03/30/2020 14:18,1190,7,
