Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,New Zealand,04/04/2020 07:31,950,1,127
,Slovenia,04/04/2020 07:31,934,20,70
Hong Kong,Hong Kong,04/04/2020 07:31,845,4,173
,Iraq,04/04/2020 07:31,820,54,226
,Morocco,04/04/2020 07:31,791,48,57
,Lithuania,04/04/2020 07:31,771,9,7
,Armenia,04/04/2020 07:31,736,7,43
Yokohama,Japan,04/04/2020 07:31,712,11,619
,Hungary,04/04/2020 07:31,678,32,58
,Bahrain,04/04/2020 07:31,673,4,388
,Moldova,04/04/2020 07:31,591,8,26
,Bosnia and Herzegovina,04/04/2020 07:31,579,17,27
,Cameroon,04/04/2020 07:31,509,8,17
,Lebanon,04/04/2020 07:31,508,17,50
,Kazakhstan,04/04/2020 07:31,500,4,35
,Bulgaria,04/04/2020 07:31,498,14,34
,Tunisia,04/04/2020 07:31,495,18,5
,Latvia,04/04/2020 07:31,493,1,1
,Slovakia,04/04/2020 07:31,450,1,10
,Azerbaijan,04/04/2020 07:31,443,5,32
,Andorra,04/04/2020 07:31,439,16,16
,North Macedonia,04/04/2020 07:31,430,12,20
,Kuwait,04/04/2020 07:31,417,1,82
,Costa Rica,04/04/2020 07:31,416,2,11
,Cyprus,04/04/2020 07:31,396,11,28
,Uruguay,04/04/2020 07:31,386,4,86
Taiwan,Taiwan,04/04/2020 07:31,355,5,50
,Belarus,04/04/2020 07:31,351,4,53
,Reunion,04/04/2020 07:31,321,0,40
,Jordan,04/04/2020 07:31,310,5,58
,Albania,04/04/2020 07:31,304,17,89
,Burkina Faso,04/04/2020 07:31,302,16,50
,Afghanistan,04/04/2020 07:31,299,6,10
,Cuba,04/04/2020 07:31,269,6,15
,Honduras,04/04/2020 07:31,264,15,3
,Oman,04/04/2020 07:31,252,1,57
,San Marino,04/04/2020 07:31,251,32,26
,Vietnam,04/04/2020 07:31,239,0,90
,Channel Islands,04/04/2020 07:31,232,4,13
,Uzbekistan,04/04/2020 07:31,227,2,25
,Ivory Coast,04/04/2020 07:31,218,1,19
,Nigeria,04/04/2020 07:31,210,4,25
,Senegal,04/04/2020 07:31,207,1,66
,Ghana,04/04/2020 07:31,205,5,31
,Malta,04/04/2020 07:31,202,0,2
,Palestine,04/04/2020 07:31,194,1,21
,Mauritius,04/04/2020 07:31,186,7,0
,Faeroe Islands,04/04/2020 07:31,179,0,91
,Montenegro,04/04/2020 07:31,174,2,1
,Sri Lanka,04/04/2020 07:31,159,5,24
,Georgia,04/04/2020 07:31,155,0,28
,Venezuela,04/04/2020 07:31,153,7,52
,DRC,04/04/2020 07:31,148,16,3
,Kyrgyzstan,04/04/2020 07:31,144,1,6
,Martinique,04/04/2020 07:31,143,3,27
,Bolivia,04/04/2020 07:31,139,10,1
,Brunei,04/04/2020 07:31,134,1,65
,Guadeloupe,04/04/2020 07:31,130,7,24
,Mayotte,04/04/2020 07:31,128,2,10
,Kenya,04/04/2020 07:31,122,4,4
,Niger,04/04/2020 07:31,120,5,0
,Isle of Man,04/04/2020 07:31,114,1,0
,Cambodia,04/04/2020 07:31,114,0,50
,Trinidad and Tobago,04/04/2020 07:31,100,6,1
,Paraguay,04/04/2020 07:31,96,3,12
,Gibraltar,04/04/2020 07:31,95,0,46
,Rwanda,04/04/2020 07:31,89,0,0
,Liechtenstein,04/04/2020 07:31,75,0,0
,Guinea,04/04/2020 07:31,73,0,2
,Bangladesh,04/04/2020 07:31,70,8,26
,Madagascar,04/04/2020 07:31,70,0,0
,Monaco,04/04/2020 07:31,64,1,3
,Aruba,04/04/2020 07:31,62,0,1
,French Guiana,04/04/2020 07:31,57,0,22
,El Salvador,04/04/2020 07:31,56,3,0
,Jamaica,04/04/2020 07:31,53,3,7
,Barbados,04/04/2020 07:31,51,0,0
,Guatemala,04/04/2020 07:31,50,1,12
,Djibouti,04/04/2020 07:31,49,0,8
,Uganda,04/04/2020 07:31,48,0,0
Macau,Macau,04/04/2020 07:31,42,0,10
,Togo,04/04/2020 07:31,40,3,17
,Mali,04/04/2020 07:31,39,3,0
,Zambia,04/04/2020 07:31,39,1,2
,French Polynesia,04/04/2020 07:31,39,0,0
,Bermuda,04/04/2020 07:31,35,0,14
,Ethiopia,04/04/2020 07:31,35,0,3
,Cayman Islands,04/04/2020 07:31,29,1,1
,Bahamas,04/04/2020 07:31,24,3,0
,Sint Maarten,04/04/2020 07:31,23,4,6
,Guyana,04/04/2020 07:31,23,4,0
,Congo,04/04/2020 07:31,22,2,2
,Saint Martin,04/04/2020 07:31,22,1,2
,Eritrea,04/04/2020 07:31,22,0,0
,Gabon,04/04/2020 07:31,21,1,1
,Myanmar,04/04/2020 07:31,20,1,0
,Tanzania,04/04/2020 07:31,20,1,3
,Maldives,04/04/2020 07:31,19,0,13
,Haiti,04/04/2020 07:31,18,0,1
,New Caledonia,04/04/2020 07:31,18,0,1
,Libya,04/04/2020 07:31,17,1,0
,Benin,04/04/2020 07:31,16,0,2
,Equatorial Guinea,04/04/2020 07:31,16,0,1
,Syria,04/04/2020 07:31,16,2,0
,Guinea-Bissau,04/04/2020 07:31,15,0,0
,Antigua and Barbuda,04/04/2020 07:31,15,0,0
,Dominica,04/04/2020 07:31,14,0,0
,Mongolia,04/04/2020 07:31,14,0,2
,Namibia,04/04/2020 07:31,14,0,3
,Saint Lucia,04/04/2020 07:31,13,0,1
,Fiji,04/04/2020 07:31,12,0,0
,Grenada,04/04/2020 07:31,12,0,0
,Curacao,04/04/2020 07:31,11,1,3
,Seychelles,04/04/2020 07:31,10,0,0
,Mozambique,04/04/2020 07:31,10,0,0
,Laos,04/04/2020 07:31,10,0,0
,Greenland,04/04/2020 07:31,10,0,3
,Suriname,04/04/2020 07:31,10,1,0
,Sudan,04/04/2020 07:31,10,2,2
,MS Zaandam,04/04/2020 07:31,9,2,0
,Zimbabwe,04/04/2020 07:31,9,1,0
,Saint Kitts and Nevis,04/04/2020 07:31,9,0,0
,Eswatini,04/04/2020 07:31,9,0,0
,Angola,04/04/2020 07:31,8,2,1
,CAR,04/04/2020 07:31,8,0,0
,Chad,04/04/2020 07:31,8,0,0
,Somalia,04/04/2020 07:31,7,0,1
,St. Vincent Grenadines,04/04/2020 07:31,7,0,1
,Liberia,04/04/2020 07:31,7,0,0
,Vatican City,04/04/2020 07:31,7,0,0
,Mauritania,04/04/2020 07:31,6,1,2
,Cabo Verde,04/04/2020 07:31,6,1,0
,Montserrat,04/04/2020 07:31,6,0,0
,St. Barth,04/04/2020 07:31,6,0,1
,Nepal,04/04/2020 07:31,6,0,1
,Nicaragua,04/04/2020 07:31,5,1,0
,Bhutan,04/04/2020 07:31,5,0,2
,Turks and Caicos,04/04/2020 07:31,5,0,0
,Belize,04/04/2020 07:31,4,0,0
,Gambia,04/04/2020 07:31,4,1,2
,Botswana,04/04/2020 07:31,4,1,0
,British Virgin Islands,04/04/2020 07:31,3,0,0
,Burundi,04/04/2020 07:31,3,0,0
,Malawi,04/04/2020 07:31,3,0,0
,Anguilla,04/04/2020 07:31,3,0,0
,Caribbean Netherlands,04/04/2020 07:31,2,0,0
,Sierra Leone,04/04/2020 07:31,2,0,0
,Falkland Islands,04/04/2020 07:31,1,0,0
,Papua New Guinea,04/04/2020 07:31,1,0,0
,Timor-Leste,04/04/2020 07:31,1,0,0
