Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
British Columbia,Canada,03/31/2020 09:53,970,19,
Alberta,Canada,03/31/2020 09:53,690,8,
Saskatchewan,Canada,03/31/2020 09:53,176,2,
Newfoundland and Labrador,Canada,03/31/2020 09:53,148,1,
Nova Scotia,Canada,03/31/2020 09:53,127,0,
Manitoba,Canada,03/31/2020 09:53,96,1,
New Brunswick,Canada,03/31/2020 09:53,68,0,
Prince Edward Island,Canada,03/31/2020 09:53,18,0,
Grand Princess,US,03/31/2020 09:53,13,0,
Yukon,Canada,03/31/2020 09:53,5,0,
Northwest Territories,Canada,03/31/2020 09:53,1,0,
Diamond Princess,US,03/31/2020 09:53,0,1,
,Italy,03/31/2020 09:53,101739,11591,14620.0
,Spain,03/31/2020 09:53,87956,7716,16780.0
,Germany,03/31/2020 09:53,67051,650,13500.0
,France,03/31/2020 09:53,44550,3024,7927.0
,Iran,03/31/2020 09:53,41495,2757,13911.0
,United Kingdom,03/31/2020 09:53,22141,1408,135.0
,Switzerland,03/31/2020 09:53,15922,359,1823.0
Brussels,Belgium,03/31/2020 09:53,11899,513,1527.0
,Netherlands,03/31/2020 09:53,11750,864,250.0
,Turkey,03/31/2020 09:53,10827,168,162.0
,South Korea,03/31/2020 09:53,9786,162,5408.0
,Austria,03/31/2020 09:53,9772,128,1095.0
,Portugal,03/31/2020 09:53,6408,140,43.0
,Israel,03/31/2020 09:53,4831,18,163.0
,Brazil,03/31/2020 09:53,4661,165,127.0
,Norway,03/31/2020 09:53,4465,32,12.0
,Sweden,03/31/2020 09:53,4028,146,16.0
,Czechia,03/31/2020 09:53,3002,24,25.0
,Ireland,03/31/2020 09:53,2910,54,5.0
,Denmark,03/31/2020 09:53,2815,77,1.0
,Malaysia,03/31/2020 09:53,2626,37,479.0
,Chile,03/31/2020 09:53,2449,8,156.0
,Poland,03/31/2020 09:53,2132,31,7.0
,Romania,03/31/2020 09:53,2109,68,209.0
,Philippines,03/31/2020 09:53,2084,88,49.0
,Luxembourg,03/31/2020 09:53,1988,22,80.0
,Ecuador,03/31/2020 09:53,1966,62,54.0
,Japan,03/31/2020 09:53,1953,56,424.0
,Pakistan,03/31/2020 09:53,1865,25,76.0
,Russia,03/31/2020 09:53,1836,9,66.0
,Thailand,03/31/2020 09:53,1651,10,342.0
,Saudi Arabia,03/31/2020 09:53,1453,8,115.0
,Indonesia,03/31/2020 09:53,1414,122,75.0
,Finland,03/31/2020 09:53,1384,13,10.0
,South Africa,03/31/2020 09:53,1326,3,31.0
,India,03/31/2020 09:53,1251,32,102.0
,Greece,03/31/2020 09:53,1212,46,52.0
,Mexico,03/31/2020 09:53,1094,28,35.0
,Iceland,03/31/2020 09:53,1086,2,157.0
,Panama,03/31/2020 09:53,1075,27,9.0
,Argentina,03/31/2020 09:53,966,24,228.0
,Peru,03/31/2020 09:53,950,24,53.0
,Dominican Republic,03/31/2020 09:53,901,42,4.0
,Singapore,03/31/2020 09:53,879,3,228.0
,Colombia,03/31/2020 09:53,798,14,15.0
,Croatia,03/31/2020 09:53,790,6,67.0
,Serbia,03/31/2020 09:53,785,16,42.0
,Slovenia,03/31/2020 09:53,756,11,10.0
,Estonia,03/31/2020 09:53,715,3,20.0
Hong Kong,Hong Kong,03/31/2020 09:53,714,4,118.0
Yokohama,Japan,03/31/2020 09:53,712,10,603.0
,Qatar,03/31/2020 09:53,693,1,51.0
,Egypt,03/31/2020 09:53,656,41,150.0
,New Zealand,03/31/2020 09:53,647,1,74.0
,Iraq,03/31/2020 09:53,630,46,152.0
,United Arab Emirates,03/31/2020 09:53,611,5,61.0
,Algeria,03/31/2020 09:53,584,35,37.0
,Morocco,03/31/2020 09:53,574,33,15.0
,Ukraine,03/31/2020 09:53,549,13,8.0
,Lithuania,03/31/2020 09:53,533,7,7.0
,Bahrain,03/31/2020 09:53,530,4,295.0
,Hungary,03/31/2020 09:53,492,16,37.0
,Armenia,03/31/2020 09:53,482,3,30.0
,Lebanon,03/31/2020 09:53,446,11,35.0
,Bosnia and Herzegovina,03/31/2020 09:53,411,10,17.0
,Latvia,03/31/2020 09:53,398,0,1.0
,Bulgaria,03/31/2020 09:53,379,8,17.0
,Andorra,03/31/2020 09:53,370,8,10.0
,Slovakia,03/31/2020 09:53,363,0,7.0
,Tunisia,03/31/2020 09:53,362,9,3.0
,Costa Rica,03/31/2020 09:53,330,2,4.0
,Kazakhstan,03/31/2020 09:53,325,2,22.0
Taiwan,Taiwan,03/31/2020 09:53,322,5,39.0
,Uruguay,03/31/2020 09:53,320,1,25.0
,Moldova,03/31/2020 09:53,298,2,15.0
,North Macedonia,03/31/2020 09:53,285,7,12.0
,Azerbaijan,03/31/2020 09:53,273,4,26.0
,Jordan,03/31/2020 09:53,268,5,26.0
,Kuwait,03/31/2020 09:53,266,0,72.0
,Burkina Faso,03/31/2020 09:53,246,12,31.0
,San Marino,03/31/2020 09:53,230,25,13.0
,Cyprus,03/31/2020 09:53,230,7,22.0
,Reunion,03/31/2020 09:53,224,0,1.0
,Albania,03/31/2020 09:53,223,11,44.0
,Vietnam,03/31/2020 09:53,204,0,55.0
,Cameroon,03/31/2020 09:53,193,6,5.0
,Oman,03/31/2020 09:53,179,0,29.0
,Afghanistan,03/31/2020 09:53,174,4,5.0
,Cuba,03/31/2020 09:53,170,4,4.0
,Faeroe Islands,03/31/2020 09:53,169,0,74.0
,Ivory Coast,03/31/2020 09:53,168,1,6.0
,Senegal,03/31/2020 09:53,162,0,28.0
,Uzbekistan,03/31/2020 09:53,158,2,7.0
,Malta,03/31/2020 09:53,156,0,2.0
,Ghana,03/31/2020 09:53,152,5,2.0
,Belarus,03/31/2020 09:53,152,0,47.0
,Mauritius,03/31/2020 09:53,143,3,0.0
,Channel Islands,03/31/2020 09:53,141,3,0.0
,Honduras,03/31/2020 09:53,141,7,3.0
,Venezuela,03/31/2020 09:53,135,3,39.0
,Nigeria,03/31/2020 09:53,131,2,8.0
,Brunei,03/31/2020 09:53,127,1,38.0
,Sri Lanka,03/31/2020 09:53,122,2,16.0
,Palestine,03/31/2020 09:53,117,1,18.0
,Georgia,03/31/2020 09:53,110,0,21.0
,Cambodia,03/31/2020 09:53,109,0,23.0
,Kyrgyzstan,03/31/2020 09:53,107,0,3.0
,Bolivia,03/31/2020 09:53,107,6,0.0
,Guadeloupe,03/31/2020 09:53,106,4,17.0
,Montenegro,03/31/2020 09:53,105,1,0.0
,DRC,03/31/2020 09:53,98,8,2.0
,Martinique,03/31/2020 09:53,93,1,0.0
,Trinidad and Tobago,03/31/2020 09:53,85,3,1.0
,Mayotte,03/31/2020 09:53,82,0,10.0
,Rwanda,03/31/2020 09:53,70,0,0.0
,Gibraltar,03/31/2020 09:53,69,0,34.0
,Paraguay,03/31/2020 09:53,65,3,1.0
,Liechtenstein,03/31/2020 09:53,64,0,0.0
,Kenya,03/31/2020 09:53,50,1,1.0
,Aruba,03/31/2020 09:53,50,0,1.0
,Bangladesh,03/31/2020 09:53,49,5,19.0
,Monaco,03/31/2020 09:53,49,1,1.0
,Isle of Man,03/31/2020 09:53,49,0,0.0
,Madagascar,03/31/2020 09:53,46,0,0.0
,French Guiana,03/31/2020 09:53,43,0,6.0
Macau,Macau,03/31/2020 09:53,38,0,10.0
,Guatemala,03/31/2020 09:53,36,1,10.0
,French Polynesia,03/31/2020 09:53,36,0,0.0
,Jamaica,03/31/2020 09:53,36,1,2.0
,Zambia,03/31/2020 09:53,35,0,0.0
,Barbados,03/31/2020 09:53,34,0,0.0
,Uganda,03/31/2020 09:53,33,0,0.0
,El Salvador,03/31/2020 09:53,32,0,0.0
,Togo,03/31/2020 09:53,30,1,1.0
,Niger,03/31/2020 09:53,27,3,0.0
,Bermuda,03/31/2020 09:53,27,0,2.0
,Mali,03/31/2020 09:53,25,2,0.0
,Ethiopia,03/31/2020 09:53,23,0,4.0
,Guinea,03/31/2020 09:53,22,0,0.0
,Congo,03/31/2020 09:53,19,0,0.0
,Tanzania,03/31/2020 09:53,19,1,1.0
,Djibouti,03/31/2020 09:53,18,0,0.0
,Maldives,03/31/2020 09:53,18,0,13.0
,Gabon,03/31/2020 09:53,16,1,0.0
,Saint Martin,03/31/2020 09:53,15,1,2.0
,Eritrea,03/31/2020 09:53,15,0,0.0
,Haiti,03/31/2020 09:53,15,0,1.0
,New Caledonia,03/31/2020 09:53,15,0,0.0
,Bahamas,03/31/2020 09:53,14,0,1.0
,Myanmar,03/31/2020 09:53,14,1,0.0
,Mongolia,03/31/2020 09:53,12,0,2.0
,Dominica,03/31/2020 09:53,12,0,0.0
,Cayman Islands,03/31/2020 09:53,12,1,0.0
,Equatorial Guinea,03/31/2020 09:53,12,0,0.0
,Curacao,03/31/2020 09:53,11,1,2.0
,Namibia,03/31/2020 09:53,11,0,2.0
,Greenland,03/31/2020 09:53,10,0,2.0
,Syria,03/31/2020 09:53,10,2,0.0
,Seychelles,03/31/2020 09:53,10,0,0.0
,Grenada,03/31/2020 09:53,9,0,0.0
,Laos,03/31/2020 09:53,9,0,0.0
,Saint Lucia,03/31/2020 09:53,9,0,1.0
,Eswatini,03/31/2020 09:53,9,0,0.0
,Libya,03/31/2020 09:53,8,0,0.0
,Suriname,03/31/2020 09:53,8,0,0.0
,Mozambique,03/31/2020 09:53,8,0,0.0
,Zimbabwe,03/31/2020 09:53,8,1,0.0
,Guyana,03/31/2020 09:53,8,1,0.0
,Guinea-Bissau,03/31/2020 09:53,8,0,0.0
,Angola,03/31/2020 09:53,7,2,1.0
,Antigua and Barbuda,03/31/2020 09:53,7,0,0.0
,Chad,03/31/2020 09:53,7,0,0.0
,Saint Kitts and Nevis,03/31/2020 09:53,7,0,0.0
,Vatican City,03/31/2020 09:53,6,0,0.0
,Sint Maarten,03/31/2020 09:53,6,0,0.0
,St. Barth,03/31/2020 09:53,6,0,1.0
,Benin,03/31/2020 09:53,6,0,1.0
,Mauritania,03/31/2020 09:53,6,1,2.0
,Sudan,03/31/2020 09:53,6,2,0.0
,Cabo Verde,03/31/2020 09:53,6,1,0.0
,Fiji,03/31/2020 09:53,5,0,0.0
,Montserrat,03/31/2020 09:53,5,0,0.0
,Turks and Caicos,03/31/2020 09:53,5,0,0.0
,Nepal,03/31/2020 09:53,5,0,1.0
,Gambia,03/31/2020 09:53,4,1,0.0
,Nicaragua,03/31/2020 09:53,4,1,0.0
,Bhutan,03/31/2020 09:53,4,0,0.0
,Somalia,03/31/2020 09:53,3,0,1.0
,Liberia,03/31/2020 09:53,3,0,0.0
,CAR,03/31/2020 09:53,3,0,0.0
,British Virgin Islands,03/31/2020 09:53,3,0,0.0
,Belize,03/31/2020 09:53,3,0,0.0
,Botswana,03/31/2020 09:53,3,0,0.0
,MS Zaandam,03/31/2020 09:53,2,0,0.0
,Anguilla,03/31/2020 09:53,2,0,0.0
,Papua New Guinea,03/31/2020 09:53,1,0,0.0
,St. Vincent Grenadines,03/31/2020 09:53,1,0,1.0
,Timor-Leste,03/31/2020 09:53,1,0,0.0
