Province/State,Country/Region,Last Update,confirmed,deaths,recovered
Xianfenghanlu,China,03/30/2020 11:15,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 11:15,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 11:15,75,0,75.0
Weishudaolu,China,03/30/2020 11:15,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 11:15,1,0,1.0
,,03/30/2020 11:15,Confirmed,Deaths,
New York,US,03/30/2020 11:15,59746,966,
New Jersey,US,03/30/2020 11:15,13386,161,
California,US,03/30/2020 11:15,6345,132,
Michigan,US,03/30/2020 11:15,5489,132,
Massachusetts,US,03/30/2020 11:15,4955,48,
Florida,US,03/30/2020 11:15,4950,60,
WA,US,03/30/2020 11:15,4896,204,
Illinois,US,03/30/2020 11:15,4596,66,
Louisiana,US,03/30/2020 11:15,3540,151,
Pennsylvania,US,03/30/2020 11:15,3465,43,
Texas,US,03/30/2020 11:15,2826,37,
Georgia,US,03/30/2020 11:15,2683,84,
Colorado,US,03/30/2020 11:15,2308,47,
Connecticut,US,03/30/2020 11:15,1993,34,
Tennessee,US,03/30/2020 11:15,1818,12,
Ohio,US,03/30/2020 11:15,1653,29,
Indiana,US,03/30/2020 11:15,1514,32,
Maryland,US,03/30/2020 11:15,1239,15,
North Carolina,US,03/30/2020 11:15,1189,6,
Wisconsin,US,03/30/2020 11:15,1164,18,
Missouri,US,03/30/2020 11:15,926,13,
Nevada,US,03/30/2020 11:15,920,15,
Arizona,US,03/30/2020 11:15,919,17,
Virginia,US,03/30/2020 11:15,890,24,
Alabama,US,03/30/2020 11:15,830,10,
South Carolina,US,03/30/2020 11:15,774,16,
Mississippi,US,03/30/2020 11:15,759,14,
Utah,US,03/30/2020 11:15,724,4,
Oregon,US,03/30/2020 11:15,549,13,
Minnesota,US,03/30/2020 11:15,503,9,
Arkansas,US,03/30/2020 11:15,449,6,
Kentucky,US,03/30/2020 11:15,439,9,
Oklahoma,US,03/30/2020 11:15,431,16,
Washington DC,US,03/30/2020 11:15,401,9,
Iowa,US,03/30/2020 11:15,336,4,
Kansas,US,03/30/2020 11:15,330,7,
Idaho,US,03/30/2020 11:15,324,6,
Rhode Island,US,03/30/2020 11:15,294,3,
New Hampshire,US,03/30/2020 11:15,258,3,
Maine,US,03/30/2020 11:15,253,3,
New Mexico,US,03/30/2020 11:15,237,2,
Vermont,US,03/30/2020 11:15,235,12,
Delaware,US,03/30/2020 11:15,232,6,
Hawaii,US,03/30/2020 11:15,175,0,
Montana,US,03/30/2020 11:15,161,2,
Puerto Rico,US,03/30/2020 11:15,127,5,
West Virginia,US,03/30/2020 11:15,124,1,
Nebraska,US,03/30/2020 11:15,120,2,
Alaska,US,03/30/2020 11:15,114,3,
Grand Princess,US,03/30/2020 11:15,103,3,
North Dakota,US,03/30/2020 11:15,98,1,
South Dakota,US,03/30/2020 11:15,90,1,
Wyoming,US,03/30/2020 11:15,87,0,
Guam,US,03/30/2020 11:15,56,1,
Diamond Princess,US,03/30/2020 11:15,49,0,
US Virgin Islands,US,03/30/2020 11:15,23,0,
,,03/30/2020 11:15,2,0,
,,03/30/2020 11:15,Confirmed,Deaths,
Quebec,Canada,03/30/2020 11:15,2840,22,
Ontario,Canada,03/30/2020 11:15,1355,21,
British Columbia,Canada,03/30/2020 11:15,884,17,
Alberta,Canada,03/30/2020 11:15,661,3,
Saskatchewan,Canada,03/30/2020 11:15,156,0,
Newfoundland and Labrador,Canada,03/30/2020 11:15,135,0,
Nova Scotia,Canada,03/30/2020 11:15,122,0,
Manitoba,Canada,03/30/2020 11:15,72,1,
New Brunswick,Canada,03/30/2020 11:15,66,0,
Grand Princess,US,03/30/2020 11:15,13,0,
Prince Edward Island,Canada,03/30/2020 11:15,11,0,
Yukon,Canada,03/30/2020 11:15,4,0,
Northwest Territories,Canada,03/30/2020 11:15,1,0,
Diamond Princess,US,03/30/2020 11:15,0,1,
,US,03/30/2020 11:15,142746,2489,4562.0
,Italy,03/30/2020 11:15,97689,10779,13030.0
,Spain,03/30/2020 11:15,85195,7340,16780.0
,Germany,03/30/2020 11:15,62435,541,9211.0
,Iran,03/30/2020 11:15,41495,2757,13911.0
,France,03/30/2020 11:15,40174,2606,7202.0
,United Kingdom,03/30/2020 11:15,19522,1228,135.0
,Switzerland,03/30/2020 11:15,15069,312,1823.0
Brussels,Belgium,03/30/2020 11:15,11899,513,1527.0
,Netherlands,03/30/2020 11:15,10866,771,250.0
,South Korea,03/30/2020 11:15,9661,158,5228.0
,Turkey,03/30/2020 11:15,9217,131,105.0
,Austria,03/30/2020 11:15,9103,86,479.0
,Portugal,03/30/2020 11:15,5962,119,43.0
,Israel,03/30/2020 11:15,4347,16,134.0
,Norway,03/30/2020 11:15,4313,29,7.0
,Brazil,03/30/2020 11:15,4256,136,6.0
,Sweden,03/30/2020 11:15,3700,110,16.0
,Czechia,03/30/2020 11:15,2859,17,11.0
,Malaysia,03/30/2020 11:15,2626,37,479.0
,Ireland,03/30/2020 11:15,2615,46,5.0
,Denmark,03/30/2020 11:15,2555,72,1.0
,Chile,03/30/2020 11:15,2139,7,75.0
,Romania,03/30/2020 11:15,1952,44,206.0
,Luxembourg,03/30/2020 11:15,1950,21,40.0
,Ecuador,03/30/2020 11:15,1924,58,3.0
,Poland,03/30/2020 11:15,1905,26,7.0
,Japan,03/30/2020 11:15,1866,54,424.0
,Russia,03/30/2020 11:15,1836,9,66.0
,Pakistan,03/30/2020 11:15,1625,18,29.0
,Philippines,03/30/2020 11:15,1546,78,42.0
,Thailand,03/30/2020 11:15,1524,9,229.0
,Indonesia,03/30/2020 11:15,1414,122,75.0
,Finland,03/30/2020 11:15,1343,11,10.0
,Saudi Arabia,03/30/2020 11:15,1299,8,66.0
,South Africa,03/30/2020 11:15,1280,2,31.0
,Greece,03/30/2020 11:15,1156,39,52.0
,India,03/30/2020 11:15,1071,29,100.0
,Iceland,03/30/2020 11:15,1020,2,135.0
,Mexico,03/30/2020 11:15,993,20,35.0
,Panama,03/30/2020 11:15,989,24,4.0
,Dominican Republic,03/30/2020 11:15,859,39,3.0
,Peru,03/30/2020 11:15,852,18,16.0
,Singapore,03/30/2020 11:15,844,3,212.0
,Argentina,03/30/2020 11:15,820,20,91.0
,Slovenia,03/30/2020 11:15,756,11,10.0
,Serbia,03/30/2020 11:15,741,14,42.0
,Estonia,03/30/2020 11:15,715,3,20.0
,Croatia,03/30/2020 11:15,713,6,55.0
Yokohama,Japan,03/30/2020 11:15,712,10,603.0
,Colombia,03/30/2020 11:15,702,10,10.0
Hong Kong,Hong Kong,03/30/2020 11:15,642,4,118.0
,Qatar,03/30/2020 11:15,634,1,48.0
,Egypt,03/30/2020 11:15,609,40,132.0
,New Zealand,03/30/2020 11:15,589,1,63.0
,United Arab Emirates,03/30/2020 11:15,570,3,58.0
,Iraq,03/30/2020 11:15,547,42,143.0
,Morocco,03/30/2020 11:15,516,27,13.0
,Bahrain,03/30/2020 11:15,515,4,279.0
,Algeria,03/30/2020 11:15,511,31,31.0
,Lithuania,03/30/2020 11:15,484,7,1.0
,Armenia,03/30/2020 11:15,482,3,30.0
,Ukraine,03/30/2020 11:15,475,10,6.0
,Hungary,03/30/2020 11:15,447,15,34.0
,Lebanon,03/30/2020 11:15,446,11,32.0
,Latvia,03/30/2020 11:15,376,0,1.0
,Bulgaria,03/30/2020 11:15,354,8,15.0
,Bosnia and Herzegovina,03/30/2020 11:15,340,6,8.0
,Andorra,03/30/2020 11:15,334,6,6.0
,Costa Rica,03/30/2020 11:15,314,2,3.0
,Slovakia,03/30/2020 11:15,314,0,2.0
,Tunisia,03/30/2020 11:15,312,8,2.0
Taiwan,Taiwan,03/30/2020 11:15,306,5,39.0
,Uruguay,03/30/2020 11:15,304,1,0.0
,Kazakhstan,03/30/2020 11:15,294,1,20.0
,Kuwait,03/30/2020 11:15,266,0,72.0
,Moldova,03/30/2020 11:15,263,2,13.0
,Jordan,03/30/2020 11:15,259,3,18.0
,North Macedonia,03/30/2020 11:15,259,6,3.0
,San Marino,03/30/2020 11:15,224,22,6.0
,Albania,03/30/2020 11:15,223,11,44.0
,Burkina Faso,03/30/2020 11:15,222,12,23.0
,Cyprus,03/30/2020 11:15,214,6,15.0
,Azerbaijan,03/30/2020 11:15,209,4,15.0
,Vietnam,03/30/2020 11:15,194,0,52.0
,Reunion,03/30/2020 11:15,183,0,1.0
,Oman,03/30/2020 11:15,167,0,23.0
,Ivory Coast,03/30/2020 11:15,165,1,4.0
,Faeroe Islands,03/30/2020 11:15,159,0,70.0
,Ghana,03/30/2020 11:15,152,5,2.0
,Malta,03/30/2020 11:15,151,0,2.0
,Uzbekistan,03/30/2020 11:15,144,2,7.0
,Senegal,03/30/2020 11:15,142,0,27.0
,Cameroon,03/30/2020 11:15,139,6,5.0
,Cuba,03/30/2020 11:15,139,3,4.0
,Honduras,03/30/2020 11:15,139,3,3.0
,Brunei,03/30/2020 11:15,127,1,38.0
,Sri Lanka,03/30/2020 11:15,120,1,15.0
,Afghanistan,03/30/2020 11:15,120,4,2.0
,Venezuela,03/30/2020 11:15,119,3,39.0
,Palestine,03/30/2020 11:15,115,1,18.0
,Nigeria,03/30/2020 11:15,111,1,3.0
,Mauritius,03/30/2020 11:15,110,3,0.0
,Channel Islands,03/30/2020 11:15,108,2,0.0
,Cambodia,03/30/2020 11:15,107,0,21.0
,Guadeloupe,03/30/2020 11:15,106,4,17.0
,Georgia,03/30/2020 11:15,98,0,18.0
,Bolivia,03/30/2020 11:15,96,1,0.0
,Belarus,03/30/2020 11:15,94,0,32.0
,Kyrgyzstan,03/30/2020 11:15,94,0,0.0
,Martinique,03/30/2020 11:15,93,1,0.0
,Montenegro,03/30/2020 11:15,91,1,0.0
,DRC,03/30/2020 11:15,81,8,2.0
,Trinidad and Tobago,03/30/2020 11:15,78,3,1.0
,Rwanda,03/30/2020 11:15,70,0,0.0
,Gibraltar,03/30/2020 11:15,65,0,14.0
,Paraguay,03/30/2020 11:15,64,3,1.0
,Mayotte,03/30/2020 11:15,63,0,0.0
,Liechtenstein,03/30/2020 11:15,56,0,0.0
,Aruba,03/30/2020 11:15,50,0,1.0
,Bangladesh,03/30/2020 11:15,49,5,19.0
,Monaco,03/30/2020 11:15,46,1,1.0
,Isle of Man,03/30/2020 11:15,46,0,0.0
,French Guiana,03/30/2020 11:15,43,0,6.0
,Kenya,03/30/2020 11:15,42,1,1.0
,Madagascar,03/30/2020 11:15,39,0,0.0
Macau,Macau,03/30/2020 11:15,38,0,10.0
,Guatemala,03/30/2020 11:15,34,1,10.0
,Uganda,03/30/2020 11:15,33,0,0.0
,Barbados,03/30/2020 11:15,33,0,0.0
,Jamaica,03/30/2020 11:15,32,1,2.0
,Togo,03/30/2020 11:15,30,1,1.0
,El Salvador,03/30/2020 11:15,30,0,0.0
,French Polynesia,03/30/2020 11:15,30,0,0.0
,Zambia,03/30/2020 11:15,29,0,0.0
,Ethiopia,03/30/2020 11:15,23,0,1.0
,Bermuda,03/30/2020 11:15,22,0,2.0
,Congo,03/30/2020 11:15,19,0,0.0
,Mali,03/30/2020 11:15,18,1,0.0
,Djibouti,03/30/2020 11:15,18,0,0.0
,Niger,03/30/2020 11:15,18,3,0.0
,Maldives,03/30/2020 11:15,17,0,13.0
,Guinea,03/30/2020 11:15,16,0,0.0
,Haiti,03/30/2020 11:15,15,0,1.0
,New Caledonia,03/30/2020 11:15,15,0,0.0
,Bahamas,03/30/2020 11:15,14,0,1.0
,Tanzania,03/30/2020 11:15,14,0,1.0
,Mongolia,03/30/2020 11:15,12,0,2.0
,Equatorial Guinea,03/30/2020 11:15,12,0,0.0
,Cayman Islands,03/30/2020 11:15,12,1,0.0
,Eritrea,03/30/2020 11:15,12,0,0.0
,Namibia,03/30/2020 11:15,11,0,2.0
,Saint Martin,03/30/2020 11:15,11,0,0.0
,Dominica,03/30/2020 11:15,11,0,0.0
,Myanmar,03/30/2020 11:15,10,0,0.0
,Greenland,03/30/2020 11:15,10,0,2.0
,Syria,03/30/2020 11:15,9,1,0.0
,Grenada,03/30/2020 11:15,9,0,0.0
,Saint Lucia,03/30/2020 11:15,9,0,1.0
,Eswatini,03/30/2020 11:15,9,0,0.0
,Suriname,03/30/2020 11:15,8,0,0.0
,Seychelles,03/30/2020 11:15,8,0,0.0
,Mozambique,03/30/2020 11:15,8,0,0.0
,Libya,03/30/2020 11:15,8,0,0.0
,Guyana,03/30/2020 11:15,8,1,0.0
,Curacao,03/30/2020 11:15,8,1,2.0
,Laos,03/30/2020 11:15,8,0,0.0
,Angola,03/30/2020 11:15,7,2,0.0
,Gabon,03/30/2020 11:15,7,1,0.0
,Zimbabwe,03/30/2020 11:15,7,1,0.0
,Antigua and Barbuda,03/30/2020 11:15,7,0,0.0
,Benin,03/30/2020 11:15,6,0,0.0
,Sint Maarten,03/30/2020 11:15,6,0,0.0
,Sudan,03/30/2020 11:15,6,1,0.0
,Cabo Verde,03/30/2020 11:15,6,1,0.0
,Vatican City,03/30/2020 11:15,6,0,0.0
,Fiji,03/30/2020 11:15,5,0,0.0
,Montserrat,03/30/2020 11:15,5,0,0.0
,St. Barth,03/30/2020 11:15,5,0,0.0
,Mauritania,03/30/2020 11:15,5,0,2.0
,Nepal,03/30/2020 11:15,5,0,1.0
,Gambia,03/30/2020 11:15,4,1,0.0
,Nicaragua,03/30/2020 11:15,4,1,0.0
,Bhutan,03/30/2020 11:15,4,0,0.0
,Turks and Caicos,03/30/2020 11:15,4,0,0.0
,Liberia,03/30/2020 11:15,3,0,0.0
,Somalia,03/30/2020 11:15,3,0,0.0
,CAR,03/30/2020 11:15,3,0,0.0
,Chad,03/30/2020 11:15,3,0,0.0
,MS Zaandam,03/30/2020 11:15,2,0,0.0
,Anguilla,03/30/2020 11:15,2,0,0.0
,Belize,03/30/2020 11:15,2,0,0.0
,British Virgin Islands,03/30/2020 11:15,2,0,0.0
,Guinea-Bissau,03/30/2020 11:15,2,0,0.0
,Saint Kitts and Nevis,03/30/2020 11:15,2,0,0.0
,Papua New Guinea,03/30/2020 11:15,1,0,0.0
,St. Vincent Grenadines,03/30/2020 11:15,1,0,1.0
,Timor-Leste,03/30/2020 11:15,1,0,0.0
