Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 18:59,78,,
New South Wales,Australia,03/30/2020 18:59,1918,,
Northern Territory,Australia,03/30/2020 18:59,14,,
Queensland,Australia,03/30/2020 18:59,689,,
South Australia,Australia,03/30/2020 18:59,305,,
Tasmania,Australia,03/30/2020 18:59,65,,
Victoria,Australia,03/30/2020 18:59,821,,
Western Australia,Australia,03/30/2020 18:59,355,,
Eyibaolu,China,03/30/2020 18:59,67801,3186,62889.0
Di 欐 rot,China,03/30/2020 18:59,682,4,123.0
Right-version of the goo,China,03/30/2020 18:59,306,5,39.0
Juancongdaoning,China,03/30/2020 18:59,498,5,338.0
Zhenjianhanning,China,03/30/2020 18:59,577,8,415.0
Qiankuaminlu,China,03/30/2020 18:59,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 18:59,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 18:59,174,3,133.0
Xianlilielu,China,03/30/2020 18:59,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 18:59,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 18:59,97,1,74.0
Chaxizhenlu,China,03/30/2020 18:59,645,0,631.0
Babianminlu,China,03/30/2020 18:59,773,7,753.0
Qiesikoulu,China,03/30/2020 18:59,550,3,536.0
Uushanmenlu,China,03/30/2020 18:59,138,2,125.0
Chajiemulu,China,03/30/2020 18:59,136,2,124.0
闄曡Ta鐪,China,03/30/2020 18:59,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 18:59,180,2,172.0
Lichongbaolu,China,03/30/2020 18:59,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 18:59,98,1,92.0
Lichonghanlu,China,03/30/2020 18:59,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 18:59,579,6,570.0
Ba Lu braid ta,China,03/30/2020 18:59,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 18:59,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 18:59,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 18:59,937,1,935.0
Ludiandanlu,China,03/30/2020 18:59,147,2,144.0
Eyihanlu,China,03/30/2020 18:59,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 18:59,990,6,984.0
Xianfenghanlu,China,03/30/2020 18:59,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 18:59,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 18:59,75,0,75.0
Weishudaolu,China,03/30/2020 18:59,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 18:59,1,0,1.0
New York,US,03/30/2020 18:59,66497,1218,
New Jersey,US,03/30/2020 18:59,13386,161,
California,US,03/30/2020 18:59,6388,132,
Michigan,US,03/30/2020 18:59,5489,132,
Florida,US,03/30/2020 18:59,5473,63,
Massachusetts,US,03/30/2020 18:59,4955,48,
WA,US,03/30/2020 18:59,4905,205,
Illinois,US,03/30/2020 18:59,4596,66,
Pennsylvania,US,03/30/2020 18:59,4090,50,
Louisiana,US,03/30/2020 18:59,4025,185,
Texas,US,03/30/2020 18:59,2967,39,
Georgia,US,03/30/2020 18:59,2809,87,
Colorado,US,03/30/2020 18:59,2311,47,
Connecticut,US,03/30/2020 18:59,1993,34,
Tennessee,US,03/30/2020 18:59,1900,13,
Indiana,US,03/30/2020 18:59,1786,36,
Ohio,US,03/30/2020 18:59,1653,29,
Maryland,US,03/30/2020 18:59,1413,15,
North Carolina,US,03/30/2020 18:59,1276,7,
Wisconsin,US,03/30/2020 18:59,1165,18,
Arizona,US,03/30/2020 18:59,1157,20,
Virginia,US,03/30/2020 18:59,1020,25,
Nevada,US,03/30/2020 18:59,1008,15,
Missouri,US,03/30/2020 18:59,931,13,
Mississippi,US,03/30/2020 18:59,847,16,
Alabama,US,03/30/2020 18:59,830,10,
South Carolina,US,03/30/2020 18:59,774,16,
Utah,US,03/30/2020 18:59,724,4,
Oregon,US,03/30/2020 18:59,549,13,
Minnesota,US,03/30/2020 18:59,503,9,
Arkansas,US,03/30/2020 18:59,449,6,
Kentucky,US,03/30/2020 18:59,439,9,
Oklahoma,US,03/30/2020 18:59,431,16,
Iowa,US,03/30/2020 18:59,424,6,
Rhode Island,US,03/30/2020 18:59,408,3,
Washington DC,US,03/30/2020 18:59,401,9,
Kansas,US,03/30/2020 18:59,330,7,
Idaho,US,03/30/2020 18:59,325,6,
Maine,US,03/30/2020 18:59,275,3,
New Hampshire,US,03/30/2020 18:59,258,3,
Vermont,US,03/30/2020 18:59,256,12,
New Mexico,US,03/30/2020 18:59,237,2,
Delaware,US,03/30/2020 18:59,232,6,
Hawaii,US,03/30/2020 18:59,175,0,
Puerto Rico,US,03/30/2020 18:59,174,6,
Montana,US,03/30/2020 18:59,171,5,
West Virginia,US,03/30/2020 18:59,124,1,
Nebraska,US,03/30/2020 18:59,121,2,
Alaska,US,03/30/2020 18:59,114,3,
North Dakota,US,03/30/2020 18:59,109,2,
Grand Princess,US,03/30/2020 18:59,103,3,
South Dakota,US,03/30/2020 18:59,101,1,
Wyoming,US,03/30/2020 18:59,87,0,
Guam,US,03/30/2020 18:59,58,1,
Diamond Princess,US,03/30/2020 18:59,49,0,
US Virgin Islands,US,03/30/2020 18:59,30,0,
,,03/30/2020 18:59,2,0,
Quebec,Canada,03/30/2020 18:59,3430,22,
Ontario,Canada,03/30/2020 18:59,1706,21,
British Columbia,Canada,03/30/2020 18:59,884,17,
Alberta,Canada,03/30/2020 18:59,661,3,
Saskatchewan,Canada,03/30/2020 18:59,156,0,
Newfoundland and Labrador,Canada,03/30/2020 18:59,135,0,
Nova Scotia,Canada,03/30/2020 18:59,122,0,
Manitoba,Canada,03/30/2020 18:59,72,1,
New Brunswick,Canada,03/30/2020 18:59,66,0,
Prince Edward Island,Canada,03/30/2020 18:59,18,0,
Grand Princess,US,03/30/2020 18:59,13,0,
Yukon,Canada,03/30/2020 18:59,4,0,
Northwest Territories,Canada,03/30/2020 18:59,1,0,
Diamond Princess,US,03/30/2020 18:59,0,1,
,Italy,03/30/2020 18:59,101739,11591,14620.0
,Spain,03/30/2020 18:59,85195,7340,16780.0
,Germany,03/30/2020 18:59,63929,560,9211.0
,France,03/30/2020 18:59,44550,3024,7927.0
,Iran,03/30/2020 18:59,41495,2757,13911.0
,United Kingdom,03/30/2020 18:59,22141,1408,135.0
,Switzerland,03/30/2020 18:59,15760,348,1823.0
Brussels,Belgium,03/30/2020 18:59,11899,513,1527.0
,Netherlands,03/30/2020 18:59,11750,864,250.0
,Turkey,03/30/2020 18:59,10827,168,105.0
,South Korea,03/30/2020 18:59,9661,158,5228.0
,Austria,03/30/2020 18:59,9541,108,636.0
,Portugal,03/30/2020 18:59,6408,140,43.0
,Israel,03/30/2020 18:59,4695,16,134.0
,Norway,03/30/2020 18:59,4445,32,12.0
,Brazil,03/30/2020 18:59,4371,141,120.0
,Sweden,03/30/2020 18:59,4028,146,16.0
,Czechia,03/30/2020 18:59,2942,23,25.0
,Malaysia,03/30/2020 18:59,2626,37,479.0
,Ireland,03/30/2020 18:59,2615,46,5.0
,Denmark,03/30/2020 18:59,2577,77,1.0
,Chile,03/30/2020 18:59,2449,8,156.0
,Luxembourg,03/30/2020 18:59,1988,22,40.0
,Poland,03/30/2020 18:59,1984,26,7.0
,Romania,03/30/2020 18:59,1952,50,209.0
,Ecuador,03/30/2020 18:59,1924,58,3.0
,Japan,03/30/2020 18:59,1866,54,424.0
,Russia,03/30/2020 18:59,1836,9,66.0
,Pakistan,03/30/2020 18:59,1690,21,76.0
,Philippines,03/30/2020 18:59,1546,78,42.0
,Thailand,03/30/2020 18:59,1524,9,229.0
,Saudi Arabia,03/30/2020 18:59,1453,8,115.0
,Indonesia,03/30/2020 18:59,1414,122,75.0
,Finland,03/30/2020 18:59,1352,13,10.0
,South Africa,03/30/2020 18:59,1326,3,31.0
,Greece,03/30/2020 18:59,1212,43,52.0
,Iceland,03/30/2020 18:59,1086,2,157.0
,India,03/30/2020 18:59,1071,29,100.0
,Mexico,03/30/2020 18:59,993,20,35.0
,Panama,03/30/2020 18:59,989,24,4.0
,Peru,03/30/2020 18:59,950,18,16.0
,Dominican Republic,03/30/2020 18:59,901,42,4.0
,Singapore,03/30/2020 18:59,879,3,228.0
,Argentina,03/30/2020 18:59,820,22,228.0
,Croatia,03/30/2020 18:59,790,6,67.0
,Serbia,03/30/2020 18:59,785,16,42.0
,Slovenia,03/30/2020 18:59,756,11,10.0
,Estonia,03/30/2020 18:59,715,3,20.0
Yokohama,Japan,03/30/2020 18:59,712,10,603.0
,Colombia,03/30/2020 18:59,702,10,10.0
,Qatar,03/30/2020 18:59,693,1,51.0
Hong Kong,Hong Kong,03/30/2020 18:59,642,4,118.0
,Iraq,03/30/2020 18:59,630,46,152.0
,United Arab Emirates,03/30/2020 18:59,611,5,61.0
,Egypt,03/30/2020 18:59,609,40,132.0
,New Zealand,03/30/2020 18:59,589,1,63.0
