Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 14:27,78,,
New South Wales,Australia,03/30/2020 14:27,1918,,
Northern Territory,Australia,03/30/2020 14:27,14,,
Queensland,Australia,03/30/2020 14:27,689,,
South Australia,Australia,03/30/2020 14:27,305,,
Tasmania,Australia,03/30/2020 14:27,65,,
Victoria,Australia,03/30/2020 14:27,821,,
Western Australia,Australia,03/30/2020 14:27,355,,
Eyibaolu,China,03/30/2020 14:27,67801,3186,62889.0
Di 欐 rot,China,03/30/2020 14:27,682,4,123.0
Right-version of the goo,China,03/30/2020 14:27,306,5,39.0
Juancongdaoning,China,03/30/2020 14:27,498,5,338.0
Zhenjianhanning,China,03/30/2020 14:27,577,8,415.0
Qiankuaminlu,China,03/30/2020 14:27,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 14:27,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 14:27,174,3,133.0
Xianlilielu,China,03/30/2020 14:27,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 14:27,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 14:27,97,1,74.0
Chaxizhenlu,China,03/30/2020 14:27,645,0,631.0
Babianminlu,China,03/30/2020 14:27,773,7,753.0
Qiesikoulu,China,03/30/2020 14:27,550,3,536.0
Uushanmenlu,China,03/30/2020 14:27,138,2,125.0
Chajiemulu,China,03/30/2020 14:27,136,2,124.0
闄曡Ta鐪,China,03/30/2020 14:27,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 14:27,180,2,172.0
Lichongbaolu,China,03/30/2020 14:27,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 14:27,98,1,92.0
Lichonghanlu,China,03/30/2020 14:27,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 14:27,579,6,570.0
Ba Lu braid ta,China,03/30/2020 14:27,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 14:27,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 14:27,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 14:27,937,1,935.0
Ludiandanlu,China,03/30/2020 14:27,147,2,144.0
Eyihanlu,China,03/30/2020 14:27,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 14:27,990,6,984.0
Xianfenghanlu,China,03/30/2020 14:27,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 14:27,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 14:27,75,0,75.0
Weishudaolu,China,03/30/2020 14:27,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 14:27,1,0,1.0
New York,US,03/30/2020 14:27,60679,1026,
New Jersey,US,03/30/2020 14:27,13386,161,
California,US,03/30/2020 14:27,6356,132,
Michigan,US,03/30/2020 14:27,5489,132,
Massachusetts,US,03/30/2020 14:27,4955,48,
Florida,US,03/30/2020 14:27,4950,60,
WA,US,03/30/2020 14:27,4896,204,
Illinois,US,03/30/2020 14:27,4596,66,
Louisiana,US,03/30/2020 14:27,3540,151,
Pennsylvania,US,03/30/2020 14:27,3465,43,
Texas,US,03/30/2020 14:27,2827,38,
Georgia,US,03/30/2020 14:27,2683,84,
Colorado,US,03/30/2020 14:27,2308,47,
Connecticut,US,03/30/2020 14:27,1993,34,
Tennessee,US,03/30/2020 14:27,1818,12,
Ohio,US,03/30/2020 14:27,1653,29,
Indiana,US,03/30/2020 14:27,1514,32,
Maryland,US,03/30/2020 14:27,1239,15,
North Carolina,US,03/30/2020 14:27,1190,7,
Wisconsin,US,03/30/2020 14:27,1164,18,
Missouri,US,03/30/2020 14:27,926,13,
Nevada,US,03/30/2020 14:27,920,15,
Arizona,US,03/30/2020 14:27,919,17,
Virginia,US,03/30/2020 14:27,890,24,
Alabama,US,03/30/2020 14:27,830,10,
South Carolina,US,03/30/2020 14:27,774,16,
Mississippi,US,03/30/2020 14:27,759,14,
Utah,US,03/30/2020 14:27,724,4,
Oregon,US,03/30/2020 14:27,549,13,
Minnesota,US,03/30/2020 14:27,503,9,
Arkansas,US,03/30/2020 14:27,449,6,
Kentucky,US,03/30/2020 14:27,439,9,
Oklahoma,US,03/30/2020 14:27,431,16,
Washington DC,US,03/30/2020 14:27,401,9,
Iowa,US,03/30/2020 14:27,336,4,
Kansas,US,03/30/2020 14:27,330,7,
Idaho,US,03/30/2020 14:27,324,6,
Rhode Island,US,03/30/2020 14:27,294,3,
New Hampshire,US,03/30/2020 14:27,258,3,
Maine,US,03/30/2020 14:27,253,3,
New Mexico,US,03/30/2020 14:27,237,2,
Vermont,US,03/30/2020 14:27,235,12,
Delaware,US,03/30/2020 14:27,232,6,
Hawaii,US,03/30/2020 14:27,175,0,
Puerto Rico,US,03/30/2020 14:27,174,6,
Montana,US,03/30/2020 14:27,161,2,
West Virginia,US,03/30/2020 14:27,124,1,
Nebraska,US,03/30/2020 14:27,120,2,
Alaska,US,03/30/2020 14:27,114,3,
Grand Princess,US,03/30/2020 14:27,103,3,
North Dakota,US,03/30/2020 14:27,98,1,
South Dakota,US,03/30/2020 14:27,90,1,
Wyoming,US,03/30/2020 14:27,87,0,
Guam,US,03/30/2020 14:27,58,1,
Diamond Princess,US,03/30/2020 14:27,49,0,
US Virgin Islands,US,03/30/2020 14:27,30,0,
,,03/30/2020 14:27,2,0,
Quebec,Canada,03/30/2020 14:27,2840,22,
Ontario,Canada,03/30/2020 14:27,1355,21,
British Columbia,Canada,03/30/2020 14:27,884,17,
Alberta,Canada,03/30/2020 14:27,661,3,
Saskatchewan,Canada,03/30/2020 14:27,156,0,
Newfoundland and Labrador,Canada,03/30/2020 14:27,135,0,
Nova Scotia,Canada,03/30/2020 14:27,122,0,
Manitoba,Canada,03/30/2020 14:27,72,1,
New Brunswick,Canada,03/30/2020 14:27,66,0,
Grand Princess,US,03/30/2020 14:27,13,0,
Prince Edward Island,Canada,03/30/2020 14:27,11,0,
Yukon,Canada,03/30/2020 14:27,4,0,
Northwest Territories,Canada,03/30/2020 14:27,1,0,
Diamond Princess,US,03/30/2020 14:27,0,1,
,Italy,03/30/2020 14:27,97689,10779,13030.0
,Spain,03/30/2020 14:27,85195,7340,16780.0
,Germany,03/30/2020 14:27,63079,545,9211.0
,Iran,03/30/2020 14:27,41495,2757,13911.0
,France,03/30/2020 14:27,40174,2606,7202.0
,United Kingdom,03/30/2020 14:27,19522,1228,135.0
,Switzerland,03/30/2020 14:27,15526,333,1823.0
Brussels,Belgium,03/30/2020 14:27,11899,513,1527.0
,Netherlands,03/30/2020 14:27,11750,864,250.0
,South Korea,03/30/2020 14:27,9661,158,5228.0
,Austria,03/30/2020 14:27,9377,108,636.0
,Turkey,03/30/2020 14:27,9217,131,105.0
,Portugal,03/30/2020 14:27,6408,140,43.0
,Norway,03/30/2020 14:27,4393,31,12.0
,Israel,03/30/2020 14:27,4347,16,134.0
,Brazil,03/30/2020 14:27,4316,139,120.0
,Sweden,03/30/2020 14:27,4028,146,16.0
,Czechia,03/30/2020 14:27,2878,17,11.0
,Malaysia,03/30/2020 14:27,2626,37,479.0
,Ireland,03/30/2020 14:27,2615,46,5.0
,Denmark,03/30/2020 14:27,2555,77,1.0
,Chile,03/30/2020 14:27,2139,7,75.0
,Luxembourg,03/30/2020 14:27,1988,22,40.0
,Poland,03/30/2020 14:27,1984,26,7.0
,Romania,03/30/2020 14:27,1952,46,206.0
,Ecuador,03/30/2020 14:27,1924,58,3.0
,Japan,03/30/2020 14:27,1866,54,424.0
,Russia,03/30/2020 14:27,1836,9,66.0
,Pakistan,03/30/2020 14:27,1650,20,29.0
,Philippines,03/30/2020 14:27,1546,78,42.0
,Thailand,03/30/2020 14:27,1524,9,229.0
,Saudi Arabia,03/30/2020 14:27,1453,8,66.0
,Indonesia,03/30/2020 14:27,1414,122,75.0
,Finland,03/30/2020 14:27,1352,13,10.0
,South Africa,03/30/2020 14:27,1280,2,31.0
,Greece,03/30/2020 14:27,1156,39,52.0
,India,03/30/2020 14:27,1071,29,100.0
,Iceland,03/30/2020 14:27,1020,2,135.0
,Mexico,03/30/2020 14:27,993,20,35.0
,Panama,03/30/2020 14:27,989,24,4.0
,Singapore,03/30/2020 14:27,879,3,228.0
,Dominican Republic,03/30/2020 14:27,859,39,3.0
,Peru,03/30/2020 14:27,852,18,16.0
,Argentina,03/30/2020 14:27,820,22,91.0
,Croatia,03/30/2020 14:27,790,6,67.0
,Serbia,03/30/2020 14:27,785,15,42.0
,Slovenia,03/30/2020 14:27,756,11,10.0
,Estonia,03/30/2020 14:27,715,3,20.0
Yokohama,Japan,03/30/2020 14:27,712,10,603.0
,Colombia,03/30/2020 14:27,702,10,10.0
Hong Kong,Hong Kong,03/30/2020 14:27,642,4,118.0
,Qatar,03/30/2020 14:27,634,1,48.0
,United Arab Emirates,03/30/2020 14:27,611,5,61.0
,Egypt,03/30/2020 14:27,609,40,132.0
,New Zealand,03/30/2020 14:27,589,1,63.0
,Iraq,03/30/2020 14:27,547,42,143.0
,Morocco,03/30/2020 14:27,516,29,14.0
,Bahrain,03/30/2020 14:27,515,4,279.0
,Algeria,03/30/2020 14:27,511,31,31.0
,Lithuania,03/30/2020 14:27,484,7,1.0
,Armenia,03/30/2020 14:27,482,3,30.0
,Ukraine,03/30/2020 14:27,480,11,6.0
,Hungary,03/30/2020 14:27,447,15,34.0
,Lebanon,03/30/2020 14:27,446,11,32.0
,Latvia,03/30/2020 14:27,376,0,1.0
,Bulgaria,03/30/2020 14:27,354,8,15.0
,Bosnia and Herzegovina,03/30/2020 14:27,354,8,17.0
,Slovakia,03/30/2020 14:27,336,0,7.0
,Andorra,03/30/2020 14:27,334,6,6.0
,Costa Rica,03/30/2020 14:27,314,2,3.0
,Tunisia,03/30/2020 14:27,312,8,2.0
Taiwan,Taiwan,03/30/2020 14:27,306,5,39.0
,Uruguay,03/30/2020 14:27,304,1,0.0
,Kazakhstan,03/30/2020 14:27,302,1,21.0
,North Macedonia,03/30/2020 14:27,285,7,12.0
,Azerbaijan,03/30/2020 14:27,273,4,26.0
,Kuwait,03/30/2020 14:27,266,0,72.0
,Moldova,03/30/2020 14:27,263,2,13.0
,Jordan,03/30/2020 14:27,259,4,18.0
,San Marino,03/30/2020 14:27,230,25,13.0
,Albania,03/30/2020 14:27,223,11,44.0
,Burkina Faso,03/30/2020 14:27,222,12,23.0
,Cyprus,03/30/2020 14:27,214,6,15.0
,Vietnam,03/30/2020 14:27,203,0,55.0
,Reunion,03/30/2020 14:27,183,0,1.0
,Oman,03/30/2020 14:27,179,0,29.0
,Faeroe Islands,03/30/2020 14:27,168,0,70.0
,Ivory Coast,03/30/2020 14:27,165,1,4.0
,Senegal,03/30/2020 14:27,162,0,27.0
,Malta,03/30/2020 14:27,156,0,2.0
,Ghana,03/30/2020 14:27,152,5,2.0
,Belarus,03/30/2020 14:27,152,0,32.0
,Uzbekistan,03/30/2020 14:27,149,2,7.0
,Channel Islands,03/30/2020 14:27,141,2,0.0
,Cameroon,03/30/2020 14:27,139,6,5.0
,Cuba,03/30/2020 14:27,139,3,4.0
,Honduras,03/30/2020 14:27,139,3,3.0
,Venezuela,03/30/2020 14:27,129,3,39.0
,Brunei,03/30/2020 14:27,127,1,38.0
,Sri Lanka,03/30/2020 14:27,122,1,15.0
,Afghanistan,03/30/2020 14:27,120,4,2.0
,Palestine,03/30/2020 14:27,115,1,18.0
,Nigeria,03/30/2020 14:27,111,1,3.0
,Mauritius,03/30/2020 14:27,110,3,0.0
,Cambodia,03/30/2020 14:27,107,0,21.0
,Guadeloupe,03/30/2020 14:27,106,4,17.0
,Georgia,03/30/2020 14:27,98,0,18.0
,Bolivia,03/30/2020 14:27,96,3,0.0
,Kyrgyzstan,03/30/2020 14:27,94,0,0.0
,Martinique,03/30/2020 14:27,93,1,0.0
,Montenegro,03/30/2020 14:27,91,1,0.0
,Mayotte,03/30/2020 14:27,82,0,10.0
,DRC,03/30/2020 14:27,81,8,2.0
,Trinidad and Tobago,03/30/2020 14:27,78,3,1.0
,Rwanda,03/30/2020 14:27,70,0,0.0
,Gibraltar,03/30/2020 14:27,65,0,14.0
,Paraguay,03/30/2020 14:27,64,3,1.0
,Liechtenstein,03/30/2020 14:27,62,0,0.0
,Kenya,03/30/2020 14:27,50,1,1.0
,Aruba,03/30/2020 14:27,50,0,1.0
,Bangladesh,03/30/2020 14:27,49,5,19.0
,Monaco,03/30/2020 14:27,46,1,1.0
,Isle of Man,03/30/2020 14:27,46,0,0.0
