Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,Indonesia,04/04/2020 17:45,2092,191,150
,Thailand,04/04/2020 17:45,2067,20,674
,Finland,04/04/2020 17:45,1882,25,300
,Mexico,04/04/2020 17:45,1688,60,633
,Greece,04/04/2020 17:45,1673,68,78
,Panama,04/04/2020 17:45,1673,41,13
,Serbia,04/04/2020 17:45,1624,44,54
,Peru,04/04/2020 17:45,1595,61,537
,United Arab Emirates,04/04/2020 17:45,1505,10,125
,South Africa,04/04/2020 17:45,1505,9,95
,Dominican Republic,04/04/2020 17:45,1488,68,16
,Iceland,04/04/2020 17:45,1417,4,396
,Argentina,04/04/2020 17:45,1353,42,266
,Qatar,04/04/2020 17:45,1325,3,109
,Colombia,04/04/2020 17:45,1267,25,55
,Algeria,04/04/2020 17:45,1251,130,90
,Singapore,04/04/2020 17:45,1189,6,297
,Croatia,04/04/2020 17:45,1126,12,119
,Ukraine,04/04/2020 17:45,1096,28,23
,Estonia,04/04/2020 17:45,1039,13,59
,Egypt,04/04/2020 17:45,985,66,216
,Slovenia,04/04/2020 17:45,977,22,79
,New Zealand,04/04/2020 17:45,950,1,127
,Iraq,04/04/2020 17:45,878,56,259
Hong Kong,Hong Kong,04/04/2020 17:45,862,4,173
,Morocco,04/04/2020 17:45,858,50,62
,Lithuania,04/04/2020 17:45,771,10,7
,Armenia,04/04/2020 17:45,770,7,43
,Moldova,04/04/2020 17:45,752,12,29
Yokohama,Japan,04/04/2020 17:45,712,11,619
,Bahrain,04/04/2020 17:45,688,4,423
,Hungary,04/04/2020 17:45,678,32,58
,Bosnia and Herzegovina,04/04/2020 17:45,617,19,28
,Kazakhstan,04/04/2020 17:45,525,5,36
,Azerbaijan,04/04/2020 17:45,521,5,32
,Lebanon,04/04/2020 17:45,520,17,54
,Latvia,04/04/2020 17:45,509,1,1
,Cameroon,04/04/2020 17:45,509,8,17
,Bulgaria,04/04/2020 17:45,503,17,34
,Tunisia,04/04/2020 17:45,495,18,5
,North Macedonia,04/04/2020 17:45,483,17,20
,Kuwait,04/04/2020 17:45,479,1,93
,Slovakia,04/04/2020 17:45,471,1,10
,Andorra,04/04/2020 17:45,466,17,21
,Belarus,04/04/2020 17:45,440,5,53
,Cyprus,04/04/2020 17:45,426,11,28
,Costa Rica,04/04/2020 17:45,416,2,11
,Uruguay,04/04/2020 17:45,386,4,86
Taiwan,Taiwan,04/04/2020 17:45,355,5,50
,Reunion,04/04/2020 17:45,334,0,40
,Albania,04/04/2020 17:45,333,18,99
,Burkina Faso,04/04/2020 17:45,318,16,66
,Jordan,04/04/2020 17:45,310,5,58
,Afghanistan,04/04/2020 17:45,299,7,10
,Cuba,04/04/2020 17:45,288,6,15
,Oman,04/04/2020 17:45,277,1,61
,Uzbekistan,04/04/2020 17:45,266,2,25
,Honduras,04/04/2020 17:45,264,15,3
,San Marino,04/04/2020 17:45,251,32,26
,Vietnam,04/04/2020 17:45,240,0,90
,Channel Islands,04/04/2020 17:45,232,5,13
,Senegal,04/04/2020 17:45,219,2,72
,Ivory Coast,04/04/2020 17:45,218,1,19
,Palestine,04/04/2020 17:45,216,1,21
,Malta,04/04/2020 17:45,213,0,2
,Nigeria,04/04/2020 17:45,210,4,25
,Ghana,04/04/2020 17:45,205,5,31
,Montenegro,04/04/2020 17:45,201,2,1
,Mauritius,04/04/2020 17:45,196,7,0
,Faeroe Islands,04/04/2020 17:45,181,0,93
,Sri Lanka,04/04/2020 17:45,162,5,27
,Georgia,04/04/2020 17:45,159,1,31
,Venezuela,04/04/2020 17:45,153,7,52
,DRC,04/04/2020 17:45,148,16,3
,Kyrgyzstan,04/04/2020 17:45,144,1,9
,Martinique,04/04/2020 17:45,143,3,27
,Bolivia,04/04/2020 17:45,139,10,1
,Brunei,04/04/2020 17:45,135,1,66
,Mayotte,04/04/2020 17:45,134,2,14
,Guadeloupe,04/04/2020 17:45,130,7,24
,Kenya,04/04/2020 17:45,126,4,4
,Isle of Man,04/04/2020 17:45,126,1,0
,Niger,04/04/2020 17:45,120,5,0
,Cambodia,04/04/2020 17:45,114,0,50
,Trinidad and Tobago,04/04/2020 17:45,101,6,1
,Gibraltar,04/04/2020 17:45,98,0,52
,Paraguay,04/04/2020 17:45,96,3,12
,Rwanda,04/04/2020 17:45,89,0,0
,Liechtenstein,04/04/2020 17:45,77,0,0
,Guinea,04/04/2020 17:45,73,0,2
,Bangladesh,04/04/2020 17:45,70,8,30
,Madagascar,04/04/2020 17:45,70,0,0
,Monaco,04/04/2020 17:45,64,1,3
,Aruba,04/04/2020 17:45,62,0,1
,French Guiana,04/04/2020 17:45,57,0,22
,El Salvador,04/04/2020 17:45,56,3,0
,Jamaica,04/04/2020 17:45,53,3,7
,Barbados,04/04/2020 17:45,51,0,0
,Djibouti,04/04/2020 17:45,50,0,8
,Guatemala,04/04/2020 17:45,50,1,12
,Uganda,04/04/2020 17:45,48,0,0
Macau,Macau,04/04/2020 17:45,43,0,10
,Togo,04/04/2020 17:45,41,3,17
,Mali,04/04/2020 17:45,41,3,1
,Zambia,04/04/2020 17:45,39,1,2
,French Polynesia,04/04/2020 17:45,39,0,0
,Ethiopia,04/04/2020 17:45,38,0,4
,Bermuda,04/04/2020 17:45,35,0,14
,Cayman Islands,04/04/2020 17:45,29,1,1
,Saint Martin,04/04/2020 17:45,24,2,5
,Bahamas,04/04/2020 17:45,24,3,0
,Sint Maarten,04/04/2020 17:45,23,4,6
,Guyana,04/04/2020 17:45,23,4,0
,Congo,04/04/2020 17:45,22,2,2
,Eritrea,04/04/2020 17:45,22,0,0
,Gabon,04/04/2020 17:45,21,1,1
,Myanmar,04/04/2020 17:45,21,1,0
,Tanzania,04/04/2020 17:45,20,1,3
,Haiti,04/04/2020 17:45,20,0,1
,Maldives,04/04/2020 17:45,19,0,13
,New Caledonia,04/04/2020 17:45,18,0,1
,Libya,04/04/2020 17:45,17,1,0
,Benin,04/04/2020 17:45,16,0,2
,Equatorial Guinea,04/04/2020 17:45,16,0,1
,Syria,04/04/2020 17:45,16,2,2
,Guinea-Bissau,04/04/2020 17:45,15,0,0
,Antigua and Barbuda,04/04/2020 17:45,15,0,0
,Mongolia,04/04/2020 17:45,14,0,2
,Dominica,04/04/2020 17:45,14,0,0
,Namibia,04/04/2020 17:45,14,0,3
,Saint Lucia,04/04/2020 17:45,13,0,1
,Fiji,04/04/2020 17:45,12,0,0
,Grenada,04/04/2020 17:45,12,0,0
,Curacao,04/04/2020 17:45,11,1,3
,Seychelles,04/04/2020 17:45,10,0,0
,Mozambique,04/04/2020 17:45,10,0,1
,Laos,04/04/2020 17:45,10,0,0
,Suriname,04/04/2020 17:45,10,1,0
,Liberia,04/04/2020 17:45,10,1,0
,Sudan,04/04/2020 17:45,10,2,2
,Greenland,04/04/2020 17:45,10,0,3
,MS Zaandam,04/04/2020 17:45,9,2,0
,Zimbabwe,04/04/2020 17:45,9,1,0
,Nepal,04/04/2020 17:45,9,0,1
,Chad,04/04/2020 17:45,9,0,0
,Saint Kitts and Nevis,04/04/2020 17:45,9,0,0
,Eswatini,04/04/2020 17:45,9,0,0
,Angola,04/04/2020 17:45,8,2,1
,CAR,04/04/2020 17:45,8,0,0
,Somalia,04/04/2020 17:45,7,0,1
,Vatican City,04/04/2020 17:45,7,0,0
,Cabo Verde,04/04/2020 17:45,7,1,0
,St. Vincent Grenadines,04/04/2020 17:45,7,0,1
,Mauritania,04/04/2020 17:45,6,1,2
,Montserrat,04/04/2020 17:45,6,0,0
,St. Barth,04/04/2020 17:45,6,0,1
,Nicaragua,04/04/2020 17:45,5,1,0
,Bhutan,04/04/2020 17:45,5,0,2
,Turks and Caicos,04/04/2020 17:45,5,0,0
,Sierra Leone,04/04/2020 17:45,4,0,0
,Malawi,04/04/2020 17:45,4,0,0
,Belize,04/04/2020 17:45,4,0,0
,Botswana,04/04/2020 17:45,4,1,0
,Gambia,04/04/2020 17:45,4,1,2
,Anguilla,04/04/2020 17:45,3,0,0
,British Virgin Islands,04/04/2020 17:45,3,0,0
,Burundi,04/04/2020 17:45,3,0,0
,Caribbean Netherlands,04/04/2020 17:45,2,0,0
,Falkland Islands,04/04/2020 17:45,1,0,0
,Papua New Guinea,04/04/2020 17:45,1,0,0
,Timor-Leste,04/04/2020 17:45,1,0,0
