Province/State,Country/Region,Last Update,confirmed,deaths,recovered
Australian Capital Territory,Australia,03/30/2020 07:38,77,,
New South Wales,Australia,03/30/2020 07:38,1918,,
Northern Territory,Australia,03/30/2020 07:38,14,,
Queensland,Australia,03/30/2020 07:38,656,,
South Australia,Australia,03/30/2020 07:38,287,,
Tasmania,Australia,03/30/2020 07:38,61,,
Victoria,Australia,03/30/2020 07:38,769,,
Western Australia,Australia,03/30/2020 07:38,311,,
Eyibaolu,China,03/30/2020 07:38,67801,3186,62882.0
Di 欐 rot,China,03/30/2020 07:38,641,4,118.0
Right-version of the goo,China,03/30/2020 07:38,298,3,39.0
Juancongdaoning,China,03/30/2020 07:38,498,5,338.0
Zhenjianhanning,China,03/30/2020 07:38,577,8,415.0
Qiankuaminlu,China,03/30/2020 07:38,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 07:38,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 07:38,169,3,133.0
Xianlilielu,China,03/30/2020 07:38,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 07:38,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 07:38,97,1,74.0
Chaxizhenlu,China,03/30/2020 07:38,645,0,631.0
Babianminlu,China,03/30/2020 07:38,773,7,753.0
Qiesikoulu,China,03/30/2020 07:38,550,3,536.0
Uushanmenlu,China,03/30/2020 07:38,138,2,125.0
Chajiemulu,China,03/30/2020 07:38,136,2,124.0
闄曡Ta鐪,China,03/30/2020 07:38,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 07:38,180,2,172.0
Lichongbaolu,China,03/30/2020 07:38,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 07:38,98,1,92.0
Lichonghanlu,China,03/30/2020 07:38,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 07:38,579,6,570.0
Ba Lu braid ta,China,03/30/2020 07:38,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 07:38,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 07:38,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 07:38,937,1,935.0
Ludiandanlu,China,03/30/2020 07:38,147,2,144.0
Eyihanlu,China,03/30/2020 07:38,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 07:38,990,6,984.0
Xianfenghanlu,China,03/30/2020 07:38,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 07:38,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 07:38,75,0,75.0
Weishudaolu,China,03/30/2020 07:38,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 07:38,1,0,1.0
,,03/30/2020 07:38,Confirmed,Deaths,
New York,US,03/30/2020 07:38,59746,966,
New Jersey,US,03/30/2020 07:38,13386,161,
California,US,03/30/2020 07:38,6319,133,
Michigan,US,03/30/2020 07:38,5489,132,
Massachusetts,US,03/30/2020 07:38,4955,48,
Florida,US,03/30/2020 07:38,4950,60,
WA,US,03/30/2020 07:38,4896,204,
Illinois,US,03/30/2020 07:38,4596,66,
Louisiana,US,03/30/2020 07:38,3540,151,
Pennsylvania,US,03/30/2020 07:38,3465,43,
Texas,US,03/30/2020 07:38,2826,37,
Georgia,US,03/30/2020 07:38,2683,84,
Colorado,US,03/30/2020 07:38,2308,47,
Connecticut,US,03/30/2020 07:38,1993,34,
Tennessee,US,03/30/2020 07:38,1818,12,
Ohio,US,03/30/2020 07:38,1653,29,
Indiana,US,03/30/2020 07:38,1514,32,
Maryland,US,03/30/2020 07:38,1239,15,
North Carolina,US,03/30/2020 07:38,1189,6,
Wisconsin,US,03/30/2020 07:38,1164,18,
Missouri,US,03/30/2020 07:38,923,13,
Nevada,US,03/30/2020 07:38,920,15,
Arizona,US,03/30/2020 07:38,919,17,
Virginia,US,03/30/2020 07:38,890,24,
Alabama,US,03/30/2020 07:38,830,10,
South Carolina,US,03/30/2020 07:38,774,16,
Mississippi,US,03/30/2020 07:38,759,14,
Utah,US,03/30/2020 07:38,724,4,
Oregon,US,03/30/2020 07:38,549,13,
Minnesota,US,03/30/2020 07:38,503,9,
Arkansas,US,03/30/2020 07:38,449,6,
Kentucky,US,03/30/2020 07:38,439,9,
Oklahoma,US,03/30/2020 07:38,431,16,
Washington DC,US,03/30/2020 07:38,401,9,
Iowa,US,03/30/2020 07:38,336,4,
Kansas,US,03/30/2020 07:38,330,7,
Idaho,US,03/30/2020 07:38,324,6,
Rhode Island,US,03/30/2020 07:38,294,3,
New Hampshire,US,03/30/2020 07:38,258,3,
Maine,US,03/30/2020 07:38,253,3,
New Mexico,US,03/30/2020 07:38,237,2,
Vermont,US,03/30/2020 07:38,235,12,
Delaware,US,03/30/2020 07:38,232,6,
Hawaii,US,03/30/2020 07:38,175,0,
Montana,US,03/30/2020 07:38,161,2,
Puerto Rico,US,03/30/2020 07:38,127,5,
West Virginia,US,03/30/2020 07:38,124,1,
Nebraska,US,03/30/2020 07:38,120,2,
Alaska,US,03/30/2020 07:38,114,3,
Grand Princess,US,03/30/2020 07:38,103,3,
North Dakota,US,03/30/2020 07:38,98,1,
South Dakota,US,03/30/2020 07:38,90,1,
Wyoming,US,03/30/2020 07:38,87,0,
Guam,US,03/30/2020 07:38,56,1,
Diamond Princess,US,03/30/2020 07:38,49,0,
US Virgin Islands,US,03/30/2020 07:38,23,0,
,,03/30/2020 07:38,2,0,
,,03/30/2020 07:38,Confirmed,Deaths,
Quebec,Canada,03/30/2020 07:38,2840,22,
Ontario,Canada,03/30/2020 07:38,1355,21,
British Columbia,Canada,03/30/2020 07:38,884,17,
Alberta,Canada,03/30/2020 07:38,661,2,
Saskatchewan,Canada,03/30/2020 07:38,156,0,
Newfoundland and Labrador,Canada,03/30/2020 07:38,135,0,
Nova Scotia,Canada,03/30/2020 07:38,122,0,
Manitoba,Canada,03/30/2020 07:38,72,1,
New Brunswick,Canada,03/30/2020 07:38,66,0,
Grand Princess,US,03/30/2020 07:38,13,0,
Prince Edward Island,Canada,03/30/2020 07:38,11,0,
Yukon,Canada,03/30/2020 07:38,4,0,
Northwest Territories,Canada,03/30/2020 07:38,1,0,
Diamond Princess,US,03/30/2020 07:38,0,1,
,US,03/30/2020 07:38,142735,2488,4562.0
,Italy,03/30/2020 07:38,97689,10779,13030.0
,Spain,03/30/2020 07:38,80110,6803,14709.0
,Germany,03/30/2020 07:38,62435,541,9211.0
,France,03/30/2020 07:38,40174,2606,7202.0
,Iran,03/30/2020 07:38,38309,2640,12391.0
,United Kingdom,03/30/2020 07:38,19522,1228,135.0
,Switzerland,03/30/2020 07:38,14829,300,1595.0
,Netherlands,03/30/2020 07:38,10866,771,250.0
Brussels,Belgium,03/30/2020 07:38,10836,431,1359.0
,South Korea,03/30/2020 07:38,9661,158,5228.0
,Turkey,03/30/2020 07:38,9217,131,105.0
,Austria,03/30/2020 07:38,8788,86,479.0
,Portugal,03/30/2020 07:38,5962,119,43.0
,Norway,03/30/2020 07:38,4284,26,7.0
,Brazil,03/30/2020 07:38,4256,136,6.0
,Israel,03/30/2020 07:38,4247,15,132.0
,Sweden,03/30/2020 07:38,3700,110,16.0
,Czechia,03/30/2020 07:38,2817,16,11.0
,Ireland,03/30/2020 07:38,2615,46,5.0
,Malaysia,03/30/2020 07:38,2470,35,388.0
,Denmark,03/30/2020 07:38,2395,72,1.0
,Chile,03/30/2020 07:38,2139,7,75.0
,Luxembourg,03/30/2020 07:38,1950,21,40.0
,Ecuador,03/30/2020 07:38,1924,58,3.0
,Japan,03/30/2020 07:38,1866,54,424.0
,Poland,03/30/2020 07:38,1862,22,7.0
,Romania,03/30/2020 07:38,1815,43,206.0
,Pakistan,03/30/2020 07:38,1625,18,29.0
,Russia,03/30/2020 07:38,1534,8,64.0
,Thailand,03/30/2020 07:38,1524,7,229.0
,Philippines,03/30/2020 07:38,1418,71,42.0
,Saudi Arabia,03/30/2020 07:38,1299,8,66.0
,Indonesia,03/30/2020 07:38,1285,114,64.0
,South Africa,03/30/2020 07:38,1280,2,31.0
,Finland,03/30/2020 07:38,1240,11,10.0
,Greece,03/30/2020 07:38,1156,39,52.0
,India,03/30/2020 07:38,1071,29,100.0
,Iceland,03/30/2020 07:38,1020,2,135.0
,Mexico,03/30/2020 07:38,993,20,35.0
,Panama,03/30/2020 07:38,989,24,4.0
,Dominican Republic,03/30/2020 07:38,859,39,3.0
,Peru,03/30/2020 07:38,852,18,16.0
,Singapore,03/30/2020 07:38,844,3,212.0
,Argentina,03/30/2020 07:38,820,20,91.0
,Serbia,03/30/2020 07:38,741,13,42.0
,Slovenia,03/30/2020 07:38,730,11,10.0
,Croatia,03/30/2020 07:38,713,6,55.0
Yokohama,Japan,03/30/2020 07:38,712,10,603.0
,Colombia,03/30/2020 07:38,702,10,10.0
