Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,03/30/2020 15:07,78,,
New South Wales,Australia,03/30/2020 15:07,1918,,
Northern Territory,Australia,03/30/2020 15:07,14,,
Queensland,Australia,03/30/2020 15:07,689,,
South Australia,Australia,03/30/2020 15:07,305,,
Tasmania,Australia,03/30/2020 15:07,65,,
Victoria,Australia,03/30/2020 15:07,821,,
Western Australia,Australia,03/30/2020 15:07,355,,
Eyibaolu,China,03/30/2020 15:07,67801,3186,62889.0
Di 欐 rot,China,03/30/2020 15:07,682,4,123.0
Right-version of the goo,China,03/30/2020 15:07,306,5,39.0
Juancongdaoning,China,03/30/2020 15:07,498,5,338.0
Zhenjianhanning,China,03/30/2020 15:07,577,8,415.0
Qiankuaminlu,China,03/30/2020 15:07,1484,8,1351.0
Fuhanhuanlu,China,03/30/2020 15:07,340,1,295.0
Still water ╂ touch Ning,China,03/30/2020 15:07,174,3,133.0
Xianlilielu,China,03/30/2020 15:07,1255,1,1225.0
Tick ​​pumping 棬,China,03/30/2020 15:07,38,0,10.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,03/30/2020 15:07,97,1,74.0
Chaxizhenlu,China,03/30/2020 15:07,645,0,631.0
Babianminlu,China,03/30/2020 15:07,773,7,753.0
Qiesikoulu,China,03/30/2020 15:07,550,3,536.0
Uushanmenlu,China,03/30/2020 15:07,138,2,125.0
Chajiemulu,China,03/30/2020 15:07,136,2,124.0
闄曡Ta鐪,China,03/30/2020 15:07,253,3,242.0
Beach 戝崡 鐪,China,03/30/2020 15:07,180,2,172.0
Lichongbaolu,China,03/30/2020 15:07,321,6,310.0
鍚夋 灄鐪,China,03/30/2020 15:07,98,1,92.0
Lichonghanlu,China,03/30/2020 15:07,1276,22,1251.0
Read 嶅 Jenning,China,03/30/2020 15:07,579,6,570.0
Ba Lu braid ta,China,03/30/2020 15:07,136,0,133.0
Zhenzhanxiecha Xiyan,China,03/30/2020 15:07,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,03/30/2020 15:07,254,2,250.0
Cha Xi Lu Tatari,China,03/30/2020 15:07,937,1,935.0
Ludiandanlu,China,03/30/2020 15:07,147,2,144.0
Eyihanlu,China,03/30/2020 15:07,1018,4,1014.0
Yuesuijionglu,China,03/30/2020 15:07,990,6,984.0
Xianfenghanlu,China,03/30/2020 15:07,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,03/30/2020 15:07,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,03/30/2020 15:07,75,0,75.0
Weishudaolu,China,03/30/2020 15:07,18,0,18.0
Yuan Cai hip Nielihuikui,China,03/30/2020 15:07,1,0,1.0
New York,US,03/30/2020 15:07,60679,1026,
New Jersey,US,03/30/2020 15:07,13386,161,
California,US,03/30/2020 15:07,6356,132,
Michigan,US,03/30/2020 15:07,5489,132,
Massachusetts,US,03/30/2020 15:07,4955,48,
Florida,US,03/30/2020 15:07,4950,60,
WA,US,03/30/2020 15:07,4896,204,
Illinois,US,03/30/2020 15:07,4596,66,
Louisiana,US,03/30/2020 15:07,3540,151,
Pennsylvania,US,03/30/2020 15:07,3465,43,
Texas,US,03/30/2020 15:07,2842,38,
Georgia,US,03/30/2020 15:07,2683,84,
Colorado,US,03/30/2020 15:07,2308,47,
Connecticut,US,03/30/2020 15:07,1993,34,
Tennessee,US,03/30/2020 15:07,1818,12,
Ohio,US,03/30/2020 15:07,1653,29,
Indiana,US,03/30/2020 15:07,1514,32,
Maryland,US,03/30/2020 15:07,1239,15,
North Carolina,US,03/30/2020 15:07,1190,7,
Wisconsin,US,03/30/2020 15:07,1164,18,
Missouri,US,03/30/2020 15:07,926,13,
Nevada,US,03/30/2020 15:07,920,15,
Arizona,US,03/30/2020 15:07,919,17,
Virginia,US,03/30/2020 15:07,890,24,
Alabama,US,03/30/2020 15:07,830,10,
South Carolina,US,03/30/2020 15:07,774,16,
Mississippi,US,03/30/2020 15:07,759,14,
Utah,US,03/30/2020 15:07,724,4,
Oregon,US,03/30/2020 15:07,549,13,
Minnesota,US,03/30/2020 15:07,503,9,
Arkansas,US,03/30/2020 15:07,449,6,
Kentucky,US,03/30/2020 15:07,439,9,
Oklahoma,US,03/30/2020 15:07,431,16,
Washington DC,US,03/30/2020 15:07,401,9,
Iowa,US,03/30/2020 15:07,336,4,
Kansas,US,03/30/2020 15:07,330,7,
Idaho,US,03/30/2020 15:07,324,6,
Rhode Island,US,03/30/2020 15:07,294,3,
New Hampshire,US,03/30/2020 15:07,258,3,
Maine,US,03/30/2020 15:07,253,3,
New Mexico,US,03/30/2020 15:07,237,2,
Vermont,US,03/30/2020 15:07,235,12,
Delaware,US,03/30/2020 15:07,232,6,
Hawaii,US,03/30/2020 15:07,175,0,
Puerto Rico,US,03/30/2020 15:07,174,6,
Montana,US,03/30/2020 15:07,161,2,
West Virginia,US,03/30/2020 15:07,124,1,
Nebraska,US,03/30/2020 15:07,120,2,
Alaska,US,03/30/2020 15:07,114,3,
Grand Princess,US,03/30/2020 15:07,103,3,
North Dakota,US,03/30/2020 15:07,98,1,
South Dakota,US,03/30/2020 15:07,90,1,
Wyoming,US,03/30/2020 15:07,87,0,
Guam,US,03/30/2020 15:07,58,1,
Diamond Princess,US,03/30/2020 15:07,49,0,
US Virgin Islands,US,03/30/2020 15:07,30,0,
,,03/30/2020 15:07,2,0,
Quebec,Canada,03/30/2020 15:07,2840,22,
Ontario,Canada,03/30/2020 15:07,1355,21,
British Columbia,Canada,03/30/2020 15:07,884,17,
Alberta,Canada,03/30/2020 15:07,661,3,
Saskatchewan,Canada,03/30/2020 15:07,156,0,
Newfoundland and Labrador,Canada,03/30/2020 15:07,135,0,
Nova Scotia,Canada,03/30/2020 15:07,122,0,
Manitoba,Canada,03/30/2020 15:07,72,1,
New Brunswick,Canada,03/30/2020 15:07,66,0,
Grand Princess,US,03/30/2020 15:07,13,0,
Prince Edward Island,Canada,03/30/2020 15:07,11,0,
Yukon,Canada,03/30/2020 15:07,4,0,
Northwest Territories,Canada,03/30/2020 15:07,1,0,
Diamond Princess,US,03/30/2020 15:07,0,1,
,Italy,03/30/2020 15:07,97689,10779,13030.0
,Spain,03/30/2020 15:07,85195,7340,16780.0
