Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Western Australia,Australia,04/06/2020 11:33,460,,
Yuan Cai hip Nielihuikui,China,04/06/2020 11:33,1,0,1
Diamond Princess,,,0,1,0
,World,04/06/2020 11:33,1284665,70320,271721
,Spain,04/06/2020 11:33,135032,13055,40437
,Italy,04/06/2020 11:33,128948,15887,21815
,Germany,04/06/2020 11:33,100132,1584,28700
,France,04/06/2020 11:33,92839,8078,16183
,Iran,04/06/2020 11:33,60500,3739,24236
,United Kingdom,04/06/2020 11:33,47806,4934,135
,Turkey,04/06/2020 11:33,27069,574,1042
,Switzerland,04/06/2020 11:33,21282,734,7298
Brussels,Belgium,04/06/2020 11:33,20814,1632,3986
,Netherlands,04/06/2020 11:33,17851,1766,250
,Austria,04/06/2020 11:33,12083,220,3463
,Brazil,04/06/2020 11:33,11281,487,127
,Portugal,04/06/2020 11:33,11278,295,75
,South Korea,04/06/2020 11:33,10284,186,6598
,Israel,04/06/2020 11:33,8611,51,585
,Sweden,04/06/2020 11:33,6830,401,205
,Russia,04/06/2020 11:33,6343,47,406
,Norway,04/06/2020 11:33,5760,73,32
,Ireland,04/06/2020 11:33,4994,158,25
,Denmark,04/06/2020 11:33,4647,179,1327
,Czechia,04/06/2020 11:33,4591,72,96
,Chile,04/06/2020 11:33,4471,34,618
,India,04/06/2020 11:33,4314,118,328
,Poland,04/06/2020 11:33,4201,98,162
,Romania,04/06/2020 11:33,4057,157,406
,Malaysia,04/06/2020 11:33,3793,62,1241
,Philippines,04/06/2020 11:33,3660,163,73
,Ecuador,04/06/2020 11:33,3646,180,100
,Pakistan,04/06/2020 11:33,3277,50,257
,Luxembourg,04/06/2020 11:33,2804,36,500
,Indonesia,04/06/2020 11:33,2491,209,192
,Saudi Arabia,04/06/2020 11:33,2463,34,488
,Peru,04/06/2020 11:33,2281,83,989
,Thailand,04/06/2020 11:33,2220,26,793
,Finland,04/06/2020 11:33,2176,28,300
,Mexico,04/06/2020 11:33,2143,94,633
,Panama,04/06/2020 11:33,1988,54,13
,Serbia,04/06/2020 11:33,1908,51,54
,United Arab Emirates,04/06/2020 11:33,1799,10,144
,Dominican Republic,04/06/2020 11:33,1745,82,17
,Greece,04/06/2020 11:33,1735,73,78
,South Africa,04/06/2020 11:33,1655,11,95
,Qatar,04/06/2020 11:33,1604,4,123
,Argentina,04/06/2020 11:33,1554,46,280
,Iceland,04/06/2020 11:33,1486,4,428
,Colombia,04/06/2020 11:33,1485,35,88
,Algeria,04/06/2020 11:33,1320,152,90
,Ukraine,04/06/2020 11:33,1319,38,28
,Singapore,04/06/2020 11:33,1309,6,320
,Croatia,04/06/2020 11:33,1182,15,125
,Egypt,04/06/2020 11:33,1173,78,247
,Morocco,04/06/2020 11:33,1113,71,76
,Estonia,04/06/2020 11:33,1108,19,62
,New Zealand,04/06/2020 11:33,1106,1,176
,Slovenia,04/06/2020 11:33,1021,30,102
,Iraq,04/06/2020 11:33,961,61,279
Hong Kong,Hong Kong,04/06/2020 11:33,891,4,206
,Moldova,04/06/2020 11:33,864,17,37
,Lithuania,04/06/2020 11:33,843,14,8
,Armenia,04/06/2020 11:33,833,8,62
,Hungary,04/06/2020 11:33,744,38,67
Yokohama,Japan,04/06/2020 11:33,712,11,619
,Belarus,04/06/2020 11:33,700,13,53
,Bahrain,04/06/2020 11:33,700,4,431
,Bosnia and Herzegovina,04/06/2020 11:33,667,27,44
,Kuwait,04/06/2020 11:33,665,1,103
,Cameroon,04/06/2020 11:33,658,9,17
,Kazakhstan,04/06/2020 11:33,604,6,45
,Azerbaijan,04/06/2020 11:33,584,7,32
,Tunisia,04/06/2020 11:33,574,22,5
,North Macedonia,04/06/2020 11:33,555,18,23
,Latvia,04/06/2020 11:33,542,1,1
,Bulgaria,04/06/2020 11:33,541,21,39
,Lebanon,04/06/2020 11:33,541,19,55
,Andorra,04/06/2020 11:33,501,18,26
,Slovakia,04/06/2020 11:33,485,1,8
,Costa Rica,04/06/2020 11:33,454,2,16
,Cyprus,04/06/2020 11:33,446,9,37
,Uruguay,04/06/2020 11:33,406,6,104
,Uzbekistan,04/06/2020 11:33,390,2,30
,Albania,04/06/2020 11:33,377,21,116
