Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,04/01/2020 08:47,84,,
New South Wales,Australia,04/01/2020 08:47,2182,,
Northern Territory,Australia,04/01/2020 08:47,18,,
Queensland,Australia,04/01/2020 08:47,781,,
South Australia,Australia,04/01/2020 08:47,367,,
Tasmania,Australia,04/01/2020 08:47,68,,
Victoria,Australia,04/01/2020 08:47,968,,
Western Australia,Australia,04/01/2020 08:47,392,,
Eyibaolu,China,04/01/2020 08:47,67802,3193,63326.0
Di 欐 rot,China,04/01/2020 08:47,714,4,128.0
Right-version of the goo,China,04/01/2020 08:47,322,5,39.0
Juancongdaoning,China,04/01/2020 08:47,516,6,341.0
Zhenjianhanning,China,04/01/2020 08:47,580,8,418.0
Qiankuaminlu,China,04/01/2020 08:47,1501,8,1357.0
Fuhanhuanlu,China,04/01/2020 08:47,345,1,297.0
Still water ╂ touch Ning,China,04/01/2020 08:47,174,3,135.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,04/01/2020 08:47,111,1,74.0
Tick ​​pumping 棬,China,04/01/2020 08:47,41,0,10.0
Xianlilielu,China,04/01/2020 08:47,1257,1,1226.0
Chaxizhenlu,China,04/01/2020 08:47,646,0,631.0
Babianminlu,China,04/01/2020 08:47,774,7,753.0
Chajiemulu,China,04/01/2020 08:47,140,2,124.0
Qiesikoulu,China,04/01/2020 08:47,552,3,536.0
Uushanmenlu,China,04/01/2020 08:47,138,2,125.0
闄曡Ta鐪,China,04/01/2020 08:47,255,3,242.0
Beach 戝崡 鐪,China,04/01/2020 08:47,182,2,172.0
Lichongbaolu,China,04/01/2020 08:47,323,6,310.0
鍚夋 灄鐪,China,04/01/2020 08:47,98,1,92.0
Ba Lu braid ta,China,04/01/2020 08:47,137,0,133.0
Lichonghanlu,China,04/01/2020 08:47,1276,22,1251.0
Read 嶅 Jenning,China,04/01/2020 08:47,579,6,570.0
Zhenzhanxiecha Xiyan,China,04/01/2020 08:47,484,13,469.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,04/01/2020 08:47,254,2,250.0
Cha Xi Lu Tatari,China,04/01/2020 08:47,937,1,935.0
Ludiandanlu,China,04/01/2020 08:47,147,2,144.0
Eyihanlu,China,04/01/2020 08:47,1018,4,1014.0
Yuesuijionglu,China,04/01/2020 08:47,990,6,984.0
Xianfenghanlu,China,04/01/2020 08:47,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,04/01/2020 08:47,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,04/01/2020 08:47,75,0,75.0
Weishudaolu,China,04/01/2020 08:47,18,0,18.0
Yuan Cai hip Nielihuikui,China,04/01/2020 08:47,1,0,1.0
New York,US,04/01/2020 08:47,76049,1714,
New Jersey,US,04/01/2020 08:47,18997,267,
California,US,04/01/2020 08:47,8558,182,
Michigan,US,04/01/2020 08:47,7615,259,
Florida,US,04/01/2020 08:47,6741,85,
Massachusetts,US,04/01/2020 08:47,6620,89,
Illinois,US,04/01/2020 08:47,5998,100,
WA,US,04/01/2020 08:47,5453,225,
Louisiana,US,04/01/2020 08:47,5237,239,
Pennsylvania,US,04/01/2020 08:47,4994,67,
Georgia,US,04/01/2020 08:47,4117,125,
Texas,US,04/01/2020 08:47,3925,58,
Connecticut,US,04/01/2020 08:47,3128,69,
Colorado,US,04/01/2020 08:47,2968,69,
Tennessee,US,04/01/2020 08:47,2391,23,
Ohio,US,04/01/2020 08:47,2199,55,
Indiana,US,04/01/2020 08:47,2159,49,
Maryland,US,04/01/2020 08:47,1660,19,
North Carolina,US,04/01/2020 08:47,1561,12,
Wisconsin,US,04/01/2020 08:47,1412,25,
Missouri,US,04/01/2020 08:47,1407,15,
Arizona,US,04/01/2020 08:47,1289,24,
Virginia,US,04/01/2020 08:47,1250,27,
Nevada,US,04/01/2020 08:47,1138,26,
South Carolina,US,04/01/2020 08:47,1083,22,
Alabama,US,04/01/2020 08:47,999,24,
Mississippi,US,04/01/2020 08:47,937,20,
Utah,US,04/01/2020 08:47,888,5,
Oregon,US,04/01/2020 08:47,690,18,
Kentucky,US,04/01/2020 08:47,632,18,
Minnesota,US,04/01/2020 08:47,629,12,
Oklahoma,US,04/01/2020 08:47,568,23,
Arkansas,US,04/01/2020 08:47,564,8,
Idaho,US,04/01/2020 08:47,525,8,
Washington DC,US,04/01/2020 08:47,507,9,
Iowa,US,04/01/2020 08:47,497,7,
Rhode Island,US,04/01/2020 08:47,488,8,
Kansas,US,04/01/2020 08:47,441,9,
New Hampshire,US,04/01/2020 08:47,367,3,
Delaware,US,04/01/2020 08:47,319,10,
New Mexico,US,04/01/2020 08:47,316,5,
Maine,US,04/01/2020 08:47,303,5,
Vermont,US,04/01/2020 08:47,293,13,
Puerto Rico,US,04/01/2020 08:47,239,8,
Hawaii,US,04/01/2020 08:47,224,1,
Montana,US,04/01/2020 08:47,198,5,
Nebraska,US,04/01/2020 08:47,177,4,
West Virginia,US,04/01/2020 08:47,162,1,
,,04/01/2020 08:47,148,5,
Alaska,US,04/01/2020 08:47,133,3,
North Dakota,US,04/01/2020 08:47,122,3,
Wyoming,US,04/01/2020 08:47,120,0,
South Dakota,US,04/01/2020 08:47,108,1,
Grand Princess,US,04/01/2020 08:47,103,3,
Guam,US,04/01/2020 08:47,69,2,
Diamond Princess,US,04/01/2020 08:47,49,0,
US Virgin Islands,US,04/01/2020 08:47,30,0,
,,04/01/2020 08:47,2,0,
Quebec,Canada,04/01/2020 08:47,4162,31,
Ontario,Canada,04/01/2020 08:47,1966,33,
British Columbia,Canada,04/01/2020 08:47,1013,24,
Alberta,Canada,04/01/2020 08:47,754,9,
