Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Australian Capital Territory,Australia,04/02/2020 10:58,88,,
New South Wales,Australia,04/02/2020 10:58,2298,,
Northern Territory,Australia,04/02/2020 10:58,20,,
Queensland,Australia,04/02/2020 10:58,835,,
South Australia,Australia,04/02/2020 10:58,385,,
Tasmania,Australia,04/02/2020 10:58,71,,
Victoria,Australia,04/02/2020 10:58,1036,,
Western Australia,Australia,04/02/2020 10:58,400,,
Eyibaolu,China,04/02/2020 10:58,67802,3199,63471.0
Di 欐 rot,China,04/02/2020 10:58,802,4,147.0
Right-version of the goo,China,04/02/2020 10:58,339,5,39.0
Juancongdaoning,China,04/02/2020 10:58,522,6,343.0
Zhenjianhanning,China,04/02/2020 10:58,582,8,424.0
Qiankuaminlu,China,04/02/2020 10:58,1507,8,1365.0
Fuhanhuanlu,China,04/02/2020 10:58,345,1,299.0
鍐呰 挋鍙 I 嚜娌 诲尯,China,04/02/2020 10:58,117,1,74.0
Still water ╂ touch Ning,China,04/02/2020 10:58,176,3,135.0
Tick ​​pumping 棬,China,04/02/2020 10:58,41,0,10.0
Xianlilielu,China,04/02/2020 10:58,1258,1,1228.0
Chaxizhenlu,China,04/02/2020 10:58,647,0,631.0
Babianminlu,China,04/02/2020 10:58,775,7,753.0
Qiesikoulu,China,04/02/2020 10:58,554,3,537.0
Chajiemulu,China,04/02/2020 10:58,140,2,124.0
闄曡Ta鐪,China,04/02/2020 10:58,255,3,242.0
Lichongbaolu,China,04/02/2020 10:58,325,6,310.0
Beach 戝崡 鐪,China,04/02/2020 10:58,183,2,172.0
Uushanmenlu,China,04/02/2020 10:58,138,2,127.0
Zhenzhanxiecha Xiyan,China,04/02/2020 10:58,488,13,469.0
鍚夋 灄鐪,China,04/02/2020 10:58,98,1,92.0
Ba Lu braid ta,China,04/02/2020 10:58,137,0,133.0
Lichonghanlu,China,04/02/2020 10:58,1276,22,1251.0
Read 嶅 Jenning,China,04/02/2020 10:58,579,6,570.0
Eyihanlu,China,04/02/2020 10:58,1019,4,1014.0
Cha Xi Lu Tatari,China,04/02/2020 10:58,937,1,935.0
Ludiandanlu,China,04/02/2020 10:58,147,2,144.0
Yuesuijionglu,China,04/02/2020 10:58,990,6,984.0
Qian hip Tatari Dan Zu Xi Meilihuikui,China,04/02/2020 10:58,254,2,252.0
Xianfenghanlu,China,04/02/2020 10:58,168,6,162.0
Koubanyuezi Cunyonghaobi Melihuikui,China,04/02/2020 10:58,76,3,73.0
Yuehuohanwu arrowhead Xi Melihuikui,China,04/02/2020 10:58,75,0,75.0
Weishudaolu,China,04/02/2020 10:58,18,0,18.0
Yuan Cai hip Nielihuikui,China,04/02/2020 10:58,1,0,1.0
,,04/02/2020 10:58,Confirmed,Recovered,
,,04/02/2020 10:58,84046,6409,
,,04/02/2020 10:58,22255,0,
,,04/02/2020 10:58,9907,111,
,,04/02/2020 10:58,9334,15,
,,04/02/2020 10:58,7773,0,
,,04/02/2020 10:58,7738,10,
,,04/02/2020 10:58,6980,2,
,,04/02/2020 10:58,6424,0,
,,04/02/2020 10:58,6063,58,
,,04/02/2020 10:58,5984,563,
,,04/02/2020 10:58,4748,0,
,,04/02/2020 10:58,4607,254,
,,04/02/2020 10:58,3557,0,
,,04/02/2020 10:58,3342,0,
,,04/02/2020 10:58,2933,170,
,,04/02/2020 10:58,2569,0,
,,04/02/2020 10:58,2547,0,
,,04/02/2020 10:58,1986,53,
,,04/02/2020 10:58,1768,5,
,,04/02/2020 10:58,1672,28,
,,04/02/2020 10:58,1573,1,
,,04/02/2020 10:58,1486,2,
,,04/02/2020 10:58,1413,3,
,,04/02/2020 10:58,1299,18,
,,04/02/2020 10:58,1293,0,
,,04/02/2020 10:58,1107,0,
,,04/02/2020 10:58,1073,0,
,,04/02/2020 10:58,1012,0,
,,04/02/2020 10:58,736,0,
,,04/02/2020 10:58,721,1,
,,04/02/2020 10:58,689,342,
,,04/02/2020 10:58,687,64,
,,04/02/2020 10:58,669,0,
,,04/02/2020 10:58,624,42,
,,04/02/2020 10:58,586,121,
,,04/02/2020 10:58,566,0,
,,04/02/2020 10:58,552,3,
,,04/02/2020 10:58,495,0,
,,04/02/2020 10:58,415,56,
,,04/02/2020 10:58,368,49,
,,04/02/2020 10:58,363,26,
,,04/02/2020 10:58,344,68,
,,04/02/2020 10:58,321,0,
,,04/02/2020 10:58,286,0,
,,04/02/2020 10:58,256,49,
,,04/02/2020 10:58,217,0,
,,04/02/2020 10:58,214,0,
,,04/02/2020 10:58,191,0,
,,04/02/2020 10:58,148,0,
,,04/02/2020 10:58,147,39,
,,04/02/2020 10:58,143,0,
,,04/02/2020 10:58,137,31,
,,04/02/2020 10:58,129,51,
,,04/02/2020 10:58,103,0,
,,04/02/2020 10:58,77,7,
,,04/02/2020 10:58,49,0,
,,04/02/2020 10:58,30,21,
,,04/02/2020 10:58,6,0,
,,04/02/2020 10:58,4,0,
,,04/02/2020 10:58,Confirmed,Recovered,
,,04/02/2020 10:58,4611,29,
,,04/02/2020 10:58,2392,689,
,,04/02/2020 10:58,1066,606,
,,04/02/2020 10:58,871,142,
,,04/02/2020 10:58,193,30,
,,04/02/2020 10:58,175,10,
,,04/02/2020 10:58,173,10,
,,04/02/2020 10:58,127,2,
,,04/02/2020 10:58,81,2,
,,04/02/2020 10:58,21,3,
,,04/02/2020 10:58,13,0,
,,04/02/2020 10:58,6,3,
,,04/02/2020 10:58,2,0,
,,04/02/2020 10:58,0,0,
,Italy,04/02/2020 10:58,110574,13155,16847.0
,Spain,04/02/2020 10:58,110238,10003,26743.0
,Germany,04/02/2020 10:58,77981,931,19175.0
,France,04/02/2020 10:58,56989,4032,10935.0
,Iran,04/02/2020 10:58,47593,3036,15473.0
,United Kingdom,04/02/2020 10:58,29474,2352,135.0
,Switzerland,04/02/2020 10:58,17781,488,2967.0
,Turkey,04/02/2020 10:58,15679,277,333.0
Brussels,Belgium,04/02/2020 10:58,15348,1011,2495.0
,Netherlands,04/02/2020 10:58,13614,1173,250.0
,Austria,04/02/2020 10:58,10842,158,1749.0
,South Korea,04/02/2020 10:58,9976,169,5828.0
,Portugal,04/02/2020 10:58,8251,187,43.0
,Brazil,04/02/2020 10:58,6931,244,127.0
,Israel,04/02/2020 10:58,6211,31,289.0
,Sweden,04/02/2020 10:58,4947,239,103.0
,Norway,04/02/2020 10:58,4898,45,13.0
,Czechia,04/02/2020 10:58,3604,40,61.0
,Russia,04/02/2020 10:58,3548,30,235.0
,Ireland,04/02/2020 10:58,3447,85,5.0
,Denmark,04/02/2020 10:58,3355,104,894.0
,Malaysia,04/02/2020 10:58,3116,50,767.0
,Chile,04/02/2020 10:58,3031,16,234.0
,Ecuador,04/02/2020 10:58,2758,98,58.0
,Philippines,04/02/2020 10:58,2633,107,51.0
,Poland,04/02/2020 10:58,2633,45,56.0
,Romania,04/02/2020 10:58,2460,94,252.0
,Japan,04/02/2020 10:58,2384,57,472.0
,Luxembourg,04/02/2020 10:58,2319,29,80.0
,Pakistan,04/02/2020 10:58,2291,31,107.0
,India,04/02/2020 10:58,2032,58,148.0
,Thailand,04/02/2020 10:58,1875,15,505.0
,Indonesia,04/02/2020 10:58,1790,170,112.0
,Saudi Arabia,04/02/2020 10:58,1720,16,264.0
,Finland,04/02/2020 10:58,1518,17,300.0
,Greece,04/02/2020 10:58,1415,51,52.0
,South Africa,04/02/2020 10:58,1380,5,50.0
,Mexico,04/02/2020 10:58,1378,37,35.0
,Peru,04/02/2020 10:58,1323,47,394.0
