Country/Region,confirmed,deaths,recovered,Last Update
US,104256,1704,2525,03/28/2020 08:37
Italy,86498,9134,10950,03/28/2020 08:37
Spain,65719,5138,9357,03/28/2020 08:37
Germany,53340,395,6658,03/28/2020 08:37
France,32964,1995,5700,03/28/2020 08:37
Iran,32332,2378,11133,03/28/2020 08:37
United Kingdom,14543,759,135,03/28/2020 08:37
Switzerland,12928,231,1530,03/28/2020 08:37
South Korea,9478,144,4811,03/28/2020 08:37
Netherlands,8603,546,3,03/28/2020 08:37
Austria,7712,58,225,03/28/2020 08:37
Belgium,7284,289,858,03/28/2020 08:37
Turkey,5698,92,42,03/28/2020 08:37
Canada,4757,55,354,03/28/2020 08:37
Portugal,4268,76,43,03/28/2020 08:37
Norway,3773,19,7,03/28/2020 08:37
Australia,3635,14,170,03/28/2020 08:37
Brazil,3477,93,6,03/28/2020 08:37
Israel,3460,12,89,03/28/2020 08:37
Sweden,3069,105,16,03/28/2020 08:37
Czechia,2279,9,11,03/28/2020 08:37
Malaysia,2161,26,259,03/28/2020 08:37
Ireland,2121,22,5,03/28/2020 08:37
Denmark,2046,52,1,03/28/2020 08:37
Ecuador,1627,41,3,03/28/2020 08:37
Chile,1610,5,43,03/28/2020 08:37
Luxembourg,1605,15,40,03/28/2020 08:37
Japan,1499,49,372,03/28/2020 08:37
Poland,1436,16,7,03/28/2020 08:37
Pakistan,1408,11,25,03/28/2020 08:37
Romania,1292,26,115,03/28/2020 08:37
Thailand,1245,6,97,03/28/2020 08:37
South Africa,1170,1,31,03/28/2020 08:37
Finland,1165,7,10,03/28/2020 08:37
Saudi Arabia,1104,3,35,03/28/2020 08:37
Indonesia,1046,87,46,03/28/2020 08:37
Russia,1036,4,45,03/28/2020 08:37
Greece,966,28,52,03/28/2020 08:37
India,908,20,83,03/28/2020 08:37
Iceland,890,2,97,03/28/2020 08:37
Philippines,803,54,31,03/28/2020 08:37
Panama,786,14,2,03/28/2020 08:37
Singapore,732,2,183,03/28/2020 08:37
Mexico,717,12,4,03/28/2020 08:37
Diamond Princess,712,10,597,03/28/2020 08:37
Argentina,690,17,72,03/28/2020 08:37
Peru,635,11,16,03/28/2020 08:37
Croatia,635,4,45,03/28/2020 08:37
Slovenia,632,9,10,03/28/2020 08:37
Dominican Republic,581,20,3,03/28/2020 08:37
Estonia,575,1,11,03/28/2020 08:37
Qatar,562,0,43,03/28/2020 08:37
Colombia,539,6,10,03/28/2020 08:37
Egypt,536,30,116,03/28/2020 08:37
Serbia,528,8,42,03/28/2020 08:37
Hong Kong,519,4,111,03/28/2020 08:37
Bahrain,473,4,254,03/28/2020 08:37
Iraq,458,40,122,03/28/2020 08:37
New Zealand,451,0,50,03/28/2020 08:37
Algeria,409,26,29,03/28/2020 08:37
UAE,405,2,52,03/28/2020 08:37
Lebanon,391,8,27,03/28/2020 08:37
Lithuania,382,5,1,03/28/2020 08:37
Armenia,372,1,28,03/28/2020 08:37
Morocco,345,23,11,03/28/2020 08:37
Hungary,343,11,34,03/28/2020 08:37
Bulgaria,313,4,9,03/28/2020 08:37
Ukraine,310,5,5,03/28/2020 08:37
Latvia,280,0,1,03/28/2020 08:37
Uruguay,274,0,0,03/28/2020 08:37
Slovakia,269,0,2,03/28/2020 08:37
Andorra,267,3,1,03/28/2020 08:37
Taiwan,267,2,30,03/28/2020 08:37
Costa Rica,263,2,3,03/28/2020 08:37
Bosnia and Herzegovina,237,4,5,03/28/2020 08:37
Jordan,235,1,18,03/28/2020 08:37
Tunisia,227,7,2,03/28/2020 08:37
Kuwait,225,0,57,03/28/2020 08:37
San Marino,223,21,6,03/28/2020 08:37
North Macedonia,219,3,3,03/28/2020 08:37
Moldova,199,2,2,03/28/2020 08:37
Albania,186,8,31,03/28/2020 08:37
Burkina Faso,180,9,12,03/28/2020 08:37
Vietnam,169,0,20,03/28/2020 08:37
Azerbaijan,165,3,15,03/28/2020 08:37
Cyprus,162,5,15,03/28/2020 08:37
Oman,152,0,23,03/28/2020 08:37
Kazakhstan,150,1,3,03/28/2020 08:37
Réunion,145,0,1,03/28/2020 08:37
Faeroe Islands,144,0,54,03/28/2020 08:37
Malta,139,0,2,03/28/2020 08:37
Ghana,137,4,2,03/28/2020 08:37
Senegal,119,0,11,03/28/2020 08:37
Brunei,115,1,11,03/28/2020 08:37
Venezuela,113,2,31,03/28/2020 08:37
Afghanistan,110,4,2,03/28/2020 08:37
Sri Lanka,106,0,9,03/28/2020 08:37
Uzbekistan,104,2,5,03/28/2020 08:37
Ivory Coast,101,0,3,03/28/2020 08:37
Cambodia,99,0,13,03/28/2020 08:37
Honduras,95,1,3,03/28/2020 08:37
Mauritius,94,2,0,03/28/2020 08:37
Belarus,94,0,32,03/28/2020 08:37
Martinique,93,1,0,03/28/2020 08:37
Cameroon,91,2,2,03/28/2020 08:37
Palestine,91,1,17,03/28/2020 08:37
Channel Islands,88,1,0,03/28/2020 08:37
Georgia,85,0,14,03/28/2020 08:37
Montenegro,82,1,0,03/28/2020 08:37
Nigeria,81,1,3,03/28/2020 08:37
Cuba,80,2,4,03/28/2020 08:37
Bolivia,74,0,0,03/28/2020 08:37
Guadeloupe,73,1,0,03/28/2020 08:37
Trinidad and Tobago,66,2,1,03/28/2020 08:37
Kyrgyzstan,58,0,0,03/28/2020 08:37
Paraguay,56,3,1,03/28/2020 08:37
Liechtenstein,56,0,0,03/28/2020 08:37
Gibraltar,55,0,14,03/28/2020 08:37
Rwanda,54,0,0,03/28/2020 08:37
DRC,51,3,2,03/28/2020 08:37
Mayotte,50,0,0,03/28/2020 08:37
Bangladesh,48,5,15,03/28/2020 08:37
Monaco,42,0,1,03/28/2020 08:37
Macao,34,0,10,03/28/2020 08:37
Aruba,33,0,1,03/28/2020 08:37
Guatemala,32,1,4,03/28/2020 08:37
Kenya,31,1,1,03/28/2020 08:37
Jamaica,30,1,2,03/28/2020 08:37
French Polynesia,30,0,0,03/28/2020 08:37
Isle of Man,29,0,0,03/28/2020 08:37
French Guiana,28,0,6,03/28/2020 08:37
Barbados,26,0,0,03/28/2020 08:37
Madagascar,26,0,0,03/28/2020 08:37
Togo,25,1,1,03/28/2020 08:37
Uganda,23,0,0,03/28/2020 08:37
Zambia,22,0,0,03/28/2020 08:37
El Salvador,19,0,0,03/28/2020 08:37
Bermuda,17,0,2,03/28/2020 08:37
Ethiopia,16,0,0,03/28/2020 08:37
Maldives,16,0,9,03/28/2020 08:37
New Caledonia,15,0,0,03/28/2020 08:37
Tanzania,13,0,1,03/28/2020 08:37
Djibouti,12,0,0,03/28/2020 08:37
Equatorial Guinea,12,0,0,03/28/2020 08:37
Mongolia,12,0,0,03/28/2020 08:37
Dominica,11,0,0,03/28/2020 08:37
Mali,11,0,0,03/28/2020 08:37
Saint Martin,11,0,0,03/28/2020 08:37
Niger,10,1,0,03/28/2020 08:37
Bahamas,10,0,1,03/28/2020 08:37
Greenland,10,0,2,03/28/2020 08:37
Eswatini,9,0,0,03/28/2020 08:37
Cayman Islands,8,1,0,03/28/2020 08:37
Curaçao,8,1,2,03/28/2020 08:37
Guinea,8,0,0,03/28/2020 08:37
Haiti,8,0,0,03/28/2020 08:37
Myanmar,8,0,0,03/28/2020 08:37
Namibia,8,0,2,03/28/2020 08:37
Suriname,8,0,0,03/28/2020 08:37
Gabon,7,1,0,03/28/2020 08:37
Antigua and Barbuda,7,0,0,03/28/2020 08:37
Grenada,7,0,0,03/28/2020 08:37
Mozambique,7,0,0,03/28/2020 08:37
Seychelles,7,0,0,03/28/2020 08:37
Benin,6,0,0,03/28/2020 08:37
Eritrea,6,0,0,03/28/2020 08:37
Laos,6,0,0,03/28/2020 08:37
Cabo Verde,5,1,0,03/28/2020 08:37
Guyana,5,1,0,03/28/2020 08:37
Sudan,5,1,0,03/28/2020 08:37
Zimbabwe,5,1,0,03/28/2020 08:37
Fiji,5,0,0,03/28/2020 08:37
Mauritania,5,0,0,03/28/2020 08:37
Montserrat,5,0,0,03/28/2020 08:37
St. Barth,5,0,0,03/28/2020 08:37
Syria,5,0,0,03/28/2020 08:37
