Country/Region,Confirmed,Deaths,Recovered,Last Update
US,83353,1551,4562,03/30/2020 13:16
Italy,97689,10779,13030,03/30/2020 13:16
Spain,85195,7340,16780,03/30/2020 13:16
China,82505,3313,75951,03/30/2020 13:16
Germany,62435,541,9211,03/30/2020 13:16
Iran,41495,2757,13911,03/30/2020 13:16
France,40174,2606,7202,03/30/2020 13:16
United Kingdom,19522,1228,135,03/30/2020 13:16
Switzerland,15475,327,1823,03/30/2020 13:16
Belgium,11899,513,1527,03/30/2020 13:16
Netherlands,11750,864,250,03/30/2020 13:16
South Korea,9661,158,5228,03/30/2020 13:16
Turkey,9217,131,105,03/30/2020 13:16
Austria,9200,108,636,03/30/2020 13:16
Portugal,6408,140,43,03/30/2020 13:16
Canada,3480,42,573,03/30/2020 13:16
Norway,4393,31,12,03/30/2020 13:16
Israel,4347,16,134,03/30/2020 13:16
Brazil,4316,139,120,03/30/2020 13:16
Australia,4245,18,244,03/30/2020 13:16
Sweden,3700,110,16,03/30/2020 13:16
Czechia,2866,17,11,03/30/2020 13:16
Malaysia,2626,37,479,03/30/2020 13:16
Ireland,2615,46,5,03/30/2020 13:16
Denmark,2555,77,1,03/30/2020 13:16
Chile,2139,7,75,03/30/2020 13:16
Romania,1952,46,206,03/30/2020 13:16
Luxembourg,1950,21,40,03/30/2020 13:16
Ecuador,1924,58,3,03/30/2020 13:16
Poland,1905,26,7,03/30/2020 13:16
Japan,1866,54,424,03/30/2020 13:16
Russia,1836,9,66,03/30/2020 13:16
Pakistan,1625,20,29,03/30/2020 13:16
Philippines,1546,78,42,03/30/2020 13:16
Thailand,1524,9,229,03/30/2020 13:16
Indonesia,1414,122,75,03/30/2020 13:16
Finland,1352,13,10,03/30/2020 13:16
Saudi Arabia,1299,8,66,03/30/2020 13:16
South Africa,1280,2,31,03/30/2020 13:16
Greece,1156,39,52,03/30/2020 13:16
India,1071,29,100,03/30/2020 13:16
Iceland,1020,2,135,03/30/2020 13:16
Mexico,993,20,35,03/30/2020 13:16
Panama,989,24,4,03/30/2020 13:16
Dominican Republic,859,39,3,03/30/2020 13:16
Peru,852,18,16,03/30/2020 13:16
