Country/Region,confirmed,deaths,recovered,Last Update
US,123781,2229,3238,03/29/2020 10:54
Italy,92472,10023,12384,03/29/2020 10:54
China,81439,3300,75448,03/29/2020 10:54
Spain,73235,5982,12285,03/29/2020 10:54
Germany,58247,455,8481,03/29/2020 10:54
France,37575,2314,5700,03/29/2020 10:54
Iran,35408,2517,11679,03/29/2020 10:54
United Kingdom,17089,1019,135,03/29/2020 10:54
Switzerland,14076,264,1595,03/29/2020 10:54
Belgium,10836,431,1359,03/29/2020 10:54
Netherlands,9762,639,3,03/29/2020 10:54
South Korea,9583,152,5033,03/29/2020 10:54
Austria,8395,86,479,03/29/2020 10:54
Turkey,7402,108,70,03/29/2020 10:54
Canada,5655,60,508,03/29/2020 10:54
Portugal,5170,100,43,03/29/2020 10:54
Norway,4054,23,7,03/29/2020 10:54
Australia,3969,16,226,03/29/2020 10:54
Brazil,3904,114,6,03/29/2020 10:54
Israel,3865,13,89,03/29/2020 10:54
Sweden,3447,105,16,03/29/2020 10:54
Czechia,2669,13,11,03/29/2020 10:54
Malaysia,2470,34,388,03/29/2020 10:54
Ireland,2415,36,5,03/29/2020 10:54
Denmark,2201,65,1,03/29/2020 10:54
Chile,1909,6,61,03/29/2020 10:54
Luxembourg,1831,18,40,03/29/2020 10:54
Ecuador,1823,48,3,03/29/2020 10:54
Poland,1717,19,7,03/29/2020 10:54
Japan,1693,52,404,03/29/2020 10:54
Russia,1534,8,64,03/29/2020 10:54
Pakistan,1526,13,29,03/29/2020 10:54
Romania,1452,37,139,03/29/2020 10:54
Philippines,1418,71,42,03/29/2020 10:54
Thailand,1388,7,97,03/29/2020 10:54
Indonesia,1285,114,64,03/29/2020 10:54
Finland,1221,9,10,03/29/2020 10:54
Saudi Arabia,1203,4,37,03/29/2020 10:54
South Africa,1187,1,31,03/29/2020 10:54
Greece,1061,32,52,03/29/2020 10:54
India,987,25,87,03/29/2020 10:54
Iceland,963,2,114,03/29/2020 10:54
Panama,901,17,4,03/29/2020 10:54
Mexico,848,16,4,03/29/2020 10:54
Singapore,802,3,198,03/29/2020 10:54
Argentina,745,19,72,03/29/2020 10:54
Dominican Republic,719,28,3,03/29/2020 10:54
Diamond Princess,712,10,597,03/29/2020 10:54
Slovenia,684,9,10,03/29/2020 10:54
Estonia,679,3,20,03/29/2020 10:54
Peru,671,16,16,03/29/2020 10:54
Serbia,659,11,42,03/29/2020 10:54
Croatia,657,5,45,03/29/2020 10:54
Colombia,608,6,10,03/29/2020 10:54
Qatar,590,1,45,03/29/2020 10:54
Hong Kong,582,4,112,03/29/2020 10:54
Egypt,576,36,121,03/29/2020 10:54
New Zealand,514,1,56,03/29/2020 10:54
Iraq,506,42,131,03/29/2020 10:54
Bahrain,476,4,265,03/29/2020 10:54
UAE,468,2,55,03/29/2020 10:54
Algeria,454,29,31,03/29/2020 10:54
Morocco,437,26,12,03/29/2020 10:54
Lithuania,437,7,1,03/29/2020 10:54
Armenia,424,3,30,03/29/2020 10:54
Ukraine,418,9,5,03/29/2020 10:54
Lebanon,412,8,30,03/29/2020 10:54
Hungary,408,13,34,03/29/2020 10:54
Latvia,347,0,1,03/29/2020 10:54
Bulgaria,338,8,11,03/29/2020 10:54
Bosnia and Herzegovina,323,6,8,03/29/2020 10:54
Andorra,308,3,1,03/29/2020 10:54
Uruguay,304,1,0,03/29/2020 10:54
Taiwan,298,2,30,03/29/2020 10:54
Costa Rica,295,2,3,03/29/2020 10:54
Slovakia,292,0,2,03/29/2020 10:54
Tunisia,278,8,2,03/29/2020 10:54
Kazakhstan,251,1,18,03/29/2020 10:54
Jordan,246,1,18,03/29/2020 10:54
North Macedonia,241,4,3,03/29/2020 10:54
Kuwait,235,0,67,03/29/2020 10:54
Moldova,231,2,2,03/29/2020 10:54
San Marino,224,22,6,03/29/2020 10:54
Burkina Faso,207,11,21,03/29/2020 10:54
Albania,197,10,33,03/29/2020 10:54
Réunion,183,0,1,03/29/2020 10:54
Azerbaijan,182,4,15,03/29/2020 10:54
Cyprus,179,5,15,03/29/2020 10:54
Vietnam,179,0,21,03/29/2020 10:54
Oman,167,0,23,03/29/2020 10:54
Faeroe Islands,159,0,70,03/29/2020 10:54
Malta,149,0,2,03/29/2020 10:54
Ghana,141,5,2,03/29/2020 10:54
Uzbekistan,133,2,7,03/29/2020 10:54
Senegal,130,0,18,03/29/2020 10:54
Brunei,120,1,25,03/29/2020 10:54
Cuba,119,3,4,03/29/2020 10:54
Venezuela,119,2,39,03/29/2020 10:54
Sri Lanka,115,1,10,03/29/2020 10:54
Afghanistan,110,4,2,03/29/2020 10:54
Honduras,110,1,3,03/29/2020 10:54
Palestine,104,1,18,03/29/2020 10:54
Cambodia,103,0,21,03/29/2020 10:54
Mauritius,102,2,0,03/29/2020 10:54
Guadeloupe,102,2,17,03/29/2020 10:54
Ivory Coast,101,0,3,03/29/2020 10:54
Channel Islands,100,1,0,03/29/2020 10:54
Nigeria,97,1,3,03/29/2020 10:54
Belarus,94,0,32,03/29/2020 10:54
Martinique,93,1,0,03/29/2020 10:54
Cameroon,91,2,2,03/29/2020 10:54
Georgia,90,0,18,03/29/2020 10:54
Montenegro,84,1,0,03/29/2020 10:54
Kyrgyzstan,84,0,0,03/29/2020 10:54
Bolivia,81,0,0,03/29/2020 10:54
Trinidad and Tobago,76,3,1,03/29/2020 10:54
DRC,65,6,2,03/29/2020 10:54
Mayotte,63,0,0,03/29/2020 10:54
Rwanda,60,0,0,03/29/2020 10:54
Paraguay,56,3,1,03/29/2020 10:54
Liechtenstein,56,0,0,03/29/2020 10:54
Gibraltar,56,0,14,03/29/2020 10:54
Bangladesh,48,5,15,03/29/2020 10:54
Aruba,46,0,1,03/29/2020 10:54
Monaco,43,1,1,03/29/2020 10:54
Madagascar,39,0,0,03/29/2020 10:54
Kenya,38,1,1,03/29/2020 10:54
Isle of Man,37,0,0,03/29/2020 10:54
Macao,34,0,10,03/29/2020 10:54
Guatemala,34,1,10,03/29/2020 10:54
Jamaica,32,1,2,03/29/2020 10:54
Uganda,30,0,0,03/29/2020 10:54
French Polynesia,30,0,0,03/29/2020 10:54
French Guiana,28,0,6,03/29/2020 10:54
Zambia,28,0,0,03/29/2020 10:54
Barbados,26,0,0,03/29/2020 10:54
Togo,25,1,1,03/29/2020 10:54
El Salvador,24,0,0,03/29/2020 10:54
Ethiopia,19,0,1,03/29/2020 10:54
Mali,18,1,0,03/29/2020 10:54
Niger,18,1,0,03/29/2020 10:54
Maldives,17,0,11,03/29/2020 10:54
Bermuda,17,0,2,03/29/2020 10:54
Haiti,15,0,1,03/29/2020 10:54
New Caledonia,15,0,0,03/29/2020 10:54
Djibouti,14,0,0,03/29/2020 10:54
Tanzania,14,0,1,03/29/2020 10:54
Equatorial Guinea,12,0,0,03/29/2020 10:54
Mongolia,12,0,0,03/29/2020 10:54
Dominica,11,0,0,03/29/2020 10:54
Namibia,11,0,2,03/29/2020 10:54
Saint Martin,11,0,0,03/29/2020 10:54
Bahamas,10,0,1,03/29/2020 10:54
Greenland,10,0,2,03/29/2020 10:54
Eswatini,9,0,0,03/29/2020 10:54
Grenada,9,0,0,03/29/2020 10:54
Curaçao,8,1,2,03/29/2020 10:54
Guinea,8,0,0,03/29/2020 10:54
Laos,8,0,0,03/29/2020 10:54
Mozambique,8,0,0,03/29/2020 10:54
Myanmar,8,0,0,03/29/2020 10:54
Seychelles,8,0,0,03/29/2020 10:54
Suriname,8,0,0,03/29/2020 10:54
Cayman Islands,8,1,0,03/29/2020 10:54
Guyana,8,1,0,03/29/2020 10:54
Antigua and Barbuda,7,0,0,03/29/2020 10:54
Zimbabwe,7,1,0,03/29/2020 10:54
Gabon,7,1,0,03/29/2020 10:54
Cabo Verde,6,1,0,03/29/2020 10:54
Benin,6,0,0,03/29/2020 10:54
Eritrea,6,0,0,03/29/2020 10:54
Vatican City,6,0,0,03/29/2020 10:54
Mauritania,5,0,0,03/29/2020 10:54
Montserrat,5,0,0,03/29/2020 10:54
Syria,5,0,0,03/29/2020 10:54
Fiji,5,0,0,03/29/2020 10:54
Sudan,5,1,0,03/29/2020 10:54
Angola,5,0,0,03/29/2020 10:54
St. Barth,5,0,0,03/29/2020 10:54
Nepal,5,0,1,03/29/2020 10:54
