Country/Region,confirmed,deaths,recovered,Last Update
US,143099,2517,4562,03/30/2020 10:04
Italy,97689,10779,13030,03/30/2020 10:04
China,82464,3313,75944,03/30/2020 10:04
Spain,80110,6803,14709,03/30/2020 10:04
Germany,62435,541,9211,03/30/2020 10:04
France,40174,2606,7202,03/30/2020 10:04
Iran,38309,2640,12391,03/30/2020 10:04
United Kingdom,19522,1228,135,03/30/2020 10:04
Switzerland,14944,300,1823,03/30/2020 10:04
Netherlands,10866,771,250,03/30/2020 10:04
Belgium,10836,431,1359,03/30/2020 10:04
South Korea,9661,158,5228,03/30/2020 10:04
Turkey,9217,131,105,03/30/2020 10:04
Austria,8958,86,479,03/30/2020 10:04
Canada,6320,64,573,03/30/2020 10:04
Portugal,5962,119,43,03/30/2020 10:04
Israel,4347,15,134,03/30/2020 10:04
Norway,4305,26,7,03/30/2020 10:04
Brazil,4256,136,6,03/30/2020 10:04
Australia,0,18,244,03/30/2020 10:04
Sweden,3700,110,16,03/30/2020 10:04
Czechia,2859,17,11,03/30/2020 10:04
Ireland,2615,46,5,03/30/2020 10:04
Denmark,2555,72,1,03/30/2020 10:04
Malaysia,2470,35,388,03/30/2020 10:04
Chile,2139,7,75,03/30/2020 10:04
Luxembourg,1950,21,40,03/30/2020 10:04
Ecuador,1924,58,3,03/30/2020 10:04
Poland,1905,26,7,03/30/2020 10:04
Japan,1866,54,424,03/30/2020 10:04
Romania,1815,43,206,03/30/2020 10:04
Pakistan,1625,18,29,03/30/2020 10:04
Philippines,1546,78,42,03/30/2020 10:04
Russia,1534,8,64,03/30/2020 10:04
Thailand,1524,7,229,03/30/2020 10:04
Indonesia,1414,122,75,03/30/2020 10:04
Saudi Arabia,1299,8,66,03/30/2020 10:04
Finland,1286,11,10,03/30/2020 10:04
South Africa,1280,2,31,03/30/2020 10:04
Greece,1156,39,52,03/30/2020 10:04
India,1071,29,100,03/30/2020 10:04
Iceland,1020,2,135,03/30/2020 10:04
Mexico,993,20,35,03/30/2020 10:04
Panama,989,24,4,03/30/2020 10:04
Dominican Republic,859,39,3,03/30/2020 10:04
Peru,852,18,16,03/30/2020 10:04
Singapore,844,3,212,03/30/2020 10:04
Argentina,820,20,91,03/30/2020 10:04
Serbia,741,13,42,03/30/2020 10:04
Slovenia,730,11,10,03/30/2020 10:04
Estonia,715,3,20,03/30/2020 10:04
Croatia,713,6,55,03/30/2020 10:04
Diamond Princess,712,10,603,03/30/2020 10:04
Colombia,702,10,10,03/30/2020 10:04
Hong Kong,642,4,118,03/30/2020 10:04
Qatar,634,1,48,03/30/2020 10:04
Egypt,609,40,132,03/30/2020 10:04
New Zealand,589,1,63,03/30/2020 10:04
United Arab Emirates,570,3,58,03/30/2020 10:04
Iraq,547,42,143,03/30/2020 10:04
