Country/Region,confirmed,deaths,recovered,Last Update
US,123781,2229,3238,03/29/2020 11:30
Italy,92472,10023,12384,03/29/2020 11:30
China,81439,3300,75448,03/29/2020 11:30
Spain,78797,6528,14709,03/29/2020 11:30
Germany,58247,455,8481,03/29/2020 11:30
Iran,38309,2640,12391,03/29/2020 11:30
France,37575,2314,5700,03/29/2020 11:30
United Kingdom,17089,1019,135,03/29/2020 11:30
Switzerland,14352,282,1595,03/29/2020 11:30
Belgium,10836,431,1359,03/29/2020 11:30
Netherlands,9762,639,3,03/29/2020 11:30
South Korea,9583,152,5033,03/29/2020 11:30
Austria,8411,86,479,03/29/2020 11:30
Turkey,7402,108,70,03/29/2020 11:30
Canada,5655,60,508,03/29/2020 11:30
Portugal,5170,100,43,03/29/2020 11:30
Norway,4054,23,7,03/29/2020 11:30
Australia,3969,16,226,03/29/2020 11:30
Brazil,3904,114,6,03/29/2020 11:30
Israel,3865,13,89,03/29/2020 11:30
Sweden,3447,105,16,03/29/2020 11:30
Czechia,2669,13,11,03/29/2020 11:30
Malaysia,2470,34,388,03/29/2020 11:30
Ireland,2415,36,5,03/29/2020 11:30
Denmark,2201,65,1,03/29/2020 11:30
Chile,1909,6,61,03/29/2020 11:30
Luxembourg,1831,18,40,03/29/2020 11:30
Ecuador,1823,48,3,03/29/2020 11:30
Romania,1760,38,169,03/29/2020 11:30
Poland,1717,19,7,03/29/2020 11:30
Japan,1693,52,404,03/29/2020 11:30
Russia,1534,8,64,03/29/2020 11:30
Pakistan,1526,13,29,03/29/2020 11:30
Philippines,1418,71,42,03/29/2020 11:30
Thailand,1388,7,97,03/29/2020 11:30
Indonesia,1285,114,64,03/29/2020 11:30
Finland,1221,9,10,03/29/2020 11:30
Saudi Arabia,1203,4,37,03/29/2020 11:30
South Africa,1187,1,31,03/29/2020 11:30
Greece,1061,32,52,03/29/2020 11:30
India,987,25,87,03/29/2020 11:30
Iceland,963,2,114,03/29/2020 11:30
Panama,901,17,4,03/29/2020 11:30
Mexico,848,16,4,03/29/2020 11:30
Singapore,802,3,198,03/29/2020 11:30
Argentina,745,19,72,03/29/2020 11:30
Slovenia,730,11,10,03/29/2020 11:30
Dominican Republic,719,28,3,03/29/2020 11:30
Diamond Princess,712,10,597,03/29/2020 11:30
Estonia,679,3,20,03/29/2020 11:30
Peru,671,16,16,03/29/2020 11:30
Serbia,659,11,42,03/29/2020 11:30
Croatia,657,5,45,03/29/2020 11:30
Colombia,608,6,10,03/29/2020 11:30
Qatar,590,1,45,03/29/2020 11:30
Hong Kong,582,4,112,03/29/2020 11:30
Egypt,576,36,121,03/29/2020 11:30
Iraq,547,42,143,03/29/2020 11:30
New Zealand,514,1,56,03/29/2020 11:30
Bahrain,476,4,265,03/29/2020 11:30
United Arab Emirates,468,2,55,03/29/2020 11:30
Algeria,454,29,31,03/29/2020 11:30
Lebanon,438,10,30,03/29/2020 11:30
Morocco,437,26,12,03/29/2020 11:30
Lithuania,437,7,1,03/29/2020 11:30
Armenia,424,3,30,03/29/2020 11:30
Ukraine,418,9,5,03/29/2020 11:30
Hungary,408,13,34,03/29/2020 11:30
Latvia,347,0,1,03/29/2020 11:30
Bulgaria,338,8,11,03/29/2020 11:30
Bosnia and Herzegovina,323,6,8,03/29/2020 11:30
Slovakia,314,0,2,03/29/2020 11:30
Andorra,308,3,1,03/29/2020 11:30
Uruguay,304,1,0,03/29/2020 11:30
Taiwan,298,2,30,03/29/2020 11:30
Costa Rica,295,2,3,03/29/2020 11:30
Tunisia,278,8,2,03/29/2020 11:30
Kuwait,255,0,67,03/29/2020 11:30
Kazakhstan,251,1,18,03/29/2020 11:30
Jordan,246,1,18,03/29/2020 11:30
North Macedonia,241,4,3,03/29/2020 11:30
Moldova,231,2,2,03/29/2020 11:30
San Marino,224,22,6,03/29/2020 11:30
Albania,212,10,33,03/29/2020 11:30
Burkina Faso,207,11,21,03/29/2020 11:30
Reunion,183,0,1,03/29/2020 11:30
Azerbaijan,182,4,15,03/29/2020 11:30
Cyprus,179,5,15,03/29/2020 11:30
Vietnam,179,0,21,03/29/2020 11:30
Oman,167,0,23,03/29/2020 11:30
Faeroe Islands,159,0,70,03/29/2020 11:30
Malta,149,0,2,03/29/2020 11:30
Ghana,141,5,2,03/29/2020 11:30
Ivory Coast,140,0,3,03/29/2020 11:30
Uzbekistan,133,2,7,03/29/2020 11:30
Senegal,130,0,18,03/29/2020 11:30
Brunei,126,1,34,03/29/2020 11:30
Cuba,119,3,4,03/29/2020 11:30
Venezuela,119,2,39,03/29/2020 11:30
Sri Lanka,115,1,10,03/29/2020 11:30
Honduras,110,1,3,03/29/2020 11:30
Afghanistan,110,4,2,03/29/2020 11:30
Palestine,106,1,18,03/29/2020 11:30
Cambodia,103,0,21,03/29/2020 11:30
Mauritius,102,2,0,03/29/2020 11:30
Guadeloupe,102,2,17,03/29/2020 11:30
Channel Islands,100,1,0,03/29/2020 11:30
Nigeria,97,1,3,03/29/2020 11:30
Belarus,94,0,32,03/29/2020 11:30
Martinique,93,1,0,03/29/2020 11:30
Cameroon,91,2,2,03/29/2020 11:30
Georgia,90,0,18,03/29/2020 11:30
Montenegro,84,1,0,03/29/2020 11:30
Kyrgyzstan,84,0,0,03/29/2020 11:30
Bolivia,81,0,0,03/29/2020 11:30
Trinidad and Tobago,76,3,1,03/29/2020 11:30
DRC,65,6,2,03/29/2020 11:30
Mayotte,63,0,0,03/29/2020 11:30
Rwanda,60,0,0,03/29/2020 11:30
Gibraltar,56,0,14,03/29/2020 11:30
Liechtenstein,56,0,0,03/29/2020 11:30
Paraguay,56,3,1,03/29/2020 11:30
Bangladesh,48,5,15,03/29/2020 11:30
Aruba,46,0,1,03/29/2020 11:30
Monaco,43,1,1,03/29/2020 11:30
Madagascar,39,0,0,03/29/2020 11:30
Kenya,38,1,1,03/29/2020 11:30
Isle of Man,37,0,0,03/29/2020 11:30
Macao,34,0,10,03/29/2020 11:30
Guatemala,34,1,10,03/29/2020 11:30
Jamaica,32,1,2,03/29/2020 11:30
Uganda,30,0,0,03/29/2020 11:30
French Polynesia,30,0,0,03/29/2020 11:30
French Guiana,28,0,6,03/29/2020 11:30
Zambia,28,0,0,03/29/2020 11:30
Barbados,26,0,0,03/29/2020 11:30
Togo,25,1,1,03/29/2020 11:30
El Salvador,24,0,0,03/29/2020 11:30
Ethiopia,19,0,1,03/29/2020 11:30
Mali,18,1,0,03/29/2020 11:30
Niger,18,1,0,03/29/2020 11:30
Maldives,17,0,11,03/29/2020 11:30
Bermuda,17,0,2,03/29/2020 11:30
Haiti,15,0,1,03/29/2020 11:30
New Caledonia,15,0,0,03/29/2020 11:30
Djibouti,14,0,0,03/29/2020 11:30
Tanzania,14,0,1,03/29/2020 11:30
Equatorial Guinea,12,0,0,03/29/2020 11:30
Mongolia,12,0,0,03/29/2020 11:30
Dominica,11,0,0,03/29/2020 11:30
Namibia,11,0,2,03/29/2020 11:30
Saint Martin,11,0,0,03/29/2020 11:30
Greenland,10,0,2,03/29/2020 11:30
Bahamas,10,0,1,03/29/2020 11:30
Eswatini,9,0,0,03/29/2020 11:30
Grenada,9,0,0,03/29/2020 11:30
Curacao,8,1,2,03/29/2020 11:30
Guinea,8,0,0,03/29/2020 11:30
Laos,8,0,0,03/29/2020 11:30
Mozambique,8,0,0,03/29/2020 11:30
Myanmar,8,0,0,03/29/2020 11:30
Seychelles,8,0,0,03/29/2020 11:30
Suriname,8,0,0,03/29/2020 11:30
Cayman Islands,8,1,0,03/29/2020 11:30
Guyana,8,1,0,03/29/2020 11:30
Antigua and Barbuda,7,0,0,03/29/2020 11:30
Zimbabwe,7,1,0,03/29/2020 11:30
Gabon,7,1,0,03/29/2020 11:30
Cabo Verde,6,1,0,03/29/2020 11:30
Benin,6,0,0,03/29/2020 11:30
Eritrea,6,0,0,03/29/2020 11:30
Vatican City,6,0,0,03/29/2020 11:30
Mauritania,5,0,0,03/29/2020 11:30
Montserrat,5,0,0,03/29/2020 11:30
Syria,5,0,0,03/29/2020 11:30
Fiji,5,0,0,03/29/2020 11:30
Sudan,5,1,0,03/29/2020 11:30
Angola,5,0,0,03/29/2020 11:30
St. Barth,5,0,0,03/29/2020 11:30
Nepal,5,0,1,03/29/2020 11:30
Nicaragua,4,1,0,03/29/2020 11:30
Congo,4,0,0,03/29/2020 11:30
Turks and Caicos,4,0,0,03/29/2020 11:30
Bhutan,4,0,0,03/29/2020 11:30
Libya,3,0,0,03/29/2020 11:30
Sint Maarten,3,0,0,03/29/2020 11:30
Somalia,3,0,0,03/29/2020 11:30
Liberia,3,0,0,03/29/2020 11:30
Chad,3,0,0,03/29/2020 11:30
CAR,3,0,0,03/29/2020 11:30
Gambia,3,1,0,03/29/2020 11:30
Saint Lucia,3,0,1,03/29/2020 11:30
MS Zaandam,2,0,0,03/29/2020 11:30
Anguilla,2,0,0,03/29/2020 11:30
Belize,2,0,0,03/29/2020 11:30
British Virgin Islands,2,0,0,03/29/2020 11:30
Guinea-Bissau,2,0,0,03/29/2020 11:30
Saint Kitts and Nevis,2,0,0,03/29/2020 11:30
Papua New Guinea,1,0,0,03/29/2020 11:30
St. Vincent Grenadines,1,0,1,03/29/2020 11:30
Timor-Leste,1,0,0,03/29/2020 11:30
