Country/Region,Confirmed,Deaths,Recovered,Last Update
US,137026,2419,4432,03/29/2020 21:22
Italy,97689,10779,13030,03/29/2020 21:22
China,82421,3306,75606,03/29/2020 21:22
Spain,78898,6618,14709,03/29/2020 21:22
Germany,61164,490,9211,03/29/2020 21:22
France,40174,2606,7202,03/29/2020 21:22
Iran,38309,2640,12391,03/29/2020 21:22
United Kingdom,19522,1228,135,03/29/2020 21:22
Switzerland,14829,300,1595,03/29/2020 21:22
Netherlands,10866,771,250,03/29/2020 21:22
Belgium,10836,431,1359,03/29/2020 21:22
South Korea,9583,152,5033,03/29/2020 21:22
Turkey,9217,131,105,03/29/2020 21:22
Austria,8743,86,479,03/29/2020 21:22
Canada,6243,63,508,03/29/2020 21:22
Portugal,5962,119,43,03/29/2020 21:22
Norway,4268,25,7,03/29/2020 21:22
Brazil,4256,136,6,03/29/2020 21:22
Israel,4247,15,132,03/29/2020 21:22
Australia,3966,16,226,03/29/2020 21:22
Sweden,3700,110,16,03/29/2020 21:22
Czechia,2775,16,11,03/29/2020 21:22
Ireland,2615,46,5,03/29/2020 21:22
Malaysia,2470,35,388,03/29/2020 21:22
Denmark,2395,72,1,03/29/2020 21:22
Chile,2139,7,75,03/29/2020 21:22
Luxembourg,1950,21,40,03/29/2020 21:22
Ecuador,1890,57,3,03/29/2020 21:22
Japan,1866,54,424,03/29/2020 21:22
Poland,1862,22,7,03/29/2020 21:22
Romania,1815,43,206,03/29/2020 21:22
Pakistan,1597,14,29,03/29/2020 21:22
Russia,1534,8,64,03/29/2020 21:22
Philippines,1418,71,42,03/29/2020 21:22
Thailand,1388,7,97,03/29/2020 21:22
Saudi Arabia,1299,8,66,03/29/2020 21:22
Indonesia,1285,114,64,03/29/2020 21:22
South Africa,1280,2,31,03/29/2020 21:22
Finland,1240,11,10,03/29/2020 21:22
Greece,1156,38,52,03/29/2020 21:22
India,1024,27,95,03/29/2020 21:22
Iceland,1020,2,114,03/29/2020 21:22
Panama,901,17,4,03/29/2020 21:22
Dominican Republic,859,39,3,03/29/2020 21:22
Peru,852,18,16,03/29/2020 21:22
Mexico,848,16,4,03/29/2020 21:22
Singapore,844,3,212,03/29/2020 21:22
Argentina,745,19,72,03/29/2020 21:22
Serbia,741,13,42,03/29/2020 21:22
Slovenia,730,11,10,03/29/2020 21:22
Croatia,713,6,52,03/29/2020 21:22
Diamond Princess,712,10,603,03/29/2020 21:22
Colombia,702,10,10,03/29/2020 21:22
Estonia,679,3,20,03/29/2020 21:22
Hong Kong,641,4,118,03/29/2020 21:22
Qatar,634,1,48,03/29/2020 21:22
Egypt,609,40,132,03/29/2020 21:22
United Arab Emirates,570,3,58,03/29/2020 21:22
Iraq,547,42,143,03/29/2020 21:22
New Zealand,514,1,56,03/29/2020 21:22
Algeria,511,31,31,03/29/2020 21:22
Bahrain,499,4,272,03/29/2020 21:22
Morocco,463,26,13,03/29/2020 21:22
Lithuania,460,7,1,03/29/2020 21:22
Lebanon,438,10,30,03/29/2020 21:22
Armenia,424,3,30,03/29/2020 21:22
Ukraine,418,9,5,03/29/2020 21:22
Hungary,408,13,34,03/29/2020 21:22
Latvia,347,0,1,03/29/2020 21:22
Bulgaria,346,8,14,03/29/2020 21:22
Andorra,334,6,1,03/29/2020 21:22
Bosnia and Herzegovina,323,6,8,03/29/2020 21:22
Costa Rica,314,2,3,03/29/2020 21:22
Slovakia,314,0,2,03/29/2020 21:22
Tunisia,312,8,2,03/29/2020 21:22
Uruguay,304,1,0,03/29/2020 21:22
Taiwan,298,2,39,03/29/2020 21:22
Kazakhstan,284,1,20,03/29/2020 21:22
Moldova,263,2,2,03/29/2020 21:22
Jordan,259,3,18,03/29/2020 21:22
North Macedonia,259,6,3,03/29/2020 21:22
Kuwait,255,0,67,03/29/2020 21:22
San Marino,224,22,6,03/29/2020 21:22
Burkina Faso,222,12,23,03/29/2020 21:22
Cyprus,214,5,15,03/29/2020 21:22
Albania,212,10,33,03/29/2020 21:22
Azerbaijan,209,4,15,03/29/2020 21:22
Vietnam,188,0,25,03/29/2020 21:22
Reunion,183,0,1,03/29/2020 21:22
Oman,167,0,23,03/29/2020 21:22
Faeroe Islands,159,0,70,03/29/2020 21:22
Ghana,152,5,2,03/29/2020 21:22
Malta,151,0,2,03/29/2020 21:22
Uzbekistan,144,2,7,03/29/2020 21:22
Senegal,142,0,27,03/29/2020 21:22
Ivory Coast,140,0,3,03/29/2020 21:22
Cuba,139,3,4,03/29/2020 21:22
Brunei,126,1,34,03/29/2020 21:22
Afghanistan,120,4,2,03/29/2020 21:22
Venezuela,119,2,39,03/29/2020 21:22
Sri Lanka,117,1,11,03/29/2020 21:22
Honduras,110,2,3,03/29/2020 21:22
Palestine,108,1,18,03/29/2020 21:22
Mauritius,107,3,0,03/29/2020 21:22
Cambodia,103,0,21,03/29/2020 21:22
Guadeloupe,102,2,17,03/29/2020 21:22
Channel Islands,100,2,0,03/29/2020 21:22
Nigeria,97,1,3,03/29/2020 21:22
Belarus,94,0,32,03/29/2020 21:22
Martinique,93,1,0,03/29/2020 21:22
Cameroon,91,2,2,03/29/2020 21:22
Georgia,91,0,18,03/29/2020 21:22
Montenegro,85,1,0,03/29/2020 21:22
Kyrgyzstan,84,0,0,03/29/2020 21:22
Bolivia,81,1,0,03/29/2020 21:22
Trinidad and Tobago,76,3,1,03/29/2020 21:22
DRC,65,6,2,03/29/2020 21:22
Gibraltar,65,0,14,03/29/2020 21:22
Mayotte,63,0,0,03/29/2020 21:22
Rwanda,60,0,0,03/29/2020 21:22
Liechtenstein,56,0,0,03/29/2020 21:22
Paraguay,56,3,1,03/29/2020 21:22
Aruba,50,0,1,03/29/2020 21:22
Bangladesh,48,5,15,03/29/2020 21:22
Monaco,43,1,1,03/29/2020 21:22
Kenya,42,1,1,03/29/2020 21:22
Isle of Man,42,0,0,03/29/2020 21:22
Madagascar,39,0,0,03/29/2020 21:22
Macao,37,0,10,03/29/2020 21:22
Guatemala,34,1,10,03/29/2020 21:22
Uganda,33,0,0,03/29/2020 21:22
Jamaica,32,1,2,03/29/2020 21:22
French Polynesia,30,0,0,03/29/2020 21:22
Zambia,29,0,0,03/29/2020 21:22
French Guiana,28,0,6,03/29/2020 21:22
Barbados,26,0,0,03/29/2020 21:22
Togo,25,1,1,03/29/2020 21:22
El Salvador,24,0,0,03/29/2020 21:22
Bermuda,22,0,2,03/29/2020 21:22
Congo,19,0,0,03/29/2020 21:22
Ethiopia,19,0,1,03/29/2020 21:22
Djibouti,18,0,0,03/29/2020 21:22
Mali,18,1,0,03/29/2020 21:22
Niger,18,1,0,03/29/2020 21:22
Maldives,17,0,13,03/29/2020 21:22
Guinea,16,0,0,03/29/2020 21:22
Haiti,15,0,1,03/29/2020 21:22
New Caledonia,15,0,0,03/29/2020 21:22
Tanzania,14,0,1,03/29/2020 21:22
Equatorial Guinea,12,0,0,03/29/2020 21:22
Eritrea,12,0,0,03/29/2020 21:22
Mongolia,12,0,0,03/29/2020 21:22
Saint Martin,11,0,0,03/29/2020 21:22
Dominica,11,0,0,03/29/2020 21:22
Namibia,11,0,2,03/29/2020 21:22
Bahamas,11,0,1,03/29/2020 21:22
Myanmar,10,0,0,03/29/2020 21:22
Greenland,10,0,2,03/29/2020 21:22
Grenada,9,0,0,03/29/2020 21:22
Eswatini,9,0,0,03/29/2020 21:22
Syria,9,1,0,03/29/2020 21:22
Cayman Islands,8,1,0,03/29/2020 21:22
Curacao,8,1,2,03/29/2020 21:22
Guyana,8,1,0,03/29/2020 21:22
Laos,8,0,0,03/29/2020 21:22
Libya,8,0,0,03/29/2020 21:22
Mozambique,8,0,0,03/29/2020 21:22
Seychelles,8,0,0,03/29/2020 21:22
Suriname,8,0,0,03/29/2020 21:22
Antigua and Barbuda,7,0,0,03/29/2020 21:22
Angola,7,2,0,03/29/2020 21:22
Zimbabwe,7,1,0,03/29/2020 21:22
