Country/Region,confirmed,deaths,recovered,Last Update
US,143099,2517,4562,03/30/2020 11:09
Italy,97689,10779,13030,03/30/2020 11:09
Spain,85195,7340,16780,03/30/2020 11:09
China,82505,3313,75949,03/30/2020 11:09
Germany,62435,541,9211,03/30/2020 11:09
France,40174,2606,7202,03/30/2020 11:09
Iran,38309,2640,12391,03/30/2020 11:09
United Kingdom,19522,1228,135,03/30/2020 11:09
Switzerland,15069,312,1823,03/30/2020 11:09
Belgium,11899,513,1527,03/30/2020 11:09
Netherlands,10866,771,250,03/30/2020 11:09
South Korea,9661,158,5228,03/30/2020 11:09
Turkey,9217,131,105,03/30/2020 11:09
Austria,9103,86,479,03/30/2020 11:09
Canada,6320,64,573,03/30/2020 11:09
Portugal,5962,119,43,03/30/2020 11:09
Israel,4347,16,134,03/30/2020 11:09
Norway,4312,29,7,03/30/2020 11:09
Brazil,4256,136,6,03/30/2020 11:09
Australia,1996,18,244,03/30/2020 11:09
Sweden,3700,110,16,03/30/2020 11:09
Czechia,2859,17,11,03/30/2020 11:09
Malaysia,2626,37,479,03/30/2020 11:09
Ireland,2615,46,5,03/30/2020 11:09
Denmark,2555,72,1,03/30/2020 11:09
Chile,2139,7,75,03/30/2020 11:09
Romania,1952,44,206,03/30/2020 11:09
Luxembourg,1950,21,40,03/30/2020 11:09
Ecuador,1924,58,3,03/30/2020 11:09
Poland,1905,26,7,03/30/2020 11:09
Japan,1866,54,424,03/30/2020 11:09
Russia,1836,9,66,03/30/2020 11:09
Pakistan,1625,18,29,03/30/2020 11:09
Philippines,1546,78,42,03/30/2020 11:09
Thailand,1524,9,229,03/30/2020 11:09
Indonesia,1414,122,75,03/30/2020 11:09
Finland,1343,11,10,03/30/2020 11:09
Saudi Arabia,1299,8,66,03/30/2020 11:09
South Africa,1280,2,31,03/30/2020 11:09
Greece,1156,39,52,03/30/2020 11:09
India,1071,29,100,03/30/2020 11:09
Iceland,1020,2,135,03/30/2020 11:09
Mexico,993,20,35,03/30/2020 11:09
Panama,989,24,4,03/30/2020 11:09
Dominican Republic,859,39,3,03/30/2020 11:09
Peru,852,18,16,03/30/2020 11:09
Singapore,844,3,212,03/30/2020 11:09
Argentina,820,20,91,03/30/2020 11:09
Slovenia,756,11,10,03/30/2020 11:09
Serbia,741,14,42,03/30/2020 11:09
Estonia,715,3,20,03/30/2020 11:09
Croatia,713,6,55,03/30/2020 11:09
Diamond Princess,712,10,603,03/30/2020 11:09
Colombia,702,10,10,03/30/2020 11:09
Hong Kong,642,4,118,03/30/2020 11:09
Qatar,634,1,48,03/30/2020 11:09
Egypt,609,40,132,03/30/2020 11:09
New Zealand,589,1,63,03/30/2020 11:09
United Arab Emirates,570,3,58,03/30/2020 11:09
Iraq,547,42,143,03/30/2020 11:09
Morocco,516,27,13,03/30/2020 11:09
Bahrain,515,4,279,03/30/2020 11:09
Algeria,511,31,31,03/30/2020 11:09
Lithuania,484,7,1,03/30/2020 11:09
Armenia,482,3,30,03/30/2020 11:09
Ukraine,475,10,6,03/30/2020 11:09
Hungary,447,15,34,03/30/2020 11:09
Lebanon,446,11,32,03/30/2020 11:09
Latvia,376,0,1,03/30/2020 11:09
Bulgaria,354,8,15,03/30/2020 11:09
Bosnia and Herzegovina,340,6,8,03/30/2020 11:09
Andorra,334,6,6,03/30/2020 11:09
Costa Rica,314,2,3,03/30/2020 11:09
Slovakia,314,0,2,03/30/2020 11:09
Tunisia,312,8,2,03/30/2020 11:09
Taiwan,306,5,39,03/30/2020 11:09
Uruguay,304,1,0,03/30/2020 11:09
Kazakhstan,294,1,20,03/30/2020 11:09
Kuwait,266,0,72,03/30/2020 11:09
Moldova,263,2,13,03/30/2020 11:09
Jordan,259,3,18,03/30/2020 11:09
North Macedonia,259,6,3,03/30/2020 11:09
San Marino,224,22,6,03/30/2020 11:09
Albania,223,11,44,03/30/2020 11:09
Burkina Faso,222,12,23,03/30/2020 11:09
Cyprus,214,6,15,03/30/2020 11:09
Azerbaijan,209,4,15,03/30/2020 11:09
Vietnam,194,0,52,03/30/2020 11:09
Reunion,183,0,1,03/30/2020 11:09
Oman,167,0,23,03/30/2020 11:09
Ivory Coast,165,1,4,03/30/2020 11:09
Faeroe Islands,159,0,70,03/30/2020 11:09
Ghana,152,5,2,03/30/2020 11:09
Malta,151,0,2,03/30/2020 11:09
Uzbekistan,144,2,7,03/30/2020 11:09
Senegal,142,0,27,03/30/2020 11:09
Cameroon,139,6,5,03/30/2020 11:09
Cuba,139,3,4,03/30/2020 11:09
Honduras,139,3,3,03/30/2020 11:09
Brunei,127,1,38,03/30/2020 11:09
Sri Lanka,120,1,15,03/30/2020 11:09
Afghanistan,120,4,2,03/30/2020 11:09
Venezuela,119,3,39,03/30/2020 11:09
Palestine,115,1,18,03/30/2020 11:09
Nigeria,111,1,3,03/30/2020 11:09
Mauritius,110,3,0,03/30/2020 11:09
Channel Islands,108,2,0,03/30/2020 11:09
Cambodia,107,0,21,03/30/2020 11:09
Guadeloupe,106,4,17,03/30/2020 11:09
Georgia,98,0,18,03/30/2020 11:09
Bolivia,96,1,0,03/30/2020 11:09
Belarus,94,0,32,03/30/2020 11:09
Kyrgyzstan,94,0,0,03/30/2020 11:09
Martinique,93,1,0,03/30/2020 11:09
Montenegro,91,1,0,03/30/2020 11:09
DRC,81,8,2,03/30/2020 11:09
Trinidad and Tobago,78,3,1,03/30/2020 11:09
Rwanda,70,0,0,03/30/2020 11:09
Gibraltar,65,0,14,03/30/2020 11:09
Paraguay,64,3,1,03/30/2020 11:09
Mayotte,63,0,0,03/30/2020 11:09
Liechtenstein,56,0,0,03/30/2020 11:09
Aruba,50,0,1,03/30/2020 11:09
Bangladesh,49,5,19,03/30/2020 11:09
Monaco,46,1,1,03/30/2020 11:09
Isle of Man,46,0,0,03/30/2020 11:09
French Guiana,43,0,6,03/30/2020 11:09
Kenya,42,1,1,03/30/2020 11:09
Madagascar,39,0,0,03/30/2020 11:09
Macao,38,0,10,03/30/2020 11:09
Guatemala,34,1,10,03/30/2020 11:09
Uganda,33,0,0,03/30/2020 11:09
Barbados,33,0,0,03/30/2020 11:09
Jamaica,32,1,2,03/30/2020 11:09
Togo,30,1,1,03/30/2020 11:09
El Salvador,30,0,0,03/30/2020 11:09
French Polynesia,30,0,0,03/30/2020 11:09
Zambia,29,0,0,03/30/2020 11:09
Ethiopia,23,0,1,03/30/2020 11:09
Bermuda,22,0,2,03/30/2020 11:09
Congo,19,0,0,03/30/2020 11:09
Mali,18,1,0,03/30/2020 11:09
Djibouti,18,0,0,03/30/2020 11:09
Niger,18,3,0,03/30/2020 11:09
Maldives,17,0,13,03/30/2020 11:09
Guinea,16,0,0,03/30/2020 11:09
Haiti,15,0,1,03/30/2020 11:09
New Caledonia,15,0,0,03/30/2020 11:09
Bahamas,14,0,1,03/30/2020 11:09
Tanzania,14,0,1,03/30/2020 11:09
Mongolia,12,0,2,03/30/2020 11:09
Equatorial Guinea,12,0,0,03/30/2020 11:09
Cayman Islands,12,1,0,03/30/2020 11:09
Eritrea,12,0,0,03/30/2020 11:09
Namibia,11,0,2,03/30/2020 11:09
Saint Martin,11,0,0,03/30/2020 11:09
Dominica,11,0,0,03/30/2020 11:09
Myanmar,10,0,0,03/30/2020 11:09
Greenland,10,0,2,03/30/2020 11:09
Syria,9,1,0,03/30/2020 11:09
Grenada,9,0,0,03/30/2020 11:09
Saint Lucia,9,0,1,03/30/2020 11:09
Eswatini,9,0,0,03/30/2020 11:09
Suriname,8,0,0,03/30/2020 11:09
Seychelles,8,0,0,03/30/2020 11:09
Mozambique,8,0,0,03/30/2020 11:09
Libya,8,0,0,03/30/2020 11:09
Guyana,8,1,0,03/30/2020 11:09
Curacao,8,1,2,03/30/2020 11:09
Laos,8,0,0,03/30/2020 11:09
Angola,7,2,0,03/30/2020 11:09
Gabon,7,1,0,03/30/2020 11:09
Zimbabwe,7,1,0,03/30/2020 11:09
Antigua and Barbuda,7,0,0,03/30/2020 11:09
Benin,6,0,0,03/30/2020 11:09
Sint Maarten,6,0,0,03/30/2020 11:09
Sudan,6,1,0,03/30/2020 11:09
Cabo Verde,6,1,0,03/30/2020 11:09
Vatican City,6,0,0,03/30/2020 11:09
Fiji,5,0,0,03/30/2020 11:09
Montserrat,5,0,0,03/30/2020 11:09
St. Barth,5,0,0,03/30/2020 11:09
Mauritania,5,0,2,03/30/2020 11:09
Nepal,5,0,1,03/30/2020 11:09
Gambia,4,1,0,03/30/2020 11:09
Nicaragua,4,1,0,03/30/2020 11:09
Bhutan,4,0,0,03/30/2020 11:09
Turks and Caicos,4,0,0,03/30/2020 11:09
Liberia,3,0,0,03/30/2020 11:09
Somalia,3,0,0,03/30/2020 11:09
CAR,3,0,0,03/30/2020 11:09
Chad,3,0,0,03/30/2020 11:09
MS Zaandam,2,0,0,03/30/2020 11:09
Anguilla,2,0,0,03/30/2020 11:09
Belize,2,0,0,03/30/2020 11:09
British Virgin Islands,2,0,0,03/30/2020 11:09
Guinea-Bissau,2,0,0,03/30/2020 11:09
Saint Kitts and Nevis,2,0,0,03/30/2020 11:09
Papua New Guinea,1,0,0,03/30/2020 11:09
St. Vincent Grenadines,1,0,1,03/30/2020 11:09
Timor-Leste,1,0,0,03/30/2020 11:09
