Country/Region,Confirmed,Deaths,Recovered,Last Update
Monaco,49,1,1,03/31/2020 06:57
Isle of Man,49,0,0,03/31/2020 06:57
French Guiana,43,0,6,03/31/2020 06:57
Madagascar,43,0,0,03/31/2020 06:57
Macao,38,0,10,03/31/2020 06:57
French Polynesia,36,0,0,03/31/2020 06:57
Jamaica,36,1,2,03/31/2020 06:57
Guatemala,36,1,10,03/31/2020 06:57
Zambia,35,0,0,03/31/2020 06:57
Barbados,34,0,0,03/31/2020 06:57
Uganda,33,0,0,03/31/2020 06:57
El Salvador,32,0,0,03/31/2020 06:57
Togo,30,1,1,03/31/2020 06:57
Niger,27,3,0,03/31/2020 06:57
Bermuda,27,0,2,03/31/2020 06:57
Mali,25,2,0,03/31/2020 06:57
Ethiopia,23,0,4,03/31/2020 06:57
Guinea,22,0,0,03/31/2020 06:57
Tanzania,19,0,1,03/31/2020 06:57
Congo,19,0,0,03/31/2020 06:57
Djibouti,18,0,0,03/31/2020 06:57
Maldives,17,0,13,03/31/2020 06:57
Saint Martin,15,1,2,03/31/2020 06:57
Eritrea,15,0,0,03/31/2020 06:57
Haiti,15,0,1,03/31/2020 06:57
New Caledonia,15,0,0,03/31/2020 06:57
Myanmar,14,1,0,03/31/2020 06:57
Bahamas,14,0,1,03/31/2020 06:57
Mongolia,12,0,2,03/31/2020 06:57
Dominica,12,0,0,03/31/2020 06:57
Equatorial Guinea,12,0,0,03/31/2020 06:57
Cayman Islands,12,1,0,03/31/2020 06:57
Namibia,11,0,2,03/31/2020 06:57
Curacao,11,1,2,03/31/2020 06:57
Seychelles,10,0,0,03/31/2020 06:57
Syria,10,2,0,03/31/2020 06:57
Greenland,10,0,2,03/31/2020 06:57
Grenada,9,0,0,03/31/2020 06:57
Saint Lucia,9,0,1,03/31/2020 06:57
Eswatini,9,0,0,03/31/2020 06:57
Laos,9,0,0,03/31/2020 06:57
Mozambique,8,0,0,03/31/2020 06:57
Suriname,8,0,0,03/31/2020 06:57
Guinea-Bissau,8,0,0,03/31/2020 06:57
Guyana,8,1,0,03/31/2020 06:57
Libya,8,0,0,03/31/2020 06:57
Angola,7,2,1,03/31/2020 06:57
Gabon,7,1,0,03/31/2020 06:57
Zimbabwe,7,1,0,03/31/2020 06:57
Antigua and Barbuda,7,0,0,03/31/2020 06:57
Saint Kitts and Nevis,7,0,0,03/31/2020 06:57
Sint Maarten,6,0,0,03/31/2020 06:57
St. Barth,6,0,1,03/31/2020 06:57
Vatican City,6,0,0,03/31/2020 06:57
Mauritania,6,1,2,03/31/2020 06:57
Cabo Verde,6,1,0,03/31/2020 06:57
Benin,6,0,0,03/31/2020 06:57
Sudan,6,2,0,03/31/2020 06:57
Nepal,5,0,1,03/31/2020 06:57
Fiji,5,0,0,03/31/2020 06:57
Montserrat,5,0,0,03/31/2020 06:57
Turks and Caicos,5,0,0,03/31/2020 06:57
Chad,5,0,0,03/31/2020 06:57
Gambia,4,1,0,03/31/2020 06:57
Nicaragua,4,1,0,03/31/2020 06:57
Bhutan,4,0,0,03/31/2020 06:57
Liberia,3,0,0,03/31/2020 06:57
Somalia,3,0,1,03/31/2020 06:57
British Virgin Islands,3,0,0,03/31/2020 06:57
CAR,3,0,0,03/31/2020 06:57
Botswana,3,0,0,03/31/2020 06:57
Belize,3,0,0,03/31/2020 06:57
MS Zaandam,2,0,0,03/31/2020 06:57
Anguilla,2,0,0,03/31/2020 06:57
Papua New Guinea,1,0,0,03/31/2020 06:57
St. Vincent Grenadines,1,0,1,03/31/2020 06:57
Timor-Leste,1,0,0,03/31/2020 06:57
