Country/Region,Confirmed,Deaths,Recovered,Last Update
US,190907,4132,7274,04/01/2020 16:12
Italy,105792,12428,15729,04/01/2020 16:12
Spain,102136,9053,22647,04/01/2020 16:12
China,82691,3321,76438,04/01/2020 16:12
Germany,74508,821,16100,04/01/2020 16:12
France,52128,3523,9444,04/01/2020 16:12
Iran,47593,3036,15473,04/01/2020 16:12
United Kingdom,29474,2352,135,04/01/2020 16:12
Switzerland,17137,461,2967,04/01/2020 16:12
Belgium,13964,828,2132,04/01/2020 16:12
Netherlands,13614,1173,250,04/01/2020 16:12
Turkey,13531,214,243,04/01/2020 16:12
Austria,10553,146,1436,04/01/2020 16:12
South Korea,9887,165,5567,04/01/2020 16:12
Canada,8591,102,1242,04/01/2020 16:12
Portugal,8251,187,43,04/01/2020 16:12
Brazil,5868,203,127,04/01/2020 16:12
Israel,5591,23,226,04/01/2020 16:12
Sweden,4947,239,16,04/01/2020 16:12
Australia,4860,21,345,04/01/2020 16:12
Norway,4828,43,13,04/01/2020 16:12
Czechia,3330,32,45,04/01/2020 16:12
Ireland,3235,71,5,04/01/2020 16:12
Denmark,3092,104,1,04/01/2020 16:12
Chile,3031,16,234,04/01/2020 16:12
Malaysia,2908,45,645,04/01/2020 16:12
Russia,2777,24,190,04/01/2020 16:12
Romania,2460,86,252,04/01/2020 16:12
Poland,2420,36,7,04/01/2020 16:12
Philippines,2311,96,50,04/01/2020 16:12
Ecuador,2302,79,58,04/01/2020 16:12
Luxembourg,2178,23,80,04/01/2020 16:12
Japan,2178,57,472,04/01/2020 16:12
Pakistan,2071,26,82,04/01/2020 16:12
Thailand,1771,12,416,04/01/2020 16:12
Saudi Arabia,1720,16,264,04/01/2020 16:12
Indonesia,1677,157,103,04/01/2020 16:12
India,1637,45,148,04/01/2020 16:12
Finland,1446,17,10,04/01/2020 16:12
Greece,1415,50,52,04/01/2020 16:12
South Africa,1353,5,50,04/01/2020 16:12
Dominican Republic,1284,57,9,04/01/2020 16:12
Iceland,1220,2,225,04/01/2020 16:12
Mexico,1215,29,35,04/01/2020 16:12
Panama,1181,30,9,04/01/2020 16:12
Peru,1065,30,394,04/01/2020 16:12
Serbia,1060,28,42,04/01/2020 16:12
Argentina,1054,27,248,04/01/2020 16:12
Singapore,1000,3,245,04/01/2020 16:12
Croatia,963,6,73,04/01/2020 16:12
Colombia,906,16,31,04/01/2020 16:12
Slovenia,841,15,10,04/01/2020 16:12
Qatar,781,2,62,04/01/2020 16:12
Estonia,779,5,33,04/01/2020 16:12
Hong Kong,765,4,147,04/01/2020 16:12
Algeria,716,44,46,04/01/2020 16:12
Diamond Princess,712,11,603,04/01/2020 16:12
Egypt,710,46,157,04/01/2020 16:12
New Zealand,708,1,83,04/01/2020 16:12
Iraq,694,50,170,04/01/2020 16:12
Ukraine,669,17,10,04/01/2020 16:12
United Arab Emirates,664,6,61,04/01/2020 16:12
Morocco,638,37,26,04/01/2020 16:12
Lithuania,581,8,7,04/01/2020 16:12
Armenia,571,3,31,04/01/2020 16:12
Bahrain,567,4,316,04/01/2020 16:12
Hungary,525,20,40,04/01/2020 16:12
Lebanon,479,14,43,04/01/2020 16:12
Bosnia and Herzegovina,455,13,19,04/01/2020 16:12
Latvia,446,0,1,04/01/2020 16:12
Moldova,423,4,22,04/01/2020 16:12
Bulgaria,422,9,20,04/01/2020 16:12
Slovakia,400,1,3,04/01/2020 16:12
Tunisia,394,10,3,04/01/2020 16:12
Andorra,390,14,10,04/01/2020 16:12
Kazakhstan,375,3,26,04/01/2020 16:12
Azerbaijan,359,5,26,04/01/2020 16:12
North Macedonia,354,9,12,04/01/2020 16:12
Costa Rica,347,2,4,04/01/2020 16:12
Uruguay,338,2,41,04/01/2020 16:12
Taiwan,329,5,45,04/01/2020 16:12
Cyprus,320,8,28,04/01/2020 16:12
Kuwait,317,0,80,04/01/2020 16:12
Jordan,274,5,30,04/01/2020 16:12
Burkina Faso,261,14,32,04/01/2020 16:12
Albania,259,15,67,04/01/2020 16:12
Reunion,247,0,1,04/01/2020 16:12
San Marino,236,26,13,04/01/2020 16:12
Cameroon,233,6,10,04/01/2020 16:12
Vietnam,218,0,63,04/01/2020 16:12
Oman,210,1,34,04/01/2020 16:12
Afghanistan,196,4,5,04/01/2020 16:12
Ghana,195,5,31,04/01/2020 16:12
Senegal,190,1,45,04/01/2020 16:12
Malta,188,0,2,04/01/2020 16:12
Cuba,186,6,8,04/01/2020 16:12
Ivory Coast,179,1,7,04/01/2020 16:12
Uzbekistan,173,2,12,04/01/2020 16:12
Faeroe Islands,173,0,75,04/01/2020 16:12
Honduras,172,10,3,04/01/2020 16:12
Channel Islands,172,3,0,04/01/2020 16:12
Belarus,163,2,53,04/01/2020 16:12
Mauritius,154,5,0,04/01/2020 16:12
Nigeria,151,2,9,04/01/2020 16:12
Sri Lanka,146,2,21,04/01/2020 16:12
Venezuela,143,3,41,04/01/2020 16:12
Palestine,134,1,18,04/01/2020 16:12
Brunei,131,1,52,04/01/2020 16:12
Martinique,128,3,27,04/01/2020 16:12
Montenegro,120,2,0,04/01/2020 16:12
Georgia,115,0,23,04/01/2020 16:12
Bolivia,115,7,1,04/01/2020 16:12
Guadeloupe,114,4,22,04/01/2020 16:12
Kyrgyzstan,111,0,3,04/01/2020 16:12
DRC,109,9,3,04/01/2020 16:12
Cambodia,109,0,25,04/01/2020 16:12
Mayotte,94,1,10,04/01/2020 16:12
Trinidad and Tobago,89,5,1,04/01/2020 16:12
Kenya,81,1,3,04/01/2020 16:12
Rwanda,75,0,0,04/01/2020 16:12
Gibraltar,69,0,34,04/01/2020 16:12
Paraguay,69,3,1,04/01/2020 16:12
Liechtenstein,68,0,0,04/01/2020 16:12
Isle of Man,65,0,0,04/01/2020 16:12
Madagascar,57,0,0,04/01/2020 16:12
Aruba,55,0,1,04/01/2020 16:12
Bangladesh,54,6,25,04/01/2020 16:12
Monaco,52,1,2,04/01/2020 16:12
French Guiana,51,0,15,04/01/2020 16:12
Uganda,44,0,0,04/01/2020 16:12
Macao,41,0,10,04/01/2020 16:12
Guatemala,39,1,12,04/01/2020 16:12
Jamaica,38,2,2,04/01/2020 16:12
French Polynesia,37,0,0,04/01/2020 16:12
Togo,36,2,10,04/01/2020 16:12
Zambia,36,0,0,04/01/2020 16:12
Niger,34,3,0,04/01/2020 16:12
Barbados,34,0,0,04/01/2020 16:12
Djibouti,33,0,0,04/01/2020 16:12
El Salvador,32,1,0,04/01/2020 16:12
Bermuda,32,0,10,04/01/2020 16:12
Mali,31,3,0,04/01/2020 16:12
Guinea,30,0,0,04/01/2020 16:12
Ethiopia,29,0,2,04/01/2020 16:12
Tanzania,20,1,1,04/01/2020 16:12
Congo,19,0,0,04/01/2020 16:12
Maldives,19,0,13,04/01/2020 16:12
Gabon,18,1,0,04/01/2020 16:12
Sint Maarten,16,1,6,04/01/2020 16:12
Haiti,16,0,1,04/01/2020 16:12
New Caledonia,16,0,0,04/01/2020 16:12
Equatorial Guinea,15,0,1,04/01/2020 16:12
Eritrea,15,0,0,04/01/2020 16:12
Bahamas,15,0,1,04/01/2020 16:12
Myanmar,15,1,0,04/01/2020 16:12
Saint Martin,15,1,2,04/01/2020 16:12
Namibia,14,0,2,04/01/2020 16:12
Cayman Islands,14,1,0,04/01/2020 16:12
Mongolia,14,0,2,04/01/2020 16:12
Saint Lucia,13,0,1,04/01/2020 16:12
Guyana,12,2,0,04/01/2020 16:12
Dominica,12,0,0,04/01/2020 16:12
Curacao,11,1,3,04/01/2020 16:12
Syria,10,2,0,04/01/2020 16:12
Greenland,10,0,2,04/01/2020 16:12
Laos,10,0,0,04/01/2020 16:12
Libya,10,0,1,04/01/2020 16:12
Mozambique,10,0,0,04/01/2020 16:12
Seychelles,10,0,0,04/01/2020 16:12
Suriname,10,0,0,04/01/2020 16:12
Eswatini,9,0,0,04/01/2020 16:12
Benin,9,0,1,04/01/2020 16:12
Grenada,9,0,0,04/01/2020 16:12
Zimbabwe,8,1,0,04/01/2020 16:12
Guinea-Bissau,8,0,0,04/01/2020 16:12
Saint Kitts and Nevis,8,0,0,04/01/2020 16:12
Angola,7,2,1,04/01/2020 16:12
Sudan,7,2,1,04/01/2020 16:12
Antigua and Barbuda,7,0,0,04/01/2020 16:12
Chad,7,0,0,04/01/2020 16:12
St. Barth,6,0,1,04/01/2020 16:12
Turks and Caicos,6,0,0,04/01/2020 16:12
Vatican City,6,0,0,04/01/2020 16:12
Liberia,6,0,0,04/01/2020 16:12
Mauritania,6,1,2,04/01/2020 16:12
Cabo Verde,6,1,0,04/01/2020 16:12
Nepal,5,0,1,04/01/2020 16:12
Nicaragua,5,1,0,04/01/2020 16:12
Montserrat,5,0,0,04/01/2020 16:12
Somalia,5,0,1,04/01/2020 16:12
Fiji,5,0,0,04/01/2020 16:12
Botswana,4,1,0,04/01/2020 16:12
Gambia,4,1,0,04/01/2020 16:12
Bhutan,4,0,0,04/01/2020 16:12
CAR,3,0,0,04/01/2020 16:12
Belize,3,0,0,04/01/2020 16:12
British Virgin Islands,3,0,0,04/01/2020 16:12
MS Zaandam,2,0,0,04/01/2020 16:12
Anguilla,2,0,0,04/01/2020 16:12
Burundi,2,0,0,04/01/2020 16:12
Caribbean Netherlands,2,0,0,04/01/2020 16:12
Papua New Guinea,1,0,0,04/01/2020 16:12
St. Vincent Grenadines,1,0,1,04/01/2020 16:12
Sierra Leone,1,0,0,04/01/2020 16:12
Timor-Leste,1,0,0,04/01/2020 16:12
