Country/Region,Confirmed,Deaths,Recovered,Last Update
US,245373,6095,10403,04/03/2020 10:18
Italy,115242,13915,18278,04/03/2020 10:18
Spain,112065,10348,26743,04/03/2020 10:18
Germany,84794,1107,22440,04/03/2020 10:18
China,81620,3322,76571,04/03/2020 10:18
France,59105,5387,12428,04/03/2020 10:18
Iran,50468,3160,16711,04/03/2020 10:18
United Kingdom,33718,2921,135,04/03/2020 10:18
Switzerland,19106,565,4846,04/03/2020 10:18
Turkey,18135,356,415,04/03/2020 10:18
Belgium,15348,1011,2495,04/03/2020 10:18
Netherlands,14697,1339,250,04/03/2020 10:18
Canada,11283,173,1979,04/03/2020 10:18
Austria,11238,158,2022,04/03/2020 10:18
South Korea,10062,174,6021,04/03/2020 10:18
Portugal,9034,209,68,04/03/2020 10:18
Brazil,8066,327,127,04/03/2020 10:18
Israel,7030,36,338,04/03/2020 10:18
Sweden,5568,308,103,04/03/2020 10:18
Australia,5350,28,585,04/03/2020 10:18
Norway,5218,50,32,04/03/2020 10:18
Russia,4149,34,281,04/03/2020 10:18
Czechia,3869,46,71,04/03/2020 10:18
Ireland,3849,98,5,04/03/2020 10:18
Denmark,3672,123,1089,04/03/2020 10:18
Chile,3404,18,335,04/03/2020 10:18
Malaysia,3333,53,827,04/03/2020 10:18
Ecuador,3163,120,65,04/03/2020 10:18
Poland,3149,59,56,04/03/2020 10:18
Philippines,3018,136,52,04/03/2020 10:18
Romania,2738,116,267,04/03/2020 10:18
Japan,2617,63,472,04/03/2020 10:18
India,2567,72,192,04/03/2020 10:18
Luxembourg,2487,30,80,04/03/2020 10:18
Pakistan,2450,35,126,04/03/2020 10:18
Indonesia,1986,181,134,04/03/2020 10:18
Thailand,1978,19,581,04/03/2020 10:18
Saudi Arabia,1885,21,328,04/03/2020 10:18
Finland,1615,19,300,04/03/2020 10:18
Greece,1544,53,61,04/03/2020 10:18
Mexico,1510,50,633,04/03/2020 10:18
Panama,1475,37,9,04/03/2020 10:18
South Africa,1462,5,95,04/03/2020 10:18
Peru,1414,55,537,04/03/2020 10:18
Dominican Republic,1380,60,16,04/03/2020 10:18
Iceland,1319,4,284,04/03/2020 10:18
Argentina,1265,37,256,04/03/2020 10:18
Serbia,1171,31,42,04/03/2020 10:18
Colombia,1161,19,55,04/03/2020 10:18
Singapore,1114,5,266,04/03/2020 10:18
United Arab Emirates,1024,8,96,04/03/2020 10:18
Croatia,1011,7,88,04/03/2020 10:18
Algeria,986,86,61,04/03/2020 10:18
Estonia,961,12,48,04/03/2020 10:18
Qatar,949,3,72,04/03/2020 10:18
Ukraine,942,23,19,04/03/2020 10:18
Slovenia,897,17,70,04/03/2020 10:18
New Zealand,868,1,103,04/03/2020 10:18
Egypt,865,58,201,04/03/2020 10:18
Hong Kong,845,4,154,04/03/2020 10:18
Iraq,772,54,202,04/03/2020 10:18
Armenia,736,7,43,04/03/2020 10:18
Morocco,735,47,34,04/03/2020 10:18
Diamond Princess,712,11,619,04/03/2020 10:18
Lithuania,696,9,7,04/03/2020 10:18
Bahrain,643,4,381,04/03/2020 10:18
Hungary,623,26,43,04/03/2020 10:18
Bosnia and Herzegovina,543,16,27,04/03/2020 10:18
Lebanon,508,17,46,04/03/2020 10:18
Moldova,505,6,23,04/03/2020 10:18
Latvia,493,0,31,04/03/2020 10:18
Bulgaria,477,12,30,04/03/2020 10:18
Tunisia,455,14,5,04/03/2020 10:18
Kazakhstan,453,3,29,04/03/2020 10:18
Azerbaijan,443,5,32,04/03/2020 10:18
Andorra,428,15,10,04/03/2020 10:18
Slovakia,426,1,5,04/03/2020 10:18
Kuwait,417,0,82,04/03/2020 10:18
Costa Rica,396,2,6,04/03/2020 10:18
North Macedonia,384,11,17,04/03/2020 10:18
Uruguay,369,4,68,04/03/2020 10:18
Cyprus,356,10,28,04/03/2020 10:18
Taiwan,348,5,50,04/03/2020 10:18
Reunion,308,0,40,04/03/2020 10:18
Cameroon,306,7,10,04/03/2020 10:18
Belarus,304,4,53,04/03/2020 10:18
Jordan,299,5,45,04/03/2020 10:18
Burkina Faso,288,16,50,04/03/2020 10:18
Albania,277,16,76,04/03/2020 10:18
Afghanistan,273,6,10,04/03/2020 10:18
Oman,252,1,57,04/03/2020 10:18
San Marino,245,30,21,04/03/2020 10:18
Cuba,233,6,13,04/03/2020 10:18
Vietnam,233,0,85,04/03/2020 10:18
Honduras,222,15,3,04/03/2020 10:18
Uzbekistan,221,2,25,04/03/2020 10:18
Ghana,204,5,31,04/03/2020 10:18
Malta,196,0,2,04/03/2020 10:18
Senegal,195,1,55,04/03/2020 10:18
Ivory Coast,194,1,15,04/03/2020 10:18
Channel Islands,193,3,0,04/03/2020 10:18
Nigeria,184,2,20,04/03/2020 10:18
Faeroe Islands,179,0,91,04/03/2020 10:18
Palestine,171,1,18,04/03/2020 10:18
Mauritius,169,7,0,04/03/2020 10:18
Montenegro,160,2,0,04/03/2020 10:18
Sri Lanka,151,4,22,04/03/2020 10:18
Georgia,148,0,27,04/03/2020 10:18
Venezuela,146,5,43,04/03/2020 10:18
Martinique,138,3,27,04/03/2020 10:18
DRC,134,13,3,04/03/2020 10:18
