Country/Region,Confirmed,Deaths,Recovered,Last Update
Iraq,547,42,143,03/30/2020 16:28
Morocco,516,29,14,03/30/2020 16:28
Bahrain,515,4,279,03/30/2020 16:28
Algeria,511,31,31,03/30/2020 16:28
Lithuania,484,7,1,03/30/2020 16:28
Armenia,482,3,30,03/30/2020 16:28
Ukraine,480,11,6,03/30/2020 16:28
Hungary,447,15,34,03/30/2020 16:28
Lebanon,446,11,35,03/30/2020 16:28
Latvia,376,0,1,03/30/2020 16:28
Bulgaria,359,8,17,03/30/2020 16:28
Bosnia and Herzegovina,354,8,17,03/30/2020 16:28
Slovakia,336,0,7,03/30/2020 16:28
Andorra,334,6,6,03/30/2020 16:28
Costa Rica,314,2,3,03/30/2020 16:28
Tunisia,312,8,2,03/30/2020 16:28
Taiwan,306,5,39,03/30/2020 16:28
Uruguay,304,1,0,03/30/2020 16:28
Kazakhstan,302,1,21,03/30/2020 16:28
North Macedonia,285,7,12,03/30/2020 16:28
Azerbaijan,273,4,26,03/30/2020 16:28
Kuwait,266,0,72,03/30/2020 16:28
Moldova,263,2,13,03/30/2020 16:28
Jordan,259,4,18,03/30/2020 16:28
San Marino,230,25,13,03/30/2020 16:28
Cyprus,230,7,15,03/30/2020 16:28
Albania,223,11,44,03/30/2020 16:28
Burkina Faso,222,12,23,03/30/2020 16:28
Vietnam,203,0,55,03/30/2020 16:28
Reunion,183,0,1,03/30/2020 16:28
Oman,179,0,29,03/30/2020 16:28
Faeroe Islands,168,0,70,03/30/2020 16:28
Ivory Coast,165,1,4,03/30/2020 16:28
Senegal,162,0,27,03/30/2020 16:28
Malta,156,0,2,03/30/2020 16:28
Ghana,152,5,2,03/30/2020 16:28
Belarus,152,0,32,03/30/2020 16:28
Uzbekistan,149,2,7,03/30/2020 16:28
Afghanistan,145,4,2,03/30/2020 16:28
Channel Islands,141,2,0,03/30/2020 16:28
Honduras,139,3,3,03/30/2020 16:28
Cuba,139,3,4,03/30/2020 16:28
Cameroon,139,6,5,03/30/2020 16:28
Venezuela,129,3,39,03/30/2020 16:28
Mauritius,128,3,0,03/30/2020 16:28
Brunei,127,1,38,03/30/2020 16:28
Sri Lanka,122,2,15,03/30/2020 16:28
Palestine,115,1,18,03/30/2020 16:28
Nigeria,111,1,3,03/30/2020 16:28
Cambodia,107,0,21,03/30/2020 16:28
Guadeloupe,106,4,17,03/30/2020 16:28
Georgia,100,0,18,03/30/2020 16:28
Bolivia,97,4,0,03/30/2020 16:28
Kyrgyzstan,94,0,0,03/30/2020 16:28
Martinique,93,1,0,03/30/2020 16:28
Montenegro,91,1,0,03/30/2020 16:28
Trinidad and Tobago,82,3,1,03/30/2020 16:28
Mayotte,82,0,10,03/30/2020 16:28
DRC,81,8,2,03/30/2020 16:28
Rwanda,70,0,0,03/30/2020 16:28
Gibraltar,65,0,14,03/30/2020 16:28
Paraguay,64,3,1,03/30/2020 16:28
Liechtenstein,62,0,0,03/30/2020 16:28
Kenya,50,1,1,03/30/2020 16:28
Aruba,50,0,1,03/30/2020 16:28
Bangladesh,49,5,19,03/30/2020 16:28
Isle of Man,49,0,0,03/30/2020 16:28
Monaco,46,1,1,03/30/2020 16:28
French Guiana,43,0,6,03/30/2020 16:28
Madagascar,39,0,0,03/30/2020 16:28
Macao,38,0,10,03/30/2020 16:28
Jamaica,36,1,2,03/30/2020 16:28
Guatemala,36,1,10,03/30/2020 16:28
Zambia,35,0,0,03/30/2020 16:28
French Polynesia,35,0,0,03/30/2020 16:28
Barbados,33,0,0,03/30/2020 16:28
Uganda,33,0,0,03/30/2020 16:28
Togo,30,1,1,03/30/2020 16:28
El Salvador,30,0,0,03/30/2020 16:28
Mali,25,2,0,03/30/2020 16:28
Ethiopia,23,0,1,03/30/2020 16:28
Niger,22,3,0,03/30/2020 16:28
Bermuda,22,0,2,03/30/2020 16:28
Tanzania,19,0,1,03/30/2020 16:28
Congo,19,0,0,03/30/2020 16:28
Djibouti,18,0,0,03/30/2020 16:28
Maldives,17,0,13,03/30/2020 16:28
Guinea,16,0,0,03/30/2020 16:28
Saint Martin,15,1,2,03/30/2020 16:28
Haiti,15,0,1,03/30/2020 16:28
New Caledonia,15,0,0,03/30/2020 16:28
Myanmar,14,0,0,03/30/2020 16:28
Bahamas,14,0,1,03/30/2020 16:28
Cayman Islands,12,1,0,03/30/2020 16:28
Mongolia,12,0,2,03/30/2020 16:28
Equatorial Guinea,12,0,0,03/30/2020 16:28
Eritrea,12,0,0,03/30/2020 16:28
Dominica,11,0,0,03/30/2020 16:28
Curacao,11,1,2,03/30/2020 16:28
Namibia,11,0,2,03/30/2020 16:28
Greenland,10,0,2,03/30/2020 16:28
Grenada,9,0,0,03/30/2020 16:28
Saint Lucia,9,0,1,03/30/2020 16:28
Eswatini,9,0,0,03/30/2020 16:28
Syria,9,1,0,03/30/2020 16:28
Suriname,8,0,0,03/30/2020 16:28
Seychelles,8,0,0,03/30/2020 16:28
Mozambique,8,0,0,03/30/2020 16:28
Laos,8,0,0,03/30/2020 16:28
Guinea-Bissau,8,0,0,03/30/2020 16:28
Guyana,8,1,0,03/30/2020 16:28
Libya,8,0,0,03/30/2020 16:28
Angola,7,2,0,03/30/2020 16:28
Gabon,7,1,0,03/30/2020 16:28
Zimbabwe,7,1,0,03/30/2020 16:28
Antigua and Barbuda,7,0,0,03/30/2020 16:28
Saint Kitts and Nevis,7,0,0,03/30/2020 16:28
Sint Maarten,6,0,0,03/30/2020 16:28
Vatican City,6,0,0,03/30/2020 16:28
Benin,6,0,0,03/30/2020 16:28
Sudan,6,2,0,03/30/2020 16:28
Cabo Verde,6,1,0,03/30/2020 16:28
Chad,5,0,0,03/30/2020 16:28
Nepal,5,0,1,03/30/2020 16:28
Mauritania,5,0,2,03/30/2020 16:28
Montserrat,5,0,0,03/30/2020 16:28
St. Barth,5,0,0,03/30/2020 16:28
Turks and Caicos,5,0,0,03/30/2020 16:28
Fiji,5,0,0,03/30/2020 16:28
Bhutan,4,0,0,03/30/2020 16:28
Nicaragua,4,1,0,03/30/2020 16:28
Gambia,4,1,0,03/30/2020 16:28
CAR,3,0,0,03/30/2020 16:28
Somalia,3,0,0,03/30/2020 16:28
Liberia,3,0,0,03/30/2020 16:28
MS Zaandam,2,0,0,03/30/2020 16:28
Anguilla,2,0,0,03/30/2020 16:28
Belize,2,0,0,03/30/2020 16:28
British Virgin Islands,2,0,0,03/30/2020 16:28
Papua New Guinea,1,0,0,03/30/2020 16:28
St. Vincent Grenadines,1,0,1,03/30/2020 16:28
Timor-Leste,1,0,0,03/30/2020 16:28
