Country/Region,Confirmed,Deaths,Recovered,Last Update
US,83400,1552,4562,03/30/2020 14:07
Italy,97689,10779,13030,03/30/2020 14:07
Spain,85195,7340,16780,03/30/2020 14:07
China,82505,3313,75956,03/30/2020 14:07
Germany,63079,545,9211,03/30/2020 14:07
Iran,41495,2757,13911,03/30/2020 14:07
France,40174,2606,7202,03/30/2020 14:07
United Kingdom,19522,1228,135,03/30/2020 14:07
Switzerland,15526,333,1823,03/30/2020 14:07
Belgium,11899,513,1527,03/30/2020 14:07
Netherlands,11750,864,250,03/30/2020 14:07
South Korea,9661,158,5228,03/30/2020 14:07
Turkey,9217,131,105,03/30/2020 14:07
Austria,9200,108,636,03/30/2020 14:07
Portugal,6408,140,43,03/30/2020 14:07
Canada,3480,42,573,03/30/2020 14:07
Norway,4393,31,12,03/30/2020 14:07
Israel,4347,16,134,03/30/2020 14:07
Brazil,4316,139,120,03/30/2020 14:07
Australia,4245,18,244,03/30/2020 14:07
Sweden,4028,146,16,03/30/2020 14:07
Czechia,2878,17,11,03/30/2020 14:07
Malaysia,2626,37,479,03/30/2020 14:07
Ireland,2615,46,5,03/30/2020 14:07
Denmark,2555,77,1,03/30/2020 14:07
Chile,2139,7,75,03/30/2020 14:07
Poland,1984,26,7,03/30/2020 14:07
Romania,1952,46,206,03/30/2020 14:07
Luxembourg,1950,21,40,03/30/2020 14:07
Ecuador,1924,58,3,03/30/2020 14:07
Japan,1866,54,424,03/30/2020 14:07
Russia,1836,9,66,03/30/2020 14:07
Pakistan,1625,20,29,03/30/2020 14:07
Philippines,1546,78,42,03/30/2020 14:07
Thailand,1524,9,229,03/30/2020 14:07
Saudi Arabia,1453,8,66,03/30/2020 14:07
Indonesia,1414,122,75,03/30/2020 14:07
Finland,1352,13,10,03/30/2020 14:07
South Africa,1280,2,31,03/30/2020 14:07
Greece,1156,39,52,03/30/2020 14:07
India,1071,29,100,03/30/2020 14:07
Iceland,1020,2,135,03/30/2020 14:07
Mexico,993,20,35,03/30/2020 14:07
Panama,989,24,4,03/30/2020 14:07
Singapore,879,3,228,03/30/2020 14:07
Dominican Republic,859,39,3,03/30/2020 14:07
Peru,852,18,16,03/30/2020 14:07
Argentina,820,22,91,03/30/2020 14:07
Croatia,790,6,67,03/30/2020 14:07
Slovenia,756,11,10,03/30/2020 14:07
Serbia,741,15,42,03/30/2020 14:07
Estonia,715,3,20,03/30/2020 14:07
Diamond Princess,712,10,603,03/30/2020 14:07
Colombia,702,10,10,03/30/2020 14:07
Hong Kong,642,4,118,03/30/2020 14:07
Qatar,634,1,48,03/30/2020 14:07
Egypt,609,40,132,03/30/2020 14:07
New Zealand,589,1,63,03/30/2020 14:07
United Arab Emirates,570,3,58,03/30/2020 14:07
Iraq,547,42,143,03/30/2020 14:07
Morocco,516,29,14,03/30/2020 14:07
Bahrain,515,4,279,03/30/2020 14:07
Algeria,511,31,31,03/30/2020 14:07
Lithuania,484,7,1,03/30/2020 14:07
Armenia,482,3,30,03/30/2020 14:07
Ukraine,480,11,6,03/30/2020 14:07
Hungary,447,15,34,03/30/2020 14:07
Lebanon,446,11,32,03/30/2020 14:07
Latvia,376,0,1,03/30/2020 14:07
Bulgaria,354,8,15,03/30/2020 14:07
Bosnia and Herzegovina,354,8,17,03/30/2020 14:07
Slovakia,336,0,7,03/30/2020 14:07
Andorra,334,6,6,03/30/2020 14:07
Costa Rica,314,2,3,03/30/2020 14:07
Tunisia,312,8,2,03/30/2020 14:07
Taiwan,306,5,39,03/30/2020 14:07
Uruguay,304,1,0,03/30/2020 14:07
Kazakhstan,302,1,20,03/30/2020 14:07
North Macedonia,285,7,12,03/30/2020 14:07
Azerbaijan,273,4,26,03/30/2020 14:07
Kuwait,266,0,72,03/30/2020 14:07
Moldova,263,2,13,03/30/2020 14:07
Jordan,259,4,18,03/30/2020 14:07
San Marino,230,25,13,03/30/2020 14:07
Albania,223,11,44,03/30/2020 14:07
Burkina Faso,222,12,23,03/30/2020 14:07
Cyprus,214,6,15,03/30/2020 14:07
Vietnam,203,0,55,03/30/2020 14:07
Reunion,183,0,1,03/30/2020 14:07
Oman,179,0,29,03/30/2020 14:07
Faeroe Islands,168,0,70,03/30/2020 14:07
Ivory Coast,165,1,4,03/30/2020 14:07
Senegal,162,0,27,03/30/2020 14:07
Malta,156,0,2,03/30/2020 14:07
Ghana,152,5,2,03/30/2020 14:07
Belarus,152,0,32,03/30/2020 14:07
Uzbekistan,149,2,7,03/30/2020 14:07
Cameroon,139,6,5,03/30/2020 14:07
Cuba,139,3,4,03/30/2020 14:07
Honduras,139,3,3,03/30/2020 14:07
Brunei,127,1,38,03/30/2020 14:07
Sri Lanka,122,1,15,03/30/2020 14:07
Afghanistan,120,4,2,03/30/2020 14:07
Venezuela,119,3,39,03/30/2020 14:07
Palestine,115,1,18,03/30/2020 14:07
Nigeria,111,1,3,03/30/2020 14:07
Mauritius,110,3,0,03/30/2020 14:07
Channel Islands,108,2,0,03/30/2020 14:07
Cambodia,107,0,21,03/30/2020 14:07
Guadeloupe,106,4,17,03/30/2020 14:07
Georgia,98,0,18,03/30/2020 14:07
Bolivia,96,3,0,03/30/2020 14:07
Kyrgyzstan,94,0,0,03/30/2020 14:07
Martinique,93,1,0,03/30/2020 14:07
Montenegro,91,1,0,03/30/2020 14:07
Mayotte,82,0,10,03/30/2020 14:07
DRC,81,8,2,03/30/2020 14:07
Trinidad and Tobago,78,3,1,03/30/2020 14:07
Rwanda,70,0,0,03/30/2020 14:07
Gibraltar,65,0,14,03/30/2020 14:07
Paraguay,64,3,1,03/30/2020 14:07
Liechtenstein,62,0,0,03/30/2020 14:07
Kenya,50,1,1,03/30/2020 14:07
Aruba,50,0,1,03/30/2020 14:07
Bangladesh,49,5,19,03/30/2020 14:07
Monaco,46,1,1,03/30/2020 14:07
Isle of Man,46,0,0,03/30/2020 14:07
French Guiana,43,0,6,03/30/2020 14:07
Madagascar,39,0,0,03/30/2020 14:07
Macao,38,0,10,03/30/2020 14:07
Guatemala,36,1,10,03/30/2020 14:07
French Polynesia,35,0,0,03/30/2020 14:07
Jamaica,34,1,2,03/30/2020 14:07
Barbados,33,0,0,03/30/2020 14:07
Uganda,33,0,0,03/30/2020 14:07
Togo,30,1,1,03/30/2020 14:07
El Salvador,30,0,0,03/30/2020 14:07
Zambia,29,0,0,03/30/2020 14:07
Mali,25,2,0,03/30/2020 14:07
Ethiopia,23,0,1,03/30/2020 14:07
Niger,22,3,0,03/30/2020 14:07
Bermuda,22,0,2,03/30/2020 14:07
Tanzania,19,0,1,03/30/2020 14:07
Congo,19,0,0,03/30/2020 14:07
Djibouti,18,0,0,03/30/2020 14:07
Maldives,17,0,13,03/30/2020 14:07
Guinea,16,0,0,03/30/2020 14:07
Saint Martin,15,1,2,03/30/2020 14:07
Haiti,15,0,1,03/30/2020 14:07
New Caledonia,15,0,0,03/30/2020 14:07
Bahamas,14,0,1,03/30/2020 14:07
Mongolia,12,0,2,03/30/2020 14:07
Eritrea,12,0,0,03/30/2020 14:07
Cayman Islands,12,1,0,03/30/2020 14:07
Equatorial Guinea,12,0,0,03/30/2020 14:07
Namibia,11,0,2,03/30/2020 14:07
Dominica,11,0,0,03/30/2020 14:07
Myanmar,10,0,0,03/30/2020 14:07
Greenland,10,0,2,03/30/2020 14:07
Syria,9,1,0,03/30/2020 14:07
Grenada,9,0,0,03/30/2020 14:07
Saint Lucia,9,0,1,03/30/2020 14:07
Eswatini,9,0,0,03/30/2020 14:07
Suriname,8,0,0,03/30/2020 14:07
Seychelles,8,0,0,03/30/2020 14:07
Mozambique,8,0,0,03/30/2020 14:07
Laos,8,0,0,03/30/2020 14:07
Guyana,8,1,0,03/30/2020 14:07
Curacao,8,1,2,03/30/2020 14:07
Libya,8,0,0,03/30/2020 14:07
Angola,7,2,0,03/30/2020 14:07
Gabon,7,1,0,03/30/2020 14:07
Zimbabwe,7,1,0,03/30/2020 14:07
Antigua and Barbuda,7,0,0,03/30/2020 14:07
Saint Kitts and Nevis,7,0,0,03/30/2020 14:07
Benin,6,0,0,03/30/2020 14:07
Sint Maarten,6,0,0,03/30/2020 14:07
Cabo Verde,6,1,0,03/30/2020 14:07
Sudan,6,2,0,03/30/2020 14:07
Vatican City,6,0,0,03/30/2020 14:07
Fiji,5,0,0,03/30/2020 14:07
Mauritania,5,0,2,03/30/2020 14:07
Montserrat,5,0,0,03/30/2020 14:07
St. Barth,5,0,0,03/30/2020 14:07
Nepal,5,0,1,03/30/2020 14:07
Gambia,4,1,0,03/30/2020 14:07
Nicaragua,4,1,0,03/30/2020 14:07
Bhutan,4,0,0,03/30/2020 14:07
Turks and Caicos,4,0,0,03/30/2020 14:07
Somalia,3,0,0,03/30/2020 14:07
Liberia,3,0,0,03/30/2020 14:07
CAR,3,0,0,03/30/2020 14:07
Chad,3,0,0,03/30/2020 14:07
MS Zaandam,2,0,0,03/30/2020 14:07
Anguilla,2,0,0,03/30/2020 14:07
Belize,2,0,0,03/30/2020 14:07
British Virgin Islands,2,0,0,03/30/2020 14:07
Guinea-Bissau,2,0,0,03/30/2020 14:07
Papua New Guinea,1,0,0,03/30/2020 14:07
St. Vincent Grenadines,1,0,1,03/30/2020 14:07
Timor-Leste,1,0,0,03/30/2020 14:07
