Country/Region,confirmed,deaths,recovered,Last Update
US,143099,2517,4562,03/30/2020 11:15
Italy,97689,10779,13030,03/30/2020 11:15
Spain,85195,7340,16780,03/30/2020 11:15
China,82505,3313,75949,03/30/2020 11:15
Germany,62435,541,9211,03/30/2020 11:15
Iran,41495,2757,13911,03/30/2020 11:15
France,40174,2606,7202,03/30/2020 11:15
United Kingdom,19522,1228,135,03/30/2020 11:15
Switzerland,15069,312,1823,03/30/2020 11:15
Belgium,11899,513,1527,03/30/2020 11:15
Netherlands,10866,771,250,03/30/2020 11:15
South Korea,9661,158,5228,03/30/2020 11:15
Turkey,9217,131,105,03/30/2020 11:15
Austria,9103,86,479,03/30/2020 11:15
Canada,6320,64,573,03/30/2020 11:15
Portugal,5962,119,43,03/30/2020 11:15
Israel,4347,16,134,03/30/2020 11:15
Norway,4313,29,7,03/30/2020 11:15
Brazil,4256,136,6,03/30/2020 11:15
Australia,4245,18,244,03/30/2020 11:15
Sweden,3700,110,16,03/30/2020 11:15
Czechia,2859,17,11,03/30/2020 11:15
Malaysia,2626,37,479,03/30/2020 11:15
Ireland,2615,46,5,03/30/2020 11:15
Denmark,2555,72,1,03/30/2020 11:15
Chile,2139,7,75,03/30/2020 11:15
Romania,1952,44,206,03/30/2020 11:15
Luxembourg,1950,21,40,03/30/2020 11:15
Ecuador,1924,58,3,03/30/2020 11:15
Poland,1905,26,7,03/30/2020 11:15
Japan,1866,54,424,03/30/2020 11:15
Russia,1836,9,66,03/30/2020 11:15
Pakistan,1625,18,29,03/30/2020 11:15
Philippines,1546,78,42,03/30/2020 11:15
Thailand,1524,9,229,03/30/2020 11:15
Indonesia,1414,122,75,03/30/2020 11:15
Finland,1343,11,10,03/30/2020 11:15
Saudi Arabia,1299,8,66,03/30/2020 11:15
South Africa,1280,2,31,03/30/2020 11:15
Greece,1156,39,52,03/30/2020 11:15
India,1071,29,100,03/30/2020 11:15
Iceland,1020,2,135,03/30/2020 11:15
Mexico,993,20,35,03/30/2020 11:15
Panama,989,24,4,03/30/2020 11:15
Dominican Republic,859,39,3,03/30/2020 11:15
Peru,852,18,16,03/30/2020 11:15
Singapore,844,3,212,03/30/2020 11:15
Argentina,820,20,91,03/30/2020 11:15
