Country/Region,Confirmed,Deaths,Recovered,Last Update
China,81340,3292,74588,03/27/2020 09:53
USA,85612,1301,1868,03/27/2020 09:53
Italy,80589,8215,10361,03/27/2020 09:53
Spain,57786,4365,7015,03/27/2020 09:53
Germany,47278,281,5673,03/27/2020 09:53
Iran,32332,2378,11133,03/27/2020 09:53
France,29155,1696,4948,03/27/2020 09:53
Switzerland,11811,194,131,03/27/2020 09:53
UK,11658,578,135,03/27/2020 09:53
S. Korea,9332,139,4528,03/27/2020 09:53
Netherlands,7431,434,3,03/27/2020 09:53
Austria,7129,58,225,03/27/2020 09:53
Belgium,6235,220,675,03/27/2020 09:53
Canada,4043,39,228,03/27/2020 09:53
Turkey,3629,75,26,03/27/2020 09:53
Portugal,3544,60,43,03/27/2020 09:53
Norway,3380,15,6,03/27/2020 09:53
Australia,3166,13,170,03/27/2020 09:53
Israel,3035,10,79,03/27/2020 09:53
Brazil,2985,77,6,03/27/2020 09:53
Sweden,2840,77,16,03/27/2020 09:53
Malaysia,2161,26,259,03/27/2020 09:53
Czechia,2062,9,10,03/27/2020 09:53
Denmark,2010,41,1,03/27/2020 09:53
Ireland,1819,19,5,03/27/2020 09:53
Luxembourg,1453,9,6,03/27/2020 09:53
Ecuador,1403,34,3,03/27/2020 09:53
Japan,1387,47,359,03/27/2020 09:53
Chile,1306,4,22,03/27/2020 09:53
Poland,1244,16,7,03/27/2020 09:53
Pakistan,1235,9,23,03/27/2020 09:53
Thailand,1136,5,97,03/27/2020 09:53
Indonesia,1046,87,46,03/27/2020 09:53
Russia,1036,3,45,03/27/2020 09:53
Romania,1029,24,94,03/27/2020 09:53
Saudi Arabia,1012,3,33,03/27/2020 09:53
Finland,1004,5,10,03/27/2020 09:53
South Africa,927,2,12,03/27/2020 09:53
Greece,892,27,42,03/27/2020 09:53
Philippines,803,54,31,03/27/2020 09:53
Iceland,802,2,82,03/27/2020 09:53
India,761,20,71,03/27/2020 09:53
Diamond Princess,712,10,597,03/27/2020 09:53
Singapore,683,2,172,03/27/2020 09:53
Panama,674,9,2,03/27/2020 09:53
Argentina,589,12,72,03/27/2020 09:53
Mexico,585,8,4,03/27/2020 09:53
Peru,580,9,14,03/27/2020 09:53
Estonia,575,1,8,03/27/2020 09:53
Slovenia,562,6,10,03/27/2020 09:53
Croatia,551,3,37,03/27/2020 09:53
Qatar,549,0,43,03/27/2020 09:53
Hong Kong,518,4,111,03/27/2020 09:53
Egypt,495,24,102,03/27/2020 09:53
Colombia,491,6,8,03/27/2020 09:53
Dominican Republic,488,10,3,03/27/2020 09:53
Bahrain,458,4,210,03/27/2020 09:53
Serbia,457,7,15,03/27/2020 09:53
Iraq,382,36,105,03/27/2020 09:53
Lebanon,368,6,23,03/27/2020 09:53
New Zealand,368,0,37,03/27/2020 09:53
Algeria,367,25,29,03/27/2020 09:53
Lithuania,345,4,1,03/27/2020 09:53
UAE,333,2,52,03/27/2020 09:53
Armenia,329,1,18,03/27/2020 09:53
Hungary,300,10,34,03/27/2020 09:53
Latvia,280,0,1,03/27/2020 09:53
Bulgaria,276,3,8,03/27/2020 09:53
Morocco,275,11,8,03/27/2020 09:53
Taiwan,267,2,30,03/27/2020 09:53
Uruguay,238,0,0,03/27/2020 09:53
Costa Rica,231,2,2,03/27/2020 09:53
Bosnia and Herzegovina,230,3,5,03/27/2020 09:53
Tunisia,227,6,2,03/27/2020 09:53
Slovakia,226,0,2,03/27/2020 09:53
Kuwait,225,0,57,03/27/2020 09:53
Andorra,224,3,1,03/27/2020 09:53
Ukraine,218,5,4,03/27/2020 09:53
Jordan,212,0,2,03/27/2020 09:53
San Marino,208,21,4,03/27/2020 09:53
North Macedonia,201,3,3,03/27/2020 09:53
Moldova,177,2,2,03/27/2020 09:53
Albania,174,8,17,03/27/2020 09:53
Vietnam,153,0,20,03/27/2020 09:53
Burkina Faso,152,7,10,03/27/2020 09:53
Cyprus,146,3,4,03/27/2020 09:53
Faeroe Islands,140,0,54,03/27/2020 09:53
Ghana,136,4,1,03/27/2020 09:53
Réunion,135,0,1,03/27/2020 09:53
Malta,134,0,2,03/27/2020 09:53
Oman,131,0,23,03/27/2020 09:53
Kazakhstan,125,1,2,03/27/2020 09:53
Azerbaijan,122,3,15,03/27/2020 09:53
Brunei,114,0,5,03/27/2020 09:53
Venezuela,107,1,15,03/27/2020 09:53
Sri Lanka,106,0,7,03/27/2020 09:53
Senegal,105,0,9,03/27/2020 09:53
Cambodia,98,0,11,03/27/2020 09:53
Ivory Coast,96,0,3,03/27/2020 09:53
Afghanistan,94,4,2,03/27/2020 09:53
Palestine,91,1,17,03/27/2020 09:53
Cameroon,88,2,2,03/27/2020 09:53
Belarus,86,0,29,03/27/2020 09:53
Uzbekistan,83,1,5,03/27/2020 09:53
Mauritius,81,2,0,03/27/2020 09:53
Martinique,81,1,0,03/27/2020 09:53
Georgia,81,0,13,03/27/2020 09:53
Guadeloupe,73,1,0,03/27/2020 09:53
Montenegro,70,1,0,03/27/2020 09:53
Cuba,67,2,1,03/27/2020 09:53
Honduras,67,1,0,03/27/2020 09:53
Channel Islands,66,1,0,03/27/2020 09:53
Nigeria,65,1,3,03/27/2020 09:53
Trinidad and Tobago,65,1,0,03/27/2020 09:53
Bolivia,61,0,0,03/27/2020 09:53
Kyrgyzstan,58,0,0,03/27/2020 09:53
Liechtenstein,56,0,0,03/27/2020 09:53
Paraguay,52,3,1,03/27/2020 09:53
DRC,51,3,2,03/27/2020 09:53
Rwanda,50,0,0,03/27/2020 09:53
Bangladesh,48,5,11,03/27/2020 09:53
Mayotte,36,0,0,03/27/2020 09:53
Gibraltar,35,0,13,03/27/2020 09:53
Macao,33,0,10,03/27/2020 09:53
Monaco,33,0,1,03/27/2020 09:53
Kenya,31,1,1,03/27/2020 09:53
French Polynesia,30,0,0,03/27/2020 09:53
Aruba,28,0,1,03/27/2020 09:53
French Guiana,28,0,6,03/27/2020 09:53
Jamaica,26,1,2,03/27/2020 09:53
Isle of Man,26,0,0,03/27/2020 09:53
Guatemala,25,1,4,03/27/2020 09:53
