Country/Region,confirmed,deaths,recovered,Last Update
US,125320,2201,3238,03/29/2020 15:38
Italy,92472,10023,12384,03/29/2020 15:38
China,82421,3306,75606,03/29/2020 15:38
Spain,78797,6528,14709,03/29/2020 15:38
Germany,58247,455,8481,03/29/2020 15:38
Iran,38309,2640,12391,03/29/2020 15:38
France,37575,2314,5700,03/29/2020 15:38
United Kingdom,19522,1235,135,03/29/2020 15:38
Switzerland,14593,290,1595,03/29/2020 15:38
Netherlands,10866,771,3,03/29/2020 15:38
Belgium,10836,431,1359,03/29/2020 15:38
South Korea,9583,152,5033,03/29/2020 15:38
Austria,8536,86,479,03/29/2020 15:38
Turkey,7402,108,70,03/29/2020 15:38
Portugal,5962,119,43,03/29/2020 15:38
Canada,5655,60,508,03/29/2020 15:38
Norway,4235,25,7,03/29/2020 15:38
Australia,3966,16,226,03/29/2020 15:38
Brazil,3904,117,6,03/29/2020 15:38
Israel,3865,14,89,03/29/2020 15:38
Sweden,3700,110,16,03/29/2020 15:38
Czechia,2697,13,11,03/29/2020 15:38
Malaysia,2470,34,388,03/29/2020 15:38
Ireland,2415,36,5,03/29/2020 15:38
Denmark,2395,72,1,03/29/2020 15:38
Chile,1909,6,61,03/29/2020 15:38
Luxembourg,1831,18,40,03/29/2020 15:38
Ecuador,1823,48,3,03/29/2020 15:38
Poland,1771,20,7,03/29/2020 15:38
Romania,1760,40,169,03/29/2020 15:38
Japan,1693,52,424,03/29/2020 15:38
Russia,1534,8,64,03/29/2020 15:38
Pakistan,1526,14,29,03/29/2020 15:38
Philippines,1418,71,42,03/29/2020 15:38
Thailand,1388,7,97,03/29/2020 15:38
Saudi Arabia,1299,8,66,03/29/2020 15:38
Indonesia,1285,114,64,03/29/2020 15:38
Finland,1239,11,10,03/29/2020 15:38
South Africa,1187,1,31,03/29/2020 15:38
Greece,1061,37,52,03/29/2020 15:38
Iceland,1020,2,114,03/29/2020 15:38
India,987,25,87,03/29/2020 15:38
Panama,901,17,4,03/29/2020 15:38
Dominican Republic,859,39,3,03/29/2020 15:38
Mexico,848,16,4,03/29/2020 15:38
Singapore,844,3,212,03/29/2020 15:38
Argentina,745,19,72,03/29/2020 15:38
Serbia,741,13,42,03/29/2020 15:38
Slovenia,730,11,10,03/29/2020 15:38
Croatia,713,6,52,03/29/2020 15:38
Diamond Princess,712,10,597,03/29/2020 15:38
Estonia,679,3,20,03/29/2020 15:38
Peru,671,16,16,03/29/2020 15:38
Hong Kong,641,4,118,03/29/2020 15:38
Colombia,608,6,10,03/29/2020 15:38
Qatar,590,1,45,03/29/2020 15:38
Egypt,576,36,121,03/29/2020 15:38
Iraq,547,42,143,03/29/2020 15:38
New Zealand,514,1,56,03/29/2020 15:38
Bahrain,499,4,272,03/29/2020 15:38
United Arab Emirates,468,2,55,03/29/2020 15:38
Algeria,454,29,31,03/29/2020 15:38
Morocco,450,26,13,03/29/2020 15:38
Lebanon,438,10,30,03/29/2020 15:38
Lithuania,437,7,1,03/29/2020 15:38
Armenia,424,3,30,03/29/2020 15:38
Ukraine,418,9,5,03/29/2020 15:38
Hungary,408,13,34,03/29/2020 15:38
Latvia,347,0,1,03/29/2020 15:38
Bulgaria,338,8,11,03/29/2020 15:38
Andorra,334,6,1,03/29/2020 15:38
Bosnia and Herzegovina,323,6,8,03/29/2020 15:38
Slovakia,314,0,2,03/29/2020 15:38
Uruguay,304,1,0,03/29/2020 15:38
Taiwan,298,2,39,03/29/2020 15:38
Costa Rica,295,2,3,03/29/2020 15:38
Tunisia,278,8,2,03/29/2020 15:38
North Macedonia,259,6,3,03/29/2020 15:38
Kuwait,255,0,67,03/29/2020 15:38
Kazakhstan,251,1,18,03/29/2020 15:38
Jordan,246,1,18,03/29/2020 15:38
Moldova,231,2,2,03/29/2020 15:38
San Marino,224,22,6,03/29/2020 15:38
Albania,212,10,33,03/29/2020 15:38
Azerbaijan,209,4,15,03/29/2020 15:38
Burkina Faso,207,11,21,03/29/2020 15:38
Vietnam,188,0,21,03/29/2020 15:38
Reunion,183,0,1,03/29/2020 15:38
Cyprus,179,5,15,03/29/2020 15:38
Oman,167,0,23,03/29/2020 15:38
Faeroe Islands,159,0,70,03/29/2020 15:38
Ghana,152,5,2,03/29/2020 15:38
Malta,151,0,2,03/29/2020 15:38
Senegal,142,0,27,03/29/2020 15:38
Ivory Coast,140,0,3,03/29/2020 15:38
Uzbekistan,133,2,7,03/29/2020 15:38
Brunei,126,1,34,03/29/2020 15:38
Afghanistan,120,4,2,03/29/2020 15:38
Cuba,119,3,4,03/29/2020 15:38
Venezuela,119,2,39,03/29/2020 15:38
Sri Lanka,115,1,11,03/29/2020 15:38
Honduras,110,1,3,03/29/2020 15:38
Palestine,106,1,18,03/29/2020 15:38
Cambodia,103,0,21,03/29/2020 15:38
Mauritius,102,2,0,03/29/2020 15:38
Guadeloupe,102,2,17,03/29/2020 15:38
Channel Islands,100,1,0,03/29/2020 15:38
Nigeria,97,1,3,03/29/2020 15:38
