Country/Region,Confirmed,Deaths,Recovered,Last Update
US,189800,4086,7251,04/01/2020 08:47
Italy,105792,12428,15729,04/01/2020 08:47
Spain,95923,8464,19259,04/01/2020 08:47
China,82631,3321,76415,04/01/2020 08:47
Germany,71808,775,16100,04/01/2020 08:47
France,52128,3523,9444,04/01/2020 08:47
Iran,44605,2898,14656,04/01/2020 08:47
United Kingdom,25150,1789,135,04/01/2020 08:47
Switzerland,16605,433,1823,04/01/2020 08:47
Turkey,13531,214,243,04/01/2020 08:47
Belgium,12775,705,1696,04/01/2020 08:47
Netherlands,12595,1039,250,04/01/2020 08:47
Austria,10298,128,1095,04/01/2020 08:47
South Korea,9887,165,5567,04/01/2020 08:47
Canada,8591,102,1242,04/01/2020 08:47
Portugal,7443,160,43,04/01/2020 08:47
Brazil,5812,202,127,04/01/2020 08:47
Israel,5591,21,226,04/01/2020 08:47
Australia,4860,21,345,04/01/2020 08:47
Norway,4651,39,13,04/01/2020 08:47
Sweden,4435,180,16,04/01/2020 08:47
Czechia,3330,32,45,04/01/2020 08:47
Ireland,3235,71,5,04/01/2020 08:47
Denmark,2860,90,1,04/01/2020 08:47
Malaysia,2766,43,537,04/01/2020 08:47
Chile,2738,12,156,04/01/2020 08:47
Poland,2347,35,7,04/01/2020 08:47
Russia,2337,17,121,04/01/2020 08:47
Ecuador,2302,79,58,04/01/2020 08:47
Romania,2245,82,220,04/01/2020 08:47
Luxembourg,2178,23,80,04/01/2020 08:47
Japan,2178,57,424,04/01/2020 08:47
Philippines,2084,88,49,04/01/2020 08:47
Pakistan,2042,26,82,04/01/2020 08:47
Thailand,1771,12,416,04/01/2020 08:47
India,1590,45,148,04/01/2020 08:47
Saudi Arabia,1563,10,165,04/01/2020 08:47
Indonesia,1528,136,81,04/01/2020 08:47
Finland,1418,17,10,04/01/2020 08:47
South Africa,1353,5,31,04/01/2020 08:47
Greece,1314,49,52,04/01/2020 08:47
Mexico,1215,29,35,04/01/2020 08:47
Panama,1181,30,9,04/01/2020 08:47
Iceland,1135,2,198,04/01/2020 08:47
