Country/Region,Confirmed,Deaths,Recovered,Last Update
World,1133455,60381,236000,04/04/2020 13:03
US,278492,7166,12283,04/04/2020 13:03
Spain,124736,11744,34219,04/04/2020 13:03
Italy,119827,14681,19758,04/04/2020 13:03
Germany,91159,1275,24575,04/04/2020 13:03
France,82165,6507,14008,04/04/2020 13:03
China,82899,3335,76992,04/04/2020 13:03
Iran,55743,3452,19736,04/04/2020 13:03
United Kingdom,38168,3605,135,04/04/2020 13:03
Turkey,20921,425,484,04/04/2020 13:03
Switzerland,20278,620,4846,04/04/2020 13:03
Belgium,18431,1283,3247,04/04/2020 13:03
Netherlands,16627,1651,250,04/04/2020 13:03
Canada,12545,188,2322,04/04/2020 13:03
Austria,11781,186,2507,04/04/2020 13:03
Portugal,10524,266,75,04/04/2020 13:03
South Korea,10156,177,6325,04/04/2020 13:03
Brazil,9216,365,127,04/04/2020 13:03
Israel,7589,43,427,04/04/2020 13:03
Sweden,6131,358,205,04/04/2020 13:03
Australia,5548,30,585,04/04/2020 13:03
Norway,5519,61,32,04/04/2020 13:03
Russia,4731,43,333,04/04/2020 13:03
Ireland,4273,120,25,04/04/2020 13:03
Czechia,4194,56,74,04/04/2020 13:03
Denmark,4077,161,1283,04/04/2020 13:03
Chile,3737,22,427,04/04/2020 13:03
Romania,3613,141,329,04/04/2020 13:03
Poland,3503,73,116,04/04/2020 13:03
Malaysia,3483,57,915,04/04/2020 13:03
Ecuador,3368,145,65,04/04/2020 13:03
Philippines,3094,144,57,04/04/2020 13:03
India,3082,86,229,04/04/2020 13:03
Japan,2935,69,514,04/04/2020 13:03
Pakistan,2708,41,130,04/04/2020 13:03
Luxembourg,2612,31,500,04/04/2020 13:03
Indonesia,2092,191,150,04/04/2020 13:03
Thailand,2067,20,612,04/04/2020 13:03
Saudi Arabia,2039,25,351,04/04/2020 13:03
Finland,1882,20,300,04/04/2020 13:03
Mexico,1688,60,633,04/04/2020 13:03
Panama,1673,41,10,04/04/2020 13:03
Greece,1643,67,78,04/04/2020 13:03
Peru,1595,61,537,04/04/2020 13:03
South Africa,1505,9,95,04/04/2020 13:03
Dominican Republic,1488,68,16,04/04/2020 13:03
Serbia,1476,39,54,04/04/2020 13:03
Iceland,1364,4,336,04/04/2020 13:03
Argentina,1353,42,266,04/04/2020 13:03
Colombia,1267,25,55,04/04/2020 13:03
United Arab Emirates,1264,9,108,04/04/2020 13:03
