Country/Region,Confirmed,Deaths,Recovered,Last Update
US,216762,5148,8878,04/02/2020 13:04
Italy,110574,13155,16847,04/02/2020 13:04
Spain,110238,10003,26743,04/02/2020 13:04
China,81589,3318,76408,04/02/2020 13:04
Germany,78983,948,19175,04/02/2020 13:04
France,56989,4032,10935,04/02/2020 13:04
Iran,50468,3160,16711,04/02/2020 13:04
United Kingdom,29474,2352,135,04/02/2020 13:04
Switzerland,18267,505,4013,04/02/2020 13:04
Turkey,15679,277,333,04/02/2020 13:04
Belgium,15348,1011,2495,04/02/2020 13:04
Netherlands,14697,1339,250,04/02/2020 13:04
Austria,10892,158,1749,04/02/2020 13:04
South Korea,9976,169,5828,04/02/2020 13:04
Canada,9731,112,1736,04/02/2020 13:04
Portugal,9034,209,68,04/02/2020 13:04
Brazil,6931,245,127,04/02/2020 13:04
Israel,6211,33,289,04/02/2020 13:04
Australia,5137,25,345,04/02/2020 13:04
Norway,5071,46,13,04/02/2020 13:04
Sweden,4947,239,103,04/02/2020 13:04
Czechia,3604,40,61,04/02/2020 13:04
Russia,3548,30,235,04/02/2020 13:04
Ireland,3447,85,5,04/02/2020 13:04
Denmark,3355,123,1089,04/02/2020 13:04
Malaysia,3116,50,767,04/02/2020 13:04
Chile,3031,16,234,04/02/2020 13:04
Ecuador,2758,98,58,04/02/2020 13:04
Romania,2738,94,267,04/02/2020 13:04
Philippines,2633,107,51,04/02/2020 13:04
Poland,2633,45,56,04/02/2020 13:04
Japan,2384,57,472,04/02/2020 13:04
Luxembourg,2319,29,80,04/02/2020 13:04
Pakistan,2291,31,107,04/02/2020 13:04
India,2032,58,150,04/02/2020 13:04
Thailand,1875,15,505,04/02/2020 13:04
Indonesia,1790,170,112,04/02/2020 13:04
Saudi Arabia,1720,16,264,04/02/2020 13:04
Finland,1518,17,300,04/02/2020 13:04
Greece,1415,51,52,04/02/2020 13:04
South Africa,1380,5,50,04/02/2020 13:04
Mexico,1378,37,35,04/02/2020 13:04
Peru,1323,47,394,04/02/2020 13:04
Panama,1317,32,9,04/02/2020 13:04
Dominican Republic,1284,57,9,04/02/2020 13:04
Iceland,1220,2,236,04/02/2020 13:04
Argentina,1133,33,248,04/02/2020 13:04
Colombia,1065,17,39,04/02/2020 13:04
Serbia,1060,28,42,04/02/2020 13:04
Singapore,1000,4,245,04/02/2020 13:04
Croatia,963,6,73,04/02/2020 13:04
Slovenia,897,17,70,04/02/2020 13:04
Estonia,858,11,45,04/02/2020 13:04
Algeria,847,58,61,04/02/2020 13:04
Qatar,835,2,71,04/02/2020 13:04
United Arab Emirates,814,8,61,04/02/2020 13:04
Ukraine,804,20,13,04/02/2020 13:04
Hong Kong,802,4,154,04/02/2020 13:04
New Zealand,797,1,92,04/02/2020 13:04
Egypt,779,52,179,04/02/2020 13:04
Iraq,728,52,182,04/02/2020 13:04
Diamond Princess,712,11,619,04/02/2020 13:04
Morocco,676,39,29,04/02/2020 13:04
Armenia,663,4,33,04/02/2020 13:04
Lithuania,649,9,7,04/02/2020 13:04
Bahrain,635,4,341,04/02/2020 13:04
Hungary,585,21,42,04/02/2020 13:04
Bosnia and Herzegovina,518,15,20,04/02/2020 13:04
Lebanon,494,16,43,04/02/2020 13:04
Latvia,458,0,1,04/02/2020 13:04
Bulgaria,449,10,25,04/02/2020 13:04
Andorra,428,15,10,04/02/2020 13:04
Slovakia,426,1,3,04/02/2020 13:04
Tunisia,423,12,5,04/02/2020 13:04
Moldova,423,5,23,04/02/2020 13:04
Kazakhstan,423,3,27,04/02/2020 13:04
Azerbaijan,400,5,26,04/02/2020 13:04
Costa Rica,375,2,4,04/02/2020 13:04
North Macedonia,354,11,17,04/02/2020 13:04
Uruguay,350,2,62,04/02/2020 13:04
Kuwait,342,0,81,04/02/2020 13:04
Taiwan,339,5,50,04/02/2020 13:04
Cyprus,320,9,28,04/02/2020 13:04
Burkina Faso,282,16,46,04/02/2020 13:04
Reunion,281,0,40,04/02/2020 13:04
Jordan,278,5,36,04/02/2020 13:04
Albania,277,16,67,04/02/2020 13:04
Cameroon,255,6,10,04/02/2020 13:04
Afghanistan,239,4,5,04/02/2020 13:04
San Marino,236,28,13,04/02/2020 13:04
Oman,231,1,57,04/02/2020 13:04
Vietnam,227,0,75,04/02/2020 13:04
Honduras,219,14,3,04/02/2020 13:04
Cuba,212,6,12,04/02/2020 13:04
Malta,196,0,2,04/02/2020 13:04
Ghana,195,5,31,04/02/2020 13:04
Senegal,195,1,55,04/02/2020 13:04
Uzbekistan,190,2,12,04/02/2020 13:04
Ivory Coast,190,1,9,04/02/2020 13:04
Faeroe Islands,177,0,81,04/02/2020 13:04
Nigeria,174,2,9,04/02/2020 13:04
Channel Islands,172,3,0,04/02/2020 13:04
Belarus,163,2,53,04/02/2020 13:04
Mauritius,161,7,0,04/02/2020 13:04
Palestine,155,1,18,04/02/2020 13:04
Sri Lanka,150,3,21,04/02/2020 13:04
Venezuela,144,3,43,04/02/2020 13:04
Montenegro,140,2,0,04/02/2020 13:04
Martinique,135,3,27,04/02/2020 13:04
Brunei,133,1,56,04/02/2020 13:04
Georgia,130,0,26,04/02/2020 13:04
Guadeloupe,125,6,24,04/02/2020 13:04
DRC,123,11,3,04/02/2020 13:04
Bolivia,123,7,1,04/02/2020 13:04
Mayotte,116,1,10,04/02/2020 13:04
Kyrgyzstan,116,0,5,04/02/2020 13:04
Cambodia,110,0,34,04/02/2020 13:04
Trinidad and Tobago,90,5,1,04/02/2020 13:04
Rwanda,82,0,0,04/02/2020 13:04
Kenya,81,1,3,04/02/2020 13:04
Gibraltar,81,0,34,04/02/2020 13:04
Paraguay,77,3,2,04/02/2020 13:04
Isle of Man,75,1,0,04/02/2020 13:04
Niger,74,5,0,04/02/2020 13:04
Liechtenstein,72,0,0,04/02/2020 13:04
Madagascar,57,0,0,04/02/2020 13:04
Bangladesh,56,6,25,04/02/2020 13:04
Monaco,55,1,2,04/02/2020 13:04
Aruba,55,0,1,04/02/2020 13:04
French Guiana,51,0,15,04/02/2020 13:04
Guatemala,46,1,12,04/02/2020 13:04
Barbados,45,0,0,04/02/2020 13:04
