Country/Region,Confirmed,Deaths,Recovered,Last Update
US,83422,1554,4562,03/30/2020 14:18
Italy,97689,10779,13030,03/30/2020 14:18
Spain,85195,7340,16780,03/30/2020 14:18
China,82505,3313,75956,03/30/2020 14:18
Germany,63079,545,9211,03/30/2020 14:18
Iran,41495,2757,13911,03/30/2020 14:18
France,40174,2606,7202,03/30/2020 14:18
United Kingdom,19522,1228,135,03/30/2020 14:18
Switzerland,15526,333,1823,03/30/2020 14:18
Belgium,11899,513,1527,03/30/2020 14:18
Netherlands,11750,864,250,03/30/2020 14:18
South Korea,9661,158,5228,03/30/2020 14:18
Austria,9377,108,636,03/30/2020 14:18
Turkey,9217,131,105,03/30/2020 14:18
Portugal,6408,140,43,03/30/2020 14:18
Canada,3480,42,573,03/30/2020 14:18
Norway,4393,31,12,03/30/2020 14:18
Israel,4347,16,134,03/30/2020 14:18
Brazil,4316,139,120,03/30/2020 14:18
Australia,4245,18,244,03/30/2020 14:18
Sweden,4028,146,16,03/30/2020 14:18
Czechia,2878,17,11,03/30/2020 14:18
Malaysia,2626,37,479,03/30/2020 14:18
Ireland,2615,46,5,03/30/2020 14:18
Denmark,2555,77,1,03/30/2020 14:18
Chile,2139,7,75,03/30/2020 14:18
Luxembourg,1988,22,40,03/30/2020 14:18
Poland,1984,26,7,03/30/2020 14:18
Romania,1952,46,206,03/30/2020 14:18
Ecuador,1924,58,3,03/30/2020 14:18
Japan,1866,54,424,03/30/2020 14:18
Russia,1836,9,66,03/30/2020 14:18
Pakistan,1650,20,29,03/30/2020 14:18
Philippines,1546,78,42,03/30/2020 14:18
Thailand,1524,9,229,03/30/2020 14:18
Saudi Arabia,1453,8,66,03/30/2020 14:18
Indonesia,1414,122,75,03/30/2020 14:18
Finland,1352,13,10,03/30/2020 14:18
South Africa,1280,2,31,03/30/2020 14:18
Greece,1156,39,52,03/30/2020 14:18
India,1071,29,100,03/30/2020 14:18
Iceland,1020,2,135,03/30/2020 14:18
Mexico,993,20,35,03/30/2020 14:18
Panama,989,24,4,03/30/2020 14:18
Singapore,879,3,228,03/30/2020 14:18
Dominican Republic,859,39,3,03/30/2020 14:18
Peru,852,18,16,03/30/2020 14:18
Argentina,820,22,91,03/30/2020 14:18
Croatia,790,6,67,03/30/2020 14:18
Serbia,785,15,42,03/30/2020 14:18
Slovenia,756,11,10,03/30/2020 14:18
Estonia,715,3,20,03/30/2020 14:18
Diamond Princess,712,10,603,03/30/2020 14:18
Colombia,702,10,10,03/30/2020 14:18
Hong Kong,642,4,118,03/30/2020 14:18
Qatar,634,1,48,03/30/2020 14:18
