Country/Region,Confirmed,Deaths,Recovered,Last Update
China,81285,3287,74051,03_26_2020_22_15
USA,82547,1182,1864,03_26_2020_22_15
Italy,80589,8215,10361,03_26_2020_22_15
Spain,57786,4365,7015,03_26_2020_22_15
Germany,43938,267,5673,03_26_2020_22_15
Iran,29406,2234,10457,03_26_2020_22_15
France,29155,1696,4948,03_26_2020_22_15
Switzerland,11811,191,131,03_26_2020_22_15
UK,11658,578,135,03_26_2020_22_15
S. Korea,9241,131,4144,03_26_2020_22_15
Netherlands,7431,434,3,03_26_2020_22_15
Austria,6847,49,112,03_26_2020_22_15
Belgium,6235,220,675,03_26_2020_22_15
Canada,3910,39,199,03_26_2020_22_15
Turkey,3629,75,26,03_26_2020_22_15
Portugal,3544,60,43,03_26_2020_22_15
Norway,3369,14,6,03_26_2020_22_15
Australia,2985,13,170,03_26_2020_22_15
Brazil,2915,77,6,03_26_2020_22_15
Sweden,2840,77,16,03_26_2020_22_15
Israel,2693,8,68,03_26_2020_22_15
Malaysia,2031,23,215,03_26_2020_22_15
Czechia,1925,9,10,03_26_2020_22_15
Denmark,1877,41,1,03_26_2020_22_15
Ireland,1819,19,5,03_26_2020_22_15
Luxembourg,1453,9,6,03_26_2020_22_15
Japan,1399,47,359,03_26_2020_22_15
Ecuador,1382,34,3,03_26_2020_22_15
Chile,1306,4,22,03_26_2020_22_15
Poland,1221,16,7,03_26_2020_22_15
Pakistan,1179,9,21,03_26_2020_22_15
Thailand,1045,4,88,03_26_2020_22_15
Romania,1029,23,94,03_26_2020_22_15
Saudi Arabia,1012,3,33,03_26_2020_22_15
Finland,958,5,10,03_26_2020_22_15
South Africa,927,0,12,03_26_2020_22_15
Indonesia,893,78,35,03_26_2020_22_15
Greece,892,26,36,03_26_2020_22_15
Russia,840,3,38,03_26_2020_22_15
Iceland,802,2,68,03_26_2020_22_15
India,722,16,45,03_26_2020_22_15
Diamond Princess,712,10,597,03_26_2020_22_15
Philippines,707,45,28,03_26_2020_22_15
Singapore,683,2,172,03_26_2020_22_15
Peru,580,9,14,03_26_2020_22_15
Slovenia,562,6,10,03_26_2020_22_15
