Country/Region,Confirmed,Deaths,Recovered,Last Update
US,216762,5148,8878,04/02/2020 12:13
Italy,110574,13155,16847,04/02/2020 12:13
Spain,110238,10003,26743,04/02/2020 12:13
China,81589,3318,76408,04/02/2020 12:13
Germany,78115,944,19175,04/02/2020 12:13
France,56989,4032,10935,04/02/2020 12:13
Iran,50468,3160,16711,04/02/2020 12:13
United Kingdom,29474,2352,135,04/02/2020 12:13
Switzerland,18117,505,4013,04/02/2020 12:13
Turkey,15679,277,333,04/02/2020 12:13
Belgium,15348,1011,2495,04/02/2020 12:13
Netherlands,13614,1173,250,04/02/2020 12:13
Austria,10892,158,1749,04/02/2020 12:13
South Korea,9976,169,5828,04/02/2020 12:13
Canada,9731,112,1736,04/02/2020 12:13
Portugal,8251,187,43,04/02/2020 12:13
Brazil,6931,244,127,04/02/2020 12:13
Israel,6211,31,289,04/02/2020 12:13
Australia,5137,25,345,04/02/2020 12:13
Sweden,4947,239,103,04/02/2020 12:13
Norway,4898,45,13,04/02/2020 12:13
Czechia,3604,40,61,04/02/2020 12:13
Russia,3548,30,235,04/02/2020 12:13
Ireland,3447,85,5,04/02/2020 12:13
Denmark,3355,123,1089,04/02/2020 12:13
Malaysia,3116,50,767,04/02/2020 12:13
Chile,3031,16,234,04/02/2020 12:13
Ecuador,2758,98,58,04/02/2020 12:13
Romania,2738,94,267,04/02/2020 12:13
Philippines,2633,107,51,04/02/2020 12:13
Poland,2633,45,56,04/02/2020 12:13
Japan,2384,57,472,04/02/2020 12:13
Luxembourg,2319,29,80,04/02/2020 12:13
Pakistan,2291,31,107,04/02/2020 12:13
India,2032,58,148,04/02/2020 12:13
Thailand,1875,15,505,04/02/2020 12:13
Indonesia,1790,170,112,04/02/2020 12:13
Saudi Arabia,1720,16,264,04/02/2020 12:13
Finland,1518,17,300,04/02/2020 12:13
Greece,1415,51,52,04/02/2020 12:13
South Africa,1380,5,50,04/02/2020 12:13
Mexico,1378,37,35,04/02/2020 12:13
Peru,1323,47,394,04/02/2020 12:13
Panama,1317,32,9,04/02/2020 12:13
Dominican Republic,1284,57,9,04/02/2020 12:13
Iceland,1220,2,236,04/02/2020 12:13
Argentina,1133,33,248,04/02/2020 12:13
Colombia,1065,17,39,04/02/2020 12:13
Serbia,1060,28,42,04/02/2020 12:13
Singapore,1000,4,245,04/02/2020 12:13
Croatia,963,6,73,04/02/2020 12:13
Slovenia,897,16,10,04/02/2020 12:13
Estonia,858,11,45,04/02/2020 12:13
Algeria,847,58,61,04/02/2020 12:13
Qatar,835,2,71,04/02/2020 12:13
United Arab Emirates,814,8,61,04/02/2020 12:13
Ukraine,804,20,13,04/02/2020 12:13
Hong Kong,802,4,154,04/02/2020 12:13
New Zealand,797,1,92,04/02/2020 12:13
Egypt,779,52,179,04/02/2020 12:13
Iraq,728,52,182,04/02/2020 12:13
Diamond Princess,712,11,619,04/02/2020 12:13
Morocco,676,39,29,04/02/2020 12:13
Armenia,663,4,33,04/02/2020 12:13
Lithuania,649,8,7,04/02/2020 12:13
Bahrain,635,4,341,04/02/2020 12:13
Hungary,585,21,42,04/02/2020 12:13
Bosnia and Herzegovina,512,15,20,04/02/2020 12:13
Lebanon,494,16,43,04/02/2020 12:13
Latvia,458,0,1,04/02/2020 12:13
Bulgaria,449,10,25,04/02/2020 12:13
Andorra,428,15,10,04/02/2020 12:13
Slovakia,426,1,3,04/02/2020 12:13
Tunisia,423,12,5,04/02/2020 12:13
Moldova,423,5,23,04/02/2020 12:13
Kazakhstan,402,3,27,04/02/2020 12:13
Azerbaijan,400,5,26,04/02/2020 12:13
Costa Rica,375,2,4,04/02/2020 12:13
North Macedonia,354,11,17,04/02/2020 12:13
Uruguay,350,2,62,04/02/2020 12:13
Kuwait,342,0,81,04/02/2020 12:13
Taiwan,339,5,50,04/02/2020 12:13
Cyprus,320,9,28,04/02/2020 12:13
Burkina Faso,282,16,46,04/02/2020 12:13
Reunion,281,0,40,04/02/2020 12:13
