Country/Region,confirmed,deaths,recovered,Last Update
US,135415,2382,4378,03/29/2020 19:12
Italy,97689,10779,13030,03/29/2020 19:12
China,82421,3306,75606,03/29/2020 19:12
Spain,78799,6606,14709,03/29/2020 19:12
Germany,60659,482,9211,03/29/2020 19:12
France,40174,2606,7202,03/29/2020 19:12
Iran,38309,2640,12391,03/29/2020 19:12
United Kingdom,19522,1228,135,03/29/2020 19:12
Switzerland,14829,300,1595,03/29/2020 19:12
Netherlands,10866,771,250,03/29/2020 19:12
Belgium,10836,431,1359,03/29/2020 19:12
South Korea,9583,152,5033,03/29/2020 19:12
Turkey,9217,131,105,03/29/2020 19:12
Austria,8711,86,479,03/29/2020 19:12
Canada,6228,63,508,03/29/2020 19:12
Portugal,5962,119,43,03/29/2020 19:12
Norway,4245,25,7,03/29/2020 19:12
Brazil,4065,118,6,03/29/2020 19:12
Australia,3966,16,226,03/29/2020 19:12
Israel,3865,15,89,03/29/2020 19:12
Sweden,3700,110,16,03/29/2020 19:12
Czechia,2743,16,11,03/29/2020 19:12
Ireland,2615,46,5,03/29/2020 19:12
Malaysia,2470,35,388,03/29/2020 19:12
Denmark,2395,72,1,03/29/2020 19:12
Chile,2139,7,75,03/29/2020 19:12
Luxembourg,1950,21,40,03/29/2020 19:12
Ecuador,1890,57,3,03/29/2020 19:12
Japan,1866,54,424,03/29/2020 19:12
Poland,1771,20,7,03/29/2020 19:12
Romania,1760,42,169,03/29/2020 19:12
Russia,1534,8,64,03/29/2020 19:12
Pakistan,1526,14,29,03/29/2020 19:12
Philippines,1418,71,42,03/29/2020 19:12
Thailand,1388,7,97,03/29/2020 19:12
Saudi Arabia,1299,8,66,03/29/2020 19:12
Indonesia,1285,114,64,03/29/2020 19:12
Finland,1240,11,10,03/29/2020 19:12
South Africa,1187,1,31,03/29/2020 19:12
Greece,1156,38,52,03/29/2020 19:12
India,1024,27,95,03/29/2020 19:12
Iceland,1020,2,114,03/29/2020 19:12
Panama,901,17,4,03/29/2020 19:12
Dominican Republic,859,39,3,03/29/2020 19:12
Peru,852,18,16,03/29/2020 19:12
Mexico,848,16,4,03/29/2020 19:12
Singapore,844,3,212,03/29/2020 19:12
Argentina,745,19,72,03/29/2020 19:12
Serbia,741,13,42,03/29/2020 19:12
Slovenia,730,11,10,03/29/2020 19:12
Croatia,713,6,52,03/29/2020 19:12
Diamond Princess,712,10,597,03/29/2020 19:12
