Country/Region,Confirmed,Deaths,Recovered,Last Update
World,1213194,65600,253597,04/05/2020 11:21
US,312253,8515,14828,04/05/2020 11:21
Spain,130759,12418,38080,04/05/2020 11:21
Italy,124632,15362,20996,04/05/2020 11:21
Germany,96108,1444,26400,04/05/2020 11:21
France,89953,7560,15438,04/05/2020 11:21
China,82958,3338,77257,04/05/2020 11:21
Iran,58226,3603,19736,04/05/2020 11:21
United Kingdom,41903,4313,135,04/05/2020 11:21
Turkey,23934,501,786,04/05/2020 11:21
Switzerland,20510,666,6415,04/05/2020 11:21
Belgium,19691,1447,3751,04/05/2020 11:21
Netherlands,16627,1651,250,04/05/2020 11:21
Canada,14018,234,2603,04/05/2020 11:21
Austria,11850,204,2998,04/05/2020 11:21
Portugal,10524,266,75,04/05/2020 11:21
Brazil,10360,445,127,04/05/2020 11:21
South Korea,10237,183,6463,04/05/2020 11:21
Israel,8018,46,477,04/05/2020 11:21
Sweden,6443,373,205,04/05/2020 11:21
Australia,5687,34,2315,04/05/2020 11:21
Norway,5645,62,32,04/05/2020 11:21
Russia,4731,43,333,04/05/2020 11:21
Ireland,4604,137,25,04/05/2020 11:21
Czechia,4475,62,78,04/05/2020 11:21
Chile,4161,27,528,04/05/2020 11:21
Denmark,4077,161,1283,04/05/2020 11:21
Romania,3864,148,374,04/05/2020 11:21
Poland,3834,84,134,04/05/2020 11:21
Malaysia,3662,61,1005,04/05/2020 11:21
India,3588,99,229,04/05/2020 11:21
Ecuador,3465,172,100,04/05/2020 11:21
Philippines,3246,152,64,04/05/2020 11:21
Japan,3139,77,514,04/05/2020 11:21
Pakistan,2880,45,170,04/05/2020 11:21
Luxembourg,2729,31,500,04/05/2020 11:21
Saudi Arabia,2370,29,420,04/05/2020 11:21
Indonesia,2273,198,164,04/05/2020 11:21
Thailand,2169,23,674,04/05/2020 11:21
Finland,1927,25,300,04/05/2020 11:21
Mexico,1890,79,633,04/05/2020 11:21
Panama,1801,46,13,04/05/2020 11:21
Peru,1746,73,914,04/05/2020 11:21
Greece,1673,68,78,04/05/2020 11:21
Serbia,1624,44,54,04/05/2020 11:21
South Africa,1585,9,95,04/05/2020 11:21
Dominican Republic,1578,77,17,04/05/2020 11:21
United Arab Emirates,1505,10,125,04/05/2020 11:21
Argentina,1451,43,279,04/05/2020 11:21
Iceland,1417,4,396,04/05/2020 11:21
Colombia,1406,32,85,04/05/2020 11:21
Qatar,1325,3,109,04/05/2020 11:21
Algeria,1251,130,90,04/05/2020 11:21
Ukraine,1251,32,25,04/05/2020 11:21
Singapore,1189,6,297,04/05/2020 11:21
Croatia,1126,12,119,04/05/2020 11:21
Estonia,1097,15,62,04/05/2020 11:21
Egypt,1070,71,241,04/05/2020 11:21
New Zealand,1039,1,156,04/05/2020 11:21
Slovenia,997,28,79,04/05/2020 11:21
Morocco,960,66,69,04/05/2020 11:21
Hong Kong,890,4,206,04/05/2020 11:21
Iraq,878,56,259,04/05/2020 11:21
Armenia,822,7,57,04/05/2020 11:21
Lithuania,811,11,7,04/05/2020 11:21
Moldova,752,14,30,04/05/2020 11:21
Hungary,733,34,66,04/05/2020 11:21
Diamond Princess,712,11,619,04/05/2020 11:21
