Country/Region,confirmed,deaths,recovered,Last Update
US,104256,1704,2525,03/28/2020 08:39
Italy,86498,9134,10950,03/28/2020 08:39
Spain,65719,5138,9357,03/28/2020 08:39
Germany,53340,395,6658,03/28/2020 08:39
France,32964,1995,5700,03/28/2020 08:39
Iran,32332,2378,11133,03/28/2020 08:39
United Kingdom,14543,759,135,03/28/2020 08:39
Switzerland,12928,231,1530,03/28/2020 08:39
South Korea,9478,144,4811,03/28/2020 08:39
Netherlands,8603,546,3,03/28/2020 08:39
Austria,7712,58,225,03/28/2020 08:39
Belgium,7284,289,858,03/28/2020 08:39
Turkey,5698,92,42,03/28/2020 08:39
Canada,4757,55,354,03/28/2020 08:39
Portugal,4268,76,43,03/28/2020 08:39
Norway,3773,19,7,03/28/2020 08:39
Australia,3635,14,170,03/28/2020 08:39
Brazil,3477,93,6,03/28/2020 08:39
Israel,3460,12,89,03/28/2020 08:39
Sweden,3069,105,16,03/28/2020 08:39
Czechia,2279,9,11,03/28/2020 08:39
Malaysia,2161,26,259,03/28/2020 08:39
Ireland,2121,22,5,03/28/2020 08:39
Denmark,2046,52,1,03/28/2020 08:39
Ecuador,1627,41,3,03/28/2020 08:39
Chile,1610,5,43,03/28/2020 08:39
Luxembourg,1605,15,40,03/28/2020 08:39
Japan,1499,49,372,03/28/2020 08:39
Poland,1436,16,7,03/28/2020 08:39
Pakistan,1408,11,25,03/28/2020 08:39
Romania,1292,26,115,03/28/2020 08:39
Thailand,1245,6,97,03/28/2020 08:39
South Africa,1170,1,31,03/28/2020 08:39
Finland,1165,7,10,03/28/2020 08:39
Saudi Arabia,1104,3,35,03/28/2020 08:39
Indonesia,1046,87,46,03/28/2020 08:39
Russia,1036,4,45,03/28/2020 08:39
Greece,966,28,52,03/28/2020 08:39
India,908,20,83,03/28/2020 08:39
Iceland,890,2,97,03/28/2020 08:39
Philippines,803,54,31,03/28/2020 08:39
Panama,786,14,2,03/28/2020 08:39
Singapore,732,2,183,03/28/2020 08:39
Mexico,717,12,4,03/28/2020 08:39
Diamond Princess,712,10,597,03/28/2020 08:39
Argentina,690,17,72,03/28/2020 08:39
