Country/Region,Confirmed,Deaths,Recovered,Last Update
US,164670,3180,5507,03/31/2020 09:53
Italy,101739,11591,14620,03/31/2020 09:53
Spain,87956,7716,16780,03/31/2020 09:53
China,82563,3314,76230,03/31/2020 09:53
Germany,67051,650,13500,03/31/2020 09:53
France,44550,3024,7927,03/31/2020 09:53
Iran,41495,2757,13911,03/31/2020 09:53
United Kingdom,22141,1408,135,03/31/2020 09:53
Switzerland,15922,359,1823,03/31/2020 09:53
Belgium,11899,513,1527,03/31/2020 09:53
Netherlands,11750,864,250,03/31/2020 09:53
Turkey,10827,168,162,03/31/2020 09:53
South Korea,9786,162,5408,03/31/2020 09:53
Austria,9772,128,1095,03/31/2020 09:53
Canada,7448,89,1114,03/31/2020 09:53
Portugal,6408,140,43,03/31/2020 09:53
Israel,4831,18,163,03/31/2020 09:53
Brazil,4661,165,127,03/31/2020 09:53
Australia,4557,19,337,03/31/2020 09:53
Norway,4465,32,12,03/31/2020 09:53
Sweden,4028,146,16,03/31/2020 09:53
Czechia,3002,24,25,03/31/2020 09:53
Ireland,2910,54,5,03/31/2020 09:53
Denmark,2815,77,1,03/31/2020 09:53
Malaysia,2626,37,479,03/31/2020 09:53
Chile,2449,8,156,03/31/2020 09:53
Poland,2132,31,7,03/31/2020 09:53
Romania,2109,68,209,03/31/2020 09:53
Philippines,2084,88,49,03/31/2020 09:53
Luxembourg,1988,22,80,03/31/2020 09:53
Ecuador,1966,62,54,03/31/2020 09:53
Japan,1953,56,424,03/31/2020 09:53
Pakistan,1865,25,76,03/31/2020 09:53
Russia,1836,9,66,03/31/2020 09:53
Thailand,1651,10,342,03/31/2020 09:53
Saudi Arabia,1453,8,115,03/31/2020 09:53
Indonesia,1414,122,75,03/31/2020 09:53
Finland,1384,13,10,03/31/2020 09:53
South Africa,1326,3,31,03/31/2020 09:53
India,1251,32,102,03/31/2020 09:53
Greece,1212,46,52,03/31/2020 09:53
Mexico,1094,28,35,03/31/2020 09:53
Iceland,1086,2,157,03/31/2020 09:53
Panama,1075,27,9,03/31/2020 09:53
Argentina,966,24,228,03/31/2020 09:53
Peru,950,24,53,03/31/2020 09:53
Dominican Republic,901,42,4,03/31/2020 09:53
Singapore,879,3,228,03/31/2020 09:53
Colombia,798,14,15,03/31/2020 09:53
Croatia,790,6,67,03/31/2020 09:53
Serbia,785,16,42,03/31/2020 09:53
Slovenia,756,11,10,03/31/2020 09:53
Estonia,715,3,20,03/31/2020 09:53
Hong Kong,714,4,118,03/31/2020 09:53
Diamond Princess,712,10,603,03/31/2020 09:53
Qatar,693,1,51,03/31/2020 09:53
Egypt,656,41,150,03/31/2020 09:53
New Zealand,647,1,74,03/31/2020 09:53
Iraq,630,46,152,03/31/2020 09:53
United Arab Emirates,611,5,61,03/31/2020 09:53
Algeria,584,35,37,03/31/2020 09:53
Morocco,574,33,15,03/31/2020 09:53
Ukraine,549,13,8,03/31/2020 09:53
Lithuania,533,7,7,03/31/2020 09:53
Bahrain,530,4,295,03/31/2020 09:53
Hungary,492,16,37,03/31/2020 09:53
Armenia,482,3,30,03/31/2020 09:53
Lebanon,446,11,35,03/31/2020 09:53
Bosnia and Herzegovina,411,10,17,03/31/2020 09:53
Latvia,398,0,1,03/31/2020 09:53
Bulgaria,379,8,17,03/31/2020 09:53
Andorra,370,8,10,03/31/2020 09:53
Slovakia,363,0,7,03/31/2020 09:53
Tunisia,362,9,3,03/31/2020 09:53
Costa Rica,330,2,4,03/31/2020 09:53
Kazakhstan,325,2,22,03/31/2020 09:53
Taiwan,322,5,39,03/31/2020 09:53
Uruguay,320,1,25,03/31/2020 09:53
Moldova,298,2,15,03/31/2020 09:53
North Macedonia,285,7,12,03/31/2020 09:53
Azerbaijan,273,4,26,03/31/2020 09:53
Jordan,268,5,26,03/31/2020 09:53
Kuwait,266,0,72,03/31/2020 09:53
Burkina Faso,246,12,31,03/31/2020 09:53
San Marino,230,25,13,03/31/2020 09:53
Cyprus,230,7,22,03/31/2020 09:53
Reunion,224,0,1,03/31/2020 09:53
Albania,223,11,44,03/31/2020 09:53
Vietnam,204,0,55,03/31/2020 09:53
Cameroon,193,6,5,03/31/2020 09:53
Oman,179,0,29,03/31/2020 09:53
Afghanistan,174,4,5,03/31/2020 09:53
Cuba,170,4,4,03/31/2020 09:53
Faeroe Islands,169,0,74,03/31/2020 09:53
Ivory Coast,168,1,6,03/31/2020 09:53
Senegal,162,0,28,03/31/2020 09:53
Uzbekistan,158,2,7,03/31/2020 09:53
Malta,156,0,2,03/31/2020 09:53
