Country/Region,confirmed,deaths,recovered,Last Update
US,Confirmed2498114488462113412011064511311410,Deaths22181720001000001,3238,03/29/2020 14:43
Italy,92472,10023,12384,03/29/2020 14:43
China,81439,3300,75448,03/29/2020 14:43
Spain,78797,6528,14709,03/29/2020 14:43
Germany,58247,455,8481,03/29/2020 14:43
Iran,38309,2640,12391,03/29/2020 14:43
France,37575,2314,5700,03/29/2020 14:43
United Kingdom,19522,1228,135,03/29/2020 14:43
Switzerland,14593,290,1595,03/29/2020 14:43
Netherlands,10866,771,3,03/29/2020 14:43
Belgium,10836,431,1359,03/29/2020 14:43
South Korea,9583,152,5033,03/29/2020 14:43
Austria,8536,86,479,03/29/2020 14:43
Turkey,7402,108,70,03/29/2020 14:43
Portugal,Confirmed2498114488462113412011064511311410,Deaths22181720001000001,43,03/29/2020 14:43
Canada,5655,61,508,03/29/2020 14:43
Norway,3966,25,7,03/29/2020 14:43
Australia,3969,16,226,03/29/2020 14:43
Brazil,3904,117,6,03/29/2020 14:43
Israel,3865,14,89,03/29/2020 14:43
Sweden,3700,110,16,03/29/2020 14:43
Czechia,2697,13,11,03/29/2020 14:43
Malaysia,2470,34,388,03/29/2020 14:43
Ireland,2415,36,5,03/29/2020 14:43
Denmark,2395,72,1,03/29/2020 14:43
Chile,1909,6,61,03/29/2020 14:43
Luxembourg,1831,18,40,03/29/2020 14:43
Ecuador,1823,48,3,03/29/2020 14:43
Poland,1771,20,7,03/29/2020 14:43
Romania,1760,40,169,03/29/2020 14:43
Japan,1693,52,424,03/29/2020 14:43
Russia,1534,8,64,03/29/2020 14:43
Pakistan,1526,13,29,03/29/2020 14:43
Philippines,1418,71,42,03/29/2020 14:43
Thailand,1388,7,97,03/29/2020 14:43
Saudi Arabia,1299,8,66,03/29/2020 14:43
Indonesia,1285,114,64,03/29/2020 14:43
Finland,1239,11,10,03/29/2020 14:43
South Africa,1187,1,31,03/29/2020 14:43
Greece,1061,37,52,03/29/2020 14:43
India,987,25,87,03/29/2020 14:43
Iceland,963,2,114,03/29/2020 14:43
Panama,901,17,4,03/29/2020 14:43
Mexico,848,16,4,03/29/2020 14:43
Singapore,844,3,212,03/29/2020 14:43
Argentina,745,19,72,03/29/2020 14:43
Serbia,741,13,42,03/29/2020 14:43
Slovenia,730,11,10,03/29/2020 14:43
Dominican Republic,719,28,3,03/29/2020 14:43
Croatia,713,6,52,03/29/2020 14:43
Diamond Princess,712,10,597,03/29/2020 14:43
Estonia,679,3,20,03/29/2020 14:43
Peru,671,16,16,03/29/2020 14:43
Hong Kong,641,4,118,03/29/2020 14:43
Colombia,608,6,10,03/29/2020 14:43
Qatar,590,1,45,03/29/2020 14:43
Egypt,576,36,121,03/29/2020 14:43
Iraq,547,42,143,03/29/2020 14:43
New Zealand,514,1,56,03/29/2020 14:43
Bahrain,499,4,272,03/29/2020 14:43
United Arab Emirates,468,2,55,03/29/2020 14:43
Algeria,454,29,31,03/29/2020 14:43
Morocco,450,26,13,03/29/2020 14:43
Lebanon,438,10,30,03/29/2020 14:43
Lithuania,437,7,1,03/29/2020 14:43
Armenia,424,3,30,03/29/2020 14:43
Ukraine,418,9,5,03/29/2020 14:43
Hungary,408,13,34,03/29/2020 14:43
Latvia,347,0,1,03/29/2020 14:43
Bulgaria,338,8,11,03/29/2020 14:43
Bosnia and Herzegovina,323,6,8,03/29/2020 14:43
Slovakia,314,0,2,03/29/2020 14:43
Andorra,308,4,1,03/29/2020 14:43
Uruguay,304,1,0,03/29/2020 14:43
Taiwan,298,2,39,03/29/2020 14:43
Costa Rica,295,2,3,03/29/2020 14:43
Tunisia,278,8,2,03/29/2020 14:43
North Macedonia,259,6,3,03/29/2020 14:43
Kuwait,255,0,67,03/29/2020 14:43
Kazakhstan,251,1,18,03/29/2020 14:43
Jordan,246,1,18,03/29/2020 14:43
Moldova,231,2,2,03/29/2020 14:43
San Marino,224,22,6,03/29/2020 14:43
Albania,212,10,33,03/29/2020 14:43
Burkina Faso,207,11,21,03/29/2020 14:43
Vietnam,188,0,21,03/29/2020 14:43
Reunion,183,0,1,03/29/2020 14:43
Azerbaijan,182,4,15,03/29/2020 14:43
Cyprus,179,5,15,03/29/2020 14:43
Oman,167,0,23,03/29/2020 14:43
Faeroe Islands,159,0,70,03/29/2020 14:43
Ghana,152,5,2,03/29/2020 14:43
Malta,151,0,2,03/29/2020 14:43
Senegal,142,0,27,03/29/2020 14:43
Ivory Coast,140,0,3,03/29/2020 14:43
Uzbekistan,133,2,7,03/29/2020 14:43
Brunei,126,1,34,03/29/2020 14:43
Afghanistan,120,4,2,03/29/2020 14:43
Cuba,119,3,4,03/29/2020 14:43
Venezuela,119,2,39,03/29/2020 14:43
Sri Lanka,115,1,10,03/29/2020 14:43
Honduras,110,1,3,03/29/2020 14:43
Palestine,106,1,18,03/29/2020 14:43
Cambodia,103,0,21,03/29/2020 14:43
Mauritius,102,2,0,03/29/2020 14:43
Guadeloupe,102,2,17,03/29/2020 14:43
Channel Islands,100,1,0,03/29/2020 14:43
Nigeria,97,1,3,03/29/2020 14:43
Belarus,94,0,32,03/29/2020 14:43
Martinique,93,1,0,03/29/2020 14:43
Cameroon,91,2,2,03/29/2020 14:43
Georgia,90,0,18,03/29/2020 14:43
Montenegro,84,1,0,03/29/2020 14:43
Kyrgyzstan,84,0,0,03/29/2020 14:43
Bolivia,81,0,0,03/29/2020 14:43
Trinidad and Tobago,76,3,1,03/29/2020 14:43
DRC,65,6,2,03/29/2020 14:43
Mayotte,63,0,0,03/29/2020 14:43
Rwanda,60,0,0,03/29/2020 14:43
Gibraltar,56,0,14,03/29/2020 14:43
Liechtenstein,56,0,0,03/29/2020 14:43
Paraguay,56,3,1,03/29/2020 14:43
Bangladesh,48,5,15,03/29/2020 14:43
Aruba,46,0,1,03/29/2020 14:43
Monaco,43,1,1,03/29/2020 14:43
Madagascar,39,0,0,03/29/2020 14:43
Kenya,38,1,1,03/29/2020 14:43
Isle of Man,37,0,0,03/29/2020 14:43
Macao,37,0,10,03/29/2020 14:43
Guatemala,34,1,10,03/29/2020 14:43
Jamaica,32,1,2,03/29/2020 14:43
Uganda,30,0,0,03/29/2020 14:43
French Polynesia,30,0,0,03/29/2020 14:43
Zambia,28,0,0,03/29/2020 14:43
French Guiana,28,0,6,03/29/2020 14:43
Barbados,26,0,0,03/29/2020 14:43
Togo,25,1,1,03/29/2020 14:43
El Salvador,24,0,0,03/29/2020 14:43
Bermuda,22,0,2,03/29/2020 14:43
Ethiopia,19,0,1,03/29/2020 14:43
Congo,19,0,0,03/29/2020 14:43
Mali,18,1,0,03/29/2020 14:43
Niger,18,1,0,03/29/2020 14:43
Maldives,17,0,11,03/29/2020 14:43
Guinea,16,0,0,03/29/2020 14:43
Haiti,15,0,1,03/29/2020 14:43
New Caledonia,15,0,0,03/29/2020 14:43
Djibouti,14,0,0,03/29/2020 14:43
Tanzania,14,0,1,03/29/2020 14:43
Equatorial Guinea,12,0,0,03/29/2020 14:43
Mongolia,12,0,0,03/29/2020 14:43
Saint Martin,11,0,0,03/29/2020 14:43
Dominica,11,0,0,03/29/2020 14:43
Namibia,11,0,2,03/29/2020 14:43
Greenland,10,0,2,03/29/2020 14:43
Bahamas,10,0,1,03/29/2020 14:43
Grenada,9,0,0,03/29/2020 14:43
Eswatini,9,0,0,03/29/2020 14:43
Cayman Islands,8,1,0,03/29/2020 14:43
Myanmar,8,0,0,03/29/2020 14:43
Curacao,8,1,2,03/29/2020 14:43
Seychelles,8,0,0,03/29/2020 14:43
Suriname,8,0,0,03/29/2020 14:43
Mozambique,8,0,0,03/29/2020 14:43
Laos,8,0,0,03/29/2020 14:43
Guyana,8,1,0,03/29/2020 14:43
Gabon,7,1,0,03/29/2020 14:43
Antigua and Barbuda,7,0,0,03/29/2020 14:43
Zimbabwe,7,1,0,03/29/2020 14:43
Cabo Verde,6,1,0,03/29/2020 14:43
Benin,6,0,0,03/29/2020 14:43
Eritrea,6,0,0,03/29/2020 14:43
