Country/Region,Confirmed,Deaths,Recovered,Last Update
US,164656,3180,5507,03/31/2020 07:02
Italy,101739,11591,14620,03/31/2020 07:02
Spain,87956,7716,16780,03/31/2020 07:02
China,82547,3314,76227,03/31/2020 07:02
Germany,66885,645,13500,03/31/2020 07:02
France,44550,3024,7927,03/31/2020 07:02
Iran,41495,2757,13911,03/31/2020 07:02
United Kingdom,22141,1408,135,03/31/2020 07:02
Switzerland,15922,359,1823,03/31/2020 07:02
Belgium,11899,513,1527,03/31/2020 07:02
Netherlands,11750,864,250,03/31/2020 07:02
Turkey,10827,168,162,03/31/2020 07:02
South Korea,9786,162,5408,03/31/2020 07:02
Austria,9618,108,636,03/31/2020 07:02
Canada,7448,89,1114,03/31/2020 07:02
Portugal,6408,140,43,03/31/2020 07:02
Israel,4695,18,161,03/31/2020 07:02
Brazil,4661,165,127,03/31/2020 07:02
Australia,4359,19,244,03/31/2020 07:02
Norway,4462,32,12,03/31/2020 07:02
Sweden,4028,146,16,03/31/2020 07:02
Czechia,3001,23,25,03/31/2020 07:02
Ireland,2910,54,5,03/31/2020 07:02
Malaysia,2626,37,479,03/31/2020 07:02
Denmark,2577,77,1,03/31/2020 07:02
Chile,2449,8,156,03/31/2020 07:02
Romania,2109,65,209,03/31/2020 07:02
Poland,2055,31,7,03/31/2020 07:02
Luxembourg,1988,22,40,03/31/2020 07:02
Ecuador,1966,62,54,03/31/2020 07:02
Japan,1953,56,424,03/31/2020 07:02
Russia,1836,9,66,03/31/2020 07:02
Pakistan,1717,21,76,03/31/2020 07:02
Philippines,1546,78,42,03/31/2020 07:02
Thailand,1524,9,229,03/31/2020 07:02
Saudi Arabia,1453,8,115,03/31/2020 07:02
Indonesia,1414,122,75,03/31/2020 07:02
Finland,1355,13,10,03/31/2020 07:02
South Africa,1326,3,31,03/31/2020 07:02
India,1251,32,102,03/31/2020 07:02
Greece,1212,46,52,03/31/2020 07:02
Mexico,1094,28,35,03/31/2020 07:02
Iceland,1086,2,157,03/31/2020 07:02
Panama,1075,27,9,03/31/2020 07:02
Argentina,966,24,228,03/31/2020 07:02
Peru,950,24,53,03/31/2020 07:02
Dominican Republic,901,42,4,03/31/2020 07:02
