Country/Region,confirmed,deaths,recovered,Last Update
US,143099,2517,4562,03/30/2020 07:42
Italy,97689,10779,13030,03/30/2020 07:42
China,82451,3311,75944,03/30/2020 07:42
Spain,80110,6803,14709,03/30/2020 07:42
Germany,62435,541,9211,03/30/2020 07:42
France,40174,2606,7202,03/30/2020 07:42
Iran,38309,2640,12391,03/30/2020 07:42
United Kingdom,19522,1228,135,03/30/2020 07:42
Switzerland,14829,300,1595,03/30/2020 07:42
Netherlands,10866,771,250,03/30/2020 07:42
Belgium,10836,431,1359,03/30/2020 07:42
South Korea,9661,158,5228,03/30/2020 07:42
Turkey,9217,131,105,03/30/2020 07:42
Austria,8788,86,479,03/30/2020 07:42
Canada,6320,63,573,03/30/2020 07:42
Portugal,5962,119,43,03/30/2020 07:42
Norway,4284,26,7,03/30/2020 07:42
Brazil,4256,136,6,03/30/2020 07:42
Israel,4247,15,132,03/30/2020 07:42
Australia,4093,18,244,03/30/2020 07:42
Sweden,3700,110,16,03/30/2020 07:42
Czechia,2817,16,11,03/30/2020 07:42
Ireland,2615,46,5,03/30/2020 07:42
Malaysia,2470,35,388,03/30/2020 07:42
Denmark,2395,72,1,03/30/2020 07:42
Chile,2139,7,75,03/30/2020 07:42
Luxembourg,1950,21,40,03/30/2020 07:42
Ecuador,1924,58,3,03/30/2020 07:42
Japan,1866,54,424,03/30/2020 07:42
Poland,1862,22,7,03/30/2020 07:42
Romania,1815,43,206,03/30/2020 07:42
Pakistan,1625,18,29,03/30/2020 07:42
Russia,1534,8,64,03/30/2020 07:42
Thailand,1524,7,229,03/30/2020 07:42
Philippines,1418,71,42,03/30/2020 07:42
Saudi Arabia,1299,8,66,03/30/2020 07:42
Indonesia,1285,114,64,03/30/2020 07:42
South Africa,1280,2,31,03/30/2020 07:42
Finland,1240,11,10,03/30/2020 07:42
Greece,1156,39,52,03/30/2020 07:42
India,1071,29,100,03/30/2020 07:42
Iceland,1020,2,135,03/30/2020 07:42
Mexico,993,20,35,03/30/2020 07:42
Panama,989,24,4,03/30/2020 07:42
Dominican Republic,859,39,3,03/30/2020 07:42
Peru,852,18,16,03/30/2020 07:42
Singapore,844,3,212,03/30/2020 07:42
Argentina,820,20,91,03/30/2020 07:42
Serbia,741,13,42,03/30/2020 07:42
Slovenia,730,11,10,03/30/2020 07:42
Croatia,713,6,55,03/30/2020 07:42
Diamond Princess,712,10,603,03/30/2020 07:42
Colombia,702,10,10,03/30/2020 07:42
Estonia,679,3,20,03/30/2020 07:42
Hong Kong,642,4,118,03/30/2020 07:42
Qatar,634,1,48,03/30/2020 07:42
Egypt,609,40,132,03/30/2020 07:42
New Zealand,589,1,63,03/30/2020 07:42
United Arab Emirates,570,3,58,03/30/2020 07:42
Iraq,547,42,143,03/30/2020 07:42
Algeria,511,31,31,03/30/2020 07:42
Bahrain,499,4,272,03/30/2020 07:42
Morocco,479,26,13,03/30/2020 07:42
Ukraine,475,10,6,03/30/2020 07:42
Lithuania,460,7,1,03/30/2020 07:42
Hungary,447,15,34,03/30/2020 07:42
Lebanon,438,10,30,03/30/2020 07:42
Armenia,424,3,30,03/30/2020 07:42
Bulgaria,354,8,15,03/30/2020 07:42
Latvia,347,0,1,03/30/2020 07:42
Bosnia and Herzegovina,340,6,8,03/30/2020 07:42
Andorra,334,6,1,03/30/2020 07:42
Costa Rica,314,2,3,03/30/2020 07:42
Slovakia,314,0,2,03/30/2020 07:42
Tunisia,312,8,2,03/30/2020 07:42
Uruguay,304,1,0,03/30/2020 07:42
Taiwan,298,3,39,03/30/2020 07:42
Kazakhstan,293,1,20,03/30/2020 07:42
Moldova,263,2,2,03/30/2020 07:42
Jordan,259,3,18,03/30/2020 07:42
North Macedonia,259,6,3,03/30/2020 07:42
Kuwait,255,0,67,03/30/2020 07:42
San Marino,224,22,6,03/30/2020 07:42
Burkina Faso,222,12,23,03/30/2020 07:42
Cyprus,214,6,15,03/30/2020 07:42
Albania,212,10,33,03/30/2020 07:42
Azerbaijan,209,4,15,03/30/2020 07:42
Vietnam,194,0,52,03/30/2020 07:42
Reunion,183,0,1,03/30/2020 07:42
Oman,167,0,23,03/30/2020 07:42
Ivory Coast,165,1,4,03/30/2020 07:42
Faeroe Islands,159,0,70,03/30/2020 07:42
Ghana,152,5,2,03/30/2020 07:42
Malta,151,0,2,03/30/2020 07:42
Uzbekistan,144,2,7,03/30/2020 07:42
Senegal,142,0,27,03/30/2020 07:42
Cameroon,139,6,5,03/30/2020 07:42
