Country/Region,Confirmed,Deaths,Recovered,Last Update
World,1284665,70320,271721,04/06/2020 11:33
US,337946,9667,17977,04/06/2020 11:33
Spain,135032,13055,40437,04/06/2020 11:33
Italy,128948,15887,21815,04/06/2020 11:33
Germany,100132,1584,28700,04/06/2020 11:33
France,92839,8078,16183,04/06/2020 11:33
China,83039,3340,77367,04/06/2020 11:33
Iran,60500,3739,24236,04/06/2020 11:33
United Kingdom,47806,4934,135,04/06/2020 11:33
Turkey,27069,574,1042,04/06/2020 11:33
Switzerland,21282,734,7298,04/06/2020 11:33
Belgium,20814,1632,3986,04/06/2020 11:33
Netherlands,17851,1766,250,04/06/2020 11:33
Canada,15940,281,2942,04/06/2020 11:33
Austria,12083,220,3463,04/06/2020 11:33
Brazil,11281,487,127,04/06/2020 11:33
Portugal,11278,295,75,04/06/2020 11:33
South Korea,10284,186,6598,04/06/2020 11:33
Israel,8611,51,585,04/06/2020 11:33
Sweden,6830,401,205,04/06/2020 11:33
Russia,6343,47,406,04/06/2020 11:33
Australia,5795,39,2432,04/06/2020 11:33
Norway,5760,73,32,04/06/2020 11:33
Ireland,4994,158,25,04/06/2020 11:33
Denmark,4647,179,1327,04/06/2020 11:33
Czechia,4591,72,96,04/06/2020 11:33
Chile,4471,34,618,04/06/2020 11:33
India,4314,118,328,04/06/2020 11:33
Poland,4201,98,162,04/06/2020 11:33
Romania,4057,157,406,04/06/2020 11:33
Malaysia,3793,62,1241,04/06/2020 11:33
Philippines,3660,163,73,04/06/2020 11:33
Japan,3654,85,575,04/06/2020 11:33
Ecuador,3646,180,100,04/06/2020 11:33
Pakistan,3277,50,257,04/06/2020 11:33
Luxembourg,2804,36,500,04/06/2020 11:33
Indonesia,2491,209,192,04/06/2020 11:33
Saudi Arabia,2463,34,488,04/06/2020 11:33
Peru,2281,83,989,04/06/2020 11:33
Thailand,2220,26,793,04/06/2020 11:33
Finland,2176,28,300,04/06/2020 11:33
Mexico,2143,94,633,04/06/2020 11:33
Panama,1988,54,13,04/06/2020 11:33
Serbia,1908,51,54,04/06/2020 11:33
United Arab Emirates,1799,10,144,04/06/2020 11:33
Dominican Republic,1745,82,17,04/06/2020 11:33
Greece,1735,73,78,04/06/2020 11:33
South Africa,1655,11,95,04/06/2020 11:33
Qatar,1604,4,123,04/06/2020 11:33
Argentina,1554,46,280,04/06/2020 11:33
Iceland,1486,4,428,04/06/2020 11:33
Colombia,1485,35,88,04/06/2020 11:33
Algeria,1320,152,90,04/06/2020 11:33
Ukraine,1319,38,28,04/06/2020 11:33
Singapore,1309,6,320,04/06/2020 11:33
Croatia,1182,15,125,04/06/2020 11:33
Egypt,1173,78,247,04/06/2020 11:33
