Country/Region,Confirmed,Deaths,Recovered,Last Update
US,216762,5148,8878,04/02/2020 11:20
Italy,110574,13155,16847,04/02/2020 11:20
Spain,110238,10003,26743,04/02/2020 11:20
China,81589,3318,76408,04/02/2020 11:20
Germany,77981,931,19175,04/02/2020 11:20
France,56989,4032,10935,04/02/2020 11:20
Iran,50468,3160,16711,04/02/2020 11:20
United Kingdom,29474,2352,135,04/02/2020 11:20
Switzerland,18117,505,4013,04/02/2020 11:20
Turkey,15679,277,333,04/02/2020 11:20
Belgium,15348,1011,2495,04/02/2020 11:20
Netherlands,13614,1173,250,04/02/2020 11:20
Austria,10877,158,1749,04/02/2020 11:20
South Korea,9976,169,5828,04/02/2020 11:20
Canada,9731,112,1736,04/02/2020 11:20
Portugal,8251,187,43,04/02/2020 11:20
Brazil,6931,244,127,04/02/2020 11:20
Israel,6211,31,289,04/02/2020 11:20
Australia,5137,25,345,04/02/2020 11:20
Sweden,4947,239,103,04/02/2020 11:20
Norway,4898,45,13,04/02/2020 11:20
Czechia,3604,40,61,04/02/2020 11:20
Russia,3548,30,235,04/02/2020 11:20
Ireland,3447,85,5,04/02/2020 11:20
Denmark,3355,104,894,04/02/2020 11:20
Malaysia,3116,50,767,04/02/2020 11:20
Chile,3031,16,234,04/02/2020 11:20
Ecuador,2758,98,58,04/02/2020 11:20
Romania,2738,94,267,04/02/2020 11:20
Philippines,2633,107,51,04/02/2020 11:20
Poland,2633,45,56,04/02/2020 11:20
Japan,2384,57,472,04/02/2020 11:20
Luxembourg,2319,29,80,04/02/2020 11:20
Pakistan,2291,31,107,04/02/2020 11:20
India,2032,58,148,04/02/2020 11:20
Thailand,1875,15,505,04/02/2020 11:20
Indonesia,1790,170,112,04/02/2020 11:20
Saudi Arabia,1720,16,264,04/02/2020 11:20
Finland,1518,17,300,04/02/2020 11:20
Greece,1415,51,52,04/02/2020 11:20
South Africa,1380,5,50,04/02/2020 11:20
Mexico,1378,37,35,04/02/2020 11:20
Peru,1323,47,394,04/02/2020 11:20
Panama,1317,32,9,04/02/2020 11:20
Dominican Republic,1284,57,9,04/02/2020 11:20
Iceland,1220,2,236,04/02/2020 11:20
Argentina,1133,33,248,04/02/2020 11:20
Colombia,1065,17,39,04/02/2020 11:20
Serbia,1060,28,42,04/02/2020 11:20
Singapore,1000,4,245,04/02/2020 11:20
Croatia,963,6,73,04/02/2020 11:20
Slovenia,897,16,10,04/02/2020 11:20
Estonia,858,11,45,04/02/2020 11:20
Algeria,847,58,61,04/02/2020 11:20
Qatar,835,2,71,04/02/2020 11:20
United Arab Emirates,814,8,61,04/02/2020 11:20
Ukraine,804,20,13,04/02/2020 11:20
Hong Kong,802,4,154,04/02/2020 11:20
New Zealand,797,1,92,04/02/2020 11:20
Egypt,779,52,179,04/02/2020 11:20
Iraq,728,52,182,04/02/2020 11:20
Diamond Princess,712,11,619,04/02/2020 11:20
Morocco,676,39,29,04/02/2020 11:20
Armenia,663,4,33,04/02/2020 11:20
Lithuania,649,8,7,04/02/2020 11:20
Hungary,585,21,42,04/02/2020 11:20
Bahrain,569,4,337,04/02/2020 11:20
Bosnia and Herzegovina,512,15,20,04/02/2020 11:20
Lebanon,494,16,43,04/02/2020 11:20
Latvia,458,0,1,04/02/2020 11:20
Bulgaria,449,10,25,04/02/2020 11:20
Slovakia,426,1,3,04/02/2020 11:20
Tunisia,423,12,5,04/02/2020 11:20
Moldova,423,5,23,04/02/2020 11:20
Kazakhstan,402,3,27,04/02/2020 11:20
Azerbaijan,400,5,26,04/02/2020 11:20
Andorra,390,14,10,04/02/2020 11:20
Costa Rica,375,2,4,04/02/2020 11:20
North Macedonia,354,11,17,04/02/2020 11:20
Uruguay,350,2,62,04/02/2020 11:20
Kuwait,342,0,81,04/02/2020 11:20
Taiwan,339,5,50,04/02/2020 11:20
Cyprus,320,9,28,04/02/2020 11:20
Burkina Faso,282,16,46,04/02/2020 11:20
Reunion,281,0,40,04/02/2020 11:20
Jordan,278,5,36,04/02/2020 11:20
Albania,277,16,67,04/02/2020 11:20
Cameroon,255,6,10,04/02/2020 11:20
Afghanistan,239,4,5,04/02/2020 11:20
San Marino,236,28,13,04/02/2020 11:20
Oman,231,1,57,04/02/2020 11:20
Vietnam,222,0,75,04/02/2020 11:20
Honduras,219,14,3,04/02/2020 11:20
Cuba,212,6,12,04/02/2020 11:20
Senegal,195,1,55,04/02/2020 11:20
Ghana,195,5,31,04/02/2020 11:20
Uzbekistan,190,2,12,04/02/2020 11:20
Ivory Coast,190,1,9,04/02/2020 11:20
Malta,188,0,2,04/02/2020 11:20
Faeroe Islands,177,0,81,04/02/2020 11:20
Nigeria,174,2,9,04/02/2020 11:20
Channel Islands,172,3,0,04/02/2020 11:20
Belarus,163,2,53,04/02/2020 11:20
Mauritius,161,7,0,04/02/2020 11:20
Palestine,155,1,18,04/02/2020 11:20
Sri Lanka,148,3,21,04/02/2020 11:20
Venezuela,144,3,43,04/02/2020 11:20
Montenegro,140,2,0,04/02/2020 11:20
Martinique,135,3,27,04/02/2020 11:20
Brunei,133,1,56,04/02/2020 11:20
Georgia,130,0,26,04/02/2020 11:20
Guadeloupe,125,6,24,04/02/2020 11:20
DRC,123,11,3,04/02/2020 11:20
Bolivia,123,7,1,04/02/2020 11:20
Mayotte,116,1,10,04/02/2020 11:20
Kyrgyzstan,116,0,5,04/02/2020 11:20
Cambodia,110,0,34,04/02/2020 11:20
Trinidad and Tobago,90,5,1,04/02/2020 11:20
Rwanda,82,0,0,04/02/2020 11:20
Kenya,81,1,3,04/02/2020 11:20
Gibraltar,81,0,34,04/02/2020 11:20
Paraguay,77,3,2,04/02/2020 11:20
Isle of Man,75,1,0,04/02/2020 11:20
Niger,74,5,0,04/02/2020 11:20
Liechtenstein,72,0,0,04/02/2020 11:20
Madagascar,57,0,0,04/02/2020 11:20
Bangladesh,56,6,25,04/02/2020 11:20
Monaco,55,1,2,04/02/2020 11:20
Aruba,55,0,1,04/02/2020 11:20
French Guiana,51,0,15,04/02/2020 11:20
Guatemala,46,1,12,04/02/2020 11:20
Barbados,45,0,0,04/02/2020 11:20
Uganda,44,0,0,04/02/2020 11:20
Jamaica,44,3,2,04/02/2020 11:20
Macao,41,0,10,04/02/2020 11:20
El Salvador,41,2,0,04/02/2020 11:20
French Polynesia,37,0,0,04/02/2020 11:20
Togo,36,2,10,04/02/2020 11:20
Zambia,36,0,0,04/02/2020 11:20
Djibouti,33,0,0,04/02/2020 11:20
Bermuda,32,0,10,04/02/2020 11:20
Mali,31,3,0,04/02/2020 11:20
Guinea,30,0,0,04/02/2020 11:20
Ethiopia,29,0,3,04/02/2020 11:20
Saint Martin,22,1,2,04/02/2020 11:20
Cayman Islands,22,1,0,04/02/2020 11:20
Congo,22,2,0,04/02/2020 11:20
Bahamas,21,1,1,04/02/2020 11:20
Tanzania,20,1,1,04/02/2020 11:20
Guyana,19,4,0,04/02/2020 11:20
Maldives,19,0,13,04/02/2020 11:20
Gabon,18,1,0,04/02/2020 11:20
Eritrea,18,0,0,04/02/2020 11:20
New Caledonia,18,0,1,04/02/2020 11:20
Haiti,16,0,1,04/02/2020 11:20
Myanmar,16,1,0,04/02/2020 11:20
Sint Maarten,16,1,6,04/02/2020 11:20
Equatorial Guinea,15,0,1,04/02/2020 11:20
Namibia,14,0,2,04/02/2020 11:20
Mongolia,14,0,2,04/02/2020 11:20
Saint Lucia,13,0,1,04/02/2020 11:20
Benin,13,0,1,04/02/2020 11:20
Dominica,12,0,0,04/02/2020 11:20
Curacao,11,1,3,04/02/2020 11:20
Libya,10,0,0,04/02/2020 11:20
Suriname,10,0,0,04/02/2020 11:20
Seychelles,10,0,0,04/02/2020 11:20
Laos,10,0,0,04/02/2020 11:20
Grenada,10,0,0,04/02/2020 11:20
Greenland,10,0,2,04/02/2020 11:20
Syria,10,2,0,04/02/2020 11:20
Mozambique,10,0,0,04/02/2020 11:20
MS Zaandam,9,2,0,04/02/2020 11:20
Guinea-Bissau,9,0,0,04/02/2020 11:20
Eswatini,9,0,0,04/02/2020 11:20
Angola,8,2,1,04/02/2020 11:20
Zimbabwe,8,1,0,04/02/2020 11:20
Saint Kitts and Nevis,8,0,0,04/02/2020 11:20
Chad,7,0,0,04/02/2020 11:20
Fiji,7,0,0,04/02/2020 11:20
Antigua and Barbuda,7,0,0,04/02/2020 11:20
Sudan,7,2,2,04/02/2020 11:20
St. Barth,6,0,1,04/02/2020 11:20
Turks and Caicos,6,0,0,04/02/2020 11:20
Cabo Verde,6,1,0,04/02/2020 11:20
Liberia,6,0,0,04/02/2020 11:20
Vatican City,6,0,0,04/02/2020 11:20
Mauritania,6,1,2,04/02/2020 11:20
Nicaragua,5,1,0,04/02/2020 11:20
Nepal,5,0,1,04/02/2020 11:20
Bhutan,5,0,1,04/02/2020 11:20
Montserrat,5,0,0,04/02/2020 11:20
Somalia,5,0,1,04/02/2020 11:20
Botswana,4,1,0,04/02/2020 11:20
Gambia,4,1,2,04/02/2020 11:20
Belize,3,0,0,04/02/2020 11:20
CAR,3,0,0,04/02/2020 11:20
British Virgin Islands,3,0,0,04/02/2020 11:20
Anguilla,2,0,0,04/02/2020 11:20
Burundi,2,0,0,04/02/2020 11:20
Caribbean Netherlands,2,0,0,04/02/2020 11:20
St. Vincent Grenadines,2,0,1,04/02/2020 11:20
Sierra Leone,2,0,0,04/02/2020 11:20
Papua New Guinea,1,0,0,04/02/2020 11:20
Timor-Leste,1,0,0,04/02/2020 11:20
