Country/Region,Confirmed,Deaths,Recovered,Last Update
US,83432,1554,4562,03/30/2020 14:48
Italy,97689,10779,13030,03/30/2020 14:48
Spain,85195,7340,16780,03/30/2020 14:48
China,82505,3313,75956,03/30/2020 14:48
Germany,63079,545,9211,03/30/2020 14:48
Iran,41495,2757,13911,03/30/2020 14:48
France,40174,2606,7202,03/30/2020 14:48
United Kingdom,19522,1228,135,03/30/2020 14:48
Switzerland,15526,333,1823,03/30/2020 14:48
Belgium,11899,513,1527,03/30/2020 14:48
Netherlands,11750,864,250,03/30/2020 14:48
South Korea,9661,158,5228,03/30/2020 14:48
Austria,9377,108,636,03/30/2020 14:48
Turkey,9217,131,105,03/30/2020 14:48
Portugal,6408,140,43,03/30/2020 14:48
Canada,3480,42,573,03/30/2020 14:48
Norway,4393,31,12,03/30/2020 14:48
Israel,4347,16,134,03/30/2020 14:48
Brazil,4330,140,120,03/30/2020 14:48
Australia,4245,18,244,03/30/2020 14:48
Sweden,4028,146,16,03/30/2020 14:48
Czechia,2878,17,11,03/30/2020 14:48
Malaysia,2626,37,479,03/30/2020 14:48
Ireland,2615,46,5,03/30/2020 14:48
Denmark,2555,77,1,03/30/2020 14:48
Chile,2449,8,156,03/30/2020 14:48
Luxembourg,1988,22,40,03/30/2020 14:48
Poland,1984,26,7,03/30/2020 14:48
Romania,1952,46,206,03/30/2020 14:48
Ecuador,1924,58,3,03/30/2020 14:48
Japan,1866,54,424,03/30/2020 14:48
Russia,1836,9,66,03/30/2020 14:48
Pakistan,1650,20,29,03/30/2020 14:48
Philippines,1546,78,42,03/30/2020 14:48
Thailand,1524,9,229,03/30/2020 14:48
Saudi Arabia,1453,8,115,03/30/2020 14:48
Indonesia,1414,122,75,03/30/2020 14:48
Finland,1352,13,10,03/30/2020 14:48
South Africa,1280,2,31,03/30/2020 14:48
Greece,1156,39,52,03/30/2020 14:48
India,1071,29,100,03/30/2020 14:48
Iceland,1020,2,135,03/30/2020 14:48
Mexico,993,20,35,03/30/2020 14:48
Panama,989,24,4,03/30/2020 14:48
Singapore,879,3,228,03/30/2020 14:48
Dominican Republic,859,39,3,03/30/2020 14:48
Peru,852,18,16,03/30/2020 14:48
Argentina,820,22,228,03/30/2020 14:48
Croatia,790,6,67,03/30/2020 14:48
Serbia,785,15,42,03/30/2020 14:48
Slovenia,756,11,10,03/30/2020 14:48
Estonia,715,3,20,03/30/2020 14:48
Diamond Princess,712,10,603,03/30/2020 14:48
Colombia,702,10,10,03/30/2020 14:48
Hong Kong,642,4,118,03/30/2020 14:48
Qatar,634,1,48,03/30/2020 14:48
United Arab Emirates,611,5,61,03/30/2020 14:48
Egypt,609,40,132,03/30/2020 14:48
New Zealand,589,1,63,03/30/2020 14:48
Iraq,547,42,143,03/30/2020 14:48
Morocco,516,29,14,03/30/2020 14:48
Bahrain,515,4,279,03/30/2020 14:48
Algeria,511,31,31,03/30/2020 14:48
Lithuania,484,7,1,03/30/2020 14:48
Armenia,482,3,30,03/30/2020 14:48
Ukraine,480,11,6,03/30/2020 14:48
Hungary,447,15,34,03/30/2020 14:48
Lebanon,446,11,32,03/30/2020 14:48
Latvia,376,0,1,03/30/2020 14:48
Bulgaria,354,8,15,03/30/2020 14:48
Bosnia and Herzegovina,354,8,17,03/30/2020 14:48
Slovakia,336,0,7,03/30/2020 14:48
Andorra,334,6,6,03/30/2020 14:48
Costa Rica,314,2,3,03/30/2020 14:48
Tunisia,312,8,2,03/30/2020 14:48
Taiwan,306,5,39,03/30/2020 14:48
Uruguay,304,1,0,03/30/2020 14:48
Kazakhstan,302,1,21,03/30/2020 14:48
North Macedonia,285,7,12,03/30/2020 14:48
Azerbaijan,273,4,26,03/30/2020 14:48
Kuwait,266,0,72,03/30/2020 14:48
Moldova,263,2,13,03/30/2020 14:48
Jordan,259,4,18,03/30/2020 14:48
San Marino,230,25,13,03/30/2020 14:48
Albania,223,11,44,03/30/2020 14:48
Burkina Faso,222,12,23,03/30/2020 14:48
Cyprus,214,6,15,03/30/2020 14:48
Vietnam,203,0,55,03/30/2020 14:48
Reunion,183,0,1,03/30/2020 14:48
Oman,179,0,29,03/30/2020 14:48
Faeroe Islands,168,0,70,03/30/2020 14:48
Ivory Coast,165,1,4,03/30/2020 14:48
Senegal,162,0,27,03/30/2020 14:48
Malta,156,0,2,03/30/2020 14:48
Ghana,152,5,2,03/30/2020 14:48
Belarus,152,0,32,03/30/2020 14:48
Uzbekistan,149,2,7,03/30/2020 14:48
Channel Islands,141,2,0,03/30/2020 14:48
Cameroon,139,6,5,03/30/2020 14:48
Cuba,139,3,4,03/30/2020 14:48
Honduras,139,3,3,03/30/2020 14:48
Venezuela,129,3,39,03/30/2020 14:48
Brunei,127,1,38,03/30/2020 14:48
Sri Lanka,122,2,15,03/30/2020 14:48
Afghanistan,120,4,2,03/30/2020 14:48
Palestine,115,1,18,03/30/2020 14:48
Nigeria,111,1,3,03/30/2020 14:48
Mauritius,110,3,0,03/30/2020 14:48
Cambodia,107,0,21,03/30/2020 14:48
Guadeloupe,106,4,17,03/30/2020 14:48
Georgia,100,0,18,03/30/2020 14:48
Bolivia,96,3,0,03/30/2020 14:48
Kyrgyzstan,94,0,0,03/30/2020 14:48
Martinique,93,1,0,03/30/2020 14:48
Montenegro,91,1,0,03/30/2020 14:48
Mayotte,82,0,10,03/30/2020 14:48
DRC,81,8,2,03/30/2020 14:48
Trinidad and Tobago,78,3,1,03/30/2020 14:48
Rwanda,70,0,0,03/30/2020 14:48
Gibraltar,65,0,14,03/30/2020 14:48
Paraguay,64,3,1,03/30/2020 14:48
Liechtenstein,62,0,0,03/30/2020 14:48
Kenya,50,1,1,03/30/2020 14:48
Aruba,50,0,1,03/30/2020 14:48
Bangladesh,49,5,19,03/30/2020 14:48
Monaco,46,1,1,03/30/2020 14:48
Isle of Man,46,0,0,03/30/2020 14:48
French Guiana,43,0,6,03/30/2020 14:48
Madagascar,39,0,0,03/30/2020 14:48
Macao,38,0,10,03/30/2020 14:48
Guatemala,36,1,10,03/30/2020 14:48
Zambia,35,0,0,03/30/2020 14:48
French Polynesia,35,0,0,03/30/2020 14:48
Jamaica,34,1,2,03/30/2020 14:48
Barbados,33,0,0,03/30/2020 14:48
Uganda,33,0,0,03/30/2020 14:48
Togo,30,1,1,03/30/2020 14:48
El Salvador,30,0,0,03/30/2020 14:48
Mali,25,2,0,03/30/2020 14:48
