Country/Region,confirmed,deaths,recovered,Last Update
US,123781,2229,3238,03/29/2020 11:49
Italy,92472,10023,12384,03/29/2020 11:49
China,81439,3300,75448,03/29/2020 11:49
Spain,78797,6528,14709,03/29/2020 11:49
Germany,58247,455,8481,03/29/2020 11:49
Iran,38309,2640,12391,03/29/2020 11:49
France,37575,2314,5700,03/29/2020 11:49
United Kingdom,17089,1019,135,03/29/2020 11:49
Switzerland,14352,282,1595,03/29/2020 11:49
Belgium,10836,431,1359,03/29/2020 11:49
Netherlands,9762,639,3,03/29/2020 11:49
South Korea,9583,152,5033,03/29/2020 11:49
Austria,8411,86,479,03/29/2020 11:49
Turkey,7402,108,70,03/29/2020 11:49
Canada,5655,60,508,03/29/2020 11:49
Portugal,5170,100,43,03/29/2020 11:49
Norway,4054,23,7,03/29/2020 11:49
Australia,3969,16,226,03/29/2020 11:49
Brazil,3904,114,6,03/29/2020 11:49
Israel,3865,13,89,03/29/2020 11:49
Sweden,3447,105,16,03/29/2020 11:49
Czechia,2669,13,11,03/29/2020 11:49
Malaysia,2470,34,388,03/29/2020 11:49
Ireland,2415,36,5,03/29/2020 11:49
Denmark,2201,65,1,03/29/2020 11:49
Chile,1909,6,61,03/29/2020 11:49
Luxembourg,1831,18,40,03/29/2020 11:49
Ecuador,1823,48,3,03/29/2020 11:49
Romania,1760,38,169,03/29/2020 11:49
Poland,1717,19,7,03/29/2020 11:49
Japan,1693,52,404,03/29/2020 11:49
Russia,1534,8,64,03/29/2020 11:49
Pakistan,1526,13,29,03/29/2020 11:49
Philippines,1418,71,42,03/29/2020 11:49
Thailand,1388,7,97,03/29/2020 11:49
Indonesia,1285,114,64,03/29/2020 11:49
Finland,1221,9,10,03/29/2020 11:49
Saudi Arabia,1203,4,37,03/29/2020 11:49
South Africa,1187,1,31,03/29/2020 11:49
Greece,1061,32,52,03/29/2020 11:49
India,987,25,87,03/29/2020 11:49
Iceland,963,2,114,03/29/2020 11:49
Panama,901,17,4,03/29/2020 11:49
Mexico,848,16,4,03/29/2020 11:49
Singapore,802,3,198,03/29/2020 11:49
Argentina,745,19,72,03/29/2020 11:49
Slovenia,730,11,10,03/29/2020 11:49
Dominican Republic,719,28,3,03/29/2020 11:49
Diamond Princess,712,10,597,03/29/2020 11:49
Estonia,679,3,20,03/29/2020 11:49
Peru,671,16,16,03/29/2020 11:49
Serbia,659,11,42,03/29/2020 11:49
Croatia,657,5,45,03/29/2020 11:49
Colombia,608,6,10,03/29/2020 11:49
Qatar,590,1,45,03/29/2020 11:49
Hong Kong,582,4,112,03/29/2020 11:49
Egypt,576,36,121,03/29/2020 11:49
Iraq,547,42,143,03/29/2020 11:49
New Zealand,514,1,56,03/29/2020 11:49
Bahrain,499,4,272,03/29/2020 11:49
United Arab Emirates,468,2,55,03/29/2020 11:49
Algeria,454,29,31,03/29/2020 11:49
Lebanon,438,10,30,03/29/2020 11:49
Morocco,437,26,12,03/29/2020 11:49
Lithuania,437,7,1,03/29/2020 11:49
Armenia,424,3,30,03/29/2020 11:49
Ukraine,418,9,5,03/29/2020 11:49
Hungary,408,13,34,03/29/2020 11:49
Latvia,347,0,1,03/29/2020 11:49
Bulgaria,338,8,11,03/29/2020 11:49
Bosnia and Herzegovina,323,6,8,03/29/2020 11:49
Slovakia,314,0,2,03/29/2020 11:49
