Country/Region,confirmed,deaths,recovered,Last Update
US,120076,1993,3229,03/28/2020 20:44
Italy,92472,10023,12384,03/28/2020 20:44
China,81394,3295,74971,03/28/2020 20:44
Spain,72335,5820,12285,03/28/2020 20:44
Germany,57695,430,8481,03/28/2020 20:44
France,37575,2314,5700,03/28/2020 20:44
Iran,35408,2517,11679,03/28/2020 20:44
United Kingdom,17089,1019,135,03/28/2020 20:44
Switzerland,14076,264,1530,03/28/2020 20:44
Netherlands,9762,639,3,03/28/2020 20:44
South Korea,9478,144,4811,03/28/2020 20:44
Belgium,9134,353,1063,03/28/2020 20:44
Austria,8188,68,225,03/28/2020 20:44
Turkey,7402,108,70,03/28/2020 20:44
Canada,5546,55,354,03/28/2020 20:44
Portugal,5170,100,43,03/28/2020 20:44
Norway,4011,23,7,03/28/2020 20:44
Brazil,3904,111,6,03/28/2020 20:44
Australia,3635,14,170,03/28/2020 20:44
Israel,3619,12,89,03/28/2020 20:44
Sweden,3447,105,16,03/28/2020 20:44
Czechia,2541,11,11,03/28/2020 20:44
Ireland,2415,36,5,03/28/2020 20:44
Malaysia,2320,27,320,03/28/2020 20:44
Denmark,2201,65,1,03/28/2020 20:44
Chile,1909,6,61,03/28/2020 20:44
Luxembourg,1831,18,40,03/28/2020 20:44
Ecuador,1823,48,3,03/28/2020 20:44
Japan,1693,52,404,03/28/2020 20:44
Poland,1638,18,7,03/28/2020 20:44
Pakistan,1495,12,29,03/28/2020 20:44
Romania,1452,30,139,03/28/2020 20:44
Russia,1264,4,49,03/28/2020 20:44
Thailand,1245,6,97,03/28/2020 20:44
Saudi Arabia,1203,4,37,03/28/2020 20:44
South Africa,1187,2,31,03/28/2020 20:44
Finland,1167,9,10,03/28/2020 20:44
Indonesia,1155,102,59,03/28/2020 20:44
Philippines,1075,68,35,03/28/2020 20:44
Greece,1061,32,52,03/28/2020 20:44
Iceland,963,2,114,03/28/2020 20:44
India,933,20,84,03/28/2020 20:44
Singapore,802,2,198,03/28/2020 20:44
Panama,786,14,2,03/28/2020 20:44
Dominican Republic,719,28,3,03/28/2020 20:44
Mexico,717,12,4,03/28/2020 20:44
Diamond Princess,712,10,597,03/28/2020 20:44
Argentina,690,18,72,03/28/2020 20:44
Slovenia,684,9,10,03/28/2020 20:44
Peru,671,16,16,03/28/2020 20:44
Serbia,659,10,42,03/28/2020 20:44
Croatia,657,5,45,03/28/2020 20:44
Estonia,645,1,20,03/28/2020 20:44
Colombia,608,6,10,03/28/2020 20:44
Qatar,590,1,45,03/28/2020 20:44
Egypt,576,36,121,03/28/2020 20:44
Hong Kong,560,4,112,03/28/2020 20:44
Iraq,506,42,131,03/28/2020 20:44
Bahrain,476,4,265,03/28/2020 20:44
UAE,468,2,52,03/28/2020 20:44
Algeria,454,29,31,03/28/2020 20:44
New Zealand,451,0,50,03/28/2020 20:44
Lebanon,412,8,30,03/28/2020 20:44
Armenia,407,1,30,03/28/2020 20:44
Lithuania,394,7,1,03/28/2020 20:44
Morocco,359,24,11,03/28/2020 20:44
Hungary,343,11,34,03/28/2020 20:44
Bulgaria,331,6,11,03/28/2020 20:44
Ukraine,311,8,5,03/28/2020 20:44
Andorra,308,3,1,03/28/2020 20:44
Latvia,305,0,1,03/28/2020 20:44
Costa Rica,295,2,3,03/28/2020 20:44
Slovakia,292,0,2,03/28/2020 20:44
Taiwan,283,2,30,03/28/2020 20:44
Uruguay,274,0,0,03/28/2020 20:44
Bosnia and Herzegovina,258,5,5,03/28/2020 20:44
Tunisia,257,8,2,03/28/2020 20:44
Jordan,246,1,18,03/28/2020 20:44
North Macedonia,241,4,3,03/28/2020 20:44
Kuwait,235,0,64,03/28/2020 20:44
Moldova,231,2,2,03/28/2020 20:44
Kazakhstan,228,1,16,03/28/2020 20:44
San Marino,224,22,6,03/28/2020 20:44
Burkina Faso,207,11,21,03/28/2020 20:44
Albania,197,10,31,03/28/2020 20:44
Réunion,183,0,1,03/28/2020 20:44
Azerbaijan,182,4,15,03/28/2020 20:44
Cyprus,179,5,15,03/28/2020 20:44
Vietnam,174,0,21,03/28/2020 20:44
Faeroe Islands,155,0,54,03/28/2020 20:44
Oman,152,0,23,03/28/2020 20:44
Malta,149,0,2,03/28/2020 20:44
Ghana,141,5,2,03/28/2020 20:44
Senegal,130,0,18,03/28/2020 20:44
Brunei,120,1,25,03/28/2020 20:44
Cuba,119,3,4,03/28/2020 20:44
Venezuela,113,2,39,03/28/2020 20:44
Sri Lanka,113,1,9,03/28/2020 20:44
Afghanistan,110,4,2,03/28/2020 20:44
Uzbekistan,104,2,5,03/28/2020 20:44
Mauritius,102,2,0,03/28/2020 20:44
Guadeloupe,102,2,17,03/28/2020 20:44
Ivory Coast,101,0,3,03/28/2020 20:44
Cambodia,99,0,13,03/28/2020 20:44
Palestine,97,1,18,03/28/2020 20:44
Channel Islands,97,1,0,03/28/2020 20:44
Honduras,95,1,3,03/28/2020 20:44
Belarus,94,0,32,03/28/2020 20:44
Martinique,93,1,0,03/28/2020 20:44
Cameroon,91,2,2,03/28/2020 20:44
Georgia,90,0,14,03/28/2020 20:44
Nigeria,89,1,3,03/28/2020 20:44
Montenegro,82,1,0,03/28/2020 20:44
Trinidad and Tobago,74,2,1,03/28/2020 20:44
Bolivia,74,0,0,03/28/2020 20:44
DRC,65,6,2,03/28/2020 20:44
Mayotte,63,0,0,03/28/2020 20:44
Rwanda,60,0,0,03/28/2020 20:44
Kyrgyzstan,58,0,0,03/28/2020 20:44
Liechtenstein,56,0,0,03/28/2020 20:44
Gibraltar,56,0,14,03/28/2020 20:44
Paraguay,56,3,1,03/28/2020 20:44
Bangladesh,48,5,15,03/28/2020 20:44
Aruba,46,0,1,03/28/2020 20:44
Monaco,42,0,1,03/28/2020 20:44
Kenya,38,1,1,03/28/2020 20:44
Guatemala,34,1,10,03/28/2020 20:44
Macao,34,0,10,03/28/2020 20:44
Isle of Man,32,0,0,03/28/2020 20:44
Uganda,30,0,0,03/28/2020 20:44
French Polynesia,30,0,0,03/28/2020 20:44
Jamaica,30,1,2,03/28/2020 20:44
Zambia,28,0,0,03/28/2020 20:44
French Guiana,28,0,6,03/28/2020 20:44
Madagascar,26,0,0,03/28/2020 20:44
Barbados,26,0,0,03/28/2020 20:44
Togo,25,1,1,03/28/2020 20:44
El Salvador,19,0,0,03/28/2020 20:44
Mali,18,0,0,03/28/2020 20:44
Bermuda,17,0,2,03/28/2020 20:44
Ethiopia,16,0,1,03/28/2020 20:44
Maldives,16,0,9,03/28/2020 20:44
New Caledonia,15,0,0,03/28/2020 20:44
Tanzania,14,0,1,03/28/2020 20:44
Equatorial Guinea,12,0,0,03/28/2020 20:44
Mongolia,12,0,0,03/28/2020 20:44
Djibouti,12,0,0,03/28/2020 20:44
Dominica,11,0,0,03/28/2020 20:44
Saint Martin,11,0,0,03/28/2020 20:44
Niger,10,1,0,03/28/2020 20:44
Bahamas,10,0,1,03/28/2020 20:44
Greenland,10,0,2,03/28/2020 20:44
Eswatini,9,0,0,03/28/2020 20:44
Curaçao,8,1,2,03/28/2020 20:44
Myanmar,8,0,0,03/28/2020 20:44
Guyana,8,1,0,03/28/2020 20:44
Suriname,8,0,0,03/28/2020 20:44
Seychelles,8,0,0,03/28/2020 20:44
Namibia,8,0,2,03/28/2020 20:44
Cayman Islands,8,1,0,03/28/2020 20:44
Mozambique,8,0,0,03/28/2020 20:44
Haiti,8,0,0,03/28/2020 20:44
Laos,8,0,0,03/28/2020 20:44
Guinea,8,0,0,03/28/2020 20:44
Gabon,7,1,0,03/28/2020 20:44
Zimbabwe,7,1,0,03/28/2020 20:44
Antigua and Barbuda,7,0,0,03/28/2020 20:44
Grenada,7,0,0,03/28/2020 20:44
Benin,6,0,0,03/28/2020 20:44
Eritrea,6,0,0,03/28/2020 20:44
Vatican City,6,0,0,03/28/2020 20:44
Mauritania,5,0,0,03/28/2020 20:44
St. Barth,5,0,0,03/28/2020 20:44
Montserrat,5,0,0,03/28/2020 20:44
Syria,5,0,0,03/28/2020 20:44
Fiji,5,0,0,03/28/2020 20:44
Cabo Verde,5,1,0,03/28/2020 20:44
Sudan,5,1,0,03/28/2020 20:44
Nepal,5,0,1,03/28/2020 20:44
Turks and Caicos,4,0,0,03/28/2020 20:44
Congo,4,0,0,03/28/2020 20:44
Angola,4,0,0,03/28/2020 20:44
Nicaragua,4,1,0,03/28/2020 20:44
Libya,3,0,0,03/28/2020 20:44
Gambia,3,1,0,03/28/2020 20:44
Somalia,3,0,0,03/28/2020 20:44
Sint Maarten,3,0,0,03/28/2020 20:44
Saint Lucia,3,0,1,03/28/2020 20:44
Liberia,3,0,0,03/28/2020 20:44
Chad,3,0,0,03/28/2020 20:44
CAR,3,0,0,03/28/2020 20:44
Bhutan,3,0,0,03/28/2020 20:44
Anguilla,2,0,0,03/28/2020 20:44
Belize,2,0,0,03/28/2020 20:44
British Virgin Islands,2,0,0,03/28/2020 20:44
Guinea-Bissau,2,0,0,03/28/2020 20:44
Saint Kitts and Nevis,2,0,0,03/28/2020 20:44
MS Zaandam,2,0,0,03/28/2020 20:44
Papua New Guinea,1,0,0,03/28/2020 20:44
St. Vincent Grenadines,1,0,0,03/28/2020 20:44
Timor-Leste,1,0,0,03/28/2020 20:44
