Country/Region,Confirmed,Deaths,Recovered,Last Update
China,81340,3292,74588,03/27/2020 11:37
USA,85749,1304,1868,03/27/2020 11:37
Italy,80589,8215,10361,03/27/2020 11:37
Spain,64059,4858,9357,03/27/2020 11:37
Germany,47278,281,5673,03/27/2020 11:37
Iran,32332,2378,11133,03/27/2020 11:37
France,29155,1696,4948,03/27/2020 11:37
Switzerland,11951,197,897,03/27/2020 11:37
UK,11658,578,135,03/27/2020 11:37
S. Korea,9332,139,4528,03/27/2020 11:37
Netherlands,7431,434,3,03/27/2020 11:37
Belgium,7284,289,858,03/27/2020 11:37
Austria,7269,58,225,03/27/2020 11:37
Canada,4043,39,228,03/27/2020 11:37
Turkey,3629,75,26,03/27/2020 11:37
Portugal,3544,60,43,03/27/2020 11:37
Norway,3443,16,6,03/27/2020 11:37
Australia,3180,13,170,03/27/2020 11:37
Israel,3035,10,79,03/27/2020 11:37
Brazil,2988,77,6,03/27/2020 11:37
Sweden,2858,77,16,03/27/2020 11:37
Malaysia,2161,26,259,03/27/2020 11:37
Czechia,2062,9,10,03/27/2020 11:37
Denmark,2010,41,1,03/27/2020 11:37
Ireland,1819,19,5,03/27/2020 11:37
Luxembourg,1453,9,6,03/27/2020 11:37
Ecuador,1403,34,3,03/27/2020 11:37
Japan,1387,47,359,03/27/2020 11:37
Chile,1306,4,22,03/27/2020 11:37
Romania,1292,24,115,03/27/2020 11:37
Pakistan,1252,9,23,03/27/2020 11:37
Poland,1244,16,7,03/27/2020 11:37
Thailand,1136,5,97,03/27/2020 11:37
Indonesia,1046,87,46,03/27/2020 11:37
Finland,1038,5,10,03/27/2020 11:37
Russia,1036,3,45,03/27/2020 11:37
Saudi Arabia,1012,3,33,03/27/2020 11:37
South Africa,927,2,12,03/27/2020 11:37
Greece,892,27,42,03/27/2020 11:37
Philippines,803,54,31,03/27/2020 11:37
Iceland,802,2,82,03/27/2020 11:37
India,775,20,71,03/27/2020 11:37
Diamond Princess,712,10,597,03/27/2020 11:37
Singapore,683,2,172,03/27/2020 11:37
Panama,674,9,2,03/27/2020 11:37
Slovenia,632,9,10,03/27/2020 11:37
Argentina,589,12,72,03/27/2020 11:37
Mexico,585,8,4,03/27/2020 11:37
Peru,580,9,14,03/27/2020 11:37
Estonia,575,1,11,03/27/2020 11:37
Croatia,551,3,37,03/27/2020 11:37
Qatar,549,0,43,03/27/2020 11:37
Hong Kong,518,4,111,03/27/2020 11:37
Egypt,495,24,102,03/27/2020 11:37
Colombia,491,6,8,03/27/2020 11:37
Dominican Republic,488,10,3,03/27/2020 11:37
Bahrain,466,4,210,03/27/2020 11:37
Iraq,458,40,122,03/27/2020 11:37
Serbia,457,7,15,03/27/2020 11:37
Lebanon,391,7,23,03/27/2020 11:37
New Zealand,368,0,37,03/27/2020 11:37
Algeria,367,25,29,03/27/2020 11:37
Lithuania,345,5,1,03/27/2020 11:37
UAE,333,2,52,03/27/2020 11:37
Armenia,329,1,18,03/27/2020 11:37
Hungary,300,10,34,03/27/2020 11:37
Latvia,280,0,1,03/27/2020 11:37
Bulgaria,276,3,8,03/27/2020 11:37
Morocco,275,11,8,03/27/2020 11:37
Slovakia,269,0,2,03/27/2020 11:37
Taiwan,267,2,30,03/27/2020 11:37
Uruguay,238,0,0,03/27/2020 11:37
Costa Rica,231,2,2,03/27/2020 11:37
Bosnia and Herzegovina,230,3,5,03/27/2020 11:37
Tunisia,227,6,2,03/27/2020 11:37
Ukraine,226,5,4,03/27/2020 11:37
Kuwait,225,0,57,03/27/2020 11:37
Andorra,224,3,1,03/27/2020 11:37
Jordan,212,0,2,03/27/2020 11:37
San Marino,208,21,4,03/27/2020 11:37
North Macedonia,201,3,3,03/27/2020 11:37
Albania,186,8,31,03/27/2020 11:37
Moldova,177,2,2,03/27/2020 11:37
Vietnam,163,0,20,03/27/2020 11:37
Burkina Faso,152,7,10,03/27/2020 11:37
Cyprus,146,3,4,03/27/2020 11:37
Faeroe Islands,144,0,54,03/27/2020 11:37
Ghana,136,4,1,03/27/2020 11:37
Réunion,135,0,1,03/27/2020 11:37
Malta,134,0,2,03/27/2020 11:37
Oman,131,0,23,03/27/2020 11:37
Kazakhstan,125,1,2,03/27/2020 11:37
Azerbaijan,122,3,15,03/27/2020 11:37
Senegal,119,0,11,03/27/2020 11:37
Brunei,115,0,11,03/27/2020 11:37
Venezuela,107,1,15,03/27/2020 11:37
Sri Lanka,106,0,7,03/27/2020 11:37
Cambodia,98,0,11,03/27/2020 11:37
Ivory Coast,96,0,3,03/27/2020 11:37
Afghanistan,94,4,2,03/27/2020 11:37
Belarus,94,0,32,03/27/2020 11:37
Palestine,91,1,17,03/27/2020 11:37
Cameroon,88,2,2,03/27/2020 11:37
Uzbekistan,83,1,5,03/27/2020 11:37
Mauritius,81,2,0,03/27/2020 11:37
Martinique,81,1,0,03/27/2020 11:37
Georgia,81,0,13,03/27/2020 11:37
Guadeloupe,73,1,0,03/27/2020 11:37
Montenegro,70,1,0,03/27/2020 11:37
Cuba,67,2,1,03/27/2020 11:37
Honduras,67,1,0,03/27/2020 11:37
Channel Islands,66,1,0,03/27/2020 11:37
Nigeria,65,1,3,03/27/2020 11:37
Trinidad and Tobago,65,1,0,03/27/2020 11:37
Bolivia,61,0,0,03/27/2020 11:37
Kyrgyzstan,58,0,0,03/27/2020 11:37
Liechtenstein,56,0,0,03/27/2020 11:37
Paraguay,52,3,1,03/27/2020 11:37
DRC,51,3,2,03/27/2020 11:37
Mayotte,50,0,0,03/27/2020 11:37
Rwanda,50,0,0,03/27/2020 11:37
Bangladesh,48,5,11,03/27/2020 11:37
Gibraltar,35,0,13,03/27/2020 11:37
Macao,33,0,10,03/27/2020 11:37
Monaco,33,0,1,03/27/2020 11:37
Kenya,31,1,1,03/27/2020 11:37
French Polynesia,30,0,0,03/27/2020 11:37
Isle of Man,29,0,0,03/27/2020 11:37
Aruba,28,0,1,03/27/2020 11:37
French Guiana,28,0,6,03/27/2020 11:37
Jamaica,26,1,2,03/27/2020 11:37
Guatemala,25,1,4,03/27/2020 11:37
Togo,25,0,1,03/27/2020 11:37
Barbados,24,0,0,03/27/2020 11:37
Madagascar,24,0,0,03/27/2020 11:37
Uganda,18,0,0,03/27/2020 11:37
Ethiopia,16,0,0,03/27/2020 11:37
Zambia,16,0,0,03/27/2020 11:37
Bermuda,15,0,2,03/27/2020 11:37
New Caledonia,15,0,0,03/27/2020 11:37
Maldives,14,0,9,03/27/2020 11:37
El Salvador,13,0,0,03/27/2020 11:37
