Country/Region,Confirmed,Deaths,Recovered,Last Update
Sudan,10,2,2,04/04/2020 07:31
MS Zaandam,9,2,0,04/04/2020 07:31
Zimbabwe,9,1,0,04/04/2020 07:31
Saint Kitts and Nevis,9,0,0,04/04/2020 07:31
Eswatini,9,0,0,04/04/2020 07:31
Angola,8,2,1,04/04/2020 07:31
CAR,8,0,0,04/04/2020 07:31
Chad,8,0,0,04/04/2020 07:31
Somalia,7,0,1,04/04/2020 07:31
St. Vincent Grenadines,7,0,1,04/04/2020 07:31
Liberia,7,0,0,04/04/2020 07:31
Vatican City,7,0,0,04/04/2020 07:31
Mauritania,6,1,2,04/04/2020 07:31
Cabo Verde,6,1,0,04/04/2020 07:31
Montserrat,6,0,0,04/04/2020 07:31
St. Barth,6,0,1,04/04/2020 07:31
Nepal,6,0,1,04/04/2020 07:31
Nicaragua,5,1,0,04/04/2020 07:31
Bhutan,5,0,2,04/04/2020 07:31
Turks and Caicos,5,0,0,04/04/2020 07:31
Belize,4,0,0,04/04/2020 07:31
Gambia,4,1,2,04/04/2020 07:31
Botswana,4,1,0,04/04/2020 07:31
British Virgin Islands,3,0,0,04/04/2020 07:31
Burundi,3,0,0,04/04/2020 07:31
Malawi,3,0,0,04/04/2020 07:31
Anguilla,3,0,0,04/04/2020 07:31
Caribbean Netherlands,2,0,0,04/04/2020 07:31
Sierra Leone,2,0,0,04/04/2020 07:31
Falkland Islands,1,0,0,04/04/2020 07:31
Papua New Guinea,1,0,0,04/04/2020 07:31
Timor-Leste,1,0,0,04/04/2020 07:31
