Country/Region,confirmed,deaths,recovered,Last Update
US,123781,2229,3238,03/29/2020 11:03
Italy,92472,10023,12384,03/29/2020 11:03
China,81439,3300,75448,03/29/2020 11:03
Spain,73235,5982,12285,03/29/2020 11:03
Germany,58247,455,8481,03/29/2020 11:03
France,37575,2314,5700,03/29/2020 11:03
Iran,35408,2517,11679,03/29/2020 11:03
United Kingdom,17089,1019,135,03/29/2020 11:03
Switzerland,14352,282,1595,03/29/2020 11:03
Belgium,10836,431,1359,03/29/2020 11:03
Netherlands,9762,639,3,03/29/2020 11:03
South Korea,9583,152,5033,03/29/2020 11:03
Austria,8395,86,479,03/29/2020 11:03
Turkey,7402,108,70,03/29/2020 11:03
Canada,5655,60,508,03/29/2020 11:03
Portugal,5170,100,43,03/29/2020 11:03
Norway,4054,23,7,03/29/2020 11:03
Australia,3969,16,226,03/29/2020 11:03
Brazil,3904,114,6,03/29/2020 11:03
Israel,3865,13,89,03/29/2020 11:03
Sweden,3447,105,16,03/29/2020 11:03
Czechia,2669,13,11,03/29/2020 11:03
Malaysia,2470,34,388,03/29/2020 11:03
Ireland,2415,36,5,03/29/2020 11:03
Denmark,2201,65,1,03/29/2020 11:03
Chile,1909,6,61,03/29/2020 11:03
Luxembourg,1831,18,40,03/29/2020 11:03
Ecuador,1823,48,3,03/29/2020 11:03
Poland,1717,19,7,03/29/2020 11:03
Japan,1693,52,404,03/29/2020 11:03
Russia,1534,8,64,03/29/2020 11:03
Pakistan,1526,13,29,03/29/2020 11:03
Romania,1452,37,139,03/29/2020 11:03
Philippines,1418,71,42,03/29/2020 11:03
Thailand,1388,7,97,03/29/2020 11:03
Indonesia,1285,114,64,03/29/2020 11:03
Finland,1221,9,10,03/29/2020 11:03
Saudi Arabia,1203,4,37,03/29/2020 11:03
South Africa,1187,1,31,03/29/2020 11:03
Greece,1061,32,52,03/29/2020 11:03
India,987,25,87,03/29/2020 11:03
Iceland,963,2,114,03/29/2020 11:03
Panama,901,17,4,03/29/2020 11:03
Mexico,848,16,4,03/29/2020 11:03
Singapore,802,3,198,03/29/2020 11:03
Argentina,745,19,72,03/29/2020 11:03
Slovenia,730,11,10,03/29/2020 11:03
Dominican Republic,719,28,3,03/29/2020 11:03
Diamond Princess,712,10,597,03/29/2020 11:03
Estonia,679,3,20,03/29/2020 11:03
Peru,671,16,16,03/29/2020 11:03
Serbia,659,11,42,03/29/2020 11:03
Croatia,657,5,45,03/29/2020 11:03
Colombia,608,6,10,03/29/2020 11:03
Qatar,590,1,45,03/29/2020 11:03
Hong Kong,582,4,112,03/29/2020 11:03
