Country/Region,confirmed,deaths,recovered,Last Update
US,123780,2229,3238,03/29/2020 10:12
Italy,92472,10023,12384,03/29/2020 10:12
China,81439,3300,75448,03/29/2020 10:12
Spain,73235,5982,12285,03/29/2020 10:12
Germany,58247,455,8481,03/29/2020 10:12
France,37575,2314,5700,03/29/2020 10:12
Iran,35408,2517,11679,03/29/2020 10:12
United Kingdom,17089,1019,135,03/29/2020 10:12
Switzerland,14076,264,1595,03/29/2020 10:12
Netherlands,9762,639,3,03/29/2020 10:12
South Korea,9583,152,5033,03/29/2020 10:12
Belgium,9134,353,1063,03/29/2020 10:12
Austria,8346,68,225,03/29/2020 10:12
Turkey,7402,108,70,03/29/2020 10:12
Canada,5655,60,508,03/29/2020 10:12
Portugal,5170,100,43,03/29/2020 10:12
Norway,4042,23,7,03/29/2020 10:12
Australia,3969,16,226,03/29/2020 10:12
Brazil,3904,114,6,03/29/2020 10:12
Israel,3865,12,89,03/29/2020 10:12
Sweden,3447,105,16,03/29/2020 10:12
Czechia,2669,13,11,03/29/2020 10:12
Ireland,2415,36,5,03/29/2020 10:12
Malaysia,2320,27,320,03/29/2020 10:12
Denmark,2201,65,1,03/29/2020 10:12
Chile,1909,6,61,03/29/2020 10:12
Luxembourg,1831,18,40,03/29/2020 10:12
Ecuador,1823,48,3,03/29/2020 10:12
Poland,1717,19,7,03/29/2020 10:12
Japan,1693,52,404,03/29/2020 10:12
Russia,1534,8,64,03/29/2020 10:12
Pakistan,1526,13,29,03/29/2020 10:12
Romania,1452,37,139,03/29/2020 10:12
Philippines,1418,68,42,03/29/2020 10:12
Thailand,1388,7,97,03/29/2020 10:12
Indonesia,1285,114,64,03/29/2020 10:12
Finland,1218,9,10,03/29/2020 10:12
Saudi Arabia,1203,4,37,03/29/2020 10:12
South Africa,1187,1,31,03/29/2020 10:12
Greece,1061,32,52,03/29/2020 10:12
India,987,25,87,03/29/2020 10:12
Iceland,963,2,114,03/29/2020 10:12
Panama,901,17,4,03/29/2020 10:12
Mexico,848,16,4,03/29/2020 10:12
Singapore,802,3,198,03/29/2020 10:12
Argentina,745,19,72,03/29/2020 10:12
Dominican Republic,719,28,3,03/29/2020 10:12
Diamond Princess,712,10,597,03/29/2020 10:12
Slovenia,684,9,10,03/29/2020 10:12
Peru,671,16,16,03/29/2020 10:12
Serbia,659,10,42,03/29/2020 10:12
