Country/Region,Confirmed,Deaths,Recovered,Last Update
US,144732,2585,4574,03/30/2020 16:50
Italy,97689,10779,13030,03/30/2020 16:50
Spain,85195,7340,16780,03/30/2020 16:50
China,82505,3313,75956,03/30/2020 16:50
Germany,63929,560,9211,03/30/2020 16:50
Iran,41495,2757,13911,03/30/2020 16:50
France,40174,2606,7202,03/30/2020 16:50
United Kingdom,22141,1408,135,03/30/2020 16:50
Switzerland,15526,333,1823,03/30/2020 16:50
Belgium,11899,513,1527,03/30/2020 16:50
Netherlands,11750,864,250,03/30/2020 16:50
South Korea,9661,158,5228,03/30/2020 16:50
Austria,9454,108,636,03/30/2020 16:50
Turkey,9217,131,105,03/30/2020 16:50
Canada,6320,65,1014,03/30/2020 16:50
Portugal,6408,140,43,03/30/2020 16:50
Norway,4436,32,12,03/30/2020 16:50
Brazil,4362,141,120,03/30/2020 16:50
Israel,4347,16,134,03/30/2020 16:50
Australia,4245,18,244,03/30/2020 16:50
Sweden,4028,146,16,03/30/2020 16:50
Czechia,2896,17,11,03/30/2020 16:50
Malaysia,2626,37,479,03/30/2020 16:50
Ireland,2615,46,5,03/30/2020 16:50
Denmark,2577,77,1,03/30/2020 16:50
Chile,2449,8,156,03/30/2020 16:50
Luxembourg,1988,22,40,03/30/2020 16:50
Poland,1984,26,7,03/30/2020 16:50
Romania,1952,46,206,03/30/2020 16:50
Ecuador,1924,58,3,03/30/2020 16:50
Japan,1866,54,424,03/30/2020 16:50
Russia,1836,9,66,03/30/2020 16:50
Pakistan,1650,20,29,03/30/2020 16:50
Philippines,1546,78,42,03/30/2020 16:50
Thailand,1524,9,229,03/30/2020 16:50
Saudi Arabia,1453,8,115,03/30/2020 16:50
Indonesia,1414,122,75,03/30/2020 16:50
Finland,1352,13,10,03/30/2020 16:50
South Africa,1280,2,31,03/30/2020 16:50
Greece,1212,43,52,03/30/2020 16:50
Iceland,1086,2,157,03/30/2020 16:50
India,1071,29,100,03/30/2020 16:50
Mexico,993,20,35,03/30/2020 16:50
Panama,989,24,4,03/30/2020 16:50
Dominican Republic,901,42,4,03/30/2020 16:50
Singapore,879,3,228,03/30/2020 16:50
Peru,852,18,16,03/30/2020 16:50
Argentina,820,22,228,03/30/2020 16:50
Croatia,790,6,67,03/30/2020 16:50
Serbia,785,16,42,03/30/2020 16:50
Slovenia,756,11,10,03/30/2020 16:50
Estonia,715,3,20,03/30/2020 16:50
Diamond Princess,712,10,603,03/30/2020 16:50
Colombia,702,10,10,03/30/2020 16:50
Hong Kong,642,4,118,03/30/2020 16:50
Qatar,634,1,48,03/30/2020 16:50
United Arab Emirates,611,5,61,03/30/2020 16:50
Egypt,609,40,132,03/30/2020 16:50
New Zealand,589,1,63,03/30/2020 16:50
Iraq,547,42,143,03/30/2020 16:50
Morocco,516,29,14,03/30/2020 16:50
Bahrain,515,4,279,03/30/2020 16:50
Algeria,511,31,31,03/30/2020 16:50
Lithuania,484,7,1,03/30/2020 16:50
Armenia,482,3,30,03/30/2020 16:50
Ukraine,480,11,6,03/30/2020 16:50
Hungary,447,15,34,03/30/2020 16:50
Lebanon,446,11,35,03/30/2020 16:50
Latvia,376,0,1,03/30/2020 16:50
Bulgaria,359,8,17,03/30/2020 16:50
Bosnia and Herzegovina,358,9,17,03/30/2020 16:50
Slovakia,336,0,7,03/30/2020 16:50
Andorra,334,6,6,03/30/2020 16:50
Costa Rica,314,2,3,03/30/2020 16:50
Tunisia,312,8,2,03/30/2020 16:50
Uruguay,310,1,0,03/30/2020 16:50
Taiwan,306,5,39,03/30/2020 16:50
Kazakhstan,302,1,21,03/30/2020 16:50
Moldova,298,2,15,03/30/2020 16:50
North Macedonia,285,7,12,03/30/2020 16:50
Azerbaijan,273,4,26,03/30/2020 16:50
Kuwait,266,0,72,03/30/2020 16:50
Jordan,259,4,18,03/30/2020 16:50
San Marino,230,25,13,03/30/2020 16:50
Cyprus,230,7,15,03/30/2020 16:50
Reunion,224,0,1,03/30/2020 16:50
Albania,223,11,44,03/30/2020 16:50
Burkina Faso,222,12,23,03/30/2020 16:50
Vietnam,203,0,55,03/30/2020 16:50
Oman,179,0,29,03/30/2020 16:50
Cuba,170,4,4,03/30/2020 16:50
Faeroe Islands,168,0,70,03/30/2020 16:50
Ivory Coast,165,1,4,03/30/2020 16:50
Senegal,162,0,27,03/30/2020 16:50
Malta,156,0,2,03/30/2020 16:50
Ghana,152,5,2,03/30/2020 16:50
Belarus,152,0,32,03/30/2020 16:50
Uzbekistan,149,2,7,03/30/2020 16:50
Afghanistan,145,4,2,03/30/2020 16:50
Channel Islands,141,2,0,03/30/2020 16:50
Honduras,139,3,3,03/30/2020 16:50
Cameroon,139,6,5,03/30/2020 16:50
Venezuela,129,3,39,03/30/2020 16:50
Mauritius,128,3,0,03/30/2020 16:50
Brunei,127,1,38,03/30/2020 16:50
Sri Lanka,122,2,15,03/30/2020 16:50
Palestine,115,1,18,03/30/2020 16:50
Nigeria,111,1,3,03/30/2020 16:50
Cambodia,107,0,21,03/30/2020 16:50
Guadeloupe,106,4,17,03/30/2020 16:50
Georgia,100,0,18,03/30/2020 16:50
Bolivia,97,4,0,03/30/2020 16:50
Kyrgyzstan,94,0,3,03/30/2020 16:50
Martinique,93,1,0,03/30/2020 16:50
Montenegro,91,1,0,03/30/2020 16:50
Trinidad and Tobago,82,3,1,03/30/2020 16:50
Mayotte,82,0,10,03/30/2020 16:50
DRC,81,8,2,03/30/2020 16:50
Rwanda,70,0,0,03/30/2020 16:50
Gibraltar,65,0,14,03/30/2020 16:50
Paraguay,64,3,1,03/30/2020 16:50
Liechtenstein,62,0,0,03/30/2020 16:50
Kenya,50,1,1,03/30/2020 16:50
Aruba,50,0,1,03/30/2020 16:50
Bangladesh,49,5,19,03/30/2020 16:50
Isle of Man,49,0,0,03/30/2020 16:50
Monaco,46,1,1,03/30/2020 16:50
French Guiana,43,0,6,03/30/2020 16:50
Madagascar,39,0,0,03/30/2020 16:50
Macao,38,0,10,03/30/2020 16:50
Guatemala,36,1,10,03/30/2020 16:50
Jamaica,36,1,2,03/30/2020 16:50
Zambia,35,0,0,03/30/2020 16:50
French Polynesia,35,0,0,03/30/2020 16:50
Uganda,33,0,0,03/30/2020 16:50
Barbados,33,0,0,03/30/2020 16:50
Togo,30,1,1,03/30/2020 16:50
El Salvador,30,0,0,03/30/2020 16:50
Mali,25,2,0,03/30/2020 16:50
Ethiopia,23,0,4,03/30/2020 16:50
Guinea,22,0,0,03/30/2020 16:50
Bermuda,22,0,2,03/30/2020 16:50
Niger,22,3,0,03/30/2020 16:50
Tanzania,19,0,1,03/30/2020 16:50
Congo,19,0,0,03/30/2020 16:50
Djibouti,18,0,0,03/30/2020 16:50
Maldives,17,0,13,03/30/2020 16:50
Saint Martin,15,1,2,03/30/2020 16:50
Haiti,15,0,1,03/30/2020 16:50
New Caledonia,15,0,0,03/30/2020 16:50
Bahamas,14,0,1,03/30/2020 16:50
Myanmar,14,0,0,03/30/2020 16:50
Mongolia,12,0,2,03/30/2020 16:50
Equatorial Guinea,12,0,0,03/30/2020 16:50
Eritrea,12,0,0,03/30/2020 16:50
Cayman Islands,12,1,0,03/30/2020 16:50
Dominica,11,0,0,03/30/2020 16:50
Namibia,11,0,2,03/30/2020 16:50
Curacao,11,1,2,03/30/2020 16:50
Greenland,10,0,2,03/30/2020 16:50
Syria,9,1,0,03/30/2020 16:50
Saint Lucia,9,0,1,03/30/2020 16:50
Eswatini,9,0,0,03/30/2020 16:50
Grenada,9,0,0,03/30/2020 16:50
Libya,8,0,0,03/30/2020 16:50
Suriname,8,0,0,03/30/2020 16:50
Seychelles,8,0,0,03/30/2020 16:50
Laos,8,0,0,03/30/2020 16:50
Guinea-Bissau,8,0,0,03/30/2020 16:50
Guyana,8,1,0,03/30/2020 16:50
Mozambique,8,0,0,03/30/2020 16:50
Angola,7,2,0,03/30/2020 16:50
Gabon,7,1,0,03/30/2020 16:50
Zimbabwe,7,1,0,03/30/2020 16:50
Antigua and Barbuda,7,0,0,03/30/2020 16:50
Saint Kitts and Nevis,7,0,0,03/30/2020 16:50
Sint Maarten,6,0,0,03/30/2020 16:50
St. Barth,6,0,1,03/30/2020 16:50
Vatican City,6,0,0,03/30/2020 16:50
Cabo Verde,6,1,0,03/30/2020 16:50
Sudan,6,2,0,03/30/2020 16:50
Benin,6,0,0,03/30/2020 16:50
Chad,5,0,0,03/30/2020 16:50
Mauritania,5,0,2,03/30/2020 16:50
Montserrat,5,0,0,03/30/2020 16:50
Turks and Caicos,5,0,0,03/30/2020 16:50
Nepal,5,0,1,03/30/2020 16:50
Fiji,5,0,0,03/30/2020 16:50
