Country/Region,confirmed,deaths,recovered,Last Update
US,124770,2195,3238,03/29/2020 15:08
Italy,92472,10023,12384,03/29/2020 15:08
China,82420,3306,75606,03/29/2020 15:08
Spain,78797,6528,14709,03/29/2020 15:08
Germany,58247,455,8481,03/29/2020 15:08
Iran,38309,2640,12391,03/29/2020 15:08
France,37575,2314,5700,03/29/2020 15:08
United Kingdom,19522,1235,135,03/29/2020 15:08
Switzerland,14593,290,1595,03/29/2020 15:08
Netherlands,10866,771,3,03/29/2020 15:08
Belgium,10836,431,1359,03/29/2020 15:08
South Korea,9583,152,5033,03/29/2020 15:08
Austria,8536,86,479,03/29/2020 15:08
Turkey,7402,108,70,03/29/2020 15:08
Portugal,5962,119,43,03/29/2020 15:08
Canada,5655,60,508,03/29/2020 15:08
Norway,4235,25,7,03/29/2020 15:08
Australia,3966,16,226,03/29/2020 15:08
Brazil,3904,117,6,03/29/2020 15:08
Israel,3865,14,89,03/29/2020 15:08
Sweden,3700,110,16,03/29/2020 15:08
Czechia,2697,13,11,03/29/2020 15:08
Malaysia,2470,34,388,03/29/2020 15:08
Ireland,2415,36,5,03/29/2020 15:08
Denmark,2395,72,1,03/29/2020 15:08
Chile,1909,6,61,03/29/2020 15:08
Luxembourg,1831,18,40,03/29/2020 15:08
Ecuador,1823,48,3,03/29/2020 15:08
Poland,1771,20,7,03/29/2020 15:08
Romania,1760,40,169,03/29/2020 15:08
Japan,1693,52,424,03/29/2020 15:08
Russia,1534,8,64,03/29/2020 15:08
Pakistan,1526,13,29,03/29/2020 15:08
Philippines,1418,71,42,03/29/2020 15:08
Thailand,1388,7,97,03/29/2020 15:08
Saudi Arabia,1299,8,66,03/29/2020 15:08
Indonesia,1285,114,64,03/29/2020 15:08
Finland,1239,11,10,03/29/2020 15:08
South Africa,1187,1,31,03/29/2020 15:08
Greece,1061,37,52,03/29/2020 15:08
Iceland,1020,2,114,03/29/2020 15:08
India,987,25,87,03/29/2020 15:08
Panama,901,17,4,03/29/2020 15:08
Mexico,848,16,4,03/29/2020 15:08
Singapore,844,3,212,03/29/2020 15:08
Argentina,745,19,72,03/29/2020 15:08
Serbia,741,13,42,03/29/2020 15:08
Slovenia,730,11,10,03/29/2020 15:08
Dominican Republic,719,28,3,03/29/2020 15:08
Croatia,713,6,52,03/29/2020 15:08
Diamond Princess,712,10,597,03/29/2020 15:08
Estonia,679,3,20,03/29/2020 15:08
Peru,671,16,16,03/29/2020 15:08
Hong Kong,641,4,118,03/29/2020 15:08
Colombia,608,6,10,03/29/2020 15:08
Qatar,590,1,45,03/29/2020 15:08
Egypt,576,36,121,03/29/2020 15:08
Iraq,547,42,143,03/29/2020 15:08
New Zealand,514,1,56,03/29/2020 15:08
Bahrain,499,4,272,03/29/2020 15:08
United Arab Emirates,468,2,55,03/29/2020 15:08
Algeria,454,29,31,03/29/2020 15:08
Morocco,450,26,13,03/29/2020 15:08
Lebanon,438,10,30,03/29/2020 15:08
Lithuania,437,7,1,03/29/2020 15:08
Armenia,424,3,30,03/29/2020 15:08
Ukraine,418,9,5,03/29/2020 15:08
Hungary,408,13,34,03/29/2020 15:08
Latvia,347,0,1,03/29/2020 15:08
Bulgaria,338,8,11,03/29/2020 15:08
Andorra,334,6,1,03/29/2020 15:08
Bosnia and Herzegovina,323,6,8,03/29/2020 15:08
Slovakia,314,0,2,03/29/2020 15:08
Uruguay,304,1,0,03/29/2020 15:08
Taiwan,298,2,39,03/29/2020 15:08
Costa Rica,295,2,3,03/29/2020 15:08
Tunisia,278,8,2,03/29/2020 15:08
North Macedonia,259,6,3,03/29/2020 15:08
Kuwait,255,0,67,03/29/2020 15:08
Kazakhstan,251,1,18,03/29/2020 15:08
Jordan,246,1,18,03/29/2020 15:08
Moldova,231,2,2,03/29/2020 15:08
San Marino,224,22,6,03/29/2020 15:08
Albania,212,10,33,03/29/2020 15:08
Azerbaijan,209,4,15,03/29/2020 15:08
Burkina Faso,207,11,21,03/29/2020 15:08
Vietnam,188,0,21,03/29/2020 15:08
Reunion,183,0,1,03/29/2020 15:08
Cyprus,179,5,15,03/29/2020 15:08
Oman,167,0,23,03/29/2020 15:08
Faeroe Islands,159,0,70,03/29/2020 15:08
Ghana,152,5,2,03/29/2020 15:08
Malta,151,0,2,03/29/2020 15:08
Senegal,142,0,27,03/29/2020 15:08
Ivory Coast,140,0,3,03/29/2020 15:08
Uzbekistan,133,2,7,03/29/2020 15:08
Brunei,126,1,34,03/29/2020 15:08
Afghanistan,120,4,2,03/29/2020 15:08
Cuba,119,3,4,03/29/2020 15:08
Venezuela,119,2,39,03/29/2020 15:08
Sri Lanka,115,1,10,03/29/2020 15:08
Honduras,110,1,3,03/29/2020 15:08
Palestine,106,1,18,03/29/2020 15:08
Cambodia,103,0,21,03/29/2020 15:08
Mauritius,102,2,0,03/29/2020 15:08
Guadeloupe,102,2,17,03/29/2020 15:08
Channel Islands,100,1,0,03/29/2020 15:08
Nigeria,97,1,3,03/29/2020 15:08
Belarus,94,0,32,03/29/2020 15:08
Martinique,93,1,0,03/29/2020 15:08
Cameroon,91,2,2,03/29/2020 15:08
Georgia,90,0,18,03/29/2020 15:08
Montenegro,85,1,0,03/29/2020 15:08
Kyrgyzstan,84,0,0,03/29/2020 15:08
Bolivia,81,0,0,03/29/2020 15:08
Trinidad and Tobago,76,3,1,03/29/2020 15:08
DRC,65,6,2,03/29/2020 15:08
Mayotte,63,0,0,03/29/2020 15:08
Rwanda,60,0,0,03/29/2020 15:08
Gibraltar,56,0,14,03/29/2020 15:08
Liechtenstein,56,0,0,03/29/2020 15:08
Paraguay,56,3,1,03/29/2020 15:08
Bangladesh,48,5,15,03/29/2020 15:08
Aruba,46,0,1,03/29/2020 15:08
Monaco,43,1,1,03/29/2020 15:08
Madagascar,39,0,0,03/29/2020 15:08
Kenya,38,1,1,03/29/2020 15:08
Isle of Man,37,0,0,03/29/2020 15:08
Macao,37,0,10,03/29/2020 15:08
Guatemala,34,1,10,03/29/2020 15:08
Jamaica,32,1,2,03/29/2020 15:08
Uganda,30,0,0,03/29/2020 15:08
French Polynesia,30,0,0,03/29/2020 15:08
Zambia,28,0,0,03/29/2020 15:08
French Guiana,28,0,6,03/29/2020 15:08
Barbados,26,0,0,03/29/2020 15:08
Togo,25,1,1,03/29/2020 15:08
El Salvador,24,0,0,03/29/2020 15:08
Bermuda,22,0,2,03/29/2020 15:08
Ethiopia,19,0,1,03/29/2020 15:08
Congo,19,0,0,03/29/2020 15:08
Mali,18,1,0,03/29/2020 15:08
Niger,18,1,0,03/29/2020 15:08
Maldives,17,0,11,03/29/2020 15:08
Guinea,16,0,0,03/29/2020 15:08
Haiti,15,0,1,03/29/2020 15:08
New Caledonia,15,0,0,03/29/2020 15:08
Djibouti,14,0,0,03/29/2020 15:08
Tanzania,14,0,1,03/29/2020 15:08
Equatorial Guinea,12,0,0,03/29/2020 15:08
Mongolia,12,0,0,03/29/2020 15:08
Saint Martin,11,0,0,03/29/2020 15:08
Dominica,11,0,0,03/29/2020 15:08
Namibia,11,0,2,03/29/2020 15:08
Greenland,10,0,2,03/29/2020 15:08
Bahamas,10,0,1,03/29/2020 15:08
Grenada,9,0,0,03/29/2020 15:08
Eswatini,9,0,0,03/29/2020 15:08
Cayman Islands,8,1,0,03/29/2020 15:08
Myanmar,8,0,0,03/29/2020 15:08
Curacao,8,1,2,03/29/2020 15:08
