Country/Region,Confirmed,Deaths,Recovered,Last Update
US,204536,4490,8762,04/01/2020 19:29
Italy,110574,13155,16847,04/01/2020 19:29
Spain,102136,9053,22647,04/01/2020 19:29
China,82691,3321,76438,04/01/2020 19:29
Germany,76544,858,18700,04/01/2020 19:29
France,56989,4032,10934,04/01/2020 19:29
Iran,47593,3036,15473,04/01/2020 19:29
United Kingdom,29474,2352,135,04/01/2020 19:29
Switzerland,17137,461,2967,04/01/2020 19:29
Turkey,15679,277,333,04/01/2020 19:29
Belgium,13964,828,2132,04/01/2020 19:29
Netherlands,13614,1173,250,04/01/2020 19:29
Austria,10663,146,1436,04/01/2020 19:29
South Korea,9887,165,5567,04/01/2020 19:29
Canada,9466,108,1445,04/01/2020 19:29
Portugal,8251,187,43,04/01/2020 19:29
Brazil,5923,206,127,04/01/2020 19:29
Israel,5591,25,226,04/01/2020 19:29
Sweden,4947,239,16,04/01/2020 19:29
Australia,4860,21,345,04/01/2020 19:29
Norway,4828,44,13,04/01/2020 19:29
Czechia,3508,39,61,04/01/2020 19:29
Ireland,3447,85,5,04/01/2020 19:29
Denmark,3092,104,894,04/01/2020 19:29
Chile,3031,16,234,04/01/2020 19:29
Malaysia,2908,45,645,04/01/2020 19:29
Russia,2777,24,190,04/01/2020 19:29
Ecuador,2748,93,58,04/01/2020 19:29
Romania,2460,86,252,04/01/2020 19:29
Poland,2420,36,7,04/01/2020 19:29
Luxembourg,2319,29,80,04/01/2020 19:29
Philippines,2311,96,50,04/01/2020 19:29
Japan,2178,57,472,04/01/2020 19:29
Pakistan,2118,27,94,04/01/2020 19:29
India,1834,45,148,04/01/2020 19:29
Thailand,1771,12,505,04/01/2020 19:29
Saudi Arabia,1720,16,264,04/01/2020 19:29
Indonesia,1677,157,103,04/01/2020 19:29
Finland,1446,17,10,04/01/2020 19:29
Greece,1415,50,52,04/01/2020 19:29
South Africa,1380,5,50,04/01/2020 19:29
Peru,1323,30,394,04/01/2020 19:29
Dominican Republic,1284,57,9,04/01/2020 19:29
Iceland,1220,2,225,04/01/2020 19:29
Mexico,1215,29,35,04/01/2020 19:29
Panama,1181,30,9,04/01/2020 19:29
Serbia,1060,28,42,04/01/2020 19:29
Argentina,1054,28,248,04/01/2020 19:29
Singapore,1000,3,245,04/01/2020 19:29
Croatia,963,6,73,04/01/2020 19:29
Colombia,906,16,31,04/01/2020 19:29
Algeria,847,58,61,04/01/2020 19:29
Slovenia,841,15,10,04/01/2020 19:29
Qatar,835,2,71,04/01/2020 19:29
Estonia,779,5,33,04/01/2020 19:29
Hong Kong,765,4,147,04/01/2020 19:29
Diamond Princess,712,11,603,04/01/2020 19:29
Egypt,710,46,157,04/01/2020 19:29
New Zealand,708,1,83,04/01/2020 19:29
Iraq,694,50,170,04/01/2020 19:29
Ukraine,669,17,10,04/01/2020 19:29
United Arab Emirates,664,6,61,04/01/2020 19:29
Morocco,642,37,26,04/01/2020 19:29
Lithuania,581,8,7,04/01/2020 19:29
Armenia,571,4,31,04/01/2020 19:29
Bahrain,569,4,337,04/01/2020 19:29
Hungary,525,20,40,04/01/2020 19:29
Lebanon,479,14,43,04/01/2020 19:29
Bosnia and Herzegovina,457,13,19,04/01/2020 19:29
Latvia,446,0,1,04/01/2020 19:29
Moldova,423,5,23,04/01/2020 19:29
Tunisia,423,12,5,04/01/2020 19:29
Bulgaria,422,10,20,04/01/2020 19:29
Slovakia,400,1,3,04/01/2020 19:29
Andorra,390,14,10,04/01/2020 19:29
Kazakhstan,380,3,26,04/01/2020 19:29
Azerbaijan,359,5,26,04/01/2020 19:29
North Macedonia,354,11,17,04/01/2020 19:29
Costa Rica,347,2,4,04/01/2020 19:29
Uruguay,338,2,41,04/01/2020 19:29
Taiwan,329,5,45,04/01/2020 19:29
Cyprus,320,9,28,04/01/2020 19:29
Kuwait,317,0,80,04/01/2020 19:29
Burkina Faso,282,16,46,04/01/2020 19:29
Reunion,281,0,40,04/01/2020 19:29
Jordan,278,5,36,04/01/2020 19:29
Albania,259,15,67,04/01/2020 19:29
San Marino,236,26,13,04/01/2020 19:29
Cameroon,233,6,10,04/01/2020 19:29
Vietnam,218,0,63,04/01/2020 19:29
Cuba,212,6,12,04/01/2020 19:29
Oman,210,1,34,04/01/2020 19:29
Afghanistan,196,4,5,04/01/2020 19:29
Ghana,195,5,31,04/01/2020 19:29
Senegal,190,1,45,04/01/2020 19:29
Malta,188,0,2,04/01/2020 19:29
Uzbekistan,181,2,12,04/01/2020 19:29
Ivory Coast,179,1,7,04/01/2020 19:29
Faeroe Islands,173,0,75,04/01/2020 19:29
Honduras,172,10,3,04/01/2020 19:29
Channel Islands,172,3,0,04/01/2020 19:29
Belarus,163,2,53,04/01/2020 19:29
Mauritius,158,6,0,04/01/2020 19:29
Nigeria,151,2,9,04/01/2020 19:29
Sri Lanka,146,2,21,04/01/2020 19:29
Venezuela,143,3,41,04/01/2020 19:29
Palestine,134,1,18,04/01/2020 19:29
Brunei,131,1,52,04/01/2020 19:29
Martinique,128,3,27,04/01/2020 19:29
Montenegro,123,2,0,04/01/2020 19:29
Georgia,117,0,23,04/01/2020 19:29
Bolivia,115,7,1,04/01/2020 19:29
Guadeloupe,114,4,22,04/01/2020 19:29
Kyrgyzstan,111,0,3,04/01/2020 19:29
DRC,109,9,3,04/01/2020 19:29
Cambodia,109,0,25,04/01/2020 19:29
Mayotte,94,1,10,04/01/2020 19:29
Trinidad and Tobago,89,5,1,04/01/2020 19:29
Rwanda,82,0,0,04/01/2020 19:29
Gibraltar,81,0,34,04/01/2020 19:29
Kenya,81,1,3,04/01/2020 19:29
Paraguay,69,3,1,04/01/2020 19:29
Liechtenstein,68,0,0,04/01/2020 19:29
Isle of Man,65,1,0,04/01/2020 19:29
Madagascar,57,0,0,04/01/2020 19:29
Monaco,55,1,2,04/01/2020 19:29
Aruba,55,0,1,04/01/2020 19:29
Bangladesh,54,6,25,04/01/2020 19:29
French Guiana,51,0,15,04/01/2020 19:29
Uganda,44,0,0,04/01/2020 19:29
Macao,41,0,10,04/01/2020 19:29
Guatemala,39,1,12,04/01/2020 19:29
Jamaica,38,2,2,04/01/2020 19:29
French Polynesia,37,0,0,04/01/2020 19:29
Togo,36,2,10,04/01/2020 19:29
Zambia,36,0,0,04/01/2020 19:29
Niger,34,3,0,04/01/2020 19:29
Barbados,34,0,0,04/01/2020 19:29
Djibouti,33,0,0,04/01/2020 19:29
El Salvador,32,1,0,04/01/2020 19:29
Bermuda,32,0,10,04/01/2020 19:29
Mali,31,3,0,04/01/2020 19:29
Guinea,30,0,0,04/01/2020 19:29
Ethiopia,29,0,2,04/01/2020 19:29
Tanzania,20,1,1,04/01/2020 19:29
Congo,19,0,0,04/01/2020 19:29
Maldives,19,0,13,04/01/2020 19:29
Gabon,18,1,0,04/01/2020 19:29
Sint Maarten,16,1,6,04/01/2020 19:29
Haiti,16,0,1,04/01/2020 19:29
New Caledonia,16,0,0,04/01/2020 19:29
